SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1625.1,1645,1580.15,1634.7,1634.7,1597.6,1705,21896,35369254,,INE117A01022,23-Jan-18,,
500003,AEGIS LOGIS ,A ,Q,284.9,288.9,280.5,284.45,284.15,285,480,14094,4019623,,INE208C01025,23-Jan-18,,
500008,AMAR RAJA BA,A ,Q,817,832.8,817,820.75,820.75,825.15,596,16341,13458560,,INE885A01032,23-Jan-18,,
500009,A.SARABHAI  ,XT,Q,10.7,11.4,10.66,10.85,10.85,11,48,12419,136027,,INE432A01017,23-Jan-18,,
500010,HDFC        ,A ,Q,1874.15,1896.2,1870.05,1881.75,1884.95,1874.15,9460,676606,1272822777,,INE001A01036,23-Jan-18,,
500012,ANDHRA PETRO,X ,Q,70,71.25,69,71.25,71.25,67.9,304,192218,13648099,,INE714B01016,23-Jan-18,,
500013,ANSAL INFRAS,B ,Q,29.2,29.2,27.85,28.05,28.05,28.75,130,33641,961964,,INE436A01026,23-Jan-18,,
500014,APPLE FINANC,X ,Q,4,4.01,3.84,4,4,4.04,33,12927,50873,,INE096A01010,23-Jan-18,,
500020,BOM DYEING  ,A ,Q,259.95,261.25,251.3,253.85,253.85,257.85,4866,534131,137313453,,INE032A01023,23-Jan-18,,
500023,ASIANHOTNR  ,B ,Q,303,308,294.8,301.1,301.1,298.4,181,9566,2895102,,INE363A01022,23-Jan-18,,
500024,ASSAMCO     ,T ,Q,5.05,5.35,5.05,5.18,5.19,5.14,92,79619,411672,,INE442A01024,23-Jan-18,,
500027,ATUL LTD.   ,A ,Q,2862.45,2887.95,2833,2866.5,2870,2874.45,522,2299,6562623,,INE100A01010,23-Jan-18,,
500028,ATV PROJECTS,XT,Q,13.05,13.65,12.4,12.72,12.72,13.03,121,41710,550585,,INE447A01015,23-Jan-18,,
500029,AUTOLITE(I) ,B ,Q,77.15,77.15,71.75,72.25,72.25,72.4,81,5236,381588,,INE448A01013,23-Jan-18,,
500031,BAJAJ ELECT.,A ,Q,523,536.9,523,527,527,520.65,923,39530,20892300,,INE193E01025,23-Jan-18,,
500032,BAJAJHIND   ,A ,Q,14.55,14.65,14.15,14.25,14.25,14.5,1208,1314143,18844930,,INE306A01021,23-Jan-18,,
500033,FORCE MOTR  ,B ,Q,3455,3499,3299,3368.15,3368.15,3294.85,14004,180708,612793794,,INE451A01017,23-Jan-18,,
500034,BAJFINANCE  ,A ,Q,1710,1717.75,1694.65,1707,1707,1705.2,2105,32212,54926104,,INE296A01024,23-Jan-18,,
500038,BALRAM.CHINI,A ,Q,124.85,127.3,123.3,126.2,125.85,124.2,1665,248677,31245268,,INE119A01028,23-Jan-18,,
500039,BANCO PROD. ,B ,Q,253.95,256.05,250.75,251.1,250.75,255.3,887,39292,9942287,,INE213C01025,23-Jan-18,,
