SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,B ,Q,1035,1035,900.1,1011.3,1024.7,1038.15,1347,14051,13991234,,INE117A01022,13-Mar-20,,
500003,AEGIS LOGIS ,A ,Q,163.45,188,143,178.5,188,174.1,913,27881,4615342,,INE208C01025,13-Mar-20,,
500008,AMAR RAJA BA,A ,Q,530,595,506.7,588.55,576.9,558.35,1524,22229,12362912,,INE885A01032,13-Mar-20,,
500009,A.SARABHAI  ,X ,Q,14.2,14.2,14.2,14.2,14.2,14.9,30,22042,312996,,INE432A01017,13-Mar-20,,
500010,HDFC        ,A ,Q,1780.1,2124.8,1700,2068.5,2068.5,1874.9,20796,407794,802886672,,INE001A01036,13-Mar-20,,
500012,ANDHRA PETRO,Z ,Q,21.2,23.15,21.1,21.1,21.9,22.2,115,17108,365660,,INE714B01016,13-Mar-20,,
500013,ANSAL INFRAS,B ,Q,4.35,4.75,4.35,4.61,4.61,4.57,72,24436,110769,,INE436A01026,13-Mar-20,,
500014,UTIQUE      ,X ,Q,1.5,1.5,1.5,1.5,1.5,1.55,2,51,76,,INE096A01010,13-Mar-20,,
500020,BOM DYEING  ,A ,Q,47.55,55.6,42,53.55,53.55,52.45,5444,566498,28695726,,INE032A01023,13-Mar-20,,
500023,ASIANHOTNR  ,B ,Q,55.5,66.9,55.5,64.95,64.95,64,7,224,13742,,INE363A01022,13-Mar-20,,
500027,ATUL LTD.   ,A ,Q,4400,4608.4,3800,4432.6,4477.35,4575.3,2126,7485,32947196,,INE100A01010,13-Mar-20,,
500028,ATV PROJECTS,XT,Q,2.64,2.9,2.64,2.9,2.9,2.77,13,13509,37390,,INE447A01015,13-Mar-20,,
500029,AUTOLITE(I) ,B ,Q,12.85,15.25,12.65,13.3,13.3,15.8,97,3077,39537,,INE448A01013,13-Mar-20,,
500031,BAJAJ ELECT.,A ,Q,350,387,300,369.35,360.2,369.25,946,9494,3362920,,INE193E01025,13-Mar-20,,
500032,BAJAJHIND   ,B ,Q,3.65,3.87,3.45,3.74,3.74,3.78,350,368584,1337249,,INE306A01021,13-Mar-20,,
500033,FORCE MOTR  ,A ,Q,885,930,740,910.5,910.5,888.7,2176,14359,12491123,,INE451A01017,13-Mar-20,,
500034,BAJFINANCE  ,A ,Q,3444,4043.15,3253,3955.35,3955.35,3734.3,18684,185047,694045141,,INE296A01024,13-Mar-20,,
500038,BALRAM.CHINI,A ,Q,95.9,118.2,84,114.7,114.7,102.85,4452,189241,19255249,,INE119A01028,13-Mar-20,,
500039,BANCO PROD. ,B ,Q,96,104.1,89,102.5,102.5,94.9,2110,78730,7742997,,INE213C01025,13-Mar-20,,
500040,CENTURY TEXT,A ,Q,400,446.5,355,433.95,433.95,417.5,2130,90302,37418357,,INE055A01016,13-Mar-20,,
500041,BANNARI AMAN,B ,Q,801,880,721.3,876.45,871.1,801.4,49,371,291836,,INE459A01010,13-Mar-20,,
500042,BASF INDIA  ,A ,Q,998.95,1111.1,795,1093.8,1093.8,973.85,2552,18492,19328772,,INE373A01013,13-Mar-20,,
500043,BATA INDIA  ,A ,Q,1390,1486.4,1280,1463.2,1461.3,1410.6,4811,53777,74773770,,INE176A01028,13-Mar-20,,
500048,BEML LTD    ,A ,Q,485,575,427.4,537.3,537.3,520.55,6037,87115,44930754,,INE258A01016,13-Mar-20,,
500049,BHARAT ELECT,A ,Q,60.1,70.45,60.1,69.9,69.9,65.65,3266,979857,66533253,,INE263A01024,13-Mar-20,,
500052,BHANSALI ENG,B ,Q,43,44.4,39.5,40.35,40.2,42.55,1133,119429,4939201,,INE922A01025,13-Mar-20,,
500055,TATASTLBSL  ,B ,Q,17.4,20.55,15.45,20.1,20.45,17.55,1337,379741,6826292,,INE824B01021,13-Mar-20,,
500058,BIHAR SPONGE,XT,Q,0.45,0.45,0.45,0.45,0.45,0.47,7,42,18,,INE819C01011,13-Mar-20,,
500060,BIRLACABLE  ,B ,Q,33.5,38.5,32.4,37.8,38,37.5,121,5562,199367,,INE800A01015,13-Mar-20,,
500067,BLUE STAR   ,A ,Q,725,754.95,656.6,742.5,738.55,741.15,576,3834,2749596,,INE472A01039,13-Mar-20,,
500068,DISA INDIA  ,X ,Q,3550,4500,3101,4127.55,4127.55,3805.2,28,81,314095,,INE131C01011,13-Mar-20,,
500069,BNK CAPITAL ,X ,Q,57,57,54.75,55,55,57.45,10,1025,56868,,INE418C01012,13-Mar-20,,
500074,BPL LTD.    ,B ,Q,11.9,12.4,9.75,11.55,11.55,12.15,500,110770,1186266,,INE110A01019,13-Mar-20,,
500078,OAL         ,B ,Q,130,163.9,130,155.1,155.1,156.35,14,793,119710,,INE959C01023,13-Mar-20,,
500083,CENTURY EXT ,B ,Q,1.84,2.11,1.84,2.09,2.11,1.99,132,22586,43731,,INE281A01026,13-Mar-20,,
500084,CESC LTD.   ,A ,Q,499.95,529.5,431,525.15,526.8,506.8,1052,22441,11079373,,INE486A01013,13-Mar-20,,
500085,CHAMBAL FERT,A ,Q,116,135.8,99.05,129.4,129.4,123.8,2707,56347,7111013,,INE085A01013,13-Mar-20,,
500086,EXIDE IND.  ,A ,Q,135,153.05,121.9,148.4,148.4,143.4,2757,149327,20666149,,INE302A01020,13-Mar-20,,
500087,CIPLA LTD.  ,A ,Q,391,434.3,356.75,425.2,424.35,394.85,10479,417557,169656989,,INE059A01026,13-Mar-20,,
500089,DIC INDIA   ,B ,Q,286,321.45,286,321,321,312.1,31,661,209936,,INE303A01010,13-Mar-20,,
500092,CRISIL LTD  ,A ,Q,1386,1498.15,1278.05,1486.35,1491.6,1419.3,663,3546,5106874,,INE007A01025,13-Mar-20,,
500093,CGPOWER     ,B ,Q,4.95,5.17,4.69,5.17,5.17,4.93,242,149761,752921,,INE067A01029,13-Mar-20,,
500096,DABUR (I)   ,A ,Q,448.9,472.35,398,450.9,450.9,454.95,5603,150389,66569175,,INE016A01026,13-Mar-20,,
500097,DALMIASUG   ,B ,Q,55.8,62.55,52.65,56.25,56,58.45,814,23496,1341832,,INE495A01022,13-Mar-20,,
500101,ARVIND Ltd  ,A ,Q,31.8,38.4,26.55,31.8,31.8,32,896,172486,5302122,,INE034A01011,13-Mar-20,,
500102,BALARPUR IND,B ,Q,0.37,0.39,0.37,0.37,0.37,0.38,105,521927,193152,,INE294A01037,13-Mar-20,,
500103,BHEL        ,A ,Q,23.45,26.35,20.6,25.9,25.9,24.25,8848,3430607,82759135,,INE257A01026,13-Mar-20,,
500104,HIND.PETRO  ,A ,Q,179.9,202.05,155,197.65,197.65,183.85,8826,790753,148083929,,INE094A01015,13-Mar-20,,
500106,IFCI LTD    ,A ,Q,3.6,4.21,3.31,4.02,4.02,4.04,15624,827763,3156634,,INE039A01010,13-Mar-20,,
500108,MAHA.TELE   ,B ,Q,6.5,7.03,6.37,7.03,7.03,6.7,418,217696,1486811,,INE153A01019,13-Mar-20,,
500109,MRPL        ,A ,Q,34,37.45,28.65,37.1,37.1,35.75,1122,83881,2799587,,INE103A01014,13-Mar-20,,
