SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1506.95,1557.6,1506.95,1527.65,1527.65,1504.7,1168,10662,16391536,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,189.15,194.65,187.65,193.95,193.95,189.4,519,34997,6705863,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,918.15,922.3,887.7,894.05,894.05,912.6,945,22818,20552044,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,10.5,10.5,9.9,9.99,10.1,10.18,89,49809,504888,,INE432A01017,,,
500010,HDFC        ,A ,Q,1542,1542.55,1516.55,1521.3,1521.3,1539.2,2144,107491,164033561,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,28.65,28.7,27.5,27.65,27.65,28.05,110,17870,496717,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,27.9,28.25,25.4,26.1,26.1,27.65,1210,342084,9101545,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,4.35,4.35,4.1,4.32,4.16,4.15,34,20268,87245,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,79.9,80.4,76.3,77.2,77.2,78.95,1757,764792,59319039,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,150.9,150.9,144.15,148,148,146.45,4,100,14933,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.8,7,6.6,6.69,6.69,6.63,389,383285,2615742,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2518,2542.2,2460,2524.65,2518,2518.2,354,2521,6332265,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.65,6.75,6.65,6.67,6.67,6.96,11,2650,17829,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,57.1,60,56.5,58.35,58.35,57,22,2044,117694,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,1.17,1.17,1.17,1.17,1.17,1.17,1,21,24,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,340,344,326.15,334.35,334.35,333.75,723,29734,10048397,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,16.1,16.6,15.5,15.7,15.7,15.85,1130,1509168,24019078,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4479,4497.8,4390.55,4412.5,4412.5,4449.8,2845,24210,107266126,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1328.15,1334.85,1268,1291.5,1291.5,1312.45,3148,88025,114067386,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,163.55,165.65,158.25,159.1,159.1,161.15,1512,401850,64749351,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,236.5,238.9,231.1,233.45,233.45,233.05,425,17795,4172169,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1154.95,1187,1138.2,1150.1,1150.1,1148.75,2714,90928,105491614,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2000,2000,1911,1914,1914,1932.75,16,133,255829,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1367,1378,1335.1,1344.1,1351.85,1362.95,316,52151,70527990,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,556.7,564,541.05,545.95,545.95,552,965,23474,12920508,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1345.6,1362,1265,1277.3,1277.3,1343.8,1835,30162,39240140,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,175,177.25,171,174.3,174.3,174.75,2101,277953,48331559,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,40.5,42.6,39.9,41.3,41.3,39.8,2573,948100,38955134,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,99.9,100.55,96,97.05,97.05,98.25,1849,241263,23664833,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.02,2.16,2.02,2.16,2.16,2.09,4,501,1012,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,81.9,83.85,80.5,80.8,80.8,82.2,129,11030,899852,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,44.8,44.8,42.1,43.15,42.95,43.85,115,15347,665039,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,653.35,665,636,646.65,646.65,648.4,933,10057,6525286,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5015,5150,5012,5100,5100,5000,8,27,137841,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,67.4,67.4,67.4,67.4,67.4,64.2,40,16802,1132454,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,80,81.45,76.15,77,77,78.85,1099,137483,10813472,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,785,805,784.95,800.5,800,785.6,48,3185,2534406,,INE959C01015,,,
500083,CENTURY EXT ,T ,Q,5.38,5.4,5.02,5.2,5.2,5.17,28,11673,61451,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,850,889,842.6,877.8,877.8,829.8,19270,761720,662304249,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,119.5,121.4,114.65,116.75,116.75,118.4,1850,343807,40743551,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,241,244,233.65,237.8,237.8,238.95,1228,113474,27035801,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,560.2,565.3,558.4,563.45,563.45,558.65,1150,48174,27104202,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,480,493,475.05,476.4,480.9,473.4,95,224,107429,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,1853.35,1925,1853.35,1899.95,1904.95,1871.65,165,625,1179300,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,90.95,93.15,89.35,91.65,91.65,90.35,1105,232829,21301559,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,275.95,279.3,274.3,275.5,275.5,272.45,1260,75551,20908157,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,159,161.6,154.9,156.05,156,158.2,637,49095,7659604,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,393.7,394.4,373,376.65,376.65,389.1,2669,149050,56958399,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,21.5,22.1,20.7,20.95,20.95,21.35,1397,1070614,22806277,,INE294A01037,,,
