Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,26042022,922237075,0002050"
"Trade Date <26-APR-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,221052,81716,36.97"
"20,2,21STCENMGM,EQ,5902,3515,59.56"
"20,3,3IINFOLTD,EQ,474010,291978,61.60"
"20,4,3MINDIA,EQ,1700,994,58.47"
"20,5,577GS2030,GS,2,2,100.00"
"20,6,579GS2030,GS,390,390,100.00"
"20,7,5PAISA,EQ,106526,40781,38.28"
"20,8,618GS2024,GS,500,500,100.00"
"20,9,667GS2050,GS,10111,10111,100.00"
"20,10,676GS2061,GS,6486,6486,100.00"
"20,11,68GS2060,GS,117,117,100.00"
"20,12,695GS2061,GS,506,506,100.00"
"20,13,699GS2051,GS,3412,2412,70.69"
"20,14,726GS2029,GS,99,99,100.00"
"20,15,737GS2023,GS,2290,2280,99.56"
"20,16,763GS2059,GS,800,800,100.00"
"20,17,A2ZINFRA,EQ,1563991,939715,60.08"
"20,18,AAATECH,SM,15000,15000,100.00"
"20,19,AAKASH,EQ,638878,331091,51.82"
"20,20,AAREYDRUGS,EQ,46068,31798,69.02"
"20,21,AARON,EQ,4049,2291,56.58"
"20,22,AARTIDRUGS,EQ,55037,19834,36.04"
"20,23,AARTIIND,EQ,663989,349628,52.66"
"20,24,AARTISURF,EQ,8054,5142,63.84"
"20,25,AARVEEDEN,EQ,3437,2775,80.74"
"20,26,AARVI,EQ,23893,13590,56.88"
"20,27,AAVAS,EQ,126529,68270,53.96"
"20,28,ABAN,EQ,1014979,453825,44.71"
"20,29,ABB,EQ,132818,69204,52.10"
"20,30,ABBOTINDIA,EQ,7493,3037,40.53"
"20,31,ABCAPITAL,EQ,6744746,2415327,35.81"
"20,32,ABCOTS,SM,48000,48000,100.00"
"20,33,ABFRL,EQ,1280507,482978,37.72"
"20,34,ABMINTLLTD,EQ,1525,298,19.54"
