Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,27022023,689323236,0002222"
"Trade Date <27-FEB-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,700,700,100.00"
"20,2,20MICRONS,EQ,48886,28430,58.16"
"20,3,21STCENMGM,EQ,4465,4184,93.71"
"20,4,360ONE,EQ,54243,34531,63.66"
"20,5,364D270723,TB,400,400,100.00"
"20,6,364D281223,TB,100,100,100.00"
"20,7,364D310823,TB,1500,1500,100.00"
"20,8,3IINFOLTD,EQ,443737,279482,62.98"
"20,9,3MINDIA,EQ,4044,1465,36.23"
"20,10,3PLAND,EQ,11682,9844,84.27"
"20,11,563GS2026,GS,5800,5800,100.00"
"20,12,574GS2026,GS,500,500,100.00"
"20,13,5PAISA,EQ,26790,18904,70.56"
"20,14,610GS2031,GS,100,100,100.00"
"20,15,63MOONS,EQ,912130,85513,9.38"
"20,16,664GS2035,GS,100,100,100.00"
"20,17,667GS2035,GS,510,510,100.00"
"20,18,667GS2050,GS,1501,1501,100.00"
"20,19,669GS2024,GS,300,300,100.00"
"20,20,676GS2061,GS,100,100,100.00"
"20,21,689GS2025,GS,14500,14500,100.00"
"20,22,699GS2051,GS,1502,1501,99.93"
"20,23,710GS2029,GS,4000,4000,100.00"
"20,24,726GS2032,GS,18169,17669,97.25"
"20,25,726GS2033,GS,1312,1302,99.24"
"20,26,736GS2052,GS,6091,6091,100.00"
"20,27,738GS2027,GS,30753,30753,100.00"
"20,28,741GS2036,GS,3,1,33.33"
"20,29,754GS2036,GS,98269,98269,100.00"
"20,30,757GS2033,GS,5149,5149,100.00"
"20,31,768GS2023,GS,1000,1000,100.00"
"20,32,772GS2025,GS,1,1,100.00"
"20,33,824GS2027,GS,7269,7258,99.85"
"20,34,883GS2041,GS,100,100,100.00"
"20,35,897GS2030,GS,500,500,100.00"
"20,36,91D020323,TB,400,400,100.00"
"20,37,91D090323,TB,100,100,100.00"
"20,38,91D180523,TB,1000,1000,100.00"
"20,39,91D230323,TB,500,500,100.00"
"20,40,91D250523,TB,100,100,100.00"
"20,41,91D300323,TB,900,900,100.00"
"20,42,92GS2030,GS,7000,7000,100.00"
"20,43,A2ZINFRA,EQ,478251,297536,62.21"
"20,44,AAATECH,EQ,17647,10691,60.58"
"20,45,AAKASH,EQ,494651,301954,61.04"
"20,46,AAREYDRUGS,EQ,23762,15865,66.77"
"20,47,AARON,EQ,3330,3330,100.00"
"20,48,AARTIDRUGS,EQ,94528,25814,27.31"
"20,49,AARTIIND,EQ,1360466,469441,34.51"
"20,50,AARTIPHARM,EQ,65321,33803,51.75"
"20,51,AARTIPP,E1,277,274,98.92"
"20,52,AARTISURF,EQ,6605,4475,67.75"
"20,53,AARTISURF,P1,231,221,95.67"
"20,54,AARVEEDEN,EQ,9074,6506,71.70"
"20,55,AARVI,EQ,19555,13009,66.53"
"20,56,AAVAS,EQ,187146,116705,62.36"
"20,57,ABAN,EQ,223737,110356,49.32"
"20,58,ABB,EQ,220001,81779,37.17"
"20,59,ABBOTINDIA,EQ,17630,7630,43.28"
"20,60,ABCAPITAL,EQ,1704804,607180,35.62"
"20,61,ABCOTS,SM,16000,12000,75.00"
"20,62,ABFRL,EQ,1977540,663303,33.54"
"20,63,ABSLAMC,EQ,32189,23266,72.28"
"20,64,ABSLBANETF,EQ,7535,2392,31.75"
"20,65,ABSLNN50ET,EQ,6913,5026,72.70"
"20,66,ACC,EQ,871143,259830,29.83"
"20,67,ACCELYA,EQ,15425,8203,53.18"
"20,68,ACCURACY,EQ,42790,26149,61.11"
"20,69,ACE,EQ,617188,210215,34.06"
"20,70,ACEINTEG,EQ,7226,4784,66.21"
"20,71,ACI,EQ,989436,291303,29.44"
"20,72,ADANIENT,EQ,10271008,2037372,19.84"
"20,73,ADANIGREEN,EQ,1064159,493862,46.41"
"20,74,ADANIPORTS,EQ,8484384,1787841,21.07"
"20,75,ADANIPOWER,EQ,9057254,3281391,36.23"
"20,76,ADANITRANS,EQ,73016,43015,58.91"
"20,77,ADFFOODS,EQ,6234,2937,47.11"
"20,78,ADORWELD,EQ,8007,4538,56.68"
"20,79,ADROITINFO,EQ,26402,14193,53.76"
"20,80,ADSL,EQ,80504,44416,55.17"
"20,81,ADVANIHOTR,EQ,30376,22038,72.55"
"20,82,ADVENZYMES,EQ,37478,18054,48.17"
"20,83,AEGISCHEM,EQ,213196,107081,50.23"
"20,84,AETHER,EQ,46282,37476,80.97"
"20,85,AFFLE,EQ,788288,386992,49.09"
"20,86,AGARIND,EQ,17960,12633,70.34"
"20,87,AGARWALFT,ST,129000,105000,81.40"
"20,88,AGI,EQ,214864,78406,36.49"
"20,89,AGNI,SM,10000,10000,100.00"
"20,90,AGRITECH,EQ,23020,11092,48.18"
"20,91,AGROPHOS,EQ,123959,28868,23.29"
"20,92,AGSTRA,EQ,168147,96835,57.59"
"20,93,AHL,EQ,14059,8973,63.82"
"20,94,AHLADA,EQ,3315,2554,77.04"
"20,95,AHLEAST,EQ,6339,2905,45.83"
"20,96,AHLUCONT,EQ,6576,3804,57.85"
"20,97,AIAENG,EQ,74004,34428,46.52"
"20,98,AILIMITED,SM,18000,18000,100.00"
"20,99,AIRAN,EQ,63635,40553,63.73"
"20,100,AIROLAM,EQ,9936,6355,63.96"
"20,101,AIRTELPP,E1,1289113,995009,77.19"
"20,102,AISL,SM,7200,6000,83.33"
"20,103,AJANTPHARM,EQ,24371,10439,42.83"
"20,104,AJMERA,EQ,83278,53113,63.78"
"20,105,AJOONI,EQ,587858,420964,71.61"
"20,106,AKASH,EQ,31546,12087,38.32"
"20,107,AKG,EQ,43711,8268,18.92"
"20,108,AKSHARCHEM,EQ,9596,2367,24.67"
"20,109,AKSHOPTFBR,EQ,159099,117435,73.81"
"20,110,AKZOINDIA,EQ,8231,4597,55.85"
"20,111,ALANKIT,EQ,137950,82109,59.52"
"20,112,ALBERTDAVD,EQ,2940,2376,80.82"
"20,113,ALEMBICLTD,EQ,59561,33086,55.55"
"20,114,ALICON,EQ,7821,5197,66.45"
"20,115,ALKEM,EQ,53733,25616,47.67"
"20,116,ALKYLAMINE,EQ,19262,9663,50.17"
"20,117,ALLCARGO,EQ,444571,198339,44.61"
"20,118,ALLETEC,SM,28800,28800,100.00"
"20,119,ALLSEC,EQ,21798,20314,93.19"
"20,120,ALMONDZ,EQ,4436,1721,38.80"
"20,121,ALPA,EQ,46318,23947,51.70"
"20,122,ALPHAGEO,EQ,3629,2077,57.23"
"20,123,ALPSINDUS,EQ,13440,13440,100.00"
"20,124,AMARAJABAT,EQ,372265,193430,51.96"
"20,125,AMBER,EQ,43393,25975,59.86"
"20,126,AMBICAAGAR,EQ,9650,6116,63.38"
"20,127,AMBIKCO,EQ,5551,3224,58.08"
"20,128,AMBUJACEM,EQ,8739164,2759894,31.58"
"20,129,AMDIND,EQ,15950,11648,73.03"
"20,130,AMEYA,SM,4000,4000,100.00"
"20,131,AMIABLE,SM,3200,3200,100.00"
"20,132,AMIORG,EQ,38045,20912,54.97"
"20,133,AMJLAND,EQ,5754,4916,85.44"
"20,134,AMRUTANJAN,EQ,17106,10468,61.19"
"20,135,ANANDRATHI,EQ,73107,37237,50.93"
"20,136,ANANTRAJ,EQ,1213663,391423,32.25"
"20,137,ANDHRAPAP,EQ,26804,17892,66.75"
"20,138,ANDHRSUGAR,EQ,135606,82300,60.69"
"20,139,ANDREWYU,EQ,208764,136084,65.19"
"20,140,ANGELONE,EQ,282607,116013,41.05"
"20,141,ANIKINDS,EQ,45764,30082,65.73"
"20,142,ANKITMETAL,EQ,77616,46847,60.36"
"20,143,ANLON,SM,7200,4800,66.67"
"20,144,ANMOL,EQ,239324,181435,75.81"
"20,145,ANNAPURNA,SM,78000,73000,93.59"
"20,146,ANTGRAPHIC,EQ,622114,319596,51.37"
"20,147,ANUP,EQ,40156,18098,45.07"
"20,148,ANURAS,EQ,109115,25827,23.67"
"20,149,APARINDS,EQ,96699,31836,32.92"
"20,150,APCL,EQ,6363,3387,53.23"
"20,151,APCOTEXIND,EQ,31709,22777,71.83"
"20,152,APEX,EQ,33887,19366,57.15"
"20,153,APLAPOLLO,EQ,517294,265840,51.39"
"20,154,APLLTD,EQ,148299,78398,52.86"
"20,155,APOLLO,EQ,100231,72809,72.64"
"20,156,APOLLOHOSP,EQ,215703,63827,29.59"
"20,157,APOLLOPIPE,EQ,24306,15046,61.90"
"20,158,APOLLOTYRE,EQ,1693961,528051,31.17"
"20,159,APOLSINHOT,EQ,905,600,66.30"
"20,160,APTECHT,EQ,113435,49385,43.54"
"20,161,APTUS,EQ,111666,69428,62.17"
"20,162,ARCHIDPLY,EQ,13437,9470,70.48"
"20,163,ARCHIES,EQ,32679,17952,54.93"
"20,164,ARENTERP,EQ,2670,1942,72.73"
"20,165,ARHAM,SM,3000,3000,100.00"
"20,166,ARIES,EQ,129705,45015,34.71"
"20,167,ARIHANTACA,SM,4800,4800,100.00"
"20,168,ARIHANTCAP,EQ,86305,63279,73.32"
"20,169,ARIHANTSUP,EQ,108134,26091,24.13"
"20,170,ARISTO,SM,16000,12800,80.00"
"20,171,ARMANFIN,EQ,12603,6491,51.50"
"20,172,AROGRANITE,EQ,5287,3822,72.29"
"20,173,ARROWGREEN,EQ,10626,7227,68.01"
"20,174,ARSHIYA,EQ,1534991,1078414,70.26"
"20,175,ARTEMISMED,EQ,31165,18228,58.49"
"20,176,ARVIND,EQ,875297,456394,52.14"
"20,177,ARVINDFASN,EQ,148305,91990,62.03"
"20,178,ARVSMART,EQ,33528,20364,60.74"
"20,179,ASAHIINDIA,EQ,140721,46037,32.72"
"20,180,ASAHISONG,EQ,12424,7159,57.62"
"20,181,ASAL,EQ,19630,11335,57.74"
"20,182,ASALCBR,EQ,31181,17098,54.83"
"20,183,ASCOM,SM,3000,3000,100.00"
"20,184,ASHAPURMIN,EQ,197332,122398,62.03"
"20,185,ASHIANA,EQ,12217,9045,74.04"
"20,186,ASHIMASYN,EQ,76904,67356,87.58"
"20,187,ASHOKA,EQ,550006,228369,41.52"
"20,188,ASHOKLEY,EQ,13186652,7129135,54.06"
"20,189,ASIANENE,EQ,59790,41989,70.23"
"20,190,ASIANHOTNR,EQ,3365,2580,76.67"
"20,191,ASIANPAINT,EQ,561317,222563,39.65"
"20,192,ASIANTILES,EQ,296259,208072,70.23"
"20,193,ASPINWALL,EQ,5477,3730,68.10"
"20,194,ASTEC,EQ,21837,16652,76.26"
"20,195,ASTERDM,EQ,194319,70502,36.28"
"20,196,ASTRAL,EQ,341107,151904,44.53"
"20,197,ASTRAMICRO,EQ,238464,121214,50.83"
"20,198,ASTRAZEN,EQ,3708,2546,68.66"
"20,199,ASTRON,EQ,53168,42095,79.17"
"20,200,ATALREAL,SM,91200,24000,26.32"
"20,201,ATFL,EQ,8091,3943,48.73"
"20,202,ATGL,EQ,174885,134960,77.17"
"20,203,ATUL,EQ,31812,16707,52.52"
"20,204,ATULAUTO,EQ,307724,89196,28.99"
"20,205,AUBANK,EQ,1169695,237271,20.28"
"20,206,AURDIS,SM,2000,2000,100.00"
"20,207,AURIONPRO,EQ,90158,51481,57.10"
"20,208,AUROPHARMA,EQ,1045308,367251,35.13"
"20,209,AURUM,EQ,41142,19322,46.96"
"20,210,AURUMPP,E1,698,688,98.57"
"20,211,AUSOMENT,EQ,1279,1179,92.18"
"20,212,AUTOAXLES,EQ,19098,11989,62.78"
"20,213,AUTOBEES,EQ,97691,86657,88.71"
"20,214,AUTOIND,EQ,14636,10323,70.53"
"20,215,AVADHSUGAR,EQ,25328,10905,43.06"
"20,216,AVANTIFEED,EQ,87319,53543,61.32"
"20,217,AVONMORE,EQ,10898,7526,69.06"
"20,218,AVTNPL,EQ,86259,47669,55.26"
"20,219,AWHCL,EQ,29409,17609,59.88"
"20,220,AWL,EQ,2731387,1231760,45.10"
"20,221,AXISBANK,EQ,8064267,2211005,27.42"
"20,222,AXISBNKETF,EQ,327,260,79.51"
"20,223,AXISBPSETF,EQ,8943,6162,68.90"
"20,224,AXISCADES,EQ,57574,24730,42.95"
"20,225,AXISCETF,EQ,1281,1164,90.87"
"20,226,AXISGOLD,EQ,50874,32206,63.31"
"20,227,AXISHCETF,EQ,5197,3867,74.41"
"20,228,AXISILVER,EQ,7409,3958,53.42"
"20,229,AXISNIFTY,EQ,9593,7694,80.20"
"20,230,AXISTECETF,EQ,6594,2215,33.59"
"20,231,AXITA,EQ,865924,220308,25.44"
"20,232,AYMSYNTEX,EQ,13151,7536,57.30"
"20,233,BAGFILMS,EQ,72036,50763,70.47"
"20,234,BAHETI,SM,30000,30000,100.00"
"20,235,BAJAJ-AUTO,EQ,822866,252893,30.73"
"20,236,BAJAJCON,EQ,172605,99288,57.52"
"20,237,BAJAJELEC,EQ,149959,51287,34.20"
"20,238,BAJAJFINSV,EQ,972575,312019,32.08"
"20,239,BAJAJHCARE,EQ,22058,8968,40.66"
"20,240,BAJAJHIND,EQ,2818876,1241250,44.03"
"20,241,BAJAJHLDNG,EQ,17275,10181,58.93"
"20,242,BAJFINANCE,EQ,595004,256170,43.05"
"20,243,BALAJITELE,EQ,56176,28288,50.36"
"20,244,BALAMINES,EQ,23292,11965,51.37"
"20,245,BALAXI,EQ,1321,754,57.08"
"20,246,BALKRISIND,EQ,118904,39111,32.89"
"20,247,BALMLAWRIE,EQ,96641,63310,65.51"
"20,248,BALPHARMA,EQ,9559,5061,52.94"
"20,249,BALRAMCHIN,EQ,2124251,564563,26.58"
"20,250,BANARBEADS,EQ,14767,4114,27.86"
"20,251,BANARISUG,EQ,2518,2340,92.93"
"20,252,BANCOINDIA,EQ,174593,83568,47.86"
"20,253,BANDHANBNK,EQ,4457508,1162907,26.09"
"20,254,BANG,EQ,14690,5115,34.82"
"20,255,BANKA,EQ,4375,1820,41.60"
"20,256,BANKBARODA,EQ,29046654,8810300,30.33"
"20,257,BANKBEES,EQ,482266,186227,38.61"
"20,258,BANKINDIA,EQ,23297557,8948497,38.41"
"20,259,BANSWRAS,EQ,78704,36060,45.82"
"20,260,BARBEQUE,EQ,56250,16350,29.07"
"20,261,BASF,EQ,10006,7139,71.35"
"20,262,BASML,EQ,112924,79363,70.28"
"20,263,BATAINDIA,EQ,409843,225891,55.12"
"20,264,BAYERCROP,EQ,5772,2478,42.93"
"20,265,BBETF0432,EQ,1872,1435,76.66"
"20,266,BBL,EQ,8348,4497,53.87"
"20,267,BBOX,EQ,15011,9824,65.45"
"20,268,BBTC,EQ,31672,17486,55.21"
"20,269,BBTCL,EQ,4465,2481,55.57"
"20,270,BCG,EQ,11090664,3416996,30.81"
"20,271,BCLIND,EQ,110257,28680,26.01"
"20,272,BCP,EQ,75362,31222,41.43"
"20,273,BDL,EQ,1624378,248274,15.28"
"20,274,BEARDSELL,EQ,14323,11989,83.70"
"20,275,BECTORFOOD,EQ,195540,112008,57.28"
"20,276,BEDMUTHA,EQ,4714,3072,65.17"
"20,277,BEL,EQ,13928820,6107111,43.85"
"20,278,BEML,EQ,98359,44146,44.88"
"20,279,BEPL,EQ,113324,59918,52.87"
"20,280,BERGEPAINT,EQ,345098,101137,29.31"
"20,281,BESTAGRO,EQ,70692,29765,42.11"
"20,282,BETA,SM,3000,2800,93.33"
"20,283,BEWLTD,SM,3750,3750,100.00"
"20,284,BFINVEST,EQ,28808,13118,45.54"
"20,285,BFUTILITIE,EQ,116596,43170,37.03"
"20,286,BGRENERGY,EQ,66394,34019,51.24"
"20,287,BHAGCHEM,EQ,11544,7783,67.42"
"20,288,BHAGERIA,EQ,9158,6078,66.37"
"20,289,BHAGYANGR,EQ,20012,13210,66.01"
"20,290,BHANDARI,EQ,435678,224578,51.55"
"20,291,BHARATFORG,EQ,1144982,577555,50.44"
"20,292,BHARATGEAR,EQ,28489,15154,53.19"
"20,293,BHARATRAS,EQ,2182,1585,72.64"
"20,294,BHARATWIRE,EQ,261219,159507,61.06"
"20,295,BHARTIARTL,EQ,6719439,4517374,67.23"
"20,296,BHEL,EQ,10127233,1879245,18.56"
"20,297,BIGBLOC,EQ,150821,52223,34.63"
"20,298,BIKAJI,EQ,264596,193659,73.19"
"20,299,BIL,EQ,16717,16068,96.12"
"20,300,BINDALAGRO,EQ,379963,277944,73.15"
"20,301,BIOCON,EQ,3574047,1291490,36.14"
"20,302,BIOFILCHEM,EQ,284937,61426,21.56"
"20,303,BIRET,RR,32646,23417,71.73"
"20,304,BIRLACABLE,EQ,61776,31312,50.69"
"20,305,BIRLACORPN,EQ,46715,23654,50.63"
"20,306,BIRLAMONEY,EQ,33052,23054,69.75"
"20,307,BLBLIMITED,EQ,50404,26623,52.82"
"20,308,BLISSGVS,EQ,369886,293689,79.40"
