DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
12072017|530991|000002784|0000000000036638|000002784|0000000000036590|100.00
12072017|530997|000000125|0000000000001894|000000125|0000000000001893|100.00
12072017|530999|000002472|0000000000888066|000004390|0000000001578596|056.31
12072017|531025|000000050|0000000000000037|000000050|0000000000000036|100.00
12072017|531027|000000095|0000000000000893|000000095|0000000000000908|100.00
12072017|531041|000000979|0000000000186010|000000985|0000000000186548|099.39
12072017|531043|000000639|0000000000024426|000000639|0000000000024426|100.00
12072017|531082|000129477|0000000004584705|000129477|0000000004584705|100.00
12072017|531083|000001707|0000000000030726|000001737|0000000000033166|098.27
12072017|531088|000000550|0000000000030762|000000550|0000000000030762|100.00
12072017|531091|000000001|0000000000000018|000000002|0000000000000036|050.00
12072017|531092|000029056|0000000001648928|000113179|0000000006609795|025.67
12072017|531102|000000100|0000000000000152|000000100|0000000000000152|100.00
12072017|531109|000023047|0000000001301004|000045226|0000000002613472|050.96
12072017|531120|000015483|0000000001299024|000083455|0000000007013485|018.55
12072017|531127|000005667|0000000000455627|000005804|0000000000456936|097.64
12072017|531129|000000300|0000000000010800|000000300|0000000000010800|100.00
12072017|531137|000000010|0000000000000008|000000010|0000000000000008|100.00
12072017|531146|000008045|0000000004591282|000009929|0000000005622151|081.03
12072017|531147|000004560|0000000002556792|000013973|0000000007867837|032.63
12072017|531153|000000836|0000000000012933|000000838|0000000000011526|099.76
12072017|531155|000000001|0000000000000006|000000001|0000000000000005|100.00
12072017|531157|000010612|0000000000201628|000010887|0000000000219121|097.47
12072017|531158|000000210|0000000000005407|000000210|0000000000005407|100.00
12072017|531160|000003615|0000000000001554|000003615|0000000000001554|100.00
12072017|531161|000002439|0000000000340607|000002439|0000000000340681|100.00
12072017|531162|000001865|0000000001979698|000004661|0000000004945121|040.01
12072017|531169|000000012|0000000000000598|000000012|0000000000000597|100.00
12072017|531172|000001000|0000000000025500|000001000|0000000000025675|100.00
12072017|531173|000010601|0000000000137231|000010601|0000000000137231|100.00
12072017|531175|000032012|0000000000009924|000032112|0000000000009731|099.69
12072017|531176|000043161|0000000000407872|000043161|0000000000406470|100.00
12072017|531178|000000070|0000000000000735|000000070|0000000000000782|100.00
12072017|531179|000002411|0000000000533916|000003325|0000000000718738|072.51
12072017|531196|000002200|0000000000005896|000002200|0000000000005896|100.00
12072017|531199|000000201|0000000000004211|000000202|0000000000004232|099.50
12072017|531201|000003793|0000000001733970|000004408|0000000002023960|086.05
12072017|531209|000001726|0000000000538167|000002610|0000000000815623|066.13
12072017|531213|000228806|0000000022892041|000875765|0000000086342518|026.13
12072017|531215|000003051|0000000000105870|000003901|0000000000134046|078.21
12072017|531216|000039627|0000000000025758|000040817|0000000000026406|097.08
12072017|531223|000004404|0000000000109660|000006855|0000000000168029|064.25
12072017|531233|000009507|0000000000055902|000009610|0000000000056594|098.93
12072017|531241|000001008|0000000000276999|000004426|0000000001211766|022.77
12072017|531252|000000300|0000000000001266|000000300|0000000000001266|100.00
12072017|531253|000055879|0000000008258917|000088702|0000000012785257|063.00
12072017|531255|000001172|0000000000021682|000001172|0000000000021652|100.00
12072017|531266|000000239|0000000000576612|000000757|0000000001821461|031.57
12072017|531273|000023805|0000000000826034|000029369|0000000000988551|081.05
12072017|531278|000000170|0000000000006970|000000170|0000000000006760|100.00
12072017|531279|000001000|0000000000006270|000001000|0000000000006270|100.00
12072017|531287|000003900|0000000000157365|000003900|0000000000157085|100.00
12072017|531289|000001538|0000000000366275|000002139|0000000000512228|071.90
12072017|531300|000013210|0000000000052840|000013210|0000000000052840|100.00
12072017|531306|000000795|0000000000389511|000001058|0000000000515864|075.14
12072017|531314|000000005|0000000000000120|000000005|0000000000000120|100.00
12072017|531319|000000880|0000000000002931|000000880|0000000000002930|100.00
12072017|531324|000000099|0000000000002149|000000099|0000000000002148|100.00
12072017|531328|000063814|0000000005101930|000066977|0000000005435732|095.28
12072017|531335|000001736|0000000001545908|000003537|0000000003166787|049.08
12072017|531337|000211497|0000000003850869|000211497|0000000003850869|100.00
12072017|531338|000000001|0000000000000006|000000001|0000000000000006|100.00
12072017|531339|000005500|0000000000032890|000005500|0000000000032500|100.00
12072017|531343|000000335|0000000000006901|000000335|0000000000006901|100.00
12072017|531344|000006266|0000000007374143|000016419|0000000019390875|038.16
12072017|531346|000000288|0000000000029952|000000400|0000000000042203|072.00
12072017|531349|000004213|0000000000611517|000013053|0000000001907654|032.28
12072017|531358|000002725|0000000000225277|000002725|0000000000225277|100.00
12072017|531359|000010886|0000000000611794|000011910|0000000000667362|091.40
12072017|531367|000003507|0000000000010866|000003507|0000000000010866|100.00
12072017|531373|000003194|0000000000608777|000010649|0000000002029950|029.99
12072017|531380|000000002|0000000000000116|000000002|0000000000000116|100.00
12072017|531390|000000390|0000000000005831|000000437|0000000000006867|089.24
12072017|531398|000000773|0000000000101301|000000773|0000000000101301|100.00
12072017|531400|000017551|0000000000417714|000030439|0000000000743068|057.66
12072017|531404|000009608|0000000000280554|000014900|0000000000439938|064.48
12072017|531410|000014683|0000000000240949|000023513|0000000000385310|062.45
12072017|531417|000003540|0000000000001841|000003540|0000000000001840|100.00
12072017|531426|000008163|0000000002783992|000027863|0000000009398415|029.30
12072017|531431|000019430|0000000010226981|000138044|0000000073272671|014.08
12072017|531433|000004000|0000000000005360|000004000|0000000000005360|100.00
12072017|531439|000000456|0000000000003717|000000456|0000000000003734|100.00
12072017|531448|000000100|0000000000000194|000000100|0000000000000194|100.00
12072017|531449|000000850|0000000000113008|000001000|0000000000130391|085.00
12072017|531453|000030012|0000000001940276|000179112|0000000011059384|016.76
12072017|531454|000001401|0000000000028091|000001901|0000000000037735|073.70
12072017|531460|000000771|0000000000006159|000000771|0000000000006159|100.00
12072017|531467|000025792|0000000000025019|000025792|0000000000025018|100.00
12072017|531471|000000944|0000000000104548|000001348|0000000000150231|070.03
12072017|531472|000019852|0000000000112362|000019852|0000000000112362|100.00
12072017|531489|000000590|0000000000018703|000000590|0000000000018688|100.00
12072017|531497|000014069|0000000000495933|000025675|0000000000907972|054.80
12072017|531499|000049443|0000000000272431|000056594|0000000000314292|087.36
12072017|531500|000040580|0000000026872076|000086920|0000000057921958|046.69
12072017|531502|000000006|0000000000000004|000000006|0000000000000003|100.00
12072017|531508|000002038|0000000000709734|000004597|0000000001600649|044.33
12072017|531518|000004103|0000000000021330|000004103|0000000000021330|100.00
12072017|531519|000000208|0000000000002393|000000208|0000000000002393|100.00
12072017|531522|002786216|0000000000447645|002786216|0000000000447645|100.00
12072017|531524|000001500|0000000000004275|000001500|0000000000004211|100.00
12072017|531525|000000200|0000000000003740|000000200|0000000000003740|100.00
12072017|531531|000000719|0000000000450634|000001123|0000000000706477|064.02
12072017|531533|000000100|0000000000000472|000000100|0000000000000472|100.00
12072017|531539|000000500|0000000000015500|000000551|0000000000017078|090.74
12072017|531540|000000303|0000000000010229|000000303|0000000000010229|100.00
12072017|531541|000014600|0000000000088768|000019605|0000000000115603|074.47
12072017|531543|000000554|0000000000358328|000006636|0000000004307717|008.35
12072017|531547|000008276|0000000000210625|000009276|0000000000238103|089.22
12072017|531548|000000264|0000000000204363|000000541|0000000000419707|048.80
12072017|531550|000000600|0000000000003114|000000600|0000000000003114|100.00
12072017|531556|000001764|0000000000469754|000022269|0000000005782382|007.92
12072017|531569|000017753|0000000000141137|000024033|0000000000200614|073.87
12072017|531574|000000600|0000000000008520|000001060|0000000000014871|056.60
12072017|531582|000000005|0000000000000029|000000005|0000000000000028|100.00
12072017|531590|000000650|0000000000000831|000000650|0000000000000831|100.00
12072017|531591|000030000|0000000000009000|000031000|0000000000008770|096.77
12072017|531595|000001825|0000000000109409|000002224|0000000000133696|082.06
12072017|531598|000036690|0000000000018345|000036690|0000000000018345|100.00
12072017|531599|000002338|0000000000445039|000003863|0000000000737801|060.52
12072017|531609|000002001|0000000000231157|000002001|0000000000231157|100.00
12072017|531611|000241444|0000000000171426|000277945|0000000000198992|086.87
12072017|531612|000000503|0000000000001037|000000503|0000000000001036|100.00
12072017|531616|000000325|0000000000097750|000000325|0000000000097750|100.00
12072017|531621|000005000|0000000000006400|000005000|0000000000006400|100.00
12072017|531626|000000050|0000000000002517|000000050|0000000000002517|100.00
12072017|531633|000034636|0000000006873515|000059528|0000000011493448|058.18
12072017|531637|000012550|0000000000118974|000012550|0000000000118974|100.00
12072017|531638|000000425|0000000000017617|000000475|0000000000019740|089.47
12072017|531642|000013460|0000000004367097|000026390|0000000008550738|051.00
12072017|531644|000000300|0000000000002076|000000300|0000000000002076|100.00
12072017|531650|000000501|0000000000003226|000000501|0000000000003226|100.00
12072017|531668|000002000|0000000000002900|000002000|0000000000002900|100.00
12072017|531680|000000241|0000000000005085|000000241|0000000000005085|100.00
12072017|531682|000005000|0000000000002750|000005000|0000000000002750|100.00
12072017|531686|000001911|0000000000010490|000001911|0000000000010490|100.00
12072017|531687|000418470|0000000000753246|000643183|0000000001170281|065.06
12072017|531688|000000066|0000000000002297|000000068|0000000000002374|097.06
12072017|531692|000000495|0000000000000341|000000495|0000000000000341|100.00
12072017|531694|000000020|0000000000000284|000000020|0000000000000283|100.00
12072017|531695|000072379|0000000000068037|000072379|0000000000066782|100.00
12072017|531712|000012620|0000000000025240|000012620|0000000000025240|100.00
12072017|531717|000017585|0000000001108735|000028331|0000000001792968|062.07
12072017|531719|000006304|0000000001065376|000009256|0000000001607529|068.11
12072017|531723|001505739|0000000012542806|001695007|0000000014119408|088.83
12072017|531726|000000071|0000000000006433|000000071|0000000000006652|100.00
12072017|531727|000008340|0000000000208137|000008340|0000000000208137|100.00
12072017|531739|000076705|0000000000368952|000089554|0000000000429629|085.65
12072017|531746|000009101|0000000000101841|000012704|0000000000140443|071.64
12072017|531761|000000436|0000000000131966|000000436|0000000000131966|100.00
12072017|531762|000005000|0000000000078250|000005300|0000000000082330|094.34
12072017|531768|000000209|0000000000045562|000000214|0000000000046674|097.66
12072017|531769|000001615|0000000000006396|000001615|0000000000006395|100.00
12072017|531780|000000001|0000000000000005|000000001|0000000000000004|100.00
12072017|531784|000000600|0000000000000623|000000600|0000000000000623|100.00
12072017|531791|000000290|0000000000000551|000000290|0000000000000551|100.00
12072017|531795|000001705|0000000000711753|000003129|0000000001308537|054.49
12072017|531802|000000200|0000000000006400|000000310|0000000000010144|064.52
12072017|531814|000040556|0000000000924677|000107653|0000000002461549|037.67
12072017|531816|000015274|0000000000142965|000018594|0000000000176586|082.14
12072017|531822|000000348|0000000000044040|000000348|0000000000043754|100.00
12072017|531831|000000100|0000000000002255|000000100|0000000000002255|100.00
12072017|531840|000000300|0000000000001443|000000300|0000000000001443|100.00
12072017|531841|000000684|0000000000011540|000001160|0000000000019339|058.97
12072017|531842|000019950|0000000000563588|000028041|0000000000808481|071.15
12072017|531845|000002500|0000000000001475|000002500|0000000000001475|100.00
12072017|531859|000001795|0000000000592709|000004440|0000000001414324|040.43
12072017|531861|000024932|0000000000678151|000031388|0000000000886149|079.43
12072017|531862|000000271|0000000000021315|000000574|0000000000045219|047.21
12072017|531867|000014232|0000000000139474|000016582|0000000000165140|085.83
12072017|531869|000032870|0000000001531742|000034520|0000000001613360|095.22
12072017|531879|000002172|0000000000469449|000002172|0000000000469449|100.00
12072017|531881|000000271|0000000000005976|000000788|0000000000017337|034.39
12072017|531882|000204055|0000000030608250|000348704|0000000052353857|058.52
12072017|531888|000001770|0000000000102926|000001980|0000000000115229|089.39
12072017|531892|000000900|0000000000012825|000000900|0000000000012946|100.00
12072017|531893|000005600|0000000000014560|000005600|0000000000015110|100.00
12072017|531898|000003815|0000000000002633|000003815|0000000000002632|100.00
12072017|531900|000000062|0000000000001302|000000062|0000000000001302|100.00
12072017|531910|000000020|0000000000000041|000000020|0000000000000041|100.00
12072017|531917|000001482|0000000000002193|000001482|0000000000002193|100.00
12072017|531921|000000646|0000000000433405|000000646|0000000000433405|100.00
12072017|531923|000000823|0000000000013004|000001021|0000000000015938|080.61
12072017|531925|000025001|0000000002256340|000025001|0000000002256340|100.00
