SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3309.95,3374.8,3302.5,3363.9,3363.9,3289.9,4731,21386,71637440,,INE117A01022,06-Sep-22,,
500003,AEGIS LOGIS ,A ,Q,282.45,282.8,276.75,277.5,278.8,280.3,1098,35949,10036675,,INE208C01025,06-Sep-22,,
500008,AMAR RAJA BA,A ,Q,546.9,546.9,534.25,539.3,539.3,539.55,6418,121472,65505424,,INE885A01032,06-Sep-22,,
500009,A.SARABHAI  ,X ,Q,29.4,32.5,29.3,31.85,31.85,29.3,1399,511707,15940711,,INE432A01017,06-Sep-22,,
500010,HDFC        ,A ,Q,2460,2472.65,2442,2447.65,2445,2455.6,2523,22638,55596605,,INE001A01036,06-Sep-22,,
500012,ANDHRA PETRO,B ,Q,97.4,101,97,99.4,99.4,95.25,2937,453212,44897136,,INE714B01016,06-Sep-22,,
500013,ANSAL INFRAS,B ,Q,18.9,18.9,18.3,18.5,18.5,18.85,111,22233,411946,,INE436A01026,06-Sep-22,,
500014,UTIQUE      ,X ,Q,8.65,8.7,8.28,8.46,8.47,8.57,370,102348,870368,,INE096A01010,06-Sep-22,,
500016,ARUNAHTEL   ,X ,Q,16.1,16.59,15.9,16.09,16.5,16,34,13888,224843,,INE957C01019,06-Sep-22,,
500020,BOM DYEING  ,A ,Q,105.6,107.6,104.3,105.25,105.25,105.6,5624,521468,55116137,,INE032A01023,06-Sep-22,,
500023,ASIANHOTNR  ,B ,Q,89.4,90.95,88,88.15,88,88.7,21,1052,93235,,INE363A01022,06-Sep-22,,
500027,ATUL LTD.   ,A ,Q,9225,9290,9080,9191.45,9169,9193.4,344,581,5345240,,INE100A01010,06-Sep-22,,
500028,ATV PROJECTS,XT,Q,10.22,10.22,9.5,9.85,9.65,9.75,95,18810,185667,,INE447A01015,06-Sep-22,,
