Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,11102023,1310023375,0002214"
"Trade Date <11-OCT-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D040424,TB,2300,1800,78.26"
"20,2,182D070324,TB,100,100,100.00"
"20,3,182D091123,TB,1400,1400,100.00"
"20,4,182D210324,TB,1100,800,72.73"
"20,5,182D231123,TB,7000,7000,100.00"
"20,6,21STCENMGM,EQ,6436,5885,91.44"
"20,7,360ONE,EQ,308102,237992,77.24"
"20,8,364D021123,TB,7400,7400,100.00"
"20,9,364D040124,TB,2900,2900,100.00"
"20,10,364D050924,TB,100,100,100.00"
"20,11,364D160524,TB,200,100,50.00"
"20,12,364D161123,TB,9800,9300,94.90"
"20,13,364D180424,TB,500,500,100.00"
"20,14,364D190924,TB,1500,1500,100.00"
"20,15,364D191023,TB,900,900,100.00"
"20,16,364D260124,TB,2100,2100,100.00"
"20,17,364D290324,TB,2000,1500,75.00"
"20,18,3IINFOLTD,EQ,568075,308745,54.35"
"20,19,3MINDIA,EQ,1692,728,43.03"
"20,20,3PLAND,EQ,27462,20179,73.48"
"20,21,563GS2026,GS,3,3,100.00"
"20,22,574GS2026,GS,1,1,100.00"
"20,23,5PAISA,EQ,24300,11099,45.67"
"20,24,610GS2031,GS,10,10,100.00"
"20,25,618GS2024,GS,12,12,100.00"
"20,26,63MOONS,EQ,235584,105278,44.69"
"20,27,654GS2032,GS,151,151,100.00"
"20,28,667GS2035,GS,2,1,50.00"
"20,29,667GS2050,GS,6032,6032,100.00"
"20,30,669GS2024,GS,1079,1079,100.00"
"20,31,676GS2061,GS,1138,1137,99.91"
"20,32,68GS2060,GS,6253,6253,100.00"
"20,33,695GS2061,GS,1,1,100.00"
"20,34,699GS2026,GS,1000,1000,100.00"
"20,35,699GS2051,GS,248,197,79.44"
"20,36,706GS2028,GS,35762,35460,99.16"
"20,37,710GS2029,GS,19808,19808,100.00"
"20,38,717GS2028,GS,1,1,100.00"
"20,39,717GS2030,GS,4400,4400,100.00"
"20,40,718GS2033,GS,850,850,100.00"
"20,41,718GS2037,GS,15471,15471,100.00"
"20,42,725GS2063,GS,12520,12520,100.00"
"20,43,726GS2032,GS,11656,11656,100.00"
"20,44,726GS2033,GS,11188,11188,100.00"
"20,45,736GS2052,GS,37681,37681,100.00"
"20,46,738GS2027,GS,51316,51316,100.00"
"20,47,73GS2053,GS,1300,1300,100.00"
"20,48,741GS2036,GS,879411,879300,99.99"
"20,49,74GS2062,GS,5685,5685,100.00"
"20,50,752TN33,SG,100,100,100.00"
"20,51,754GS2036,GS,413522,413397,99.97"
"20,52,772GS2025,GS,18,18,100.00"
"20,53,794TN32,SG,4000,4000,100.00"
"20,54,824GS2033,GS,53,53,100.00"
"20,55,826GS2027,GS,102,51,50.00"
"20,56,828GS2027,GS,520,520,100.00"
"20,57,915GS2024,GS,100,100,100.00"
"20,58,91D021123,TB,1600,1600,100.00"
"20,59,91D211223,TB,100,100,100.00"
"20,60,91D291223,TB,1400,1200,85.71"
"20,61,91D301123,TB,100,100,100.00"
"20,62,92GS2030,GS,4926,4926,100.00"
"20,63,AAATECH,EQ,77472,31908,41.19"
"20,64,AARTIDRUGS,EQ,135732,73362,54.05"
"20,65,AARTIIND,EQ,2284289,727502,31.85"
"20,66,AARTIPHARM,EQ,76911,39861,51.83"
"20,67,AARTIPP,E1,41,36,87.80"
"20,68,AARTISURF,EQ,5311,2782,52.38"
"20,69,AARVEEDEN,EQ,53789,18345,34.11"
"20,70,AARVI,EQ,62761,43664,69.57"
"20,71,AATMAJ,SM,10000,8000,80.00"
"20,72,AAVAS,EQ,97706,49962,51.14"
"20,73,ABAN,EQ,201123,116474,57.91"
"20,74,ABB,EQ,158952,80191,50.45"
"20,75,ABBOTINDIA,EQ,20037,14398,71.86"
"20,76,ABCAPITAL,EQ,1731645,617962,35.69"
"20,77,ABFL,N0,11,11,100.00"
"20,78,ABFL,N4,157,157,100.00"
"20,79,ABFL,N5,802240,785692,97.94"
"20,80,ABFRL,EQ,3048051,1124868,36.90"
"20,81,ABINFRA,SM,8000,4000,50.00"
"20,82,ABSLAMC,EQ,89910,55224,61.42"
"20,83,ABSLBANETF,EQ,51024,33082,64.84"
"20,84,ABSLLIQUID,EQ,754,568,75.33"
"20,85,ABSLNN50ET,EQ,4315,2637,61.11"
"20,86,ACC,EQ,601662,176639,29.36"
"20,87,ACCELYA,EQ,43135,19609,45.46"
"20,88,ACCORD,SM,2000,2000,100.00"
"20,89,ACE,EQ,225134,130468,57.95"
"20,90,ACEINTEG,EQ,206559,81168,39.30"
"20,91,ACI,EQ,1192678,527305,44.21"
"20,92,ACL,EQ,17089,9033,52.86"
"20,93,ADANIENSOL,EQ,655215,340382,51.95"
"20,94,ADANIENT,EQ,1627836,467491,28.72"
"20,95,ADANIGREEN,EQ,775846,328934,42.40"
"20,96,ADANIPORTS,EQ,3281387,1336373,40.73"
"20,97,ADANIPOWER,EQ,3488974,1250794,35.85"
"20,98,ADFFOODS,EQ,187082,85766,45.84"
"20,99,ADORWELD,EQ,13939,9480,68.01"
"20,100,ADROITINFO,EQ,116871,54662,46.77"
"20,101,ADSL,EQ,447260,202504,45.28"
"20,102,ADVANIHOTR,EQ,247485,111336,44.99"
"20,103,ADVENZYMES,EQ,223562,125538,56.15"
"20,104,AEGISCHEM,EQ,146920,96708,65.82"
"20,105,AEROFLEX,EQ,874168,404431,46.26"
"20,106,AETHER,EQ,21635,13763,63.61"
"20,107,AFFLE,EQ,183760,100647,54.77"
"20,108,AGARIND,EQ,54240,18074,33.32"
"20,109,AGARWALFT,SM,42000,33000,78.57"
"20,110,AGI,EQ,203828,74686,36.64"
"20,111,AGNI,SM,65000,45000,69.23"
"20,112,AGROPHOS,EQ,44084,29672,67.31"
"20,113,AGSTRA,EQ,217459,115619,53.17"
"20,114,AGUL,SM,2000,2000,100.00"
"20,115,AHL,EQ,796826,118022,14.81"
"20,116,AHLADA,EQ,80101,46531,58.09"
"20,117,AHLEAST,EQ,160000,37911,23.69"
"20,118,AHLUCONT,EQ,39278,20794,52.94"
"20,119,AIAENG,EQ,115447,66965,58.00"
"20,120,AILIMITED,SM,6000,6000,100.00"
"20,121,AIRTELPP,E1,67920,44255,65.16"
"20,122,AJANTPHARM,EQ,110604,55678,50.34"
"20,123,AJMERA,EQ,755368,119819,15.86"
"20,124,AJOONI,EQ,316623,232433,73.41"
"20,125,AKASH,EQ,35646,13362,37.49"
"20,126,AKG,EQ,363370,289305,79.62"
"20,127,AKSHAR,EQ,643378,437027,67.93"
"20,128,AKSHARCHEM,EQ,14927,8080,54.13"
