Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,09022023,725447282,0002183"
"Trade Date <09-FEB-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,38410,19899,51.81"
"20,2,21STCENMGM,EQ,2749,2171,78.97"
"20,3,360ONE,EQ,21985,8989,40.89"
"20,4,364D121023,TB,2000,2000,100.00"
"20,5,364D220623,TB,1000,1000,100.00"
"20,6,364D290623,TB,1000,1000,100.00"
"20,7,3IINFOLTD,EQ,240641,150225,62.43"
"20,8,3MINDIA,EQ,18960,13559,71.51"
"20,9,3PLAND,EQ,33392,25269,75.67"
"20,10,448GS2023,GS,5000,5000,100.00"
"20,11,574GS2026,GS,210,210,100.00"
"20,12,5PAISA,EQ,11540,5258,45.56"
"20,13,63MOONS,EQ,551841,105301,19.08"
"20,14,647MH28,SG,50000,50000,100.00"
"20,15,654GS2032,GS,6000,6000,100.00"
"20,16,667GS2050,GS,53770,46860,87.15"
"20,17,669GS2024,GS,200,200,100.00"
"20,18,676GS2061,GS,9060,9060,100.00"
"20,19,679GS2027,GS,50000,50000,100.00"
"20,20,68GS2060,GS,1712,1712,100.00"
"20,21,699GS2051,GS,3851,2350,61.02"
"20,22,710GS2029,GS,6500,6500,100.00"
"20,23,716GS2050,GS,1,1,100.00"
"20,24,719GS2060,GS,1316,1316,100.00"
"20,25,726GS2033,GS,303,303,100.00"
"20,26,732GS2024,GS,1,1,100.00"
"20,27,736GS2052,GS,5000,5000,100.00"
"20,28,738GS2027,GS,38307,38307,100.00"
"20,29,741GS2036,GS,2275,2155,94.73"
"20,30,74GS2062,GS,102,102,100.00"
"20,31,754GS2036,GS,215111,214396,99.67"
"20,32,768GS2023,GS,6900,6900,100.00"
"20,33,828GS2032,GS,700,700,100.00"
"20,34,91D090323,TB,300,100,33.33"
"20,35,91D130423,TB,100,100,100.00"
"20,36,91D230223,TB,100,100,100.00"
"20,37,91D230323,TB,300,300,100.00"
"20,38,91D280423,TB,100,100,100.00"
"20,39,91D300323,TB,100,100,100.00"
"20,40,92GS2030,GS,30,30,100.00"
"20,41,A2ZINFRA,EQ,182875,122666,67.08"
"20,42,AAATECH,EQ,147424,30415,20.63"
"20,43,AAKASH,EQ,190718,157555,82.61"
"20,44,AAREYDRUGS,EQ,38982,22117,56.74"
"20,45,AARON,EQ,6195,3986,64.34"
"20,46,AARTIDRUGS,EQ,199544,112615,56.44"
"20,47,AARTIIND,EQ,985861,570496,57.87"
"20,48,AARTISURF,EQ,14754,5956,40.37"
"20,49,AARTISURF,P1,5,5,100.00"
"20,50,AARVEEDEN,EQ,13282,9840,74.09"
"20,51,AARVI,EQ,6816,3952,57.98"
"20,52,AAVAS,EQ,49487,29493,59.60"
"20,53,ABAN,EQ,81787,40058,48.98"
"20,54,ABB,EQ,262690,84121,32.02"
"20,55,ABBOTINDIA,EQ,12723,3124,24.55"
"20,56,ABCAPITAL,EQ,1788578,412488,23.06"
"20,57,ABFRL,EQ,3034157,696758,22.96"
"20,58,ABINFRA,SM,4000,4000,100.00"
"20,59,ABSLAMC,EQ,42976,33101,77.02"
"20,60,ABSLBANETF,EQ,4266,1879,44.05"
"20,61,ABSLNN50ET,EQ,14409,6475,44.94"
"20,62,ACC,EQ,1491436,312154,20.93"
"20,63,ACCELYA,EQ,15246,7316,47.99"
"20,64,ACCURACY,EQ,10520,5806,55.19"
"20,65,ACE,EQ,2273840,749580,32.97"
"20,66,ACEINTEG,EQ,262824,79074,30.09"
"20,67,ACI,EQ,179986,48055,26.70"
"20,68,ADANIENT,EQ,18279862,3100845,16.96"
"20,69,ADANIGREEN,EQ,4729491,2157106,45.61"
"20,70,ADANIPORTS,EQ,22494005,4039963,17.96"
"20,71,ADANIPOWER,EQ,4471756,4400881,98.42"
"20,72,ADANITRANS,EQ,831921,615711,74.01"
"20,73,ADFFOODS,EQ,3732,1725,46.22"
"20,74,ADORWELD,EQ,39952,30382,76.05"
"20,75,ADROITINFO,EQ,19494,14603,74.91"
"20,76,ADSL,EQ,99858,51669,51.74"
"20,77,ADVANIHOTR,EQ,56931,31123,54.67"
"20,78,ADVENZYMES,EQ,36629,18528,50.58"
"20,79,AEGISCHEM,EQ,205558,99226,48.27"
"20,80,AETHER,EQ,27714,17504,63.16"
"20,81,AFFLE,EQ,362556,218232,60.19"
"20,82,AGARIND,EQ,52131,27414,52.59"
"20,83,AGI,EQ,486753,185029,38.01"
"20,84,AGNI,SM,10000,10000,100.00"
"20,85,AGRITECH,EQ,6921,4714,68.11"
"20,86,AGROPHOS,EQ,51162,29061,56.80"
"20,87,AGSTRA,EQ,326156,133512,40.94"
"20,88,AHL,EQ,16939,8007,47.27"
"20,89,AHLADA,EQ,9334,7785,83.40"
"20,90,AHLEAST,EQ,3047,2301,75.52"
"20,91,AHLUCONT,EQ,6678,4095,61.32"
"20,92,AIAENG,EQ,27020,17606,65.16"
"20,93,AIRAN,EQ,81135,50544,62.30"
"20,94,AIROLAM,EQ,22155,11914,53.78"
