SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1396,1421.75,1390,1410.45,1400.05,1409.1,384,4707,6601839,XD,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,194,194.9,192.1,193.45,193.45,194.3,220,14800,2860959,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,880.35,893.8,877.65,888.8,888.8,882.05,947,22304,19789516,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,12.73,13,12.61,12.89,12.9,13,72,44503,567485,,INE432A01017,,,
500010,HDFC        ,A ,Q,1567.35,1570,1532.95,1537.05,1537.05,1567.35,2944,2640142,4097514949,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,30,31,29.5,30,30,29.8,197,60046,1807479,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,25.1,25.45,24.5,25.25,25.25,25.1,383,128862,3227326,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,3.5,3.5,3.26,3.36,3.29,3.25,32,10535,34915,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,87.95,88,85.9,86.4,86.4,87.4,1989,476585,41224946,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,135.6,138.9,135,136.9,138.85,137,13,1660,226931,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,7.56,8.02,7.52,7.84,7.84,7.55,479,346717,2726915,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2454.45,2466,2410,2429.85,2449.95,2461.1,229,2054,5003272,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.7,7.03,6.7,6.71,6.71,6.7,31,3944,27481,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,60.05,60.05,57.65,58.9,58.9,59.4,31,2125,124499,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,1.08,1.08,1.08,1.08,1.08,1.13,1,100,108,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,346.9,352.8,346.9,351.5,351.5,346.9,466,30425,10676849,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,16.9,17.3,16.61,16.65,16.65,16.81,1270,1032769,17421227,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4624,4693.9,4602.25,4661.5,4661.5,4623.65,3726,38087,177067976,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1287,1295,1271.1,1275.85,1274,1285.85,2954,130388,166952992,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,168.7,170.55,161.55,162.1,162.1,166.75,3783,390495,64559807,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,232,232,228,228.9,228.9,230.2,282,17134,3943205,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1140,1145,1121.65,1129.9,1129.9,1141.25,1440,63012,71561870,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1990.1,2010,1980.6,1997.55,1997.55,1990.95,24,54,107823,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1305.3,1334,1295,1309.3,1309.65,1307.35,309,1956,2563307,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,585.35,592.15,577.5,582.85,582.85,584.2,1522,40816,23857849,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1417,1424,1396.55,1405.9,1403,1407.3,1772,29176,41084205,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,182,184.4,180.5,182.75,182.75,179.7,4559,418613,76559739,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,39.3,41.2,39,39.25,39.25,39.25,1796,661429,26350412,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,71.85,74.55,71.65,72.6,72.6,71.5,1207,135697,9952743,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.46,2.59,2.46,2.46,2.46,2.58,14,4489,11055,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,87,88,85.35,85.95,85.95,86.2,225,22404,1938039,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,46.65,49,44.7,44.8,44.75,44.9,82,11679,537211,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,669,701.45,667.05,694.85,694.65,675.9,598,6968,4809843,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5060,5075,5040,5069.45,5040,5068.05,11,70,354774,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,64.2,64.7,62.6,63.05,63.05,65.85,63,19508,1232276,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,76.4,76.4,74.05,74.2,74.2,75.5,490,83331,6252147,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,795,809.95,790,795,795,795.75,48,1670,1335808,,INE959C01015,,,
500083,CENTURY EXT ,T ,Q,6.01,6.49,5.91,5.93,5.91,6.22,84,57447,343117,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,929,948.2,921.9,944.2,945.9,929.65,979,20544,19280326,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,99.6,101,96.95,99.9,100.75,99.15,1675,242811,24171162,,INE085A01013,,,
