Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,08022023,815527873,0002173"
"Trade Date <08-FEB-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,1071,1071,100.00"
"20,2,182D090323,TB,100,100,100.00"
"20,3,20MICRONS,EQ,73079,38185,52.25"
"20,4,21STCENMGM,EQ,15418,11391,73.88"
"20,5,360ONE,EQ,26331,13965,53.04"
"20,6,364D021123,TB,100,100,100.00"
"20,7,364D121023,TB,100,100,100.00"
"20,8,364D191023,TB,600,600,100.00"
"20,9,364D231123,TB,100,100,100.00"
"20,10,364D271023,TB,100,100,100.00"
"20,11,3IINFOLTD,EQ,313078,184247,58.85"
"20,12,3MINDIA,EQ,19538,6206,31.76"
"20,13,3PLAND,EQ,28117,18251,64.91"
"20,14,448GS2023,GS,285,285,100.00"
"20,15,563GS2026,GS,300,300,100.00"
"20,16,5PAISA,EQ,37255,22391,60.10"
"20,17,610GS2031,GS,1005,1005,100.00"
"20,18,63MOONS,EQ,2320258,410907,17.71"
"20,19,654GS2032,GS,51741,51741,100.00"
"20,20,667GS2050,GS,525,525,100.00"
"20,21,669GS2024,GS,901,901,100.00"
"20,22,699GS2051,GS,2944,2610,88.65"
"20,23,710GS2029,GS,5800,5800,100.00"
"20,24,726GS2032,GS,10,10,100.00"
"20,25,738GS2027,GS,36550,36550,100.00"
"20,26,74GS2035,GS,97,97,100.00"
"20,27,754GS2036,GS,220833,220533,99.86"
"20,28,794TN32,SG,2000,2000,100.00"
"20,29,824GS2027,GS,7936,7836,98.74"
"20,30,828GS2032,GS,75,75,100.00"
"20,31,883GS2041,GS,4000,4000,100.00"
"20,32,91D130423,TB,3900,3600,92.31"
"20,33,91D160223,TB,200,200,100.00"
"20,34,91D230323,TB,300,300,100.00"
"20,35,91D300323,TB,300,300,100.00"
"20,36,A2ZINFRA,EQ,60747,45584,75.04"
"20,37,AAATECH,EQ,21248,6075,28.59"
"20,38,AAKASH,EQ,190198,154152,81.05"
"20,39,AAREYDRUGS,EQ,24122,13275,55.03"
"20,40,AARON,EQ,3652,1611,44.11"
"20,41,AARTIDRUGS,EQ,72831,19457,26.72"
"20,42,AARTIIND,EQ,860108,332179,38.62"
"20,43,AARTISURF,EQ,10093,5038,49.92"
"20,44,AARTISURF,P1,2,2,100.00"
"20,45,AARVEEDEN,EQ,68082,38236,56.16"
"20,46,AARVI,EQ,4400,3052,69.36"
"20,47,AAVAS,EQ,27476,16816,61.20"
"20,48,ABAN,EQ,95157,43470,45.68"
"20,49,ABB,EQ,408409,115923,28.38"
"20,50,ABBOTINDIA,EQ,6149,2333,37.94"
"20,51,ABCAPITAL,EQ,2838732,894281,31.50"
"20,52,ABFRL,EQ,3343437,953228,28.51"
"20,53,ABSLAMC,EQ,42029,27473,65.37"
"20,54,ABSLBANETF,EQ,27299,23780,87.11"
"20,55,ABSLNN50ET,EQ,198048,89500,45.19"
"20,56,ACC,EQ,1359558,222061,16.33"
"20,57,ACCELYA,EQ,29039,14168,48.79"
"20,58,ACCURACY,EQ,21387,6180,28.90"
"20,59,ACE,EQ,1519588,437934,28.82"
"20,60,ACEINTEG,EQ,155753,37312,23.96"
"20,61,ACI,EQ,142665,66382,46.53"
"20,62,ADANIENT,EQ,19173006,3104306,16.19"
"20,63,ADANIGREEN,EQ,11524691,4991569,43.31"
"20,64,ADANIPORTS,EQ,31111885,7353610,23.64"
"20,65,ADANIPOWER,EQ,27906893,11530961,41.32"
"20,66,ADANITRANS,EQ,1521910,655088,43.04"
"20,67,ADFFOODS,EQ,5624,2922,51.96"
"20,68,ADORWELD,EQ,20530,9788,47.68"
"20,69,ADROITINFO,EQ,19905,16502,82.90"
"20,70,ADSL,EQ,273047,158952,58.21"
"20,71,ADVANIHOTR,EQ,122243,75800,62.01"
"20,72,ADVENZYMES,EQ,48170,24273,50.39"
"20,73,AEGISCHEM,EQ,142697,50110,35.12"
"20,74,AETHER,EQ,25850,12096,46.79"
"20,75,AFFLE,EQ,417847,261187,62.51"
"20,76,AGARIND,EQ,49309,24494,49.67"
"20,77,AGI,EQ,192808,83620,43.37"
"20,78,AGRITECH,EQ,15914,8322,52.29"
"20,79,AGROPHOS,EQ,53148,26309,49.50"
"20,80,AGSTRA,EQ,470775,185589,39.42"
"20,81,AHIMSA,SM,42000,42000,100.00"
"20,82,AHL,EQ,231910,212637,91.69"
"20,83,AHLADA,EQ,3416,1936,56.67"
"20,84,AHLEAST,EQ,2516,664,26.39"
"20,85,AHLUCONT,EQ,18771,11695,62.30"
"20,86,AIAENG,EQ,77186,48451,62.77"
"20,87,AILIMITED,SM,27000,21000,77.78"
"20,88,AIRAN,EQ,74839,33712,45.05"
"20,89,AIROLAM,EQ,28053,11769,41.95"
"20,90,AIRTELPP,E1,471299,350296,74.33"
"20,91,AJANTPHARM,EQ,44833,27981,62.41"
"20,92,AJMERA,EQ,64907,18662,28.75"
"20,93,AJOONI,EQ,934338,510019,54.59"
"20,94,AKASH,EQ,184164,134952,73.28"
"20,95,AKG,EQ,148537,87774,59.09"
"20,96,AKSHARCHEM,EQ,4360,2316,53.12"
"20,97,AKSHOPTFBR,EQ,165450,105713,63.89"
