Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,24022022,1584644547,0001986"
"Trade Date <24-FEB-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,388689,199489,51.32"
"20,2,21STCENMGM,EQ,779,779,100.00"
"20,3,3IINFOLTD,EQ,468115,347836,74.31"
"20,4,3MINDIA,EQ,4518,2746,60.78"
"20,5,5PAISA,EQ,56583,32582,57.58"
"20,6,667GS2050,GS,25860,24130,93.31"
"20,7,676GS2061,GS,1300,1300,100.00"
"20,8,68GS2060,GS,100,100,100.00"
"20,9,699GS2051,GS,1012,1011,99.90"
"20,10,717GS2028,GS,500,300,60.00"
"20,11,727GS2026,GS,200,200,100.00"
"20,12,737GS2023,GS,200,200,100.00"
"20,13,74GS2035,GS,10,10,100.00"
"20,14,763GS2059,GS,100,100,100.00"
"20,15,772GS2055,GS,1307,1307,100.00"
"20,16,A2ZINFRA,EQ,310992,203392,65.40"
"20,17,AAATECH,SM,39000,39000,100.00"
"20,18,AAREYDRUGS,EQ,92887,63387,68.24"
"20,19,AARON,EQ,6108,4235,69.34"
"20,20,AARTIDRUGS,EQ,261995,138243,52.77"
"20,21,AARTIIND,EQ,1266020,530277,41.89"
"20,22,AARTISURF,EQ,22109,15124,68.41"
"20,23,AARVEEDEN,EQ,4158,3454,83.07"
"20,24,AARVI,EQ,35713,24931,69.81"
"20,25,AAVAS,EQ,88660,48331,54.51"
"20,26,ABAN,EQ,196762,115446,58.67"
"20,27,ABB,EQ,360203,217311,60.33"
"20,28,ABBOTINDIA,EQ,43783,16945,38.70"
"20,29,ABCAPITAL,EQ,7384232,2808851,38.04"
"20,30,ABCOTS,SM,124000,88000,70.97"
"20,31,ABFRL,EQ,5633430,2547376,45.22"
"20,32,ABINFRA,SM,8000,8000,100.00"
"20,33,ABMINTLLTD,EQ,1510,859,56.89"
"20,34,ABSLAMC,EQ,652308,486966,74.65"
"20,35,ABSLBANETF,EQ,25932,21537,83.05"
"20,36,ABSLNN50ET,EQ,81232,22981,28.29"
"20,37,ACC,EQ,474202,182172,38.42"
"20,38,ACCELYA,EQ,49738,36504,73.39"
"20,39,ACCURACY,EQ,63528,27612,43.46"
"20,40,ACE,EQ,566139,258215,45.61"
"20,41,ACRYSIL,EQ,105144,58754,55.88"
"20,42,ADANIENT,EQ,2798065,617885,22.08"
"20,43,ADANIGREEN,EQ,1036033,456123,44.03"
"20,44,ADANIPORTS,EQ,9547717,4006902,41.97"
"20,45,ADANIPOWER,EQ,76143909,14270310,18.74"
"20,46,ADANITRANS,EQ,138084,87985,63.72"
"20,47,ADFFOODS,EQ,18617,8562,45.99"
"20,48,ADORWELD,EQ,19596,12206,62.29"
"20,49,ADSL,EQ,174770,107928,61.75"
"20,50,ADVANIHOTR,EQ,420260,207893,49.47"
"20,51,ADVENZYMES,EQ,174851,87890,50.27"
"20,52,AEGISCHEM,EQ,1134921,605748,53.37"
"20,53,AFFLE,EQ,840510,337471,40.15"
"20,54,AGARIND,EQ,120338,48768,40.53"
"20,55,AGRITECH,EQ,31758,27536,86.71"
"20,56,AGROPHOS,EQ,172627,124493,72.12"
"20,57,AGSTRA,EQ,1142115,573348,50.20"
"20,58,AHLADA,EQ,33727,23491,69.65"
"20,59,AHLEAST,EQ,12865,10284,79.94"
"20,60,AHLUCONT,EQ,17283,11116,64.32"
"20,61,AIAENG,EQ,62269,48146,77.32"
"20,62,AILIMITED,SM,12000,12000,100.00"
"20,63,AIRAN,EQ,281195,182177,64.79"
"20,64,AIROLAM,EQ,15373,10161,66.10"
"20,65,AIRTELPP,E1,1140418,713366,62.55"
"20,66,AJANTPHARM,EQ,66509,38202,57.44"
"20,67,AJMERA,EQ,47305,32528,68.76"
"20,68,AJOONI,EQ,124923,64037,51.26"
"20,69,AKG,EQ,10073,8247,81.87"
"20,70,AKSHARCHEM,EQ,17313,8605,49.70"
"20,71,AKSHOPTFBR,EQ,240993,158879,65.93"
"20,72,AKZOINDIA,EQ,15865,8464,53.35"
"20,73,ALANKIT,EQ,1681955,1148304,68.27"
"20,74,ALBERTDAVD,EQ,15386,9104,59.17"
"20,75,ALEMBICLTD,EQ,250135,131464,52.56"
"20,76,ALICON,EQ,22701,14751,64.98"
"20,77,ALKEM,EQ,49307,11772,23.87"
"20,78,ALKYLAMINE,EQ,97763,42428,43.40"
"20,79,ALLCARGO,EQ,756492,424937,56.17"
"20,80,ALLSEC,EQ,33919,16929,49.91"
"20,81,ALMONDZ,EQ,66360,34834,52.49"
"20,82,ALOKINDS,EQ,28418382,11055396,38.90"
"20,83,ALPA,EQ,139977,84782,60.57"
"20,84,ALPHAGEO,EQ,51205,24731,48.30"
"20,85,AMARAJABAT,EQ,3315136,1325003,39.97"
"20,86,AMBER,EQ,61505,26830,43.62"
"20,87,AMBICAAGAR,EQ,193228,88695,45.90"
"20,88,AMBIKCO,EQ,75691,31739,41.93"
"20,89,AMBUJACEM,EQ,12821969,6583056,51.34"
"20,90,AMDIND,EQ,202098,74357,36.79"
"20,91,AMIORG,EQ,311996,138136,44.27"
"20,92,AMJLAND,EQ,40843,27885,68.27"
"20,93,AMRUTANJAN,EQ,196065,37073,18.91"
"20,94,ANANDRATHI,EQ,159114,93220,58.59"
"20,95,ANANTRAJ,EQ,1719750,1009595,58.71"
"20,96,ANDHRACEMT,EQ,553696,337328,60.92"
"20,97,ANDHRAPAP,EQ,50971,44105,86.53"
"20,98,ANDHRSUGAR,EQ,742906,276478,37.22"
"20,99,ANDREWYU,EQ,279983,166188,59.36"
"20,100,ANGELONE,EQ,470590,196856,41.83"
"20,101,ANIKINDS,EQ,44572,32826,73.65"
"20,102,ANMOL,EQ,234051,64908,27.73"
"20,103,ANSALAPI,EQ,150446,104833,69.68"
"20,104,ANUP,EQ,39126,22847,58.39"
"20,105,ANURAS,EQ,103313,46668,45.17"
"20,106,APARINDS,EQ,94661,55185,58.30"
"20,107,APCL,EQ,29277,15903,54.32"
"20,108,APCOTEXIND,EQ,65340,39240,60.06"
"20,109,APEX,EQ,118527,61018,51.48"
"20,110,APLAPOLLO,EQ,395275,195582,49.48"
"20,111,APLLTD,EQ,409814,152982,37.33"
"20,112,APOLLOHOSP,EQ,814710,343740,42.19"
"20,113,APOLLOPIPE,EQ,126468,60170,47.58"
"20,114,APOLLOTYRE,EQ,9553612,2181108,22.83"
"20,115,APOLSINHOT,EQ,2010,1390,69.15"
"20,116,APTECHT,EQ,161687,64642,39.98"
"20,117,APTUS,EQ,734358,583655,79.48"
"20,118,ARCHIDPLY,EQ,19966,15274,76.50"
"20,119,ARCHIES,EQ,263939,163645,62.00"
"20,120,ARIES,EQ,68487,38411,56.09"
"20,121,ARIHANTCAP,EQ,107709,50852,47.21"
"20,122,ARIHANTSUP,EQ,233876,105649,45.17"
"20,123,ARMANFIN,EQ,19086,7787,40.80"
"20,124,AROGRANITE,EQ,80604,44508,55.22"
"20,125,ARROWGREEN,EQ,11025,7248,65.74"
"20,126,ARSHIYA,EQ,760090,429431,56.50"
"20,127,ARTEMISMED,EQ,87977,56408,64.12"
"20,128,ARVEE,EQ,2240,1180,52.68"
"20,129,ARVIND,EQ,2509004,932548,37.17"
"20,130,ARVINDFASN,EQ,305436,168654,55.22"
"20,131,ARVSMART,EQ,108848,63111,57.98"
"20,132,ASAHIINDIA,EQ,233324,78000,33.43"
"20,133,ASAHISONG,EQ,286099,68397,23.91"
"20,134,ASALCBR,EQ,82323,52356,63.60"
"20,135,ASHAPURMIN,EQ,326958,203603,62.27"
"20,136,ASHIANA,EQ,111512,64568,57.90"
