DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
27012021|500002|000002165|0000000003012273|000007050|0000000009674665|030.71
27012021|500003|000007381|0000000002092883|000011112|0000000003123631|066.42
27012021|500008|000002928|0000000002801072|000043457|0000000042040634|006.74
27012021|500009|000031935|0000000000654668|000040025|0000000000828703|079.79
27012021|500010|000040408|0000000099672394|000106796|0000000266556650|037.84
27012021|500012|000105791|0000000005046231|000139405|0000000006661003|075.89
27012021|500013|000028444|0000000000225909|000028444|0000000000225909|100.00
27012021|500014|000034761|0000000000070218|000034761|0000000000070492|100.00
27012021|500016|000000723|0000000000004891|000000723|0000000000004891|100.00
27012021|500020|000029422|0000000002175757|000182899|0000000013573752|016.09
27012021|500023|000000211|0000000000014370|000000217|0000000000014907|097.24
27012021|500027|000000747|0000000004762872|000001747|0000000011250909|042.76
27012021|500028|000018803|0000000000094502|000018803|0000000000094502|100.00
27012021|500029|000005166|0000000000159577|000005166|0000000000159577|100.00
27012021|500031|000003098|0000000002255809|000020452|0000000015275247|015.15
27012021|500032|000268713|0000000001757384|000559989|0000000003670475|047.99
27012021|500033|000001375|0000000001864707|000002931|0000000003965744|046.91
27012021|500034|000011057|0000000053570613|000091307|0000000443556235|012.11
27012021|500038|000015768|0000000002742056|000026145|0000000004545333|060.31
27012021|500039|000006498|0000000000893151|000017961|0000000002474003|036.18
27012021|500040|000006544|0000000002638541|000027256|0000000010918847|024.01
27012021|500041|000000024|0000000000035520|000000026|0000000000037976|092.31
27012021|500042|000001216|0000000001945904|000002559|0000000004137623|047.52
27012021|500043|000004358|0000000006594744|000022016|0000000033730434|019.79
27012021|500048|000002890|0000000002622386|000013837|0000000012502295|020.89
27012021|500049|000094481|0000000012499837|000567454|0000000075331752|016.65
27012021|500052|000069732|0000000009051214|000180816|0000000023879883|038.57
27012021|500055|000097715|0000000003849971|000252337|0000000010040362|038.72
27012021|500060|000004373|0000000000260850|000011398|0000000000685571|038.37
27012021|500067|000001849|0000000001405425|000004393|0000000003301596|042.09
27012021|500068|000000267|0000000001048923|000000280|0000000001105190|095.36
27012021|500069|000001961|0000000000225515|000001968|0000000000219737|099.64
27012021|500074|000010197|0000000000207000|000014192|0000000000290445|071.85
27012021|500078|000002249|0000000001327473|000003438|0000000002034065|065.42
27012021|500083|000032772|0000000000148055|000032772|0000000000148055|100.00
27012021|500084|000021646|0000000013296056|000042835|0000000026568965|050.53
27012021|500085|000026092|0000000006016816|000101231|0000000023905862|025.77
27012021|500086|000078622|0000000015464948|000301431|0000000059968064|026.08
27012021|500087|000073399|0000000061809298|000300630|0000000253807727|024.42
27012021|500089|000000249|0000000000098380|000000350|0000000000137539|071.14
27012021|500092|000000585|0000000001113314|000001244|0000000002381858|047.03
27012021|500093|000052016|0000000002049431|000108905|0000000004260331|047.76
27012021|500096|000017986|0000000009491213|000049586|0000000026312601|036.27
27012021|500097|000003955|0000000000535507|000005330|0000000000723143|074.20
27012021|500101|000051912|0000000002585218|000826371|0000000040962766|006.28
27012021|500102|008101594|0000000012219163|008101594|0000000012219163|100.00
27012021|500103|000476361|0000000017006088|004648532|0000000166749595|010.25
27012021|500104|000032845|0000000007115870|000139992|0000000030344717|023.46
27012021|500106|000215590|0000000001944622|001165716|0000000010405033|018.49
27012021|500108|000135477|0000000001639272|000429109|0000000005162468|031.57
27012021|500109|000094382|0000000003312809|000200148|0000000007137485|047.16
27012021|500110|000162144|0000000015525288|000408655|0000000040307735|039.68
27012021|500111|000209477|0000000002067552|000209477|0000000002067552|100.00
27012021|500112|000281048|0000000077456829|001657278|0000000461759062|016.96
27012021|500113|000710932|0000000040700857|003785261|0000000220493802|018.78
27012021|500114|000009582|0000000013809579|000045050|0000000066068506|021.27
27012021|500116|000333429|0000000009235984|001297556|0000000035658852|025.70
27012021|500117|000093624|0000000001881843|000156913|0000000003197224|059.67
27012021|500119|000008693|0000000001383926|000015653|0000000002499496|055.54
27012021|500120|000004675|0000000001625732|000006503|0000000002244660|071.89
27012021|500123|000000757|0000000002096777|000000863|0000000002390381|087.72
27012021|500124|000005416|0000000026586332|000022418|0000000110703082|024.16
27012021|500125|000020666|0000000007062606|000031877|0000000010920305|064.83
27012021|500126|000000499|0000000003582072|000001611|0000000011694971|030.97
27012021|500128|000010393|0000000000220852|000014807|0000000000313441|070.19
27012021|500133|000000169|0000000000301099|000000392|0000000000698016|043.11
27012021|500135|000037883|0000000009457491|000103706|0000000025994922|036.53
27012021|500136|000015598|0000000001683025|000029045|0000000003142383|053.70
27012021|500142|000003200|0000000000005408|000003200|0000000000005408|100.00
27012021|500143|000001000|0000000000018500|000001000|0000000000017900|100.00
27012021|500144|000012636|0000000004723969|000022192|0000000008129689|056.94
27012021|500147|000000140|0000000000109774|000000155|0000000000121490|090.32
27012021|500148|000008357|0000000002934143|000011139|0000000003927503|075.02
27012021|500150|000000173|0000000000221164|000000222|0000000000283100|077.93
27012021|500151|000007159|0000000000325377|000008060|0000000000369029|088.82
27012021|500153|000014582|0000000000823883|000015929|0000000000899317|091.54
27012021|500159|000000403|0000000000020352|000000663|0000000000033663|060.78
27012021|500160|000102170|0000000000739711|000116598|0000000000824401|087.63
27012021|500163|000000832|0000000000763652|000001644|0000000001515240|050.61
27012021|500164|000001948|0000000000843387|000003198|0000000001395179|060.91
27012021|500165|000017928|0000000010314875|000042972|0000000024921613|041.72
27012021|500166|000002703|0000000000686698|000003278|0000000000837616|082.46
27012021|500168|000003343|0000000003179193|000005048|0000000004839895|066.22
27012021|500170|000000001|0000000000000013|000000001|0000000000000013|100.00
27012021|500171|000006241|0000000001339631|000021495|0000000004702038|029.03
27012021|500173|000001460|0000000000129356|000001779|0000000000158738|082.07
27012021|500174|000000626|0000000000001666|000000626|0000000000001571|100.00
27012021|500179|000024701|0000000000206748|000036121|0000000000305666|068.38
27012021|500180|000095226|0000000134249615|000226598|0000000325489869|042.02
27012021|500182|000004775|0000000016026094|000037417|0000000127926970|012.76
27012021|500183|000280817|0000000007989244|000823703|0000000023635942|034.09
27012021|500184|000156033|0000000007029287|000442246|0000000019966747|035.28
27012021|500185|000263395|0000000002107160|000453693|0000000003612221|058.06
27012021|500186|000024643|0000000001994851|000042351|0000000003420982|058.19
27012021|500187|000008696|0000000001237006|000017637|0000000002504564|049.31
27012021|500188|000186229|0000000049164456|000250911|0000000066192058|074.22
27012021|500189|000000354|0000000000187603|000000400|0000000000208828|088.50
27012021|500191|000002804|0000000000059698|000002804|0000000000059698|100.00
27012021|500192|000001610|0000000000003221|000001610|0000000000003221|100.00
27012021|500193|000033191|0000000000195495|000042849|0000000000254818|077.46
27012021|500199|000000698|0000000000265624|000001011|0000000000386950|069.04
27012021|500201|000008475|0000000003061594|000011681|0000000004210374|072.55
27012021|500207|000002316|0000000000081987|000004665|0000000000167698|049.65
27012021|500209|000070423|0000000091673141|000255409|0000000333945959|027.57
27012021|500210|000000742|0000000000516841|000001211|0000000000846233|061.27
27012021|500211|000016261|0000000000146837|000016787|0000000000151860|096.87
27012021|500212|000001101|0000000000030993|000001101|0000000000030993|100.00
27012021|500213|000002383|0000000000138214|000003139|0000000000183147|075.92
