SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1253,1277.95,1230,1247,1256,1239.25,301,2504,3142507,,INE117A01022,11-Jun-18,,
500003,AEGIS LOGIS ,A ,Q,248.2,253.15,244.1,245.4,245.4,245.05,232,9354,2318980,,INE208C01025,11-Jun-18,,
500008,AMAR RAJA BA,A ,Q,793.9,793.9,769.85,773.15,773.15,785.65,502,13051,10127761,,INE885A01032,11-Jun-18,,
500009,A.SARABHAI  ,XT,Q,12.7,13.1,12.21,12.65,12.65,12.61,29,17515,222465,,INE432A01017,11-Jun-18,,
500010,HDFC        ,A ,Q,1841,1849.95,1831.8,1839.45,1836,1840.2,1152,23551,43402756,,INE001A01036,11-Jun-18,,
500012,ANDHRA PETRO,X ,Q,46.5,48.8,46,47.15,47.15,46.5,190,31777,1513249,,INE714B01016,11-Jun-18,,
500013,ANSAL INFRAS,B ,Q,17.65,18.35,16.5,17.85,17.85,17.6,166,40556,726495,,INE436A01026,11-Jun-18,,
500014,APPLE FINANC,XT,Q,1.71,1.79,1.71,1.71,1.71,1.71,10,901,1549,,INE096A01010,11-Jun-18,,
500016,ARUNA HOTEL ,XT,Q,20.2,21.25,20.2,20.2,20.2,21.25,6,1001,20221,,INE957C01019,11-Jun-18,,
500020,BOM DYEING  ,A ,Q,226.5,233.8,225.25,226.85,226.85,225.7,2306,229987,52911203,,INE032A01023,11-Jun-18,,
500024,ASSAMCO     ,B ,Q,3.74,3.74,3.66,3.66,3.66,3.67,51,37096,137125,,INE442A01024,11-Jun-18,,
500027,ATUL LTD.   ,A ,Q,2754.95,2755,2686.5,2748.45,2750,2740.2,75,585,1597288,,INE100A01010,11-Jun-18,,
500028,ATV PROJECTS,XT,Q,8.85,9.28,8.85,9.2,9.2,8.84,24,6500,58999,,INE447A01015,11-Jun-18,,
500029,AUTOLITE(I) ,B ,Q,56.3,65.45,56.3,65.45,65.45,54.55,127,8215,511358,,INE448A01013,11-Jun-18,,
500031,BAJAJ ELECT.,A ,Q,525.1,536.3,524,527.95,531,523.7,858,25950,13728758,,INE193E01025,11-Jun-18,,
500032,BAJAJHIND   ,A ,Q,7.25,7.8,7.25,7.56,7.56,7.17,724,749869,5637975,,INE306A01021,11-Jun-18,,
500033,FORCE MOTR  ,B ,Q,2730,2768,2721,2751.3,2751.3,2724.9,1689,17834,48986255,,INE451A01017,11-Jun-18,,
500034,BAJFINANCE  ,A ,Q,2205,2253.6,2200,2244.85,2244.85,2205.05,3894,99266,221895990,,INE296A01024,11-Jun-18,,
500038,BALRAM.CHINI,A ,Q,69.05,72.5,69.05,72.1,72.1,68.45,4638,984280,70310909,,INE119A01028,11-Jun-18,,
500039,BANCO PROD. ,B ,Q,223.5,227.85,223.5,224.35,223.5,222.05,156,7633,1722238,,INE213C01025,11-Jun-18,,
500040,CENTURY TEXT,A ,Q,947.95,951.25,928,930.3,930.3,943.55,1133,48393,45322528,,INE055A01016,11-Jun-18,,
500041,BANNARI AMAN,B ,Q,1486.05,1510,1470,1510,1510,1483,4,8,11992,,INE459A01010,11-Jun-18,,
500042,BASF INDIA  ,B ,Q,2029.9,2050,2020,2046.75,2046.75,2012,100,401,817346,,INE373A01013,11-Jun-18,,
500043,BATA INDIA  ,A ,Q,769,776,766.1,771.7,771.7,768.7,487,20679,15966819,,INE176A01028,11-Jun-18,,
500048,BEML LTD    ,A ,Q,913.8,917.85,880,882.7,882.7,904.1,2956,96510,86785358,,INE258A01016,11-Jun-18,,
500049,BHARAT ELECT,A ,Q,119,121.3,118.1,118.8,118.8,118.6,1682,211703,25410028,,INE263A01024,11-Jun-18,,
500052,BHANSALI ENG,B ,Q,145,146,144,146,146,139.05,155,65914,9594464,,INE922A01025,11-Jun-18,,
500055,BHUSH STEEL ,B ,Q,33.25,35.3,33,33.1,33.1,34.7,2990,1143174,38642505,,INE824B01021,11-Jun-18,,
500058,BIHAR SPONGE,XT,Q,1.21,1.21,1.11,1.18,1.18,1.16,6,2351,2656,,INE819C01011,11-Jun-18,,
500059,BINANI IND. ,B ,Q,83.65,85.15,82.35,83.15,83.15,83.25,120,7845,656863,,INE071A01013,11-Jun-18,,
500060,BIRLACABLE  ,T ,Q,82.8,86.6,82.8,83.9,83.85,82.6,75,6172,519410,,INE800A01015,11-Jun-18,,
500067,BLUE STAR   ,A ,Q,681,699.95,681,687.8,689.3,675.05,244,2122,1465210,,INE472A01039,11-Jun-18,,
500068,DISA INDIA  ,X ,Q,5950,5950,5950,5950,5950,5950,1,2,11900,,INE131C01011,11-Jun-18,,
500074,BPL LTD.    ,B ,Q,56.95,59.75,56.95,57.85,57.85,56.7,653,68567,3987273,,INE110A01019,11-Jun-18,,
500078,OAL         ,X ,Q,794,820,740.1,774.95,782,751,38,158,123461,,INE959C01015,11-Jun-18,,
500083,CENTURY EXT ,B ,Q,6.15,6.84,6.15,6.53,6.53,6.24,45,33486,216999,,INE281A01026,11-Jun-18,,
500084,CESC LTD.   ,A ,Q,1003,1015.45,998,1005.3,1004,1001.65,848,17463,17581165,,INE486A01013,11-Jun-18,,
500085,CHAMBAL FERT,A ,Q,168,172.2,165.2,167.75,168,166.8,535,45167,7646867,,INE085A01013,11-Jun-18,,
500086,EXIDE IND.  ,A ,Q,259.5,259.65,251.65,252.6,252.6,257.9,907,134041,34188190,,INE302A01020,11-Jun-18,,
500087,CIPLA LTD.  ,A ,Q,559,569.9,558.1,559.75,560,558.25,1898,84944,47912280,,INE059A01026,11-Jun-18,,
500089,DIC INDIA   ,B ,Q,410,410,410,410,410,416.65,2,2,820,,INE303A01010,11-Jun-18,,
500092,CRISIL LTD  ,A ,Q,1824.1,1850,1744,1763.25,1763.25,1846.05,280,1915,3432108,,INE007A01025,11-Jun-18,,
500093,CGPOWER     ,A ,Q,60,60.5,58.7,58.95,58.95,59.85,2400,1815472,107988859,,INE067A01029,11-Jun-18,,
500096,DABUR (I)   ,A ,Q,383.5,388.9,383.05,386.05,386.05,382.1,1109,65934,25489648,,INE016A01026,11-Jun-18,,
500097,DALMIASUG   ,B ,Q,62.9,66,62.9,64.85,64.9,61.6,159,13232,854089,,INE495A01022,11-Jun-18,,
500101,ARVIND Ltd  ,A ,Q,408,414,407,409.55,409.55,407.9,844,62077,25470033,,INE034A01011,11-Jun-18,,
500102,BALARPUR IND,B ,Q,11.34,12.15,11.25,11.8,11.8,11.32,508,202922,2394507,,INE294A01037,11-Jun-18,,
500103,BHEL        ,A ,Q,77.6,79,77.2,77.5,77.5,77.35,3078,412376,32177783,,INE257A01026,11-Jun-18,,
500104,HIND.PETRO  ,A ,Q,309.9,317.65,309.8,315.05,315.05,311.35,1949,247537,77874878,,INE094A01015,11-Jun-18,,
500106,IFCI LTD    ,A ,Q,17,17.4,16.9,17.05,17.1,17.15,723,489805,8412742,,INE039A01010,11-Jun-18,,
500108,MAHA.TELE   ,B ,Q,17.1,17.3,16.7,16.8,16.8,17.1,488,167474,2836940,,INE153A01019,11-Jun-18,,
