INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
FUTSTK,AJANTPHARM,26-Oct-17,0,XX,1199.15,1210.95,1192.15,1195.4,1195.4,103,494.08,829600,-9200,19-Oct-17
FUTSTK,AJANTPHARM,30-Nov-17,0,XX,1212.85,1212.85,1200,1201.35,1201.35,19,91.47,57200,2800,19-Oct-17
FUTSTK,AJANTPHARM,28-Dec-17,0,XX,0,0,0,1215,1210.15,0,0,400,0,19-Oct-17
FUTSTK,ALBK,26-Oct-17,0,XX,66.05,66.05,65.05,65.2,65.2,109,712.18,13510000,70000,19-Oct-17
FUTSTK,ALBK,30-Nov-17,0,XX,65.8,65.85,65.5,65.65,65.65,16,105.03,1620000,90000,19-Oct-17
FUTSTK,ALBK,28-Dec-17,0,XX,0,0,0,67.5,65.9,0,0,0,0,19-Oct-17
FUTSTK,AMARAJABAT,26-Oct-17,0,XX,684,689.35,680,684,684,351,1440.12,2615400,-37200,19-Oct-17
FUTSTK,AMARAJABAT,30-Nov-17,0,XX,687.05,692.25,685,687.25,687.25,28,115.48,196800,7200,19-Oct-17
FUTSTK,AMARAJABAT,28-Dec-17,0,XX,0,0,0,702,690.35,0,0,6600,0,19-Oct-17
FUTSTK,AMBUJACEM,26-Oct-17,0,XX,276.9,280.1,272,274.6,274.6,235,1621.5,10675000,-47500,19-Oct-17
FUTSTK,AMBUJACEM,30-Nov-17,0,XX,279.3,280,274.25,275.8,275.8,13,89.99,297500,2500,19-Oct-17
FUTSTK,AMBUJACEM,28-Dec-17,0,XX,0,0,0,284.85,277.4,0,0,7500,0,19-Oct-17
FUTSTK,ANDHRABANK,26-Oct-17,0,XX,54.5,54.9,54.05,54.25,54.25,136,739.89,22120000,100000,19-Oct-17
FUTSTK,ANDHRABANK,30-Nov-17,0,XX,55.2,55.2,54.5,54.65,54.65,41,224.38,2280000,180000,19-Oct-17
FUTSTK,ANDHRABANK,28-Dec-17,0,XX,0,0,0,56.5,54.95,0,0,20000,0,19-Oct-17
FUTSTK,APOLLOHOSP,26-Oct-17,0,XX,1059.45,1067.05,1048.05,1053,1053,98,517.5,1525500,0,19-Oct-17
FUTSTK,APOLLOHOSP,30-Nov-17,0,XX,1064,1065.4,1056.25,1058.1,1058.1,10,52.99,27000,3500,19-Oct-17
FUTSTK,APOLLOHOSP,28-Dec-17,0,XX,0,0,0,1008.1,1071,0,0,0,0,19-Oct-17
FUTSTK,APOLLOTYRE,26-Oct-17,0,XX,244.6,244.6,240,241.35,241.35,294,2134.9,13182000,-45000,19-Oct-17
FUTSTK,APOLLOTYRE,30-Nov-17,0,XX,246.55,246.55,241.7,243.1,243.1,62,453.41,969000,102000,19-Oct-17
FUTSTK,APOLLOTYRE,28-Dec-17,0,XX,0,0,0,239.2,244.25,0,0,18000,0,19-Oct-17
FUTSTK,ARVIND,26-Oct-17,0,XX,400.6,400.6,392.6,394.25,394.25,518,4101.72,5350000,-86000,19-Oct-17
FUTSTK,ARVIND,30-Nov-17,0,XX,399.8,400.3,394.4,396.65,396.65,45,357.76,324000,56000,19-Oct-17
FUTSTK,ARVIND,28-Dec-17,0,XX,0,0,0,376.6,398.8,0,0,2000,0,19-Oct-17
FUTSTK,ASHOKLEY,26-Oct-17,0,XX,130.8,130.8,128.55,129.35,129.35,1053,9563.79,51856000,-756000,19-Oct-17
FUTSTK,ASHOKLEY,30-Nov-17,0,XX,131.35,131.35,129.5,130.2,130.2,141,1287.84,6328000,336000,19-Oct-17
FUTSTK,ASHOKLEY,28-Dec-17,0,XX,131.55,131.55,131.25,131.25,130.75,2,18.39,231000,14000,19-Oct-17
FUTSTK,ASIANPAINT,26-Oct-17,0,XX,1175.15,1185.95,1175.15,1180.5,1180.5,319,2259.97,3243000,-21000,19-Oct-17
FUTSTK,ASIANPAINT,30-Nov-17,0,XX,1185.5,1189.85,1181.15,1186.7,1186.7,36,256.1,126000,12000,19-Oct-17
FUTSTK,ASIANPAINT,28-Dec-17,0,XX,0,0,0,1147.9,1192.9,0,0,0,0,19-Oct-17
FUTSTK,AUROPHARMA,26-Oct-17,0,XX,759.9,762.5,752.05,755.55,755.55,942,5710.47,16317600,7200,19-Oct-17
FUTSTK,AUROPHARMA,30-Nov-17,0,XX,762.9,765.6,755.7,758.75,758.75,89,541.95,610400,-3200,19-Oct-17
FUTSTK,AUROPHARMA,28-Dec-17,0,XX,0,0,0,769,763.25,0,0,2400,0,19-Oct-17
FUTSTK,AXISBANK,26-Oct-17,0,XX,464,466.35,458.15,460.5,460.5,6279,34827.64,40166400,319200,19-Oct-17
FUTSTK,AXISBANK,30-Nov-17,0,XX,465.05,468.5,461,463,463,1158,6458.51,10062000,478800,19-Oct-17
FUTSTK,AXISBANK,28-Dec-17,0,XX,469,470.7,463.85,464.6,464.6,17,95.02,180000,13200,19-Oct-17
FUTSTK,BAJAJ-AUTO,26-Oct-17,0,XX,3243.95,3243.95,3201.15,3217.25,3217.25,571,4600.27,1925750,-13500,19-Oct-17
FUTSTK,BAJAJ-AUTO,30-Nov-17,0,XX,3255.05,3255.05,3223,3236.95,3236.95,100,809.76,76500,9000,19-Oct-17
FUTSTK,BAJAJ-AUTO,28-Dec-17,0,XX,0,0,0,3087.5,3257.2,0,0,0,0,19-Oct-17
FUTSTK,BAJAJFINSV,26-Oct-17,0,XX,5343.1,5343.1,5235,5265.9,5265.9,271,1788.51,760125,250,19-Oct-17
FUTSTK,BAJAJFINSV,30-Nov-17,0,XX,5329.95,5332,5270,5301.1,5301.1,38,251.93,20875,3500,19-Oct-17
FUTSTK,BAJAJFINSV,28-Dec-17,0,XX,0,0,0,5123.5,5370.8,0,0,0,0,19-Oct-17
FUTSTK,BAJFINANCE,26-Oct-17,0,XX,1869.85,1880,1834.6,1847.75,1847.75,1225,11359.93,5691000,-19000,19-Oct-17
FUTSTK,BAJFINANCE,30-Nov-17,0,XX,1880.2,1883.25,1845.25,1859,1859,129,1203,410000,29500,19-Oct-17
FUTSTK,BAJFINANCE,28-Dec-17,0,XX,1875.1,1875.1,1875.1,1875.1,1875.1,1,9.37,6000,500,19-Oct-17
FUTSTK,BALKRISIND,26-Oct-17,0,XX,1715.2,1728.05,1697.55,1714.35,1714.35,52,356.89,500000,-2800,19-Oct-17
FUTSTK,BALKRISIND,30-Nov-17,0,XX,1737.65,1737.65,1705,1721.35,1721.35,2,13.77,14800,800,19-Oct-17
FUTSTK,BALKRISIND,28-Dec-17,0,XX,0,0,0,1719.45,1726,0,0,3200,0,19-Oct-17
FUTSTK,BALRAMCHIN,26-Oct-17,0,XX,162.1,162.25,158.65,160.7,160.7,146,823.46,14343000,-77000,19-Oct-17
FUTSTK,BALRAMCHIN,30-Nov-17,0,XX,162.65,163,161,161.75,161.75,38,215.75,1855000,52500,19-Oct-17
FUTSTK,BALRAMCHIN,28-Dec-17,0,XX,164,164,164,164,164,1,5.74,147000,3500,19-Oct-17
FUTSTK,BANKBARODA,26-Oct-17,0,XX,136.85,136.9,134,134.85,134.85,1252,5934.21,57708000,59500,19-Oct-17
FUTSTK,BANKBARODA,30-Nov-17,0,XX,137.65,137.65,134.7,135.65,135.65,262,1249.45,3997000,647500,19-Oct-17
FUTSTK,BANKBARODA,28-Dec-17,0,XX,0,0,0,139.2,136.55,0,0,24500,0,19-Oct-17
FUTSTK,BANKINDIA,26-Oct-17,0,XX,136.65,136.65,133.6,135.1,135.1,302,2457.22,20562000,132000,19-Oct-17
FUTSTK,BANKINDIA,30-Nov-17,0,XX,137,137.3,134.45,136.35,136.35,58,475.69,1518000,318000,19-Oct-17
FUTSTK,BANKINDIA,28-Dec-17,0,XX,0,0,0,139.45,136.4,0,0,12000,0,19-Oct-17
FUTSTK,BATAINDIA,26-Oct-17,0,XX,802.95,802.95,782.85,787.85,787.85,536,4668.82,2025100,-145200,19-Oct-17
FUTSTK,BATAINDIA,30-Nov-17,0,XX,811.25,811.25,785.85,790.8,790.8,45,394.79,184800,-13200,19-Oct-17
FUTSTK,BATAINDIA,28-Dec-17,0,XX,0,0,0,769.1,801,0,0,15400,0,19-Oct-17
FUTSTK,BEL,26-Oct-17,0,XX,173,173.4,170.3,171.3,171.3,213,1812.88,14350050,-94050,19-Oct-17
FUTSTK,BEL,30-Nov-17,0,XX,174.65,174.65,171.5,172.4,172.4,33,282.54,866250,89100,19-Oct-17
FUTSTK,BEL,28-Dec-17,0,XX,0,0,0,166.15,174.4,0,0,0,0,19-Oct-17
FUTSTK,BEML,26-Oct-17,0,XX,1719.75,1719.75,1640,1675.4,1675.4,534,5393.16,2179800,-39600,19-Oct-17
FUTSTK,BEML,30-Nov-17,0,XX,1716.75,1716.75,1650,1673.95,1673.95,8,80.88,108600,-1200,19-Oct-17
FUTSTK,BEML,28-Dec-17,0,XX,0,0,0,1669.4,1711.65,0,0,0,0,19-Oct-17
FUTSTK,BERGEPAINT,26-Oct-17,0,XX,260,264.1,257.5,259,259,100,574.34,1443200,-19800,19-Oct-17
FUTSTK,BERGEPAINT,30-Nov-17,0,XX,263.4,265.4,258.8,260.65,260.65,7,40.38,52800,2200,19-Oct-17
FUTSTK,BERGEPAINT,28-Dec-17,0,XX,0,0,0,259.9,265.1,0,0,6600,0,19-Oct-17
FUTSTK,BHARATFIN,26-Oct-17,0,XX,1033.7,1033.7,1014.5,1019.35,1019.35,720,7352.75,12585000,-63000,19-Oct-17
FUTSTK,BHARATFIN,30-Nov-17,0,XX,1033.05,1033.05,1020.35,1025.1,1025.1,83,851.91,531000,18000,19-Oct-17
FUTSTK,BHARATFIN,28-Dec-17,0,XX,0,0,0,1040,1029.85,0,0,17000,0,19-Oct-17
FUTSTK,BHARATFORG,26-Oct-17,0,XX,631.5,635,625,627.7,627.7,316,2387.27,6879600,-99600,19-Oct-17
FUTSTK,BHARATFORG,30-Nov-17,0,XX,637.95,637.95,628.35,630.3,630.3,46,348.29,440400,7200,19-Oct-17
FUTSTK,BHARATFORG,28-Dec-17,0,XX,0,0,0,647.8,635.85,0,0,2400,0,19-Oct-17
FUTSTK,BHARTIARTL,26-Oct-17,0,XX,464.4,478.9,464.2,474.9,474.9,4849,38999.93,28973100,826200,19-Oct-17
FUTSTK,BHARTIARTL,30-Nov-17,0,XX,467.8,481,467.5,477,477,441,3561.04,4938500,248200,19-Oct-17
FUTSTK,BHARTIARTL,28-Dec-17,0,XX,471.1,480.3,470.5,478,478,22,177.86,127500,22100,19-Oct-17
FUTSTK,BHEL,26-Oct-17,0,XX,84.5,85.5,84,84.3,84.3,399,2535.69,47055000,97500,19-Oct-17
FUTSTK,BHEL,30-Nov-17,0,XX,85.6,85.85,84.5,84.85,84.85,56,357.88,3982500,210000,19-Oct-17
FUTSTK,BHEL,28-Dec-17,0,XX,85.15,85.15,85,85.1,85.1,2,12.76,82500,15000,19-Oct-17
FUTSTK,BIOCON,26-Oct-17,0,XX,381.4,385.9,373.5,375.85,375.85,500,3404.26,9115200,-225000,19-Oct-17
FUTSTK,BIOCON,30-Nov-17,0,XX,381.05,381.65,375.05,378.25,378.25,49,334.42,1681200,-7200,19-Oct-17
FUTSTK,BIOCON,28-Dec-17,0,XX,382.8,382.8,382.8,382.8,380.85,1,6.89,9000,0,19-Oct-17
FUTSTK,BOSCHLTD,26-Oct-17,0,XX,21680,21740.9,21225.05,21453.2,21453.2,164,880.31,106075,-175,19-Oct-17
FUTSTK,BOSCHLTD,30-Nov-17,0,XX,21451,21814.95,21451,21562.3,21562.3,18,97.09,1700,375,19-Oct-17
FUTSTK,BOSCHLTD,28-Dec-17,0,XX,0,0,0,21009.35,21801.35,0,0,0,0,19-Oct-17
FUTSTK,BPCL,26-Oct-17,0,XX,512.65,514.6,505.5,507.55,507.55,539,4937.68,12961800,-266400,19-Oct-17
FUTSTK,BPCL,30-Nov-17,0,XX,513.05,513.05,506.25,508.3,508.3,23,210.93,363600,-14400,19-Oct-17
FUTSTK,BPCL,28-Dec-17,0,XX,0,0,0,470.2,514.35,0,0,0,0,19-Oct-17
FUTSTK,BRITANNIA,26-Oct-17,0,XX,4691.5,4691.5,4629.65,4635.45,4635.45,238,2213.98,727400,-12600,19-Oct-17
FUTSTK,BRITANNIA,30-Nov-17,0,XX,4720,4720,4659,4660.5,4660.5,10,93.56,70800,-400,19-Oct-17
FUTSTK,BRITANNIA,28-Dec-17,0,XX,0,0,0,4694,4692.8,0,0,1200,0,19-Oct-17
FUTSTK,CADILAHC,26-Oct-17,0,XX,493.15,497.35,489,491.6,491.6,171,1350.24,3057600,-33600,19-Oct-17
FUTSTK,CADILAHC,30-Nov-17,0,XX,499.35,499.35,492,492.8,492.8,8,63.24,105600,4800,19-Oct-17
FUTSTK,CADILAHC,28-Dec-17,0,XX,0,0,0,503.05,496.75,0,0,3200,0,19-Oct-17
FUTSTK,CANBK,26-Oct-17,0,XX,305,305,298.3,301,301,585,5448.26,12635148,188124,19-Oct-17
FUTSTK,CANBK,30-Nov-17,0,XX,306,306.25,299.05,302.15,302.15,136,1269.42,1051644,231300,19-Oct-17
FUTSTK,CANBK,28-Dec-17,0,XX,0,0,0,312.05,306.3,0,0,9252,0,19-Oct-17
FUTSTK,CANFINHOME,26-Oct-17,0,XX,542.95,543.95,526.5,535.05,535.05,151,1014.55,3373750,-26250,19-Oct-17
FUTSTK,CANFINHOME,30-Nov-17,0,XX,545.65,546.1,532.6,540.6,540.6,29,196.42,220000,7500,19-Oct-17
FUTSTK,CANFINHOME,28-Dec-17,0,XX,0,0,0,2674.55,543.7,0,0,0,0,19-Oct-17
FUTSTK,CAPF,26-Oct-17,0,XX,755.55,762.8,747,751.75,751.75,231,1395.44,2880000,-40800,19-Oct-17
FUTSTK,CAPF,30-Nov-17,0,XX,764,768.4,752.1,757.05,757.05,21,127.61,80800,5600,19-Oct-17
FUTSTK,CAPF,28-Dec-17,0,XX,0,0,0,773.15,762.65,0,0,2400,0,19-Oct-17
FUTSTK,CASTROLIND,26-Oct-17,0,XX,378.8,380.35,375.2,376.9,376.9,201,1063.77,10787000,11200,19-Oct-17
FUTSTK,CASTROLIND,30-Nov-17,0,XX,379.5,382.75,377.6,379.75,379.75,37,196.98,278600,15400,19-Oct-17
FUTSTK,CASTROLIND,28-Dec-17,0,XX,0,0,0,386.25,383.3,0,0,8400,0,19-Oct-17
FUTSTK,CEATLTD,26-Oct-17,0,XX,1725.1,1729.15,1712,1718.7,1718.7,179,2157.02,1545600,-11900,19-Oct-17
FUTSTK,CEATLTD,30-Nov-17,0,XX,1726.8,1726.8,1721,1723.95,1723.95,5,60.35,39200,1400,19-Oct-17
FUTSTK,CEATLTD,28-Dec-17,0,XX,0,0,0,1719.25,1736.05,0,0,0,0,19-Oct-17
FUTSTK,CENTURYTEX,26-Oct-17,0,XX,1349.9,1350.65,1306.35,1319.45,1319.45,2135,15594.94,7592750,-88550,19-Oct-17
FUTSTK,CENTURYTEX,30-Nov-17,0,XX,1360,1361.85,1315.05,1326.95,1326.95,112,820.37,180400,29700,19-Oct-17
FUTSTK,CENTURYTEX,28-Dec-17,0,XX,1345,1345,1345,1345,1345,5,36.98,4950,1650,19-Oct-17
FUTSTK,CESC,26-Oct-17,0,XX,1038,1041.5,1022.8,1029.85,1029.85,286,3253.54,5130400,-46200,19-Oct-17
FUTSTK,CESC,30-Nov-17,0,XX,1044.7,1044.7,1030,1034.25,1034.25,9,102.5,88000,1100,19-Oct-17
FUTSTK,CESC,28-Dec-17,0,XX,0,0,0,1047.9,1041.85,0,0,3300,0,19-Oct-17
FUTSTK,CGPOWER,26-Oct-17,0,XX,82.4,82.8,81.2,81.5,81.5,167,1643.99,27504000,-228000,19-Oct-17
FUTSTK,CGPOWER,30-Nov-17,0,XX,83,83.15,81.55,81.9,81.9,26,256.45,1056000,192000,19-Oct-17
FUTSTK,CGPOWER,28-Dec-17,0,XX,0,0,0,83.35,82.4,0,0,12000,0,19-Oct-17
FUTSTK,CHENNPETRO,26-Oct-17,0,XX,446.05,446.05,436.15,439.5,439.5,98,648.34,1813500,-30000,19-Oct-17
FUTSTK,CHENNPETRO,30-Nov-17,0,XX,446,446,438.75,442.7,442.7,12,79.73,75000,10500,19-Oct-17
FUTSTK,CHENNPETRO,28-Dec-17,0,XX,0,0,0,397.3,446.2,0,0,0,0,19-Oct-17
FUTSTK,CHOLAFIN,26-Oct-17,0,XX,1130,1131,1113,1119.6,1119.6,39,218.77,403000,0,19-Oct-17
FUTSTK,CHOLAFIN,30-Nov-17,0,XX,1129,1129,1129,1129,1129,1,5.64,7000,500,19-Oct-17
FUTSTK,CHOLAFIN,28-Dec-17,0,XX,0,0,0,1101.35,1130.3,0,0,0,0,19-Oct-17
FUTSTK,CIPLA,26-Oct-17,0,XX,603.7,614.85,603.7,608.95,608.95,352,2143.82,7428000,-5000,19-Oct-17
FUTSTK,CIPLA,30-Nov-17,0,XX,614.75,614.75,610.25,612.2,612.2,23,140.78,390000,-1000,19-Oct-17
FUTSTK,CIPLA,28-Dec-17,0,XX,0,0,0,618,615.25,0,0,2000,0,19-Oct-17
FUTSTK,COALINDIA,26-Oct-17,0,XX,289.05,289.1,285.5,286.35,286.35,650,3171.88,20012400,-37400,19-Oct-17
FUTSTK,COALINDIA,30-Nov-17,0,XX,289,290.1,287,287.5,287.5,96,470.27,963900,25500,19-Oct-17
FUTSTK,COALINDIA,28-Dec-17,0,XX,288,288,288,288,288,4,19.58,32300,6800,19-Oct-17
FUTSTK,COLPAL,26-Oct-17,0,XX,1052.7,1052.75,1035.05,1042.85,1042.85,86,629.12,1839600,-4900,19-Oct-17
FUTSTK,COLPAL,30-Nov-17,0,XX,1053.45,1053.45,1053.45,1053.45,1054.55,2,14.75,68600,0,19-Oct-17
FUTSTK,COLPAL,28-Dec-17,0,XX,0,0,0,1093,1059.7,0,0,0,0,19-Oct-17
FUTSTK,CONCOR,26-Oct-17,0,XX,1323.25,1333.85,1306,1318.7,1318.7,106,876.98,1337500,-13750,19-Oct-17
FUTSTK,CONCOR,30-Nov-17,0,XX,1330,1330,1320,1320.05,1320.05,6,49.62,30000,1250,19-Oct-17
FUTSTK,CONCOR,28-Dec-17,0,XX,0,0,0,1340.2,1335.35,0,0,0,0,19-Oct-17
FUTSTK,CUMMINSIND,26-Oct-17,0,XX,894.9,895.45,886,890.25,890.25,65,347.54,651000,600,19-Oct-17
FUTSTK,CUMMINSIND,30-Nov-17,0,XX,900.3,900.3,894.3,894.3,894.3,2,10.76,33600,600,19-Oct-17
FUTSTK,CUMMINSIND,28-Dec-17,0,XX,0,0,0,908.35,902.5,0,0,0,0,19-Oct-17
FUTSTK,DABUR,26-Oct-17,0,XX,319.4,321.2,317.85,318.65,318.65,98,781.76,12667500,-60000,19-Oct-17
FUTSTK,DABUR,30-Nov-17,0,XX,320,320,318.4,318.45,318.45,6,47.82,197500,2500,19-Oct-17
FUTSTK,DABUR,28-Dec-17,0,XX,0,0,0,318,322.45,0,0,10000,0,19-Oct-17
FUTSTK,DALMIABHA,26-Oct-17,0,XX,2683,2708.05,2660.95,2693.9,2693.9,100,807.69,621600,-4800,19-Oct-17
FUTSTK,DALMIABHA,30-Nov-17,0,XX,2696.7,2714.5,2696.7,2708.2,2708.2,6,48.64,20100,300,19-Oct-17
FUTSTK,DALMIABHA,28-Dec-17,0,XX,0,0,0,2586.45,2723.55,0,0,0,0,19-Oct-17
FUTSTK,DCBBANK,26-Oct-17,0,XX,181.75,181.75,177.7,178.7,178.7,190,1533.25,7146000,27000,19-Oct-17
FUTSTK,DCBBANK,30-Nov-17,0,XX,182,182,178.95,180.4,180.4,29,235.77,675000,58500,19-Oct-17
FUTSTK,DCBBANK,28-Dec-17,0,XX,0,0,0,192.55,180.4,0,0,13500,0,19-Oct-17
FUTSTK,DHFL,26-Oct-17,0,XX,601,610.2,583,591.2,591.2,1453,13099.17,19455000,-234000,19-Oct-17
FUTSTK,DHFL,30-Nov-17,0,XX,610,610,587.35,590.55,590.55,19,169.63,7069500,6000,19-Oct-17
FUTSTK,DHFL,28-Dec-17,0,XX,0,0,0,562.6,601.6,0,0,3000,0,19-Oct-17
FUTSTK,DISHTV,26-Oct-17,0,XX,72.25,72.6,70.65,71.2,71.2,149,747.37,21133000,-14000,19-Oct-17
FUTSTK,DISHTV,30-Nov-17,0,XX,72.4,72.4,71.25,71.85,71.85,18,90.59,882000,77000,19-Oct-17
FUTSTK,DISHTV,28-Dec-17,0,XX,0,0,0,73.55,72.1,0,0,28000,0,19-Oct-17
FUTSTK,DIVISLAB,26-Oct-17,0,XX,880,883.05,873.05,879.15,879.15,401,2821.17,5199200,-35200,19-Oct-17
FUTSTK,DIVISLAB,30-Nov-17,0,XX,879,887.4,879,882.85,882.85,40,282.59,188800,4000,19-Oct-17
FUTSTK,DIVISLAB,28-Dec-17,0,XX,0,0,0,884,890.6,0,0,5600,0,19-Oct-17
FUTSTK,DLF,26-Oct-17,0,XX,178.75,179.2,173.85,175.15,175.15,1364,12018.83,44245000,-400000,19-Oct-17
FUTSTK,DLF,30-Nov-17,0,XX,181.85,181.85,175,176.4,176.4,124,1097.72,1915000,120000,19-Oct-17
FUTSTK,DLF,28-Dec-17,0,XX,0,0,0,175.5,177.4,0,0,10000,0,19-Oct-17
FUTSTK,DRREDDY,26-Oct-17,0,XX,2400,2400,2366,2376.05,2376.05,1149,5461.87,3326000,35400,19-Oct-17
FUTSTK,DRREDDY,30-Nov-17,0,XX,2408.15,2408.15,2380.5,2391.25,2391.25,377,1803.16,546200,63000,19-Oct-17
FUTSTK,DRREDDY,28-Dec-17,0,XX,0,0,0,2442.7,2402,0,0,2000,0,19-Oct-17
FUTSTK,EICHERMOT,26-Oct-17,0,XX,31520,31669,31430,31544,31544,274,2161.39,150100,-375,19-Oct-17
FUTSTK,EICHERMOT,30-Nov-17,0,XX,31750,31761.9,31660.45,31715.65,31715.65,8,63.43,13850,75,19-Oct-17
FUTSTK,EICHERMOT,28-Dec-17,0,XX,0,0,0,31500,31873.1,0,0,75,0,19-Oct-17
FUTSTK,ENGINERSIN,26-Oct-17,0,XX,150.2,150.6,148.65,149.35,149.35,97,508.21,11042500,-49000,19-Oct-17
