SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1460,1466.7,1437.65,1448.95,1440,1444.9,395,505148,731460471,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,216.4,216.4,210.65,212.2,211,216.55,643,25072,5343802,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,872,876.2,866,871.4,872.5,866.6,977,13578,11824062,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.95,10.18,9.71,9.92,9.76,9.7,34,10380,102117,,INE432A01017,,,
500010,HDFC        ,A ,Q,1582.75,1612.25,1582.75,1610.1,1610.1,1582.6,5963,352827,567562793,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27.75,27.75,26,27,27.1,26.55,127,23453,624712,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,24,24.8,23.85,24.45,24.45,23.85,289,66546,1627122,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,3.92,4.1,3.92,3.94,3.94,3.91,14,9961,39050,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,71.4,72,69.75,70.1,70.1,70.8,1406,301911,21362063,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,136.05,136.05,136.05,136.05,136.05,136.1,2,104,14149,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,5.91,6.09,5.88,5.94,5.96,6,227,117627,703146,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2561,2580,2510.2,2524.9,2524.9,2560.8,185,68090,171710925,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,8.83,8.83,8.83,8.83,8.83,8.41,29,12761,112679,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,60.25,61.95,59.75,60.6,60.6,58.85,147,32823,2002910,,INE448A01013,,,
500030,AUTORID.FIN ,T ,Q,1.03,1.04,1.03,1.03,1.03,1.08,4,2177,2261,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,345.2,359.3,344.05,352.1,352.25,340.9,2344,85948,30415943,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,16.15,16.8,16,16.5,16.5,15.95,1745,1409923,23118045,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4360,4398,4305,4328.15,4318,4375.05,1920,18788,81573696,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1333.6,1364.85,1320,1360.05,1360.05,1326.95,3388,72382,97630345,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,156.75,158.35,155,155.45,155.45,156.05,810,106435,16657995,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,231,231.3,227.5,228.2,228.2,228.1,367,11384,2607036,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1070.05,1076.05,1061.2,1065.9,1066.95,1061.45,1373,60403,64542540,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1850,1850,1830,1850,1849.95,1850,15,82,151239,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1377.75,1394.8,1359.05,1369.8,1365.5,1383.25,276,1187,1634103,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,549.9,552,542.1,550.25,550.25,546.9,1340,59122,32408197,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1234.2,1262,1222.75,1251.3,1251.3,1222.75,2381,38931,48572506,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,173.95,175,171.7,172.1,172.1,172.7,1772,246658,42684758,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,39.75,40.65,39.75,40,40,39.5,813,229127,9184076,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,82.1,84.1,81.05,81.65,81.65,81.45,1517,196449,16202370,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.76,1.92,1.76,1.84,1.84,1.83,37,25000,46703,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,75,75.85,74.35,74.5,74.5,74.8,122,8953,670856,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,41,42.7,40.6,41.75,41.75,41.45,75,13631,563545,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,644,644,635.05,638.8,638.8,636.7,102,1257,803724,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4895,4949,4895,4896,4896,4801,11,43,211385,,INE131C01011,,,
