SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,3230,3259.85,3203,3208.15,3205,3230.7,1284,6096,19657974,,INE117A01022,18-Apr-23,,
500003,AEGIS LOGIS ,A ,Q,383.05,388.35,383.05,386.2,386,382.95,562,9410,3635140,,INE208C01025,18-Apr-23,,
500008,AMAR RAJA BA,A ,Q,573.6,589.9,573.6,589.15,588.05,580.4,364,4374,2564833,,INE885A01032,18-Apr-23,,
500009,A.SARABHAI  ,X ,Q,22,22.14,21.6,21.68,21.68,21.92,146,25624,559769,,INE432A01017,18-Apr-23,,
500010,HDFC        ,A ,Q,2748,2754,2718.3,2722.35,2722.35,2743.05,3190,44106,120896832,,INE001A01036,18-Apr-23,,
500012,ANDHRA PETRO,X ,Q,65,65,61.44,63.6,63.79,63.82,474,49933,3166746,,INE714B01016,18-Apr-23,,
500014,UTIQUE      ,X ,Q,4.95,4.95,4.69,4.89,4.77,4.82,106,26742,130312,,INE096A01010,18-Apr-23,,
500016,ARUNAHTEL   ,X ,Q,12.42,12.99,12.41,12.42,12.96,13,35,10110,126250,,INE957C01019,18-Apr-23,,
500020,BOM DYEING  ,B ,Q,83.22,85.66,83.22,84.25,84.25,83.22,2639,194467,16416126,,INE032A01023,18-Apr-23,,
500023,ASIANHOTNR  ,T ,Q,152,161.7,151.6,156.1,156.25,158.7,26,1331,206072,,INE363A01022,18-Apr-23,,
500027,ATUL LTD.   ,A ,Q,7050,7145,7050,7124.1,7127.95,7066.45,227,543,3862970,,INE100A01010,18-Apr-23,,
500028,ATV PROJECTS,XT,Q,8.3,8.31,7.8,7.84,8.29,7.92,33,3694,29447,,INE447A01015,18-Apr-23,,
500031,BAJAJ ELECT.,A ,Q,1049.65,1054.85,1041.1,1043.6,1045.65,1048.75,131,628,658867,,INE193E01025,18-Apr-23,,
500032,BAJAJHIND   ,A ,Q,14.09,14.44,13.8,13.85,13.85,13.95,3032,2358616,33138212,,INE306A01021,18-Apr-23,,
500033,FORCE MOTR  ,B ,Q,1266.4,1300.05,1260,1288.45,1290,1264.65,319,1097,1405145,,INE451A01017,18-Apr-23,,
500034,BAJFINANCE  ,A ,Q,5960,5990,5872.15,5914.55,5914.55,5957.15,2608,16301,96681736,,INE296A01024,18-Apr-23,,
500038,BALRAM.CHINI,A ,Q,408.9,410.5,404.25,409.1,409.1,403,1113,39222,15999562,,INE119A01028,18-Apr-23,,
500039,BANCO PROD. ,B ,Q,227.15,232.3,226.35,231.45,232,226.85,710,11469,2642363,,INE213C01025,18-Apr-23,,
500040,CENTURY TEXT,A ,Q,670.85,682,663.7,674.45,676.45,675,572,3678,2477473,,INE055A01016,18-Apr-23,,
500041,BANNARI AMAN,B ,Q,2879.1,2879.1,2751,2802,2802,2869,121,169,470051,,INE459A01010,18-Apr-23,,
500042,BASF INDIA  ,A ,Q,2394.85,2402.35,2360,2367.45,2367.45,2393.5,164,528,1252907,,INE373A01013,18-Apr-23,,
500043,BATA INDIA  ,A ,Q,1410.35,1430.95,1399.3,1422.05,1429.05,1409.35,3844,35666,50366968,,INE176A01028,18-Apr-23,,
500048,BEML LTD    ,A ,Q,1222.4,1269.85,1222.4,1246.45,1251.95,1219,997,8527,10667703,,INE258A01016,18-Apr-23,,
500049,BHARAT ELECT,A ,Q,101.35,103.75,101.21,102.98,102.98,101.41,6991,1165871,119698580,,INE263A01024,18-Apr-23,,
