SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1545,1568.9,1533.9,1546.15,1546.15,1529,1849,24658,38265328,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,191.4,194.8,189.75,192,191.25,193.65,491,35649,6824699,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,931,931.15,914,926.2,920.15,923.25,2292,76167,70338765,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,11.77,11.88,11.1,11.22,11.45,11.39,57,27833,319541,,INE432A01017,,,
500010,HDFC        ,A ,Q,1562,1562.4,1540.1,1548.85,1546.7,1561.7,697,28485,44087344,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,29.2,29.2,27.7,28.4,28.6,28.7,149,48116,1363166,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,30.6,31.15,29.25,30.1,30.1,30.6,704,156758,4705749,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,3.86,4.2,3.81,3.98,4,4.01,72,54234,214149,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,84.9,84.9,82.3,82.95,82.95,84.4,1562,395582,32896313,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,140.55,142,140.55,141,141,144,6,101,14272,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,7.05,7.19,7.05,7.13,7.1,7.1,120,153324,1092301,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2521,2532.7,2490,2511.05,2511.05,2522.6,195,846,2125518,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,7,7.15,6.75,7,7,7.05,25,8851,62544,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,59.55,59.55,58,58.25,58,58.3,16,2411,140460,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,352.5,354,348,350.6,350.6,351.45,246,10621,3727399,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,16.7,17.15,16.65,16.7,16.7,16.55,1123,1224523,20599086,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4555,4600,4475.1,4489.95,4489.95,4617.6,8063,81363,368314210,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1340,1340,1305,1315.45,1309.65,1338.2,1820,57969,76467569,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,166,168.5,163.2,164.45,164.45,166.15,1462,163142,26886146,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,231.7,233,227.5,228.5,228.5,229.85,286,14819,3400870,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1196.15,1218.2,1157.55,1164.15,1164.15,1197.95,6988,247894,294321402,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1882,1959.95,1882,1958,1958,1949.05,15,125,240544,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1332.4,1332.4,1315.5,1319.85,1322,1336.05,117,865,1143641,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,573.85,576.55,564.95,568.05,568.05,573.1,527,34838,19816448,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1383,1387.05,1356.5,1360.7,1360,1379.85,887,14842,20300176,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,183.4,183.4,177.7,179.3,179,182.2,2001,294311,52701238,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,42.1,43,41,42,42,42.4,2850,936880,39405644,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,90.1,90.1,87.1,88.65,88.65,89.65,2554,354762,31399953,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.21,2.21,2.21,2.21,2.21,2.21,2,300,663,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,87.1,88,84.15,84.9,85.3,87.7,208,16651,1429413,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,46.9,46.9,45.4,45.55,45.4,46.55,81,9159,420524,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,680,681,652.7,667.25,667.25,675.75,562,12455,8267989,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5050,5060,5050,5050,5050,5030.2,4,16,80820,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,64,64,63.15,63.15,63.15,65.15,3,200,12715,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,78.2,78.45,75.8,76.15,76,77.85,582,73238,5628608,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,810.05,815,810,811.2,810.05,812.5,26,1495,1213852,,INE959C01015,,,
500083,CENTURY EXT ,T ,Q,5.68,5.68,5.38,5.5,5.5,5.47,34,14531,78641,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,985,990,964.6,977.55,977.55,984.1,844,26977,26397512,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,129.8,131.2,126.45,127.25,127.25,129.95,2603,343288,44048114,,INE085A01013,,,
