Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,22072022,712156018,0002095"
"Trade Date <22-JUL-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,717890,260504,36.29"
"20,2,21STCENMGM,EQ,4812,1843,38.30"
"20,3,364D200723,TB,20000,20000,100.00"
"20,4,3IINFOLTD,EQ,224441,166237,74.07"
"20,5,3MINDIA,EQ,1329,625,47.03"
"20,6,3PLAND,EQ,1178,1171,99.41"
"20,7,456GS2023,GS,300,300,100.00"
"20,8,563GS2026,GS,8,8,100.00"
"20,9,5PAISA,EQ,24137,11382,47.16"
"20,10,610GS2031,GS,200,200,100.00"
"20,11,63MOONS,EQ,25327,13838,54.64"
"20,12,654GS2032,GS,7500,7500,100.00"
"20,13,667GS2035,GS,31,31,100.00"
"20,14,667GS2050,GS,11541,10889,94.35"
"20,15,669GS2024,GS,7970,7970,100.00"
"20,16,676GS2061,GS,2466,2466,100.00"
"20,17,68GS2060,GS,137,137,100.00"
"20,18,695GS2061,GS,5221,5221,100.00"
"20,19,695TN31,SG,1000,1000,100.00"
"20,20,699GS2051,GS,4122,3806,92.33"
"20,21,710GS2029,GS,152,130,85.53"
"20,22,716GS2050,GS,2,2,100.00"
"20,23,754GS2036,GS,89060,89050,99.99"
"20,24,91D010922,TB,300,300,100.00"
"20,25,91D290922,TB,200,200,100.00"
"20,26,A2ZINFRA,EQ,207381,174903,84.34"
"20,27,AAATECH,SM,81000,60000,74.07"
"20,28,AAKASH,EQ,83964,69596,82.89"
"20,29,AAREYDRUGS,EQ,8930,6387,71.52"
"20,30,AARON,EQ,5737,3486,60.76"
"20,31,AARTIDRUGS,EQ,84021,48065,57.21"
"20,32,AARTIIND,EQ,982823,385929,39.27"
"20,33,AARTISURF,EQ,9704,5992,61.75"
"20,34,AARVEEDEN,EQ,13200,6553,49.64"
"20,35,AARVI,EQ,7482,6568,87.78"
"20,36,AAVAS,EQ,38900,14229,36.58"
"20,37,ABAN,EQ,296799,147459,49.68"
"20,38,ABB,EQ,355041,121910,34.34"
"20,39,ABBOTINDIA,EQ,15823,5697,36.00"
"20,40,ABCAPITAL,EQ,8707888,2357190,27.07"
"20,41,ABCOTS,SM,24000,20000,83.33"
"20,42,ABFRL,EQ,1702459,534201,31.38"
"20,43,ABINFRA,SM,16000,16000,100.00"
"20,44,ABSLAMC,EQ,30693,19837,64.63"
"20,45,ABSLBANETF,EQ,9449,8153,86.28"
"20,46,ABSLNN50ET,EQ,7060,5816,82.38"
"20,47,ACC,EQ,594869,240081,40.36"
"20,48,ACCELYA,EQ,3345,2218,66.31"
"20,49,ACCURACY,EQ,8095,6440,79.56"
"20,50,ACE,EQ,229328,100662,43.89"
"20,51,ACEINTEG,SM,4500,4500,100.00"
"20,52,ACRYSIL,EQ,52165,21968,42.11"
"20,53,ADANIENT,EQ,833522,193849,23.26"
"20,54,ADANIGREEN,EQ,1403033,578082,41.20"
"20,55,ADANIPORTS,EQ,2854708,590067,20.67"
"20,56,ADANIPOWER,EQ,3405202,1844767,54.17"
"20,57,ADANITRANS,EQ,450566,245923,54.58"
"20,58,ADFFOODS,EQ,6841,4785,69.95"
"20,59,ADORWELD,EQ,31185,16290,52.24"
"20,60,ADSL,EQ,284978,156116,54.78"
"20,61,ADVANIHOTR,EQ,215393,76055,35.31"
"20,62,ADVENZYMES,EQ,55983,21684,38.73"
"20,63,AEGISCHEM,EQ,8970510,1809994,20.18"
"20,64,AETHER,EQ,127781,63830,49.95"
"20,65,AFFLE,EQ,141302,44541,31.52"
"20,66,AGARIND,EQ,26721,15874,59.41"
"20,67,AGI,EQ,695417,241371,34.71"
"20,68,AGROPHOS,EQ,42294,32952,77.91"
"20,69,AGSTRA,EQ,130022,63428,48.78"
"20,70,AHLADA,EQ,8107,5139,63.39"
"20,71,AHLEAST,EQ,677,449,66.32"
"20,72,AHLUCONT,EQ,5533,3027,54.71"
"20,73,AIAENG,EQ,20669,8566,41.44"
"20,74,AILIMITED,SM,3000,3000,100.00"
"20,75,AIRAN,EQ,205683,125405,60.97"
"20,76,AIROLAM,EQ,3290,2067,62.83"
"20,77,AIRTELPP,E1,150643,96324,63.94"
"20,78,AJANTPHARM,EQ,134176,113441,84.55"
"20,79,AJMERA,EQ,75577,39711,52.54"
"20,80,AJOONI,EQ,95280,49950,52.42"
"20,81,AJRINFRA,EQ,609688,384599,63.08"
"20,82,AKASH,EQ,79201,47483,59.95"
"20,83,AKG,EQ,50726,36903,72.75"
"20,84,AKSHAR,EQ,30834,24889,80.72"
"20,85,AKSHARCHEM,EQ,16287,8572,52.63"
"20,86,AKSHOPTFBR,EQ,270850,151739,56.02"
"20,87,AKZOINDIA,EQ,2578,1487,57.68"
"20,88,ALANKIT,EQ,114112,66345,58.14"
"20,89,ALBERTDAVD,EQ,5620,3874,68.93"
"20,90,ALEMBICLTD,EQ,89794,50132,55.83"
"20,91,ALICON,EQ,10706,4994,46.65"
"20,92,ALKALI,EQ,4779,2604,54.49"
"20,93,ALKEM,EQ,27851,7521,27.00"
"20,94,ALKYLAMINE,EQ,51341,18045,35.15"
"20,95,ALLCARGO,EQ,436924,233240,53.38"
"20,96,ALLSEC,EQ,2035,1527,75.04"
"20,97,ALMONDZ,EQ,18158,14501,79.86"
"20,98,ALPA,EQ,30454,16651,54.68"
"20,99,ALPHAGEO,EQ,10286,4902,47.66"
"20,100,ALPSINDUS,EQ,9639,9639,100.00"
"20,101,AMARAJABAT,EQ,334785,119432,35.67"
"20,102,AMBER,EQ,29662,10812,36.45"
"20,103,AMBICAAGAR,EQ,13736,8606,62.65"
"20,104,AMBIKCO,EQ,17692,8002,45.23"
"20,105,AMBUJACEM,EQ,3091493,1669242,53.99"
"20,106,AMDIND,EQ,25528,17022,66.68"
"20,107,AMIORG,EQ,41243,14254,34.56"
"20,108,AMJLAND,EQ,35386,16012,45.25"
"20,109,AMJUMBO,SM,16000,16000,100.00"
"20,110,AMRUTANJAN,EQ,12630,7494,59.33"
"20,111,ANANDRATHI,EQ,83213,46319,55.66"
"20,112,ANANTRAJ,EQ,2440941,873633,35.79"
"20,113,ANDHRAPAP,EQ,43349,31049,71.63"
"20,114,ANDHRSUGAR,EQ,261875,115403,44.07"
"20,115,ANDREWYU,EQ,84130,50109,59.56"
"20,116,ANGELONE,EQ,1340162,304917,22.75"
"20,117,ANIKINDS,EQ,16436,11461,69.73"
"20,118,ANMOL,EQ,4165,2692,64.63"
"20,119,ANSALAPI,EQ,196042,163333,83.32"
"20,120,ANSALHSG,EQ,4409593,2237708,50.75"
"20,121,ANUP,EQ,19772,11238,56.84"
"20,122,ANURAS,EQ,177245,48838,27.55"
"20,123,APARINDS,EQ,200426,75545,37.69"
"20,124,APCL,EQ,248244,55861,22.50"
"20,125,APCOTEXIND,EQ,74218,28231,38.04"
"20,126,APEX,EQ,104492,81942,78.42"
"20,127,APLAPOLLO,EQ,250975,151671,60.43"
"20,128,APLLTD,EQ,30426,14908,49.00"
"20,129,APOLLO,EQ,77726,42322,54.45"
"20,130,APOLLOHOSP,EQ,378496,145983,38.57"
"20,131,APOLLOPIPE,EQ,27163,16782,61.78"
"20,132,APOLLOTYRE,EQ,1407502,296855,21.09"
"20,133,APOLSINHOT,EQ,601,364,60.57"
"20,134,APTECHT,EQ,73956,24904,33.67"
"20,135,APTUS,EQ,59214,18199,30.73"
"20,136,ARCHIDPLY,EQ,23471,11308,48.18"
"20,137,ARCHIES,EQ,13042,9015,69.12"
"20,138,ARENTERP,EQ,11021,7932,71.97"
"20,139,ARIES,EQ,17794,9170,51.53"
"20,140,ARIHANTCAP,EQ,438743,126984,28.94"
"20,141,ARIHANTSUP,EQ,117497,46577,39.64"
"20,142,ARMANFIN,EQ,29887,12841,42.97"
"20,143,AROGRANITE,EQ,24134,15460,64.06"
"20,144,ARROWGREEN,EQ,33024,18353,55.57"
"20,145,ARSHIYA,EQ,475566,393546,82.75"
"20,146,ARTEMISMED,EQ,89086,54221,60.86"
"20,147,ARTNIRMAN,EQ,2723,2140,78.59"
"20,148,ARVIND,EQ,1442448,564741,39.15"
"20,149,ARVINDFASN,EQ,117141,66003,56.34"
"20,150,ARVSMART,EQ,36283,17324,47.75"
"20,151,ASAHIINDIA,EQ,231562,78426,33.87"
"20,152,ASAHISONG,EQ,17907,9864,55.08"
"20,153,ASAL,EQ,24256,13616,56.13"
"20,154,ASALCBR,EQ,15427,9321,60.42"
"20,155,ASHAPURMIN,EQ,556442,162193,29.15"
"20,156,ASHIANA,EQ,16597,9196,55.41"
"20,157,ASHIMASYN,EQ,120421,79455,65.98"
"20,158,ASHOKA,EQ,352045,227824,64.71"
"20,159,ASHOKLEY,EQ,7484762,3094914,41.35"
"20,160,ASIANENE,EQ,41406,28928,69.86"
"20,161,ASIANHOTNR,EQ,9934,6028,60.68"
"20,162,ASIANPAINT,EQ,1268141,815572,64.31"
"20,163,ASIANTILES,EQ,533530,351625,65.91"
"20,164,ASLIND,SM,4000,4000,100.00"
"20,165,ASPINWALL,EQ,371088,106574,28.72"
"20,166,ASTEC,EQ,41760,22198,53.16"
"20,167,ASTERDM,EQ,539640,165313,30.63"
"20,168,ASTRAL,EQ,116223,49046,42.20"
