Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,16112022,1069979747,0002126"
"Trade Date <16-NOV-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,204211,119186,58.36"
"20,2,21STCENMGM,EQ,11478,8640,75.27"
"20,3,364D121023,TB,100,100,100.00"
"20,4,3IINFOLTD,EQ,413278,242644,58.71"
"20,5,3MINDIA,EQ,3514,1341,38.16"
"20,6,3PLAND,EQ,5077,4542,89.46"
"20,7,4THDIM,EQ,3060,2522,82.42"
"20,8,522GS2025,GS,1000,1000,100.00"
"20,9,5PAISA,EQ,15017,6055,40.32"
"20,10,63MOONS,EQ,38532,24025,62.35"
"20,11,667GS2035,GS,699,699,100.00"
"20,12,667GS2050,GS,52,52,100.00"
"20,13,669GS2024,GS,100,100,100.00"
"20,14,695GS2061,GS,5200,5200,100.00"
"20,15,699GS2051,GS,1370,1270,92.70"
"20,16,710GS2029,GS,15870,15870,100.00"
"20,17,719GS2060,GS,1110,1110,100.00"
"20,18,726GS2032,GS,1800,1800,100.00"
"20,19,738GS2027,GS,11000,11000,100.00"
"20,20,74GS2062,GS,4001,4000,99.98"
"20,21,754GS2036,GS,60800,60800,100.00"
"20,22,75GS2034,GS,1714,1714,100.00"
"20,23,768GS2023,GS,2,0,0.00"
"20,24,795GS2032,GS,2,0,0.00"
"20,25,828GS2032,GS,15000,15000,100.00"
"20,26,82GS2025,GS,2,0,0.00"
"20,27,A2ZINFRA,EQ,665110,453748,68.22"
"20,28,AAATECH,SM,9000,9000,100.00"
"20,29,AAKASH,EQ,1032881,697923,67.57"
"20,30,AAREYDRUGS,EQ,13123,11208,85.41"
"20,31,AARTIDRUGS,EQ,63656,27952,43.91"
"20,32,AARTIIND,EQ,1393873,549424,39.42"
"20,33,AARTISURF,EQ,6180,3109,50.31"
"20,34,AARVEEDEN,EQ,17315,8964,51.77"
"20,35,AARVI,EQ,16562,10136,61.20"
"20,36,AAVAS,EQ,152268,125380,82.34"
"20,37,ABAN,EQ,105905,68257,64.45"
"20,38,ABB,EQ,468068,185928,39.72"
"20,39,ABBOTINDIA,EQ,9671,2832,29.28"
"20,40,ABCAPITAL,EQ,2655707,1231290,46.36"
"20,41,ABFRL,EQ,2650865,1096774,41.37"
"20,42,ABSLAMC,EQ,34298,23576,68.74"
"20,43,ABSLBANETF,EQ,441030,413215,93.69"
"20,44,ABSLNN50ET,EQ,4361,2500,57.33"
"20,45,ACC,EQ,693470,235276,33.93"
"20,46,ACCELYA,EQ,66895,26582,39.74"
"20,47,ACCORD,SM,2000,2000,100.00"
"20,48,ACCURACY,EQ,66977,39698,59.27"
"20,49,ACE,EQ,518607,208563,40.22"
"20,50,ACEINTEG,EQ,14203,9875,69.53"
"20,51,ACRYSIL,EQ,56451,31944,56.59"
"20,52,ADANIENT,EQ,3059841,455330,14.88"
"20,53,ADANIGREEN,EQ,983542,502261,51.07"
"20,54,ADANIPORTS,EQ,11504802,3226383,28.04"
"20,55,ADANITRANS,EQ,969817,631517,65.12"
"20,56,ADFFOODS,EQ,13400,8023,59.87"
"20,57,ADORWELD,EQ,31711,16816,53.03"
"20,58,ADROITINFO,EQ,198169,154030,77.73"
"20,59,ADSL,EQ,164451,104816,63.74"
"20,60,ADVANIHOTR,EQ,20456,12619,61.69"
"20,61,ADVENZYMES,EQ,46804,26340,56.28"
"20,62,AEGISCHEM,EQ,584947,196966,33.67"
"20,63,AETHER,EQ,83552,38304,45.84"
"20,64,AFFLE,EQ,266327,121783,45.73"
"20,65,AGARIND,EQ,119689,90474,75.59"
"20,66,AGI,EQ,85161,37613,44.17"
"20,67,AGNI,SM,30000,30000,100.00"
"20,68,AGRITECH,EQ,6658,3019,45.34"
"20,69,AGROPHOS,EQ,50629,28207,55.71"
"20,70,AGSTRA,EQ,175593,121761,69.34"
"20,71,AHLUCONT,EQ,41216,21465,52.08"
"20,72,AIAENG,EQ,59228,36871,62.25"
"20,73,AILIMITED,SM,6000,6000,100.00"
"20,74,AIRAN,EQ,91456,66897,73.15"
"20,75,AIROLAM,EQ,57110,29520,51.69"
"20,76,AIRTELPP,E1,601676,285414,47.44"
"20,77,AJANTPHARM,EQ,52988,21816,41.17"
"20,78,AJMERA,EQ,179335,62644,34.93"
"20,79,AJOONI,EQ,192480,135950,70.63"
"20,80,AJRINFRA,EQ,946781,723311,76.40"
"20,81,AKASH,EQ,13758,9856,71.64"
"20,82,AKSHAR,EQ,150205,107232,71.39"
