SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2860,2881,2830,2861.7,2863.9,2843.3,1003,6116,17484949,,INE117A01022,09-Jan-23,,
500003,AEGIS LOGIS ,A ,Q,341.55,362.15,341.55,351.65,352.95,341.5,4623,105574,37530393,,INE208C01025,09-Jan-23,,
500008,AMAR RAJA BA,A ,Q,586.05,592.15,576.05,579.8,581.8,585.8,897,16976,9933310,,INE885A01032,09-Jan-23,,
500009,A.SARABHAI  ,X ,Q,27.75,27.75,26.5,26.85,26.85,27,264,81408,2183455,,INE432A01017,09-Jan-23,,
500010,HDFC        ,A ,Q,2597.15,2629,2592.5,2615.8,2614.75,2594.85,1269,17306,45207446,,INE001A01036,09-Jan-23,,
500012,ANDHRA PETRO,X ,Q,74.3,76.9,74.3,76.35,76.35,75.65,327,55935,4266152,,INE714B01016,09-Jan-23,,
500013,ANSAL INFRAS,T ,Q,14.7,14.7,14.7,14.7,14.7,15.45,5,1701,25004,,INE436A01026,09-Jan-23,,
500014,UTIQUE      ,X ,Q,5.8,5.8,5.45,5.69,5.7,5.6,125,21659,122370,,INE096A01010,09-Jan-23,,
500016,ARUNAHTEL   ,X ,Q,13.65,13.65,12.62,13.5,13.49,13.05,44,14035,187477,,INE957C01019,09-Jan-23,,
500020,BOM DYEING  ,B ,Q,77.9,78.25,76.75,77.55,77.55,77.05,951,54375,4211995,,INE032A01023,09-Jan-23,,
500023,ASIANHOTNR  ,B ,Q,85.25,85.25,78.1,80.9,80.9,81.1,49,1939,157214,,INE363A01022,09-Jan-23,,
500027,ATUL LTD.   ,A ,Q,7858.8,7865.05,7682.9,7764.15,7778,7832.15,984,1652,12856459,,INE100A01010,09-Jan-23,,
500028,ATV PROJECTS,XT,Q,10.19,10.2,9.95,9.96,9.95,9.97,59,14054,142429,,INE447A01015,09-Jan-23,,
500031,BAJAJ ELECT.,A ,Q,1202,1202,1160.9,1170.6,1167.9,1194.65,419,2851,3354299,,INE193E01025,09-Jan-23,,
500032,BAJAJHIND   ,A ,Q,16.35,16.45,15.85,15.95,15.95,16.1,2724,1165798,18779339,,INE306A01021,09-Jan-23,,
500033,FORCE MOTR  ,B ,Q,1498.05,1555,1498.05,1542.5,1542.5,1490.35,967,6363,9770463,,INE451A01017,09-Jan-23,,
500034,BAJFINANCE  ,A ,Q,6029,6075.95,5957.95,5993.8,5993.8,5980.6,15073,77606,467247712,,INE296A01024,09-Jan-23,,
500038,BALRAM.CHINI,A ,Q,387.05,390.95,383.6,386.05,386.05,384.5,761,21396,8283169,,INE119A01028,09-Jan-23,,
500039,BANCO PROD. ,B ,Q,200.1,202.5,198.4,199.5,199.8,200.1,601,6877,1380589,,INE213C01025,09-Jan-23,,
