Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,20112020,1229545520,0001882"
"Trade Date <20-NOV-2020>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,78510,36250,46.17"
"20,2,21STCENMGM,EQ,1619,1619,100.00"
"20,3,3IINFOTECH,EQ,13794964,8652567,62.72"
"20,4,3MINDIA,EQ,5379,3213,59.73"
"20,5,3PLAND,EQ,16,16,100.00"
"20,6,5PAISA,EQ,32877,31494,95.79"
"20,7,63MOONS,EQ,66463,42889,64.53"
"20,8,716GS2050,GS,1528,1528,100.00"
"20,9,A2ZINFRA,EQ,140326,93427,66.58"
"20,10,AAATECH,SM,3000,3000,100.00"
"20,11,AAKASH,EQ,87872,36774,41.85"
"20,12,AARON,EQ,38480,21343,55.47"
"20,13,AARTIDRUGS,EQ,523688,191029,36.48"
"20,14,AARTIIND,EQ,353439,180704,51.13"
"20,15,AARVEEDEN,EQ,3602,3100,86.06"
"20,16,AARVI,EQ,587,557,94.89"
"20,17,AAVAS,EQ,72113,62463,86.62"
"20,18,ABAN,EQ,57796,43167,74.69"
"20,19,ABB,EQ,249798,94096,37.67"
"20,20,ABBOTINDIA,EQ,8136,4850,59.61"
"20,21,ABCAPITAL,EQ,2256535,863756,38.28"
"20,22,ABFRL,EQ,1285711,708524,55.11"
"20,23,ABFRLPP,E1,52478,37155,70.80"
"20,24,ABSLBANETF,EQ,2320,1896,81.72"
"20,25,ABSLNN50ET,EQ,81,48,59.26"
"20,26,ABSLRIF6RG,MF,42500,37500,88.24"
"20,27,ACC,EQ,1245196,319019,25.62"
"20,28,ACCELYA,EQ,2328,970,41.67"
"20,29,ACCURACY,SM,3200,3200,100.00"
"20,30,ACE,EQ,386950,144671,37.39"
"20,31,ADANIENT,EQ,5490838,445445,8.11"
"20,32,ADANIGAS,EQ,11803783,3290303,27.87"
"20,33,ADANIGREEN,EQ,5044065,3076428,60.99"
"20,34,ADANIPORTS,EQ,5562369,1373561,24.69"
"20,35,ADANIPOWER,EQ,3490724,1349733,38.67"
"20,36,ADANITRANS,EQ,899668,208226,23.14"
"20,37,ADFFOODS,EQ,40769,25228,61.88"
"20,38,ADHUNIKIND,EQ,13583,11524,84.84"
"20,39,ADORWELD,EQ,37045,14322,38.66"
"20,40,ADSL,EQ,77571,36919,47.59"
"20,41,ADVANIHOTR,EQ,3396,2113,62.22"
"20,42,ADVENZYMES,EQ,253853,151612,59.72"
