Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,31082023,2569651611,0002082"
"Trade Date <31-AUG-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D051023,TB,100,100,100.00"
"20,2,182D071223,TB,700,700,100.00"
"20,3,182D140923,TB,1000,1000,100.00"
"20,4,182D211223,TB,2500,2500,100.00"
"20,5,182D291223,TB,500,500,100.00"
"20,6,21STCENMGM,EQ,9885,8872,89.75"
"20,7,360ONE,EQ,1965975,1623267,82.57"
"20,8,364D010824,TB,1900,1900,100.00"
"20,9,364D070923,TB,400,400,100.00"
"20,10,364D110124,TB,100,100,100.00"
"20,11,364D140324,TB,2500,2500,100.00"
"20,12,364D140923,TB,100,100,100.00"
"20,13,3IINFOLTD,EQ,520418,249497,47.94"
"20,14,3MINDIA,EQ,2911,1277,43.87"
"20,15,448GS2023,GS,10,10,100.00"
"20,16,563GS2026,GS,1,1,100.00"
"20,17,574GS2026,GS,12,10,83.33"
"20,18,5PAISA,EQ,28886,16144,55.89"
"20,19,622GS2035,GS,10,10,100.00"
"20,20,63MOONS,EQ,212663,114759,53.96"
"20,21,667GS2035,GS,32,31,96.88"
"20,22,667GS2050,GS,302,302,100.00"
"20,23,669GS2024,GS,2495,2491,99.84"
"20,24,68GS2060,GS,220,220,100.00"
"20,25,695GS2061,GS,151,151,100.00"
"20,26,699GS2051,GS,129,117,90.70"
"20,27,706GS2028,GS,14820,10100,68.15"
"20,28,710GS2029,GS,1403,1398,99.64"
"20,29,717GS2030,GS,200,200,100.00"
"20,30,718GS2033,GS,14800,14800,100.00"
"20,31,718GS2037,GS,1200,1200,100.00"
"20,32,725GS2063,GS,600,600,100.00"
"20,33,726GS2032,GS,26257,26257,100.00"
"20,34,726GS2033,GS,1570,1500,95.54"
"20,35,736GS2052,GS,205,200,97.56"
"20,36,738GS2027,GS,77841,77834,99.99"
"20,37,73GS2053,GS,685,685,100.00"
"20,38,741GS2036,GS,52,51,98.08"
"20,39,74GS2062,GS,4110,4110,100.00"
"20,40,754GS2036,GS,333053,316035,94.89"
"20,41,763GS2059,GS,310,310,100.00"
"20,42,795GS2032,GS,168,168,100.00"
"20,43,826GS2027,GS,106,106,100.00"
"20,44,91D051023,TB,2200,2200,100.00"
"20,45,91D121023,TB,200,200,100.00"
"20,46,91D140923,TB,100,100,100.00"
"20,47,91D191023,TB,1000,1000,100.00"
"20,48,91D210923,TB,700,700,100.00"
"20,49,91D231123,TB,100,100,100.00"
"20,50,91D261023,TB,2000,2000,100.00"
"20,51,91D290923,TB,500,500,100.00"
"20,52,AAATECH,EQ,1482709,354026,23.88"
"20,53,AARTIDRUGS,EQ,324769,115540,35.58"
"20,54,AARTIIND,EQ,2193523,1042578,47.53"
"20,55,AARTIPHARM,EQ,239923,131667,54.88"
"20,56,AARTIPP,E1,29,25,86.21"
"20,57,AARTISURF,EQ,24638,13367,54.25"
"20,58,AARTISURF,P1,1,1,100.00"
"20,59,AARVEEDEN,EQ,98943,52598,53.16"
"20,60,AARVI,EQ,29223,21801,74.60"
"20,61,AATMAJ,SM,200000,158000,79.00"
"20,62,AAVAS,EQ,242212,127160,52.50"
