Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,05122022,1458373613,0002150"
"Trade Date <05-DEC-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D291222,TB,6000,6000,100.00"
"20,2,182D300323,TB,5000,5000,100.00"
"20,3,20MICRONS,EQ,144360,78753,54.55"
"20,4,21STCENMGM,EQ,15183,8657,57.02"
"20,5,364D150623,TB,67000,67000,100.00"
"20,6,364D170823,TB,3000,3000,100.00"
"20,7,364D191023,TB,500,500,100.00"
"20,8,364D231123,TB,100,100,100.00"
"20,9,364D250523,TB,100,100,100.00"
"20,10,364D290623,TB,500,500,100.00"
"20,11,364D301123,TB,3000,3000,100.00"
"20,12,3IINFOLTD,EQ,429103,253243,59.02"
"20,13,3MINDIA,EQ,1739,945,54.34"
"20,14,3PLAND,EQ,2988,2216,74.16"
"20,15,4THDIM,EQ,64904,55054,84.82"
"20,16,522GS2025,GS,1100,1100,100.00"
"20,17,5PAISA,EQ,45913,20787,45.27"
"20,18,63MOONS,EQ,289621,173193,59.80"
"20,19,667GS2050,GS,13,12,92.31"
"20,20,669GS2024,GS,7891,7891,100.00"
"20,21,676GS2061,GS,955,900,94.24"
"20,22,695GS2061,GS,15,15,100.00"
"20,23,699GS2051,GS,2,1,50.00"
"20,24,710GS2029,GS,11460,11430,99.74"
"20,25,716GS2050,GS,1,1,100.00"
"20,26,727GS2026,GS,21,21,100.00"
"20,27,736GS2052,GS,1467,1467,100.00"
"20,28,738GS2027,GS,14300,14300,100.00"
"20,29,74GS2062,GS,674,674,100.00"
"20,30,754GS2036,GS,61255,61254,100.00"
"20,31,759GS2026,GS,200,100,50.00"
"20,32,75AP28,SG,100,100,100.00"
"20,33,772GS2055,GS,79,79,100.00"
"20,34,91D020323,TB,400,400,100.00"
"20,35,91D190123,TB,300,300,100.00"
"20,36,92GS2030,GS,260000,0,0.00"
"20,37,A2ZINFRA,EQ,124370,94359,75.87"
"20,38,AAATECH,EQ,3834,2116,55.19"
"20,39,AAKASH,EQ,4845446,3024472,62.42"
"20,40,AAREYDRUGS,EQ,40443,23257,57.51"
"20,41,AARTIDRUGS,EQ,122103,62103,50.86"
"20,42,AARTIIND,EQ,386079,165061,42.75"
"20,43,AARTISURF,EQ,4501,3581,79.56"
"20,44,AARVEEDEN,EQ,166927,74789,44.80"
"20,45,AARVI,EQ,19120,9825,51.39"
"20,46,AAVAS,EQ,79063,36927,46.71"
"20,47,ABAN,EQ,409933,184846,45.09"
"20,48,ABB,EQ,216805,102092,47.09"
"20,49,ABBOTINDIA,EQ,7824,1697,21.69"
"20,50,ABCAPITAL,EQ,18326577,5806587,31.68"
"20,51,ABCOTS,SM,8000,8000,100.00"
"20,52,ABFRL,EQ,1220577,447351,36.65"
"20,53,ABINFRA,SM,4000,4000,100.00"
"20,54,ABSLAMC,EQ,113461,82265,72.51"
"20,55,ABSLBANETF,EQ,11262,4438,39.41"
"20,56,ABSLNN50ET,EQ,5670,3993,70.42"
"20,57,ACC,EQ,458990,200755,43.74"
"20,58,ACCELYA,EQ,64935,27239,41.95"
"20,59,ACCORD,SM,16000,12000,75.00"
"20,60,ACCURACY,EQ,19347,13660,70.61"
"20,61,ACE,EQ,346035,137950,39.87"
"20,62,ACEINTEG,EQ,14986,13031,86.95"
"20,63,ACI,EQ,410127,129785,31.65"
"20,64,ADANIENT,EQ,2392866,504398,21.08"
"20,65,ADANIGREEN,EQ,505068,147735,29.25"
"20,66,ADANIPORTS,EQ,3966501,1301335,32.81"
"20,67,ADANIPOWER,EQ,1801476,1230548,68.31"
"20,68,ADANITRANS,EQ,413008,133147,32.24"
"20,69,ADFFOODS,EQ,19705,9642,48.93"
"20,70,ADORWELD,EQ,8319,3211,38.60"
"20,71,ADROITINFO,EQ,105130,64222,61.09"
"20,72,ADSL,EQ,77996,46510,59.63"
"20,73,ADVANIHOTR,EQ,23409,16985,72.56"
"20,74,ADVENZYMES,EQ,942450,295481,31.35"
"20,75,AEGISCHEM,EQ,367020,148560,40.48"
"20,76,AETHER,EQ,33252,13750,41.35"
"20,77,AFFLE,EQ,260911,152548,58.47"
"20,78,AGARIND,EQ,40179,21186,52.73"
"20,79,AGI,EQ,153800,71829,46.70"
"20,80,AGNI,SM,30000,20000,66.67"
"20,81,AGRITECH,EQ,9752,4566,46.82"
"20,82,AGROPHOS,EQ,67646,34178,50.52"
"20,83,AGSTRA,EQ,159513,114397,71.72"
"20,84,AHLUCONT,EQ,23091,11901,51.54"
"20,85,AIAENG,EQ,55603,36330,65.34"
"20,86,AILIMITED,SM,3000,3000,100.00"
"20,87,AIRAN,EQ,219007,124569,56.88"
"20,88,AIROLAM,EQ,60128,26990,44.89"
"20,89,AIRTELPP,E1,49455,28105,56.83"
"20,90,AJANTPHARM,EQ,119094,97411,81.79"
"20,91,AJMERA,EQ,153579,61159,39.82"
"20,92,AJOONI,EQ,1354323,711005,52.50"
"20,93,AJRINFRA,EQ,1009811,751011,74.37"
"20,94,AKASH,EQ,38342,25905,67.56"
"20,95,AKSHAR,EQ,466656,352239,75.48"
"20,96,AKSHARCHEM,EQ,8937,4522,50.60"
"20,97,AKSHOPTFBR,EQ,537116,445594,82.96"
"20,98,AKZOINDIA,EQ,20389,13295,65.21"
"20,99,ALANKIT,EQ,272314,187904,69.00"
"20,100,ALBERTDAVD,EQ,5513,3684,66.82"
"20,101,ALEMBICLTD,EQ,778948,325326,41.76"
"20,102,ALICON,EQ,54232,17005,31.36"
"20,103,ALKALI,EQ,406118,148108,36.47"
