DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
01062020|500002|000010365|0000000008492045|000023820|0000000019061761|043.51
01062020|500003|000135037|0000000023273627|000136116|0000000024239526|099.21
01062020|500008|000012004|0000000007844614|000095832|0000000062150388|012.53
01062020|500009|000035806|0000000000601541|000040293|0000000000682783|088.86
01062020|500010|000223506|0000000388397552|000495182|0000000861116538|045.14
01062020|500012|000006941|0000000000155132|000006941|0000000000155131|100.00
01062020|500013|000002542|0000000000013072|000002542|0000000000013072|100.00
01062020|500014|000000549|0000000000000467|000000549|0000000000000462|100.00
01062020|500016|000000020|0000000000000134|000000020|0000000000000134|100.00
01062020|500020|000052721|0000000002638687|000071149|0000000003538587|074.10
01062020|500023|000006457|0000000000332536|000007777|0000000000397528|083.03
01062020|500027|000000861|0000000004047174|000001174|0000000005500854|073.34
01062020|500028|000002541|0000000000008464|000002541|0000000000008464|100.00
01062020|500029|000000130|0000000000002295|000000145|0000000000002465|089.66
01062020|500030|000000002|0000000000000000|000000002|0000000000000000|100.00
01062020|500031|000024056|0000000009077532|000029324|0000000011000569|082.04
01062020|500032|000146913|0000000000649356|000180201|0000000000794804|081.53
01062020|500033|000003852|0000000003293653|000006953|0000000005991001|055.40
01062020|500034|000165673|0000000357861964|000785499|0000001668130294|021.09
01062020|500038|000056604|0000000005920779|000092409|0000000009601245|061.25
01062020|500039|000016585|0000000001099586|000020431|0000000001368161|081.18
01062020|500040|000025151|0000000007410743|000096147|0000000028526694|026.16
01062020|500041|000000004|0000000000003460|000000004|0000000000003460|100.00
01062020|500042|000001060|0000000001169551|000001620|0000000001779414|065.43
01062020|500043|000007778|0000000010786531|000086606|0000000119174569|008.98
01062020|500048|000012093|0000000007211056|000060773|0000000036494699|019.90
01062020|500049|000143028|0000000009918992|000537928|0000000037723427|026.59
01062020|500052|000022284|0000000000826737|000035897|0000000001351251|062.08
01062020|500055|000086271|0000000001656404|000154617|0000000002963247|055.80
01062020|500058|000002641|0000000000001267|000002641|0000000000001267|100.00
01062020|500060|000011240|0000000000489502|000017250|0000000000734125|065.16
01062020|500067|000004020|0000000002070501|000007159|0000000003696791|056.15
01062020|500068|000000766|0000000002708079|000000855|0000000003032009|089.59
01062020|500069|000000130|0000000000006643|000000131|0000000000006768|099.24
01062020|500074|000002951|0000000000044029|000003499|0000000000052436|084.34
01062020|500078|000000496|0000000000074524|000000675|0000000000100941|073.48
01062020|500083|000010658|0000000000025899|000010658|0000000000025861|100.00
01062020|500084|000007995|0000000004915726|000024718|0000000014748007|032.34
01062020|500085|000032472|0000000004450288|000101477|0000000013838987|032.00
01062020|500086|000362096|0000000062715028|000600972|0000000103224234|060.25
01062020|500087|000048869|0000000031376342|000224207|0000000143912794|021.80
01062020|500089|000000439|0000000000150512|000000567|0000000000189455|077.42
01062020|500092|000000304|0000000000429233|000000459|0000000000647841|066.23
01062020|500093|000002644|0000000000016552|000002644|0000000000016551|100.00
01062020|500096|000024247|0000000011375481|000193047|0000000090255022|012.56
01062020|500097|000007308|0000000000513387|000012400|0000000000865642|058.94
01062020|500101|000503920|0000000015218384|002059882|0000000059321133|024.46
01062020|500102|000341376|0000000000160447|000350578|0000000000169795|097.38
01062020|500103|001051309|0000000029436652|003816965|0000000108095973|027.54
01062020|500104|000061832|0000000012103614|000678888|0000000133852632|009.11
01062020|500106|000565134|0000000003204310|000905005|0000000005024359|062.45
01062020|500108|000232953|0000000001723853|000300591|0000000002219303|077.50
01062020|500109|000127437|0000000004001522|000278823|0000000008818818|045.71
01062020|500110|000056177|0000000003210516|000147204|0000000008363757|038.16
01062020|500111|000364429|0000000002512372|000364429|0000000002512372|100.00
01062020|500112|001045518|0000000177790336|005423451|0000000915309593|019.28
01062020|500113|000308202|0000000009400161|001491772|0000000046061400|020.66
01062020|500114|000050403|0000000048303716|000347981|0000000332302222|014.48
01062020|500116|000250760|0000000006106006|000446735|0000000010808675|056.13
01062020|500117|000021529|0000000000226916|000030693|0000000000325819|070.14
01062020|500119|000063440|0000000006626308|000103253|0000000010722760|061.44
01062020|500120|000003927|0000000000766944|000005411|0000000001074451|072.57
01062020|500123|000000325|0000000000743454|000000342|0000000000789319|095.03
01062020|500124|000012123|0000000047895549|000040690|0000000162544136|029.79
01062020|500125|000028348|0000000006131673|000143765|0000000030566651|019.72
01062020|500126|000000876|0000000003764873|000001491|0000000006362724|058.75
01062020|500128|000026307|0000000000248602|000029949|0000000000283947|087.84
01062020|500133|000000837|0000000001182974|000001936|0000000002702709|043.23
01062020|500135|000003109|0000000000531018|000012605|0000000002151787|024.66
01062020|500136|000007560|0000000000231714|000014193|0000000000438432|053.27
01062020|500144|000002114|0000000000470260|000002682|0000000000592005|078.82
01062020|500147|000002420|0000000001152767|000003536|0000000001674243|068.44
01062020|500148|000005852|0000000001099884|000015143|0000000002866478|038.64
01062020|500150|000000026|0000000000026484|000000036|0000000000036764|072.22
01062020|500151|000000060|0000000000001485|000000075|0000000000001848|080.00
01062020|500153|000048909|0000000001547970|000050066|0000000001570023|097.69
01062020|500155|000000145|0000000000000892|000000145|0000000000000891|100.00
01062020|500159|000002198|0000000000097482|000002598|0000000000106733|084.60
01062020|500160|000006161|0000000000006872|000006161|0000000000006872|100.00
01062020|500163|000001026|0000000001023743|000011352|0000000011419740|009.04
01062020|500164|000008180|0000000002660954|000025491|0000000008271443|032.09
01062020|500165|000002492|0000000000936369|000005721|0000000002137173|043.56
01062020|500166|000010642|0000000001504247|000016988|0000000002416986|062.64
01062020|500168|000004107|0000000002919872|000007083|0000000005035908|057.98
01062020|500171|000013245|0000000001470858|000016929|0000000001861343|078.24
01062020|500173|000001881|0000000000141452|000002247|0000000000170702|083.71
01062020|500179|000111166|0000000000673666|000136868|0000000000831071|081.22
01062020|500180|000161511|0000000159395206|000577537|0000000570193124|027.97
01062020|500182|000012272|0000000028560012|000047551|0000000112462204|025.81
01062020|500183|000218064|0000000002189363|000422885|0000000004262712|051.57
01062020|500184|000054360|0000000002397276|000087825|0000000003903125|061.90
01062020|500185|000094553|0000000000437781|000128521|0000000000593323|073.57
01062020|500186|000008041|0000000000412504|000016968|0000000000873414|047.39
01062020|500187|000004017|0000000000199645|000006148|0000000000308790|065.34
01062020|500188|000060268|0000000010420338|000125660|0000000022038700|047.96
01062020|500189|000000343|0000000000113671|000000343|0000000000113865|100.00
01062020|500191|000004878|0000000000053403|000004878|0000000000053403|100.00
01062020|500192|000002699|0000000000005710|000002699|0000000000005710|100.00
01062020|500193|000023801|0000000000101155|000030242|0000000000125290|078.70
01062020|500199|000000307|0000000000038099|000000445|0000000000054795|068.99
01062020|500201|000009819|0000000002681078|000025070|0000000006878784|039.17
01062020|500202|000000149|0000000000000976|000000149|0000000000000939|100.00
01062020|500206|000000500|0000000000002800|000000500|0000000000002760|100.00
01062020|500207|000026531|0000000000339597|000026631|0000000000335627|099.62
01062020|500209|000130755|0000000091463123|000352265|0000000246886543|037.12
01062020|500210|000000780|0000000000493740|000000895|0000000000566337|087.15
01062020|500211|000007294|0000000000057769|000008395|0000000000064283|086.88
01062020|500213|000004378|0000000000190443|000004459|0000000000188585|098.18
01062020|500214|000011338|0000000007324348|000019756|0000000012761686|057.39
01062020|500215|000001231|0000000000621717|000001686|0000000000848989|073.01
01062020|500219|000534821|0000000004052197|000534821|0000000004052197|100.00
01062020|500220|000000301|0000000000006878|000000301|0000000000006862|100.00
01062020|500223|000915216|0000000001198933|000984151|0000000001271244|093.00
01062020|500227|000002141|0000000000689724|000005794|0000000001887389|036.95
01062020|500228|000075937|0000000014727982|000729778|0000000142677529|010.41
01062020|500231|000001781|0000000000064384|000023823|0000000000851109|007.48
01062020|500233|000010263|0000000003618221|000049056|0000000017432793|020.92
01062020|500234|000002015|0000000000287843|000003103|0000000000450463|064.94
01062020|500235|000005186|0000000000756119|000012762|0000000001877199|040.64
01062020|500238|000001296|0000000002630168|000003139|0000000006317397|041.29
01062020|500239|000002425|0000000000043408|000003707|0000000000066358|065.42
01062020|500240|000005256|0000000000082583|000005256|0000000000082583|100.00
01062020|500241|000003980|0000000000391831|000006682|0000000000676767|059.56
01062020|500243|000000185|0000000000093999|000000319|0000000000161415|057.99
01062020|500245|000001485|0000000000080116|000002959|0000000000160131|050.19
