SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1444,1461,1436.05,1457.75,1457.75,1447,1036,13168,19101980,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,188.75,189.65,184.65,185.6,185.6,188.2,656,53700,10021873,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,882,889.8,869,870.95,872.95,880.7,1463,33156,29156394,,INE885A01032,,,
500009,A.SARABHAI  ,XT,Q,11.69,12.69,11.69,12.47,12.35,12.3,124,49458,599884,,INE432A01017,,,
500010,HDFC        ,A ,Q,1476.85,1477,1460.7,1465.85,1465.85,1475.6,2373,165828,242921538,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,30.95,31.45,29.7,30.75,31.1,30.8,448,146614,4443895,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,21.35,21.35,18.2,20.5,20.5,21.3,1131,447921,9151920,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,3.15,3.2,3.06,3.13,3.09,3.21,50,34627,108361,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,82.25,85.15,82.25,83.45,83.45,79.9,7998,1745433,146264286,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,135,135,131.2,133,133,135,6,95,12582,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,7.85,8.02,7.76,7.89,7.89,8.02,213,236463,1863151,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2496,2530,2460,2522.2,2522.2,2496,543,3164,7915178,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.7,6.91,6.44,6.62,6.52,6.76,47,20970,142312,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,58.4,60.5,56,56.15,56.15,57.55,52,4915,279530,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,348.65,357.4,342.5,350.35,350.35,346.85,2338,100404,35261132,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.25,14.55,13.85,14.23,14.23,14.17,2266,1670758,23808087,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4679,4705,4560.2,4622.65,4622.65,4668.35,3996,40835,189204461,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1251.6,1278.05,1248.75,1264.9,1270,1255.7,3369,87406,110494987,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,151.6,155.3,149.6,152.25,152.25,151.6,2001,224712,34301148,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,221.3,222.85,216.7,218.1,218.75,220.8,635,29526,6474963,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1098,1102,1071,1084.85,1084.85,1089.4,2020,83598,90697581,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2020.1,2165.85,2010,2104.1,2110,2048,106,673,1419725,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1343.65,1345,1305,1315.5,1318,1342.9,342,2180,2880609,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,580.7,580.7,562.95,569.25,572,578.3,941,23258,13263984,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1375,1407.05,1363.3,1380.75,1380.85,1377.75,2103,38566,53425366,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,176,178.2,171.15,174.55,174.55,175.95,3262,371377,64781193,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,38.8,38.9,36.2,38,38,38.5,2349,1130688,42550614,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,64.9,67.3,62.6,65.45,65.45,65.3,1964,263782,17069903,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.25,2.35,2.17,2.29,2.34,2.28,25,17549,39300,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,90.5,90.5,86.05,87.25,87.25,89.75,306,25718,2247479,,INE071A01013,,,
