SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1214.15,1238,1214.15,1233.45,1234.5,1212.15,507,5192,6373178,,INE117A01022,1-Jan-21,,
500003,AEGIS LOGIS ,A ,Q,252,258,249.85,255.05,255.45,251.8,729,10250,2606022,,INE208C01025,1-Jan-21,,
500008,AMAR RAJA BA,A ,Q,921.15,930.95,919,925.65,925.65,925.15,1164,18169,16820366,,INE885A01032,1-Jan-21,,
500009,A.SARABHAI  ,X ,Q,20.6,22.25,20.05,22.25,22.25,20.25,558,259068,5629234,,INE432A01017,1-Jan-21,,
500010,HDFC        ,A ,Q,2545,2593,2541.3,2569.65,2561.05,2558.6,3663,60809,156573758,,INE001A01036,1-Jan-21,,
500012,ANDHRA PETRO,X ,Q,51.5,53.35,50.5,53.35,53.35,50.85,594,209363,10993192,,INE714B01016,1-Jan-21,,
500013,ANSAL INFRAS,T ,Q,12,12,12,12,12,11.43,56,38111,457332,,INE436A01026,1-Jan-21,,
500014,UTIQUE      ,X ,Q,2.06,2.09,1.72,2.08,2.08,1.9,30,47238,98209,,INE096A01010,1-Jan-21,,
500016,ARUNAHTEL   ,XT,Q,7.21,7.95,7.21,7.95,7.95,7.58,3,52,375,,INE957C01019,1-Jan-21,,
500020,BOM DYEING  ,A ,Q,78.75,80.3,78,78.85,78.85,79.6,2678,454854,35922618,,INE032A01023,1-Jan-21,,
500023,ASIANHOTNR  ,B ,Q,74.5,75.85,74,75.05,75.05,75.45,50,908,68251,,INE363A01022,1-Jan-21,,
500027,ATUL LTD.   ,A ,Q,6454,6465.25,6360.1,6375.55,6377,6429.4,261,537,3434494,,INE100A01010,1-Jan-21,,
500028,ATV PROJECTS,XT,Q,4.86,5.35,4.86,5.12,5.35,5.1,80,49102,257111,,INE447A01015,1-Jan-21,,
500029,AUTOLITE(I) ,B ,Q,25.6,26,24.4,24.95,24.9,25.2,93,18083,455891,,INE448A01013,1-Jan-21,,
500031,BAJAJ ELECT.,A ,Q,608.6,617.25,608.6,610.45,611.2,610.35,505,10046,6153662,,INE193E01025,1-Jan-21,,
500032,BAJAJHIND   ,A ,Q,6.23,6.25,6.11,6.16,6.16,6.17,1154,950762,5875082,,INE306A01021,1-Jan-21,,
500033,FORCE MOTR  ,A ,Q,1368,1377,1361.9,1370.25,1370.25,1361.15,296,2145,2938087,,INE451A01017,1-Jan-21,,
500034,BAJFINANCE  ,A ,Q,5317,5337,5252.35,5280.25,5280.25,5296,6624,53982,286293155,,INE296A01024,1-Jan-21,,
500038,BALRAM.CHINI,A ,Q,173.5,173.5,170.75,171.45,171.45,172.15,649,47761,8220442,,INE119A01028,1-Jan-21,,
500039,BANCO PROD. ,B ,Q,147,149.95,145.85,146.35,146.55,147.45,271,11942,1761341,,INE213C01025,1-Jan-21,,
500040,CENTURY TEXT,A ,Q,355.75,418.95,355.75,408.2,407.2,411.25,3347,139497,57361484,,INE055A01016,1-Jan-21,,
500041,BANNARI AMAN,A ,Q,1448.35,1448.35,1400,1430,1430,1416.7,34,202,284218,,INE459A01010,1-Jan-21,,
