Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,13072023,1335382571,0002174"
"Trade Date <13-JUL-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,1056,1056,100.00"
"20,2,182D071223,TB,27500,14500,52.73"
"20,3,182D121023,TB,200,200,100.00"
"20,4,182D220923,TB,1300,1200,92.31"
"20,5,21STCENMGM,EQ,8272,5887,71.17"
"20,6,360ONE,EQ,197745,127717,64.59"
"20,7,364D080224,TB,1000,1000,100.00"
"20,8,364D110124,TB,2400,2400,100.00"
"20,9,364D150224,TB,500,500,100.00"
"20,10,364D220324,TB,1200,1200,100.00"
"20,11,364D270723,TB,100,100,100.00"
"20,12,3IINFOLTD,EQ,1507647,876110,58.11"
"20,13,3MINDIA,EQ,2963,1153,38.91"
"20,14,456GS2023,GS,46,46,100.00"
"20,15,515GS2025,GS,103,103,100.00"
"20,16,522GS2025,GS,1,1,100.00"
"20,17,563GS2026,GS,60,60,100.00"
"20,18,574GS2026,GS,100,100,100.00"
"20,19,579GS2030,GS,1,1,100.00"
"20,20,5PAISA,EQ,654864,173463,26.49"
"20,21,622GS2035,GS,16,16,100.00"
"20,22,63MOONS,EQ,1717297,454543,26.47"
"20,23,654GS2032,GS,5002,5002,100.00"
"20,24,664GS2035,GS,1,1,100.00"
"20,25,667GS2035,GS,46013,26013,56.53"
"20,26,669GS2024,GS,5321,4822,90.62"
"20,27,676GS2061,GS,7,7,100.00"
"20,28,689GS2025,GS,2,1,50.00"
"20,29,68GS2060,GS,15908,14908,93.71"
"20,30,695GS2061,GS,12,11,91.67"
"20,31,699GS2026,GS,100,100,100.00"
"20,32,699GS2051,GS,318,308,96.86"
"20,33,706GS2028,GS,10000,3000,30.00"
"20,34,710GS2029,GS,12848,12848,100.00"
"20,35,717GS2030,GS,300,300,100.00"
"20,36,725GS2063,GS,35486,35486,100.00"
"20,37,726GS2032,GS,1000,1000,100.00"
"20,38,726GS2033,GS,62193,62192,100.00"
"20,39,727GS2026,GS,1,1,100.00"
"20,40,733TN33,SG,200,0,0.00"
"20,41,736GS2052,GS,100,100,100.00"
"20,42,738GS2027,GS,227210,227210,100.00"
"20,43,73GS2053,GS,60513,60500,99.98"
"20,44,741GS2036,GS,77290,77290,100.00"
"20,45,74GS2062,GS,685,678,98.98"
"20,46,754GS2036,GS,531190,518215,97.56"
"20,47,75GS2034,GS,500,500,100.00"
"20,48,897GS2030,GS,5005,5005,100.00"
"20,49,915GS2024,GS,4881,4813,98.61"
"20,50,91D030823,TB,1000,1000,100.00"
"20,51,91D051023,TB,100,100,100.00"
"20,52,91D070923,TB,400,400,100.00"
"20,53,91D100823,TB,1000,1000,100.00"
"20,54,91D140923,TB,6100,6100,100.00"
"20,55,91D200723,TB,900,900,100.00"
"20,56,91D210923,TB,3500,3200,91.43"
"20,57,AAATECH,EQ,8813,3387,38.43"
"20,58,AAREYDRUGS,EQ,46913,16099,34.32"
"20,59,AARTECH,EQ,43923,30845,70.23"
"20,60,AARTIDRUGS,EQ,434004,124276,28.63"
"20,61,AARTIIND,EQ,1275248,603611,47.33"
"20,62,AARTIPHARM,EQ,128205,76465,59.64"
"20,63,AARTIPP,E1,29,27,93.10"
"20,64,AARTISURF,EQ,10139,6828,67.34"
"20,65,AARTISURF,P1,22,22,100.00"
"20,66,AARVEEDEN,EQ,10597,7299,68.88"
"20,67,AARVI,EQ,36911,25476,69.02"
"20,68,AATMAJ,ST,152000,146000,96.05"
"20,69,AAVAS,EQ,280874,162703,57.93"
"20,70,ABAN,EQ,70059,46366,66.18"
"20,71,ABB,EQ,226427,128746,56.86"
"20,72,ABBOTINDIA,EQ,7927,3119,39.35"
"20,73,ABCAPITAL,EQ,4837540,1717218,35.50"
"20,74,ABFRL,EQ,8812723,6417380,72.82"
"20,75,ABINFRA,SM,4000,4000,100.00"
"20,76,ABSLAMC,EQ,75525,52071,68.95"
"20,77,ABSLBANETF,EQ,27700,22518,81.29"
"20,78,ABSLNN50ET,EQ,11346,6243,55.02"
"20,79,ACC,EQ,440574,311277,70.65"
"20,80,ACCELYA,EQ,14697,8603,58.54"
"20,81,ACCORD,SM,6000,6000,100.00"
"20,82,ACE,EQ,465963,257366,55.23"
"20,83,ACI,EQ,130335,84571,64.89"
"20,84,ACL,EQ,16808,11034,65.65"
"20,85,ADANIENT,EQ,1247741,291136,23.33"
"20,86,ADANIGREEN,EQ,542919,245436,45.21"
"20,87,ADANIPORTS,EQ,1378288,469665,34.08"
"20,88,ADANIPOWER,EQ,2138783,1122669,52.49"
"20,89,ADANITRANS,EQ,507356,264990,52.23"
"20,90,ADFFOODS,EQ,13953,6160,44.15"
"20,91,ADORWELD,EQ,23229,12347,53.15"
"20,92,ADSL,EQ,1043793,345590,33.11"
"20,93,ADVANIHOTR,EQ,203429,102879,50.57"
"20,94,ADVENZYMES,EQ,232142,173330,74.67"
"20,95,AEGISCHEM,EQ,885939,405067,45.72"
"20,96,AETHER,EQ,136053,67582,49.67"
"20,97,AFFLE,EQ,260738,106468,40.83"
