DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
16082021|500002|000006236|0000000010958523|000011807|0000000020744227|052.82
16082021|500003|000015738|0000000004408214|000037003|0000000010207829|042.53
16082021|500008|000052106|0000000037521531|000132516|0000000095935427|039.32
16082021|500009|000608639|0000000020115519|000841592|0000000028481578|072.32
16082021|500010|000009950|0000000027161510|000036076|0000000098194332|027.58
16082021|500012|000116010|0000000019912216|000116010|0000000019912216|100.00
16082021|500013|000035286|0000000000330630|000065114|0000000000610135|054.19
16082021|500014|000021508|0000000000072698|000024430|0000000000084269|088.04
16082021|500016|000003937|0000000000052012|000003937|0000000000052012|100.00
16082021|500020|000143121|0000000013288785|000460375|0000000043100932|031.09
16082021|500023|000000032|0000000000002741|000000038|0000000000003106|084.21
16082021|500027|000000119|0000000001073363|000000236|0000000002124140|050.42
16082021|500028|000019480|0000000000194349|000019480|0000000000194349|100.00
16082021|500029|000001036|0000000000016451|000001036|0000000000016451|100.00
16082021|500031|000000482|0000000000505088|000001420|0000000001482925|033.94
16082021|500032|001324598|0000000020181500|001324598|0000000020181500|100.00
16082021|500033|000002523|0000000003451086|000009131|0000000012552799|027.63
16082021|500034|000020328|0000000129618443|000081789|0000000512380765|024.85
16082021|500038|000014979|0000000005143789|000041744|0000000014315402|035.88
16082021|500039|000075149|0000000013778570|000207856|0000000038521341|036.15
16082021|500040|000019615|0000000015984264|000063989|0000000051743880|030.65
16082021|500041|000000588|0000000001125726|000000849|0000000001597638|069.26
16082021|500042|000001555|0000000005668286|000003330|0000000011953443|046.70
16082021|500043|000008707|0000000014704817|000039948|0000000067948071|021.80
16082021|500048|000002758|0000000003586366|000015930|0000000020807142|017.31
16082021|500049|000025915|0000000004518281|000115371|0000000020078907|022.46
16082021|500052|000066049|0000000012176134|000135372|0000000025123447|048.79
16082021|500055|001004666|0000000099414598|001004666|0000000099414598|100.00
16082021|500058|000078967|0000000000646739|000078967|0000000000646739|100.00
16082021|500060|000017185|0000000001561031|000017185|0000000001561031|100.00
16082021|500067|000002048|0000000001667994|000004940|0000000004023109|041.46
16082021|500068|000000303|0000000001749719|000000361|0000000002092212|083.93
16082021|500069|000000367|0000000000071547|000000373|0000000000070662|098.39
16082021|500074|000011318|0000000000405185|000014749|0000000000523704|076.74
16082021|500078|000000731|0000000000653478|000001059|0000000000952976|069.03
16082021|500083|000127020|0000000001397220|000182358|0000000002041812|069.65
16082021|500084|000005940|0000000004540833|000011282|0000000008690528|052.65
16082021|500085|000051845|0000000016634469|000159297|0000000051503567|032.55
16082021|500086|000179222|0000000029356564|000358968|0000000059079065|049.93
16082021|500087|000039770|0000000035335645|000108061|0000000096359101|036.80
16082021|500089|000000407|0000000000184249|000000502|0000000000230411|081.08
16082021|500092|000007955|0000000020018758|000019774|0000000048814602|040.23
16082021|500093|000105007|0000000008190817|000105007|0000000008190817|100.00
16082021|500096|000030071|0000000017695280|000063753|0000000037501753|047.17
16082021|500097|000022242|0000000009351649|000029831|0000000012419392|074.56
16082021|500101|000019628|0000000001875456|000056581|0000000005474630|034.69
16082021|500102|001423900|0000000001737018|001423900|0000000001737018|100.00
16082021|500103|001279989|0000000069375404|005208806|0000000287060206|024.57
16082021|500104|000024799|0000000006389463|000097466|0000000024953872|025.44
16082021|500106|000164215|0000000001982076|000290548|0000000003535867|056.52
16082021|500108|000154130|0000000002835992|000217633|0000000004048495|070.82
16082021|500109|000089136|0000000003792737|000220253|0000000009320472|040.47
16082021|500110|000009726|0000000001062566|000023810|0000000002615743|040.85
16082021|500111|000293402|0000000004342350|000464493|0000000006953991|063.17
16082021|500112|000355836|0000000151176925|000924073|0000000395328852|038.51
16082021|500113|000997456|0000000134157832|003074281|0000000413360232|032.45
16082021|500114|000010394|0000000019101574|000023751|0000000043479293|043.76
16082021|500116|000279711|0000000010656990|000970179|0000000037016792|028.83
16082021|500117|000089933|0000000003260072|000199461|0000000007250277|045.09
16082021|500119|000034001|0000000010414507|000050943|0000000015498144|066.74
16082021|500120|000014105|0000000003913433|000019580|0000000005464886|072.04
16082021|500123|000000118|0000000000449008|000000216|0000000000818504|054.63
16082021|500124|000009487|0000000044227446|000028459|0000000132258627|033.34
16082021|500125|000008159|0000000003346414|000016522|0000000006781218|049.38
16082021|500126|000000200|0000000001094160|000000429|0000000002365484|046.62
16082021|500128|000200620|0000000007553343|000281413|0000000010763723|071.29
16082021|500133|000000096|0000000000183548|000000119|0000000000228255|080.67
16082021|500135|000011201|0000000002623275|000017214|0000000004016901|065.07
16082021|500136|000006828|0000000000978794|000015210|0000000002195876|044.89
16082021|500143|000004239|0000000000272403|000004239|0000000000272403|100.00
16082021|500144|000006880|0000000003258368|000010612|0000000005092674|064.83
16082021|500147|000001890|0000000001916555|000002473|0000000002487860|076.43
16082021|500148|000075828|0000000040097847|000119382|0000000063185616|063.52
16082021|500150|000000103|0000000000155587|000000164|0000000000250370|062.80
16082021|500151|000001082|0000000000106848|000001082|0000000000106847|100.00
16082021|500153|000035734|0000000002678264|000043034|0000000003232858|083.04
16082021|500159|000001992|0000000000162249|000002613|0000000000214745|076.23
16082021|500160|000036658|0000000000529708|000036658|0000000000529708|100.00
16082021|500163|000001455|0000000001524986|000006019|0000000006339617|024.17
16082021|500164|000004044|0000000002312966|000016653|0000000009436339|024.28
16082021|500165|000001810|0000000001139214|000003565|0000000002243425|050.77
16082021|500166|000009677|0000000002393606|000012006|0000000003012844|080.60
16082021|500168|000002999|0000000003169044|000004373|0000000004679597|068.58
16082021|500170|000037609|0000000000725914|000037609|0000000000725914|100.00
16082021|500171|000009347|0000000003321924|000027620|0000000009861914|033.84
16082021|500173|000008051|0000000000544651|000010947|0000000000746268|073.55
16082021|500174|000001498|0000000000004270|000001598|0000000000004988|093.74
16082021|500179|000123664|0000000001564350|000178789|0000000002288044|069.17
16082021|500180|000060648|0000000092752019|000118740|0000000181583915|051.08
16082021|500182|000006111|0000000016801278|000020427|0000000056183424|029.92
16082021|500183|000381468|0000000025466024|000381468|0000000025466024|100.00
16082021|500184|000213205|0000000010287142|000568106|0000000027661822|037.53
16082021|500185|000712076|0000000006949862|001139580|0000000011393256|062.49
16082021|500186|000090405|0000000016309062|000253697|0000000045335995|035.64
16082021|500187|000005047|0000000001171409|000011756|0000000002751600|042.93
16082021|500188|000028748|0000000009518463|000120753|0000000039659620|023.81
16082021|500189|000000259|0000000000121730|000000292|0000000000137120|088.70
16082021|500191|000005345|0000000000159656|000005345|0000000000159656|100.00
16082021|500192|000027272|0000000000058829|000027272|0000000000058829|100.00
16082021|500193|000015147|0000000000129356|000025362|0000000000217075|059.72
16082021|500199|000003574|0000000002161198|000006868|0000000004159958|052.04
16082021|500201|000005813|0000000004216169|000028315|0000000020463610|020.53
16082021|500202|000000150|0000000000001352|000000150|0000000000001351|100.00
16082021|500206|000000267|0000000000008170|000000267|0000000000008170|100.00
16082021|500207|000007269|0000000000386363|000007269|0000000000386363|100.00
16082021|500209|000083060|0000000141596535|000191220|0000000326004150|043.44
16082021|500210|000002658|0000000002570286|000003549|0000000003458696|074.89
16082021|500211|000023725|0000000000180310|000033830|0000000000259890|070.13
16082021|500212|000004730|0000000000333228|000004730|0000000000333228|100.00
16082021|500213|000001841|0000000000142862|000002415|0000000000186801|076.23
16082021|500214|000022259|0000000048940864|000035126|0000000076970438|063.37
16082021|500215|000000119|0000000000118995|000000521|0000000000519960|022.84
16082021|500219|000197922|0000000006076206|000347879|0000000010858185|056.89
16082021|500220|000008896|0000000001213860|000011155|0000000001516456|079.75
16082021|500223|000856505|0000000002638036|000856505|0000000002638035|100.00
16082021|500227|000014512|0000000014996701|000049648|0000000052140202|029.23
16082021|500228|000107944|0000000082215548|000331406|0000000250983884|032.57
16082021|500231|000003989|0000000000316528|000005957|0000000000471039|066.96
16082021|500233|000005581|0000000005851400|000014056|0000000014760762|039.71
16082021|500234|000008362|0000000002281990|000012292|0000000003356547|068.03
16082021|500235|000011694|0000000004784601|000023275|0000000009487479|050.24
16082021|500236|000002246|0000000000008534|000002246|0000000000008534|100.00
16082021|500238|000005562|0000000011120385|000008723|0000000017510556|063.76
16082021|500239|000022370|0000000000957436|000028286|0000000001153301|079.08
16082021|500240|000005646|0000000000330224|000005646|0000000000330224|100.00
16082021|500241|000005677|0000000002167804|000005677|0000000002167804|100.00
16082021|500243|000016237|0000000023004582|000017334|0000000024360556|093.67
16082021|500245|000006427|0000000001805023|000013476|0000000003802832|047.69
16082021|500246|000000005|0000000000000179|000000007|0000000000000249|071.43
16082021|500247|000032149|0000000057257369|000050573|0000000090457711|063.57
16082021|500249|000004302|0000000005058937|000009834|0000000011675725|043.75
16082021|500250|000005951|0000000002752933|000011376|0000000005304548|052.31
16082021|500251|000004128|0000000003614684|000024073|0000000021087219|017.15
16082021|500252|000000239|0000000001904771|000000456|0000000003660045|052.41
16082021|500253|000036423|0000000014325166|000123366|0000000048670638|029.52
16082021|500257|000018735|0000000018122366|000095111|0000000092061102|019.70
16082021|500259|000028506|0000000002387378|000072969|0000000005901718|039.07
16082021|500260|000003039|0000000002945399|000014265|0000000013891726|021.30
16082021|500264|000001469|0000000000230266|000001894|0000000000301758|077.56
16082021|500265|000023031|0000000007794842|000076839|0000000025866746|029.97
16082021|500266|000000773|0000000003416197|000002258|0000000009959931|034.23
16082021|500267|000006512|0000000000903841|000006512|0000000000903841|100.00
16082021|500268|000057501|0000000005614525|000057501|0000000005614525|100.00
16082021|500271|000025611|0000000026993994|000299926|0000000319912656|008.54
16082021|500279|000061907|0000000001051064|000061907|0000000001051064|100.00
16082021|500280|000001976|0000000000881593|000003416|0000000001531225|057.85
16082021|500284|000006515|0000000000331869|000006515|0000000000331869|100.00
16082021|500285|000088062|0000000006049860|000265618|0000000018291966|033.15
16082021|500288|000180455|0000000009717502|000324160|0000000017554005|055.67
16082021|500290|000000146|0000000011483944|000000395|0000000031067453|036.96
16082021|500292|000007439|0000000001933769|000011235|0000000002927016|066.21
