Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,08092023,2062944065,0002117"
"Trade Date <08-SEP-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,182D121023,TB,4500,4100,91.11"
"20,2,182D140923,TB,100,100,100.00"
"20,3,182D231123,TB,1200,1200,100.00"
"20,4,182D290923,TB,200,200,100.00"
"20,5,21STCENMGM,EQ,8241,6297,76.41"
"20,6,360ONE,EQ,1418883,1180351,83.19"
"20,7,364D040424,TB,45000,45000,100.00"
"20,8,364D110424,TB,500,500,100.00"
"20,9,364D121023,TB,1000,1000,100.00"
"20,10,364D140324,TB,800,800,100.00"
"20,11,364D140923,TB,20900,20900,100.00"
"20,12,364D150224,TB,2200,2200,100.00"
"20,13,364D160524,TB,20000,20000,100.00"
"20,14,364D180424,TB,10000,10000,100.00"
"20,15,364D200624,TB,100,100,100.00"
"20,16,364D230524,TB,100,100,100.00"
"20,17,3IINFOLTD,EQ,1631469,1033231,63.33"
"20,18,3MINDIA,EQ,3707,1444,38.95"
"20,19,563GS2026,GS,1,1,100.00"
"20,20,574GS2026,GS,12,6,50.00"
"20,21,5PAISA,EQ,59522,29845,50.14"
"20,22,610GS2031,GS,5,5,100.00"
"20,23,63MOONS,EQ,132249,80484,60.86"
"20,24,654GS2032,GS,15,15,100.00"
"20,25,667GS2035,GS,10082,10011,99.30"
"20,26,667GS2050,GS,1,1,100.00"
"20,27,669GS2024,GS,1002,1002,100.00"
"20,28,689GS2025,GS,110,110,100.00"
"20,29,68GS2060,GS,20,20,100.00"
"20,30,695GS2061,GS,103,93,90.29"
"20,31,699GS2026,GS,10200,10100,99.02"
"20,32,699GS2051,GS,984,984,100.00"
"20,33,706GS2028,GS,50900,50900,100.00"
"20,34,710GS2029,GS,10244,9125,89.08"
"20,35,717GS2030,GS,299,297,99.33"
"20,36,718GS2033,GS,299,299,100.00"
"20,37,725GS2063,GS,114340,114340,100.00"
"20,38,726GS2032,GS,15005,15005,100.00"
"20,39,726GS2033,GS,10000,10000,100.00"
"20,40,736GS2052,GS,136,131,96.32"
"20,41,738GS2027,GS,190328,187052,98.28"
"20,42,73GS2053,GS,10000,10000,100.00"
"20,43,741GS2036,GS,218,192,88.07"
"20,44,74GS2035,GS,30,30,100.00"
"20,45,74GS2062,GS,402,399,99.25"
"20,46,754GS2036,GS,411416,409374,99.50"
"20,47,757GS2033,GS,1,1,100.00"
"20,48,759GS2026,GS,300,300,100.00"
"20,49,817GS2044,GS,20,20,100.00"
"20,50,824GS2027,GS,21,21,100.00"
"20,51,91D021123,TB,200,200,100.00"
"20,52,91D140923,TB,5000,5000,100.00"
"20,53,91D210923,TB,200,200,100.00"
