DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
01012021|500002|000003112|0000000003838497|000005192|0000000006373178|059.94
01012021|500003|000004517|0000000001152061|000010250|0000000002606022|044.07
01012021|500008|000006442|0000000005963038|000018169|0000000016820366|035.46
01012021|500009|000210720|0000000004688520|000259068|0000000005629234|081.34
01012021|500010|000010412|0000000026755196|000060809|0000000156573758|017.12
01012021|500012|000189323|0000000010100383|000209363|0000000010993192|090.43
01012021|500013|000038111|0000000000457332|000038111|0000000000457332|100.00
01012021|500014|000047238|0000000000098256|000047238|0000000000098209|100.00
01012021|500016|000000052|0000000000000375|000000052|0000000000000375|100.00
01012021|500020|000129420|0000000010204767|000454854|0000000035922618|028.45
01012021|500023|000000763|0000000000057264|000000908|0000000000068251|084.03
01012021|500027|000000336|0000000002142185|000000537|0000000003434494|062.57
01012021|500028|000049102|0000000000257111|000049102|0000000000257111|100.00
01012021|500029|000003936|0000000000098204|000018083|0000000000455891|021.77
01012021|500031|000004260|0000000002600517|000010046|0000000006153662|042.40
01012021|500032|000418574|0000000002578416|000950762|0000000005875082|044.03
01012021|500033|000001190|0000000001630598|000002145|0000000002938087|055.48
01012021|500034|000010655|0000000056261064|000053982|0000000286293155|019.74
01012021|500038|000025586|0000000004386720|000047761|0000000008220442|053.57
01012021|500039|000006075|0000000000889077|000011942|0000000001761341|050.87
01012021|500040|000036849|0000000015041762|000139497|0000000057361484|026.42
01012021|500041|000000189|0000000000270270|000000202|0000000000284218|093.56
01012021|500042|000000506|0000000000825135|000000676|0000000001099814|074.85
01012021|500043|000002246|0000000003534418|000013579|0000000021450696|016.54
01012021|500048|000005164|0000000005031027|000013953|0000000013609077|037.01
01012021|500049|001242373|0000000157035948|004223073|0000000532461562|029.42
01012021|500052|000049629|0000000007422017|000118933|0000000017717784|041.73
01012021|500055|000103117|0000000004114369|000239495|0000000009576694|043.06
01012021|500060|000011879|0000000000679479|000018486|0000000001063399|064.26
01012021|500067|000003347|0000000002698687|000007205|0000000005801414|046.45
01012021|500068|000000231|0000000000938392|000000313|0000000001283806|073.80
01012021|500069|000018961|0000000001952983|000094086|0000000009687922|020.15
01012021|500074|000014732|0000000000332207|000020405|0000000000458304|072.20
01012021|500078|000001617|0000000000898972|000001857|0000000001033179|087.08
01012021|500083|000025010|0000000000131292|000025010|0000000000131292|100.00
01012021|500084|000016454|0000000010208062|000026233|0000000016248967|062.72
01012021|500085|000019024|0000000004330814|000058244|0000000013353051|032.66
01012021|500086|000077636|0000000014859531|000154023|0000000029517133|050.41
01012021|500087|000011481|0000000009488473|000052768|0000000043595538|021.76
01012021|500089|000000394|0000000000158408|000000718|0000000000289878|054.87
01012021|500092|000001125|0000000002154600|000002471|0000000004788409|045.53
01012021|500093|000209526|0000000009355336|000362612|0000000016244023|057.78
01012021|500096|000042442|0000000022661906|000097695|0000000052295426|043.44
01012021|500097|000002618|0000000000373327|000004311|0000000000616634|060.73
01012021|500101|000095294|0000000004535995|000254870|0000000012163188|037.39
01012021|500102|001305840|0000000001803347|001305840|0000000001803347|100.00
01012021|500103|007294102|0000000282281748|013137340|0000000494540382|055.52
01012021|500104|000131616|0000000029100298|000246437|0000000054361767|053.41
01012021|500106|000570458|0000000005373715|001324805|0000000012441686|043.06
01012021|500108|000172501|0000000002368439|000279181|0000000003832994|061.79
01012021|500109|000164204|0000000005903134|000278236|0000000009966259|059.02
01012021|500110|000032507|0000000003479875|000059870|0000000006435808|054.30
01012021|500111|000294838|0000000003526471|000294838|0000000003526471|100.00
01012021|500112|000190252|0000000053146897|001108133|0000000308298689|017.17
01012021|500113|001096164|0000000081719027|005710392|0000000423328538|019.20
01012021|500114|000009092|0000000014170792|000037246|0000000058223151|024.41
01012021|500116|001088023|0000000035143143|001869414|0000000059912734|058.20
01012021|500117|000083403|0000000001592998|000108465|0000000002070528|076.89
01012021|500119|000005952|0000000001010352|000009424|0000000001601617|063.16
01012021|500120|000007718|0000000002626822|000010712|0000000003628860|072.05
01012021|500123|000003055|0000000008575538|000003162|0000000008841929|096.62
01012021|500124|000002390|0000000012525273|000014039|0000000073450297|017.02
01012021|500125|000006070|0000000002091115|000011212|0000000003866092|054.14
01012021|500126|000000267|0000000001864221|000000549|0000000003788887|048.63
01012021|500128|000040157|0000000000907549|000064765|0000000001465245|062.00
01012021|500133|000000561|0000000001057429|000000994|0000000001881100|056.44
01012021|500135|000002678|0000000000698155|000004376|0000000001127120|061.20
01012021|500136|000018379|0000000002188020|000032115|0000000003831113|057.23
01012021|500142|000000100|0000000000000090|000000100|0000000000000090|100.00
01012021|500143|000000100|0000000000002235|000000100|0000000000002235|100.00
01012021|500144|000002738|0000000000953783|000004772|0000000001656096|057.38
01012021|500147|000001047|0000000000846552|000001963|0000000001591322|053.34
01012021|500148|000004427|0000000001670086|000005342|0000000002013885|082.87
01012021|500150|000000402|0000000000530158|000000414|0000000000550733|097.10
01012021|500151|000007128|0000000000385269|000008072|0000000000440944|088.31
01012021|500153|000013345|0000000000828058|000015779|0000000000980945|084.57
01012021|500155|000014325|0000000000185796|000016350|0000000000212588|087.61
01012021|500159|000001579|0000000000082030|000002576|0000000000134040|061.30
01012021|500160|000247794|0000000001615617|000443630|0000000002843590|055.86
01012021|500163|000003784|0000000003741430|000012878|0000000012739848|029.38
01012021|500164|000008326|0000000003568524|000012334|0000000005259975|067.50
01012021|500165|000016577|0000000010518107|000058746|0000000037690996|028.22
01012021|500166|000008395|0000000002294774|000010066|0000000002772569|083.40
01012021|500168|000001783|0000000001717921|000003732|0000000003595972|047.78
01012021|500170|000005355|0000000000075284|000005355|0000000000075284|100.00
01012021|500171|000012995|0000000002761438|000020593|0000000004347339|063.10
01012021|500173|000003685|0000000000333677|000003799|0000000000344921|097.00
01012021|500174|000019008|0000000000046570|000022923|0000000000056204|082.92
01012021|500179|000024075|0000000000214749|000039234|0000000000348613|061.36
01012021|500180|000082606|0000000117701160|000207953|0000000298124583|039.72
01012021|500182|000004658|0000000014434444|000018029|0000000055975031|025.84
01012021|500183|000204563|0000000005298182|000658320|0000000017109925|031.07
01012021|500184|000297634|0000000013185187|000552255|0000000024439432|053.89
01012021|500185|000242041|0000000002202574|000349808|0000000003188028|069.19
01012021|500186|000016477|0000000001439266|000038943|0000000003425935|042.31
01012021|500187|000024786|0000000002975560|000034615|0000000004184946|071.60
01012021|500188|000038379|0000000009178338|000048050|0000000011476413|079.87
01012021|500189|000000701|0000000000377559|000000765|0000000000409372|091.63
01012021|500191|000007386|0000000000159393|000007386|0000000000159393|100.00
01012021|500192|000008025|0000000000018538|000008025|0000000000018538|100.00
01012021|500193|000099091|0000000000533110|000162188|0000000000866910|061.10
01012021|500199|000000910|0000000000385294|000000971|0000000000410277|093.72
01012021|500201|000019796|0000000006389159|000061464|0000000019748241|032.21
01012021|500206|000000110|0000000000000935|000000110|0000000000000935|100.00
01012021|500207|000020757|0000000000912271|000022703|0000000000988317|091.43
01012021|500209|000079978|0000000100804272|000246094|0000000310510319|032.50
01012021|500210|000001086|0000000000707149|000002001|0000000001305030|054.27
01012021|500211|000010875|0000000000112883|000012853|0000000000133136|084.61
01012021|500213|000001095|0000000000068602|000001539|0000000000094984|071.15
01012021|500214|000006851|0000000006151513|000013142|0000000011846580|052.13
01012021|500215|000003025|0000000002649598|000005774|0000000005259387|052.39
01012021|500219|000212105|0000000004019390|000337050|0000000006457624|062.93
01012021|500220|000003034|0000000000133952|000003835|0000000000170534|079.11
01012021|500223|002323815|0000000002207625|002426585|0000000002327701|095.76
01012021|500227|000001444|0000000000663230|000002092|0000000000958227|069.02
01012021|500228|000061330|0000000023891102|000185313|0000000071996721|033.10
01012021|500231|000027185|0000000001726248|000065831|0000000004159153|041.30
01012021|500233|000004531|0000000003215198|000014383|0000000010168702|031.50
01012021|500234|000001917|0000000000370940|000004055|0000000000785500|047.27
01012021|500235|000006004|0000000001702435|000014656|0000000004127404|040.97
01012021|500236|000001000|0000000000000480|000001000|0000000000000480|100.00
01012021|500238|000000843|0000000002205921|000001890|0000000004940224|044.60
01012021|500239|000003535|0000000000096683|000003854|0000000000105400|091.72
01012021|500240|000006206|0000000000188496|000006206|0000000000188496|100.00
01012021|500241|000010205|0000000001294505|000015859|0000000002025095|064.35
01012021|500243|000000135|0000000000108277|000000164|0000000000131494|082.32
01012021|500245|000046631|0000000006924704|000119722|0000000018138414|038.95
01012021|500246|000002923|0000000000090613|000002923|0000000000090613|100.00
