SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1215,1231.2,1210.1,1226.05,1230,1207.25,767,6176,7547067,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,198.45,199.75,193.2,193.95,193.95,196.6,919,46709,9128735,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,845.9,853.45,837.15,848.15,849.55,844.4,1204,15205,12872894,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9,9.45,8.91,9.14,9.1,9.03,43,17554,159521,,INE432A01017,,,
500010,HDFC        ,A ,Q,1392.65,1395,1366,1371.35,1371.35,1397.8,1738,53554,73535948,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27.2,27.45,26,26.9,26.9,27.15,168,61663,1650073,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,15.53,15.8,15.4,15.47,15.59,15.45,102,37322,583276,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.75,3.28,2.72,3.27,3.28,2.74,156,154833,487050,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,57.1,58.7,57,58.05,58.05,57.55,1230,230963,13340029,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,105,108.5,103.3,104.1,103.3,103.55,18,2187,230803,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,7.8,7.86,7.51,7.86,7.86,7.49,844,1187728,9253676,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2210.1,2240,2185,2191.35,2191.35,2203.2,424,1933,4277766,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,5.9,6,5.66,5.74,5.74,5.95,35,6113,35570,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,51.5,51.5,50.85,50.9,50.9,52.85,11,850,43531,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,255.9,259.2,255.9,257.95,257.35,256.75,124,5417,1395800,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.4,14.95,13.92,14.47,14.47,14.32,3195,2013773,29226409,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4280,4320,4221.55,4230.25,4230.25,4271.55,3291,37183,158305800,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1048,1055,1025.1,1043.7,1048,1047.4,6040,116476,120933728,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,146.5,154,144.3,153.25,153.25,146.7,2536,242944,36761230,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,202,203.3,198.15,200.6,200.75,200.45,735,24548,4908541,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,919,937.9,917.6,935.5,933,920.7,3481,122264,113665335,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1970,2104.5,1968,2046.15,2045,1975.2,56,133,271434,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1184,1232.95,1171.05,1218.55,1217.05,1176.8,1015,5051,6106316,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,499,499.5,492.45,497.85,498.45,495.6,520,10764,5347616,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1295,1308.9,1288.3,1300.5,1300.5,1296.8,1879,34150,44322428,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,1502,1508,1488,1495.85,1495.85,1502.2,1362,24617,36849340,,INE263A01016,,,
500052,BHANSALI ENG,B ,Q,23.1,23.6,23,23.35,23.35,23.3,475,104200,2431267,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,57.9,58.75,57.5,57.9,58,58.25,577,61988,3597495,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,2.62,2.7,2.6,2.66,2.66,2.73,29,34515,89941,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,76.95,76.95,75,75.65,75.6,76.85,138,8086,612100,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,41.5,41.5,39.25,40.05,40.05,40,27,5792,233028,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,567,567.45,558.7,566.95,565,566.15,135,644,362452,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,4948,4964,4940,4963,4963,4990.95,24,303,1499420,,INE131C01011,,,
500074,BPL LTD.    ,B ,Q,64,65.35,63.85,64.45,64.45,64.3,539,56680,3653849,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,680,680,671.05,679.75,679.8,675.05,21,313,211696,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5.2,5.35,4.85,5.04,5.04,5.15,90,47170,235619,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,808,830.4,803.1,823.3,823.3,811.05,1947,433201,356827981,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,81.65,81.95,80.45,81,81,82.05,635,78134,6331886,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,212.5,214.25,208.8,210.9,210.9,213.15,2573,703122,148225440,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,586.05,596,585,587.55,587.55,587.1,1732,78072,46052860,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,471,479,466.25,470.55,466.25,477.1,15,132,62374,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,2017.75,2017.75,1990.5,2004.4,2014,2013.7,68,245,490480,,INE007A01025,,,
500093,CROMPT.GREAV,A ,Q,67.15,68,66.85,67.6,67.6,67.45,1132,243091,16410943,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,274.3,278.4,273.4,276.95,276.95,276,847,37649,10413133,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,169.25,185.5,165.3,183.75,183.75,167.3,2867,195001,35083708,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,380.4,388.5,376.8,387.4,387.4,380.7,2030,115783,44387248,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,17.85,18.9,17.6,18.3,18.3,17.9,2634,1052100,19218984,,INE294A01037,,,
500103,BHEL        ,A ,Q,157.8,160.2,155.9,158.15,158.15,158.3,3220,478224,75641183,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,508.1,523,501,521.55,521.55,508.1,7705,426050,218949990,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,28.5,29.1,28.3,28.65,28.65,28.55,1779,1453091,41714534,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,22.4,23.2,22.1,22.75,22.75,22.35,1681,563799,12788269,,INE153A01019,,,
500109,MRPL        ,A ,Q,106,106.45,105.2,105.9,105.9,106.25,689,100313,10621578,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,376.25,382,374.2,376.5,376.5,377.1,1462,58313,21990390,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,520.2,534,519.3,532.45,532.45,519.7,8137,543433,286580123,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,266,268.6,264.5,265.15,265.15,267,7435,763059,202901272,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,61.5,62.4,61.1,62.2,62.2,61.85,2068,512474,31666692,,INE114A01011,,,
500114,TITAN       ,A ,Q,430.15,440.35,429.05,439.3,439.3,430.15,2093,71618,31198783,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,77,77.75,76.2,77.2,77.2,77.1,1747,428502,32952990,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,31.45,31.75,31,31.3,31.3,31.7,358,79720,2497974,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,183,213,182.7,208.15,208.15,186.15,7303,464951,94619955,,INE041A01016,,,
500120,DIAMINES&CHM,XD,Q,55,55.1,55,55,55,54.7,6,1601,88070,,INE591D01014,,,
500123,ELANTAS     ,B ,Q,1795.05,1805.85,1787.5,1799.65,1805,1800.05,60,320,575299,,INE280B01018,,,
500124,DR.REDDY'S  ,A ,Q,2893.8,2893.8,2866,2872.2,2872.2,2869.1,1116,12532,36087031,,INE089A01023,,,
500125,E.I.D.PAR   ,A ,Q,280,290.1,280,286.1,287.95,283.6,1468,60161,17215883,XD,INE126A01031,,,
500126,MERCK LTD   ,B ,Q,1010,1034.45,991.25,1005.8,1005.8,1001.75,520,4385,4430766,,INE199A01012,,,
500128,ELEC.CASTING,B ,Q,27.7,27.85,27.35,27.6,27.6,27.65,143,27387,755693,,INE086A01029,,,
500132,EMPEE SUGARS,XD,Q,6.45,6.7,6.15,6.46,6.46,6.14,41,19484,126284,,INE928B01012,,,
500135,ESSEL PROP  ,B ,Q,233.15,235,229.55,230.25,230.25,234.15,146,4041,933870,,INE255A01020,,,
500136,ESTER INDUS.,T ,Q,39.95,39.95,38.65,38.9,38.9,38.8,44,6952,271153,,INE778B01029,,,
500139,FEDDER.LLYOD,B ,Q,72.85,73.65,72.75,73.15,73.2,72.85,251,22420,1639687,,INE249C01011,,,
500141,FERRO ALLOYS,XT,Q,8.46,9.05,8.45,8.81,8.85,8.75,80,61002,542566,,INE912A01026,,,
500143,P.H.CAPITAL ,XT,Q,29,29,28.3,28.3,28.3,29.75,2,318,9209,,INE160F01013,,,
500144,FINOL. CABLE,A ,Q,443.1,443.1,432.25,438.6,437.35,441.2,248,3144,1378672,,INE235A01022,,,
500147,CMI FPE     ,XC,Q,635,635.95,625,635.2,635.2,627.3,32,770,484824,,INE515A01019,,,
500148,UFLEX LTD   ,B ,Q,267.95,270,265.95,266.55,266.55,267.85,366,11031,2949313,,INE516A01017,,,
500150,FOSECO INDIA,B ,Q,1340,1350,1312,1320,1320,1325,19,100,132356,,INE519A01011,,,
500151,GOLDEN TOB  ,B ,Q,67.5,68.3,67,67,67,67.5,7,322,21579,,INE973A01010,,,
500153,GANESH BENZO,XC,Q,33.9,34.45,33.55,33.85,33.85,33.9,143,62049,2099574,,INE388A01029,,,
500155,GARDEN SILK ,B ,Q,30.6,31.5,30.6,31.05,31.25,31.45,67,3511,108882,,INE526A01016,,,
500159,METROGLOBL  ,XC,Q,77.5,83,77.5,82.4,83,79.95,27,1726,140727,,INE085D01033,,,
