DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
17082021|500002|000001245|0000000002159577|000003278|0000000005716110|037.98
17082021|500003|000006312|0000000001758839|000021493|0000000005960237|029.37
17082021|500008|000019546|0000000013906979|000043326|0000000030793337|045.11
17082021|500009|000136433|0000000004304462|000163071|0000000005195196|083.66
17082021|500010|000009223|0000000025262720|000020405|0000000055589244|045.20
17082021|500012|000131208|0000000021945649|000131208|0000000021945649|100.00
17082021|500013|000489947|0000000004909269|000710039|0000000007215535|069.00
17082021|500014|000025998|0000000000085274|000033996|0000000000111794|076.47
17082021|500016|000007893|0000000000099058|000007893|0000000000099058|100.00
17082021|500020|000131147|0000000012032738|000906508|0000000083553244|014.47
17082021|500023|000000188|0000000000015341|000000196|0000000000016079|095.92
17082021|500027|000001381|0000000012797244|000001988|0000000018331273|069.47
17082021|500028|000021526|0000000000211090|000021526|0000000000211090|100.00
17082021|500031|000002595|0000000002695816|000006667|0000000006971339|038.92
17082021|500032|001124913|0000000017683971|001124913|0000000017683971|100.00
17082021|500033|000002184|0000000003015012|000005746|0000000007907056|038.01
17082021|500034|000024293|0000000155686550|000067374|0000000429032280|036.06
17082021|500038|000139299|0000000050175500|000246075|0000000087860828|056.61
17082021|500039|000135759|0000000026079304|000371652|0000000072980446|036.53
17082021|500040|000012772|0000000010353622|000040813|0000000033441988|031.29
17082021|500041|000000208|0000000000381545|000000488|0000000000919336|042.62
17082021|500042|000000734|0000000002625555|000001364|0000000004920811|053.81
17082021|500043|000011322|0000000019587627|000051330|0000000088017618|022.06
17082021|500048|000004695|0000000006114064|000011019|0000000014335832|042.61
17082021|500049|000082738|0000000014557752|000257111|0000000044835733|032.18
17082021|500052|000030598|0000000005594845|000083327|0000000015364929|036.72
17082021|500055|000432160|0000000042882425|000432160|0000000042882425|100.00
17082021|500058|000021043|0000000000180759|000021043|0000000000180759|100.00
17082021|500060|000014628|0000000001305068|000014628|0000000001305068|100.00
17082021|500067|000001388|0000000001125044|000003323|0000000002693440|041.77
17082021|500068|000000116|0000000000658788|000000147|0000000000837017|078.91
17082021|500069|000005188|0000000001016589|000005283|0000000001025483|098.20
17082021|500074|000013658|0000000000476665|000017447|0000000000608526|078.28
17082021|500078|000002015|0000000001764939|000002953|0000000002578321|068.24
17082021|500083|000106059|0000000001112559|000151773|0000000001594210|069.88
17082021|500084|000006305|0000000004809139|000012659|0000000009644925|049.81
17082021|500085|000031248|0000000010330589|000081423|0000000026680077|038.38
17082021|500086|000152442|0000000024870913|000406792|0000000066271427|037.47
17082021|500087|000098261|0000000088872162|000239557|0000000215110247|041.02
17082021|500089|000000469|0000000000208354|000000534|0000000000239025|087.83
17082021|500092|000010636|0000000028338559|000037086|0000000098695369|028.68
17082021|500093|000074588|0000000006100572|000074588|0000000006100572|100.00
17082021|500096|000077763|0000000046385630|000133280|0000000079239856|058.35
17082021|500097|000010540|0000000004616520|000017595|0000000007642210|059.90
17082021|500101|000060275|0000000005575438|000136006|0000000012836482|044.32
17082021|500102|001017021|0000000001200375|001017021|0000000001200375|100.00
17082021|500103|001252048|0000000065982930|004773628|0000000255396353|026.23
17082021|500104|000012533|0000000003179623|000050168|0000000012802083|024.98
17082021|500106|000431391|0000000005042961|000728121|0000000008560632|059.25
17082021|500108|000044393|0000000000799074|000080284|0000000001455562|055.29
17082021|500109|000266133|0000000011949372|000505320|0000000022212074|052.67
17082021|500110|000014662|0000000001565169|000029813|0000000003221920|049.18
17082021|500111|000237357|0000000003441677|000359598|0000000005291066|066.01
17082021|500112|000353895|0000000149113659|000937046|0000000394236947|037.77
17082021|500113|000404465|0000000052600674|001487435|0000000196757677|027.19
17082021|500114|000024319|0000000045567727|000059313|0000000110172638|041.00
17082021|500116|000449280|0000000017072640|002096182|0000000080379779|021.43
17082021|500117|000126729|0000000004498880|000262134|0000000009447172|048.35
17082021|500119|000032518|0000000010223660|000077663|0000000024511053|041.87
17082021|500120|000009471|0000000002617785|000013772|0000000003824352|068.77
17082021|500123|000000250|0000000000933738|000000500|0000000001885331|050.00
17082021|500124|000032086|0000000150865164|000053312|0000000250297187|060.19
