Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,24112020,1016508479,0001912"
"Trade Date <24-NOV-2020>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,57308,28724,50.12"
"20,2,21STCENMGM,EQ,4331,2831,65.37"
"20,3,3IINFOTECH,EQ,18440558,9142950,49.58"
"20,4,3MINDIA,EQ,16440,12394,75.39"
"20,5,3PLAND,EQ,3306,3306,100.00"
"20,6,5PAISA,EQ,7367,4725,64.14"
"20,7,617GS2021,GS,5,5,100.00"
"20,8,63MOONS,EQ,528782,269015,50.87"
"20,9,645GS2029,GS,7,7,100.00"
"20,10,667GS2050,GS,200,200,100.00"
"20,11,716GS2050,GS,1,1,100.00"
"20,12,719GS2060,GS,45,45,100.00"
"20,13,A2ZINFRA,EQ,237553,125573,52.86"
"20,14,AAATECH,SM,9000,6000,66.67"
"20,15,AAKASH,EQ,88798,30433,34.27"
"20,16,AARON,EQ,84409,58896,69.77"
"20,17,AARTIDRUGS,EQ,736918,341539,46.35"
"20,18,AARTIIND,EQ,421807,320650,76.02"
"20,19,AARTISURF,EQ,36513,29189,79.94"
"20,20,AARVEEDEN,EQ,12404,9090,73.28"
"20,21,AARVI,EQ,268,227,84.70"
"20,22,AAVAS,EQ,160186,100031,62.45"
"20,23,ABAN,EQ,119779,65633,54.80"
"20,24,ABB,EQ,267122,171423,64.17"
"20,25,ABBOTINDIA,EQ,17108,11728,68.55"
"20,26,ABCAPITAL,EQ,2330596,1085157,46.56"
"20,27,ABFRL,EQ,999978,593969,59.40"
"20,28,ABFRLPP,E1,442754,397051,89.68"
"20,29,ABINFRA,SM,4000,4000,100.00"
"20,30,ABSLBANETF,EQ,341,192,56.30"
"20,31,ABSLNN50ET,EQ,13,7,53.85"
"20,32,ACC,EQ,1638351,587878,35.88"
"20,33,ACCELYA,EQ,2700,1095,40.56"
"20,34,ACCURACY,SM,1600,1600,100.00"
"20,35,ACE,EQ,279661,135132,48.32"
"20,36,ADANIENT,EQ,6167783,1115585,18.09"
"20,37,ADANIGAS,EQ,2207876,792907,35.91"
"20,38,ADANIGREEN,EQ,4004468,2643211,66.01"
"20,39,ADANIPORTS,EQ,19485370,2329051,11.95"
"20,40,ADANIPOWER,EQ,5374263,2074529,38.60"
"20,41,ADANITRANS,EQ,533615,215042,40.30"
"20,42,ADFFOODS,EQ,32586,15056,46.20"
"20,43,ADHUNIKIND,EQ,251058,195785,77.98"
"20,44,ADORWELD,EQ,20491,11036,53.86"
"20,45,ADSL,EQ,75141,24012,31.96"
"20,46,ADVANIHOTR,EQ,30977,17460,56.36"
"20,47,ADVENZYMES,EQ,534245,191710,35.88"
"20,48,AEGISCHEM,EQ,294366,163768,55.63"
"20,49,AFFLE,EQ,201006,101151,50.32"
"20,50,AGARIND,EQ,8741,6449,73.78"
"20,51,AGRITECH,EQ,21895,8120,37.09"
"20,52,AGROPHOS,EQ,137514,109977,79.98"
"20,53,AHLADA,SM,4000,2000,50.00"
"20,54,AHLEAST,EQ,4484,3846,85.77"
"20,55,AHLUCONT,EQ,28581,18706,65.45"
"20,56,AHLWEST,EQ,924,367,39.72"
"20,57,AIAENG,EQ,70968,59344,83.62"
"20,58,AIRAN,EQ,125704,97316,77.42"
"20,59,AISL,SM,7200,6000,83.33"
"20,60,AJANTPHARM,EQ,81370,35693,43.87"
"20,61,AJMERA,EQ,570421,125471,22.00"
"20,62,AJOONI,SM,8000,8000,100.00"
"20,63,AKASH,EQ,34990,33938,96.99"
"20,64,AKG,SM,4000,4000,100.00"
"20,65,AKSHARCHEM,EQ,21327,11525,54.04"
"20,66,AKSHOPTFBR,EQ,478939,309403,64.60"
