Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,09012023,885030485,0002229"
"Trade Date <09-JAN-2023>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,200,100,50.00"
"20,2,20MICRONS,EQ,100004,48472,48.47"
"20,3,21STCENMGM,EQ,2503,2034,81.26"
"20,4,364D060723,TB,500,500,100.00"
"20,5,364D161123,TB,500,500,100.00"
"20,6,364D301123,TB,500,500,100.00"
"20,7,3IINFOLTD,EQ,249472,139387,55.87"
"20,8,3MINDIA,EQ,2102,1126,53.57"
"20,9,3PLAND,EQ,483313,206487,42.72"
"20,10,515GS2025,GS,13600,7800,57.35"
"20,11,563GS2026,GS,2000,2000,100.00"
"20,12,5PAISA,EQ,29311,13703,46.75"
"20,13,63MOONS,EQ,86498,39321,45.46"
"20,14,654GS2032,GS,127,86,67.72"
"20,15,667GS2050,GS,1013,1013,100.00"
"20,16,669GS2024,GS,70,70,100.00"
"20,17,676GS2061,GS,40,40,100.00"
"20,18,695GS2061,GS,3001,3001,100.00"
"20,19,699GS2051,GS,7511,7511,100.00"
"20,20,710GS2029,GS,200,200,100.00"
"20,21,726GS2032,GS,2510,2510,100.00"
"20,22,727GS2026,GS,1800,1800,100.00"
"20,23,736GS2052,GS,8000,8000,100.00"
"20,24,738GS2027,GS,68500,68500,100.00"
"20,25,741GS2036,GS,500,500,100.00"
"20,26,754GS2036,GS,58452,58452,100.00"
"20,27,768GS2023,GS,500000,500000,100.00"
"20,28,824GS2027,GS,210,210,100.00"
"20,29,824GS2033,GS,55,55,100.00"
"20,30,897GS2030,GS,6505,6505,100.00"
"20,31,91D020223,TB,3400,3400,100.00"
"20,32,91D120123,TB,100,100,100.00"
"20,33,91D160223,TB,5100,5100,100.00"
"20,34,91D160323,TB,100,100,100.00"
"20,35,91D270123,TB,200,200,100.00"
"20,36,91D300323,TB,100,100,100.00"
"20,37,A2ZINFRA,EQ,645949,298626,46.23"
"20,38,AAATECH,EQ,6187,1851,29.92"
"20,39,AAKASH,EQ,220941,171714,77.72"
"20,40,AAREYDRUGS,EQ,15204,10050,66.10"
"20,41,AARON,EQ,1761,1004,57.01"
"20,42,AARTIDRUGS,EQ,30318,14309,47.20"
"20,43,AARTIIND,EQ,310406,133472,43.00"
"20,44,AARTISURF,EQ,11048,7247,65.60"
"20,45,AARVEEDEN,EQ,30555,16670,54.56"
"20,46,AARVI,EQ,19997,12462,62.32"
"20,47,AAVAS,EQ,67714,30072,44.41"
"20,48,ABAN,EQ,79990,44299,55.38"
"20,49,ABB,EQ,179843,65318,36.32"
"20,50,ABBOTINDIA,EQ,35850,28221,78.72"
"20,51,ABCAPITAL,EQ,2049941,822243,40.11"
"20,52,ABCOTS,SM,8000,4000,50.00"
"20,53,ABFRL,EQ,2481467,1344308,54.17"
"20,54,ABINFRA,SM,4000,4000,100.00"
"20,55,ABSLAMC,EQ,156915,129092,82.27"
"20,56,ABSLBANETF,EQ,3558321,3550312,99.77"
"20,57,ABSLNN50ET,EQ,1095,568,51.87"
"20,58,ACC,EQ,291084,107645,36.98"
"20,59,ACCELYA,EQ,11741,3222,27.44"
"20,60,ACCORD,SM,8000,6000,75.00"
"20,61,ACCURACY,EQ,270205,82061,30.37"
"20,62,ACE,EQ,594703,224288,37.71"
