SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2954.9,3034.95,2903.3,3023.35,3023.35,2932.85,3539,21637,64646303,,INE117A01022,07-Feb-23,,
500003,AEGIS LOGIS ,A ,Q,364.95,368.7,355.45,365.25,363.45,358.5,1391,31798,11532992,,INE208C01025,07-Feb-23,,
500008,AMAR RAJA BA,A ,Q,591.05,601.2,584.25,588.35,588.35,598.05,3018,44696,26572238,,INE885A01032,07-Feb-23,,
500009,A.SARABHAI  ,X ,Q,23.7,23.7,22.9,23.1,23.3,23.2,197,42579,984392,,INE432A01017,07-Feb-23,,
500010,HDFC        ,A ,Q,2685,2692.8,2654.15,2678.1,2677.1,2681.15,2115,40941,109814010,,INE001A01036,07-Feb-23,,
500012,ANDHRA PETRO,X ,Q,66.25,66.5,61.5,62.5,62.5,66.2,2116,264944,16919317,,INE714B01016,07-Feb-23,,
500013,ANSAL INFRAS,T ,Q,13.01,13.2,12.94,12.94,12.94,13.62,74,27741,360728,,INE436A01026,07-Feb-23,,
500014,UTIQUE      ,X ,Q,5.22,5.49,5.2,5.4,5.4,5.21,140,45585,242238,,INE096A01010,07-Feb-23,,
500016,ARUNAHTEL   ,X ,Q,14.49,14.49,12.55,13.8,13.8,13.42,51,5386,74527,,INE957C01019,07-Feb-23,,
500020,BOM DYEING  ,B ,Q,71.05,71.7,70.1,70.6,70.6,71.35,967,60251,4277290,,INE032A01023,07-Feb-23,,
500023,ASIANHOTNR  ,B ,Q,74.5,77.6,74.45,75.05,75.05,76.8,11,1157,87460,,INE363A01022,07-Feb-23,,
500027,ATUL LTD.   ,A ,Q,7300.05,7403.55,7096.7,7176.95,7200,7306.4,842,1907,13704094,,INE100A01010,07-Feb-23,,
500028,ATV PROJECTS,XT,Q,9.67,9.67,8.96,9.02,8.96,9.43,49,12211,111102,,INE447A01015,07-Feb-23,,
500031,BAJAJ ELECT.,A ,Q,1173.25,1178.2,1150.25,1176.1,1177,1161.9,2527,9564,11108214,,INE193E01025,07-Feb-23,,
500032,BAJAJHIND   ,A ,Q,14.09,14.2,13.59,13.77,13.77,14.05,3090,1053773,14542651,,INE306A01021,07-Feb-23,,
