Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,14122020,1278351247,0001867"
"Trade Date <14-DEC-2020>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,1018GS2026,GS,15,15,100.00"
"20,2,20MICRONS,EQ,256198,165908,64.76"
"20,3,21STCENMGM,EQ,2649,1636,61.76"
"20,4,396GS2022,GS,1,1,100.00"
"20,5,3IINFOTECH,EQ,571949,571949,100.00"
"20,6,3MINDIA,EQ,3237,1678,51.84"
"20,7,3PLAND,EQ,12050,10889,90.37"
"20,8,5PAISA,EQ,13898,7838,56.40"
"20,9,716GS2050,GS,248,248,100.00"
"20,10,74GS2035,GS,100,100,100.00"
"20,11,772GS2049,GS,200,200,100.00"
"20,12,772GS2055,GS,2863,2863,100.00"
"20,13,A2ZINFRA,EQ,366979,296130,80.69"
"20,14,AAATECH,SM,6000,3000,50.00"
"20,15,AAKASH,EQ,69014,26705,38.70"
"20,16,AARON,EQ,12218,9981,81.69"
"20,17,AARTIDRUGS,EQ,396516,202221,51.00"
"20,18,AARTIIND,EQ,296041,195912,66.18"
"20,19,AARTISURF,EQ,4298,4298,100.00"
"20,20,AARVEEDEN,EQ,134048,95039,70.90"
"20,21,AARVI,EQ,37438,26620,71.10"
"20,22,AAVAS,EQ,74583,32297,43.30"
"20,23,ABB,EQ,119428,79111,66.24"
"20,24,ABBOTINDIA,EQ,44723,19088,42.68"
"20,25,ABCAPITAL,EQ,1995363,688313,34.50"
"20,26,ABFRL,EQ,815567,448200,54.96"
"20,27,ABFRLPP,E1,15870,13650,86.01"
"20,28,ABSLBANETF,EQ,124,101,81.45"
"20,29,ABSLNN50ET,EQ,62,45,72.58"
"20,30,ACC,EQ,980845,167303,17.06"
"20,31,ACCELYA,EQ,8533,5822,68.23"
"20,32,ACCURACY,EQ,250,250,100.00"
"20,33,ACE,EQ,1541000,667705,43.33"
"20,34,ADANIENT,EQ,3762369,434749,11.56"
"20,35,ADANIGAS,EQ,1274108,660731,51.86"
"20,36,ADANIGREEN,EQ,921358,558310,60.60"
