Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,07062022,651092689,0002031"
"Trade Date <07-JUN-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,84160,39697,47.17"
"20,2,21STCENMGM,EQ,8637,5946,68.84"
"20,3,3IINFOLTD,EQ,279285,170253,60.96"
"20,4,3MINDIA,EQ,4068,2096,51.52"
"20,5,585GS2030,GS,201,201,100.00"
"20,6,5PAISA,EQ,3291,1970,59.86"
"20,7,610GS2031,GS,2,1,50.00"
"20,8,63MOONS,EQ,65068,27627,42.46"
"20,9,654GS2032,GS,106,106,100.00"
"20,10,667GS2035,GS,80,80,100.00"
"20,11,667GS2050,GS,1336,990,74.10"
"20,12,676GS2061,GS,100,100,100.00"
"20,13,699GS2051,GS,5296,5296,100.00"
"20,14,727GS2026,GS,2500,2500,100.00"
"20,15,772GS2055,GS,905,905,100.00"
"20,16,A2ZINFRA,EQ,109860,75390,68.62"
"20,17,AAKASH,EQ,979421,480888,49.10"
"20,18,AAREYDRUGS,EQ,39054,30285,77.55"
"20,19,AARON,EQ,2665,1628,61.09"
"20,20,AARTIDRUGS,EQ,51974,22079,42.48"
"20,21,AARTIIND,EQ,1133937,521100,45.95"
"20,22,AARTISURF,EQ,4149,2836,68.35"
"20,23,AARVEEDEN,EQ,4023,3776,93.86"
"20,24,AARVI,EQ,5957,3887,65.25"
"20,25,AAVAS,EQ,29231,17336,59.31"
"20,26,ABAN,EQ,2848911,614415,21.57"
"20,27,ABB,EQ,54080,11355,21.00"
"20,28,ABBOTINDIA,EQ,12134,5491,45.25"
"20,29,ABCAPITAL,EQ,1812869,464480,25.62"
"20,30,ABFRL,EQ,1050928,236967,22.55"
"20,31,ABSLAMC,EQ,51739,27285,52.74"
"20,32,ABSLBANETF,EQ,3359,2581,76.84"
"20,33,ABSLNN50ET,EQ,2209,1045,47.31"
"20,34,ACC,EQ,1062704,641846,60.40"
"20,35,ACCELYA,EQ,5210,3521,67.58"
"20,36,ACCURACY,EQ,130276,56083,43.05"
"20,37,ACE,EQ,314600,99267,31.55"
"20,38,ACEINTEG,SM,22500,22500,100.00"
"20,39,ACRYSIL,EQ,33432,17777,53.17"
"20,40,ADANIENT,EQ,2046676,500846,24.47"
"20,41,ADANIGREEN,EQ,2860643,795764,27.82"
"20,42,ADANIPORTS,EQ,2488075,469350,18.86"
"20,43,ADANIPOWER,EQ,15824786,6017459,38.03"
"20,44,ADANITRANS,EQ,750281,524946,69.97"
"20,45,ADFFOODS,EQ,7275,3583,49.25"
"20,46,ADORWELD,EQ,18610,10941,58.79"
"20,47,ADSL,EQ,74203,41525,55.96"
"20,48,ADVANIHOTR,EQ,10265,5826,56.76"
"20,49,ADVENZYMES,EQ,40835,13424,32.87"
"20,50,AEGISCHEM,EQ,673579,391275,58.09"
"20,51,AETHER,EQ,2089555,422622,20.23"
"20,52,AFFLE,EQ,361025,167685,46.45"
"20,53,AGARIND,EQ,33904,16092,47.46"
"20,54,AGI,EQ,91806,41345,45.04"
"20,55,AGROPHOS,EQ,62085,39786,64.08"
"20,56,AGSTRA,EQ,130436,71089,54.50"
"20,57,AHLADA,EQ,6311,4916,77.90"
"20,58,AHLEAST,EQ,1981,1578,79.66"
"20,59,AHLUCONT,EQ,17019,10758,63.21"
"20,60,AIAENG,EQ,23731,9654,40.68"
"20,61,AIRAN,EQ,3399826,1711287,50.33"
"20,62,AIROLAM,EQ,2605,1323,50.79"
"20,63,AIRTELPP,E1,225102,179066,79.55"
"20,64,AJANTPHARM,EQ,16421,5534,33.70"
"20,65,AJMERA,EQ,10200,4860,47.65"
"20,66,AJOONI,EQ,160141,81126,50.66"
"20,67,AKASH,EQ,52429,31269,59.64"
"20,68,AKG,EQ,16269,8024,49.32"
"20,69,AKSHAR,EQ,10471,7987,76.28"
"20,70,AKSHARCHEM,EQ,2991,1153,38.55"
"20,71,AKSHOPTFBR,EQ,221795,121557,54.81"
"20,72,AKZOINDIA,EQ,16015,14074,87.88"
"20,73,ALANKIT,EQ,159099,111404,70.02"
"20,74,ALBERTDAVD,EQ,1662,1070,64.38"
"20,75,ALEMBICLTD,EQ,83811,34312,40.94"
"20,76,ALICON,EQ,8607,4751,55.20"
"20,77,ALKEM,EQ,68916,15820,22.96"
"20,78,ALKYLAMINE,EQ,21954,11945,54.41"
"20,79,ALLCARGO,EQ,222727,106026,47.60"
"20,80,ALLSEC,EQ,2724,1658,60.87"
"20,81,ALMONDZ,EQ,49270,28015,56.86"
"20,82,ALPA,EQ,26171,14028,53.60"
"20,83,ALPHAGEO,EQ,82831,26207,31.64"
"20,84,AMARAJABAT,EQ,234108,42990,18.36"
"20,85,AMBER,EQ,104671,33388,31.90"
"20,86,AMBICAAGAR,EQ,41865,26300,62.82"
"20,87,AMBIKCO,EQ,12950,7448,57.51"
"20,88,AMBUJACEM,EQ,5708056,3713621,65.06"
"20,89,AMDIND,EQ,114569,52097,45.47"
"20,90,AMIORG,EQ,59706,24246,40.61"
"20,91,AMJLAND,EQ,18472,14822,80.24"
"20,92,AMRUTANJAN,EQ,17239,9112,52.86"
"20,93,ANANDRATHI,EQ,23207,13833,59.61"
"20,94,ANANTRAJ,EQ,259953,121212,46.63"
"20,95,ANDHRAPAP,EQ,30014,15926,53.06"
"20,96,ANDHRSUGAR,EQ,172170,50085,29.09"
"20,97,ANDREWYU,EQ,108226,61322,56.66"
"20,98,ANGELONE,EQ,684326,109016,15.93"
"20,99,ANIKINDS,EQ,54282,34067,62.76"
"20,100,ANKITMETAL,EQ,303042,155231,51.22"
"20,101,ANMOL,EQ,3193,2101,65.80"
"20,102,ANSALHSG,EQ,164274,109769,66.82"
"20,103,ANUP,EQ,12927,10230,79.14"
"20,104,ANURAS,EQ,140518,34617,24.64"
"20,105,APARINDS,EQ,577010,82670,14.33"
"20,106,APCL,EQ,9655,6072,62.89"
"20,107,APCOTEXIND,EQ,274001,56647,20.67"
"20,108,APEX,EQ,19646,10930,55.63"
"20,109,APLAPOLLO,EQ,407935,218580,53.58"
