Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,31052022,1496811041,0002019"
"Trade Date <31-MAY-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,132742,48952,36.88"
"20,2,21STCENMGM,EQ,6553,6553,100.00"
"20,3,3IINFOLTD,EQ,279162,177341,63.53"
"20,4,3MINDIA,EQ,15248,5397,35.39"
"20,5,448GS2023,GS,100,100,100.00"
"20,6,456GS2023,GS,1,1,100.00"
"20,7,574GS2026,GS,1300,1300,100.00"
"20,8,5PAISA,EQ,9550,3982,41.70"
"20,9,610GS2031,GS,4,2,50.00"
"20,10,63MOONS,EQ,163169,94097,57.67"
"20,11,667GS2050,GS,8909,5806,65.17"
"20,12,676GS2061,GS,4729,4729,100.00"
"20,13,68GS2060,GS,100,100,100.00"
"20,14,695GS2061,GS,676,676,100.00"
"20,15,699GS2051,GS,3251,2823,86.83"
"20,16,717GS2028,GS,1878,1878,100.00"
"20,17,772GS2055,GS,1,1,100.00"
"20,18,A2ZINFRA,EQ,204000,130058,63.75"
"20,19,AAKASH,EQ,63932,43575,68.16"
"20,20,AAREYDRUGS,EQ,82199,43196,52.55"
"20,21,AARON,EQ,1711,1482,86.62"
"20,22,AARTIDRUGS,EQ,62307,28814,46.25"
"20,23,AARTIIND,EQ,2108604,857656,40.67"
"20,24,AARTISURF,EQ,9704,6306,64.98"
"20,25,AARVEEDEN,EQ,14845,9750,65.68"
"20,26,AARVI,EQ,5694,3639,63.91"
"20,27,AAVAS,EQ,90624,63101,69.63"
"20,28,ABAN,EQ,436101,124467,28.54"
"20,29,ABB,EQ,474302,112368,23.69"
"20,30,ABBOTINDIA,EQ,13243,7748,58.51"
"20,31,ABCAPITAL,EQ,3079894,1412871,45.87"
"20,32,ABCOTS,SM,20000,16000,80.00"
"20,33,ABFRL,EQ,2340828,795686,33.99"
"20,34,ABSLAMC,EQ,140678,84029,59.73"
"20,35,ABSLBANETF,EQ,10767,8582,79.71"
"20,36,ABSLNN50ET,EQ,1231,1082,87.90"
"20,37,ACC,EQ,590767,324270,54.89"
"20,38,ACCELYA,EQ,11849,10105,85.28"
"20,39,ACCURACY,EQ,148875,73499,49.37"
"20,40,ACE,EQ,244633,79845,32.64"
"20,41,ACEINTEG,SM,36000,36000,100.00"
"20,42,ACRYSIL,EQ,73481,29399,40.01"
"20,43,ADANIENT,EQ,2861556,1102088,38.51"
"20,44,ADANIGREEN,EQ,14897503,7573532,50.84"
"20,45,ADANIPORTS,EQ,6346866,1963841,30.94"
"20,46,ADANIPOWER,EQ,64390369,63273033,98.26"
"20,47,ADANITRANS,EQ,1190728,818180,68.71"
"20,48,ADFFOODS,EQ,19730,7536,38.20"
"20,49,ADORWELD,EQ,11317,6943,61.35"
"20,50,ADSL,EQ,102824,47627,46.32"
"20,51,ADVANIHOTR,EQ,21231,14351,67.59"
"20,52,ADVENZYMES,EQ,48733,23748,48.73"
"20,53,AEGISCHEM,EQ,793665,390990,49.26"
"20,54,AFFLE,EQ,710244,252164,35.50"
"20,55,AGARIND,EQ,33782,11454,33.91"
"20,56,AGI,EQ,103478,50417,48.72"
"20,57,AGROPHOS,EQ,201460,138171,68.58"
"20,58,AGSTRA,EQ,421109,187241,44.46"
"20,59,AHLADA,EQ,12034,6384,53.05"
"20,60,AHLEAST,EQ,1205,395,32.78"
"20,61,AHLUCONT,EQ,23138,11114,48.03"
"20,62,AIAENG,EQ,443059,114540,25.85"
