Security Wise Delivery Position - Compulsory Rolling Settlement
"10,MTO,16032022,824322839,0001929"
"Trade Date <16-MAR-2022>,Settlement Type <N>"
"Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity"
"20,1,20MICRONS,EQ,180120,54246,30.12"
"20,2,21STCENMGM,EQ,5128,5128,100.00"
"20,3,3IINFOLTD,EQ,508492,338682,66.61"
"20,4,3MINDIA,EQ,20653,16862,81.64"
"20,5,426GS2023,GS,11,11,100.00"
"20,6,5PAISA,EQ,40776,30784,75.50"
"20,7,622GS2035,GS,100,100,100.00"
"20,8,667GS2050,GS,12711,12701,99.92"
"20,9,676GS2061,GS,2,2,100.00"
"20,10,699GS2051,GS,1,1,100.00"
"20,11,737GS2023,GS,201,201,100.00"
"20,12,762GS2039,GS,100,100,100.00"
"20,13,A2ZINFRA,EQ,421178,247145,58.68"
"20,14,AAATECH,SM,6000,0,0.00"
"20,15,AAREYDRUGS,EQ,27715,19704,71.10"
"20,16,AARON,EQ,3927,2101,53.50"
"20,17,AARTIDRUGS,EQ,111003,67159,60.50"
"20,18,AARTIIND,EQ,637838,281581,44.15"
"20,19,AARTISURF,EQ,10993,6231,56.68"
"20,20,AARVEEDEN,EQ,15566,11093,71.26"
"20,21,AARVI,EQ,96211,74007,76.92"
"20,22,AAVAS,EQ,57617,29962,52.00"
"20,23,ABAN,EQ,230281,160005,69.48"
"20,24,ABB,EQ,231640,114365,49.37"
"20,25,ABBOTINDIA,EQ,17657,12170,68.92"
"20,26,ABCAPITAL,EQ,6827647,1699824,24.90"
"20,27,ABCOTS,SM,12000,12000,100.00"
"20,28,ABFRL,EQ,1368471,490199,35.82"
"20,29,ABMINTLLTD,EQ,314,150,47.77"
"20,30,ABSLAMC,EQ,136635,85258,62.40"
"20,31,ABSLBANETF,EQ,6687,4676,69.93"
"20,32,ABSLNN50ET,EQ,1931,1552,80.37"
"20,33,ACC,EQ,395803,117819,29.77"
"20,34,ACCELYA,EQ,130357,24051,18.45"
"20,35,ACCORD,SM,4000,4000,100.00"
"20,36,ACCURACY,EQ,199678,72204,36.16"
"20,37,ACE,EQ,149270,64384,43.13"
"20,38,ACRYSIL,EQ,46035,18506,40.20"
"20,39,ADANIENT,EQ,1269866,227327,17.90"
"20,40,ADANIGREEN,EQ,315891,190579,60.33"
"20,41,ADANIPORTS,EQ,2693057,1222433,45.39"
"20,42,ADANIPOWER,EQ,10882357,2363687,21.72"
"20,43,ADANITRANS,EQ,510274,417669,81.85"
"20,44,ADFFOODS,EQ,12905,5512,42.71"
"20,45,ADORWELD,EQ,6583,5491,83.41"
"20,46,ADSL,EQ,157016,96565,61.50"
"20,47,ADVANIHOTR,EQ,69267,37633,54.33"
"20,48,ADVENZYMES,EQ,151421,76805,50.72"
"20,49,AEGISCHEM,EQ,665701,294936,44.30"
"20,50,AFFLE,EQ,270619,109960,40.63"
"20,51,AGARIND,EQ,52149,14060,26.96"
"20,52,AGRITECH,EQ,27569,19804,71.83"
"20,53,AGROPHOS,EQ,56207,32906,58.54"
"20,54,AGSTRA,EQ,687907,613430,89.17"
"20,55,AHLADA,EQ,26651,20026,75.14"
"20,56,AHLEAST,EQ,6663,4742,71.17"
"20,57,AHLUCONT,EQ,58761,51933,88.38"
"20,58,AIAENG,EQ,13381,6219,46.48"
"20,59,AILIMITED,SM,3000,3000,100.00"
"20,60,AIRAN,EQ,77570,50903,65.62"
"20,61,AIROLAM,EQ,9607,5463,56.86"
"20,62,AIRTELPP,E1,118128,78546,66.49"
"20,63,AISL,SM,8400,8400,100.00"
"20,64,AJANTPHARM,EQ,58771,31839,54.17"
"20,65,AJMERA,EQ,59209,35053,59.20"
"20,66,AJOONI,EQ,37674,19560,51.92"
"20,67,AKG,EQ,4027,2624,65.16"
"20,68,AKSHARCHEM,EQ,3682,2434,66.11"
"20,69,AKSHOPTFBR,EQ,211893,144555,68.22"
"20,70,AKZOINDIA,EQ,7763,4207,54.19"
"20,71,ALANKIT,EQ,449536,335415,74.61"
"20,72,ALBERTDAVD,EQ,13733,11158,81.25"
"20,73,ALEMBICLTD,EQ,218820,105465,48.20"
"20,74,ALICON,EQ,6946,4174,60.09"
"20,75,ALKEM,EQ,99979,71456,71.47"
"20,76,ALKYLAMINE,EQ,86741,40150,46.29"
"20,77,ALLCARGO,EQ,467649,295552,63.20"
"20,78,ALLSEC,EQ,17959,14674,81.71"
"20,79,ALMONDZ,EQ,8483,2830,33.36"
"20,80,ALOKINDS,EQ,7687939,2925175,38.05"
"20,81,ALPA,EQ,32105,23969,74.66"
"20,82,ALPHAGEO,EQ,177687,37269,20.97"
"20,83,ALPSINDUS,EQ,21505,21505,100.00"
"20,84,AMARAJABAT,EQ,445835,187442,42.04"
"20,85,AMBER,EQ,26266,8846,33.68"
"20,86,AMBICAAGAR,EQ,36655,23330,63.65"
"20,87,AMBIKCO,EQ,26033,13271,50.98"
"20,88,AMBUJACEM,EQ,6876362,3428614,49.86"
"20,89,AMDIND,EQ,59137,36254,61.31"
"20,90,AMIORG,EQ,75658,37230,49.21"
"20,91,AMJLAND,EQ,206116,79964,38.80"
"20,92,AMJUMBO,SM,8000,8000,100.00"
"20,93,AMRUTANJAN,EQ,10098,5862,58.05"
"20,94,ANANDRATHI,EQ,23949,9159,38.24"
"20,95,ANANTRAJ,EQ,213306,124468,58.35"
"20,96,ANDHRACEMT,EQ,280389,125393,44.72"
"20,97,ANDHRAPAP,EQ,724019,219644,30.34"
"20,98,ANDHRSUGAR,EQ,594756,108497,18.24"
"20,99,ANDREWYU,EQ,199494,134879,67.61"
"20,100,ANGELONE,EQ,1503667,592596,39.41"
"20,101,ANIKINDS,EQ,77977,45219,57.99"
"20,102,ANMOL,EQ,13028,7773,59.66"
"20,103,ANSALAPI,EQ,137983,97123,70.39"
"20,104,ANUP,EQ,15380,8911,57.94"
"20,105,ANURAS,EQ,203166,75621,37.22"
"20,106,APARINDS,EQ,33449,16759,50.10"
"20,107,APCL,EQ,29505,15533,52.65"
"20,108,APCOTEXIND,EQ,26870,13607,50.64"
"20,109,APEX,EQ,46640,18222,39.07"
"20,110,APLAPOLLO,EQ,547473,277207,50.63"
"20,111,APLLTD,EQ,91619,46840,51.12"
"20,112,APOLLOHOSP,EQ,477521,170188,35.64"
"20,113,APOLLOPIPE,EQ,28512,18122,63.56"
"20,114,APOLLOTYRE,EQ,3590473,1492058,41.56"
"20,115,APOLSINHOT,EQ,311,269,86.50"
"20,116,APTECHT,EQ,168789,54963,32.56"
"20,117,APTUS,EQ,165388,77616,46.93"
"20,118,ARCHIDPLY,EQ,16414,11938,72.73"
"20,119,ARCHIES,EQ,53528,28478,53.20"
"20,120,ARIES,EQ,22520,10215,45.36"
"20,121,ARIHANTCAP,EQ,71106,39582,55.67"
"20,122,ARIHANTSUP,EQ,194946,100395,51.50"
"20,123,ARMANFIN,EQ,12519,9490,75.80"
"20,124,AROGRANITE,EQ,27433,14940,54.46"
"20,125,ARROWGREEN,EQ,8557,5673,66.30"
"20,126,ARTEMISMED,EQ,33368,20309,60.86"
"20,127,ARVEE,EQ,23805,12506,52.54"
"20,128,ARVIND,EQ,555394,194238,34.97"
"20,129,ARVINDFASN,EQ,127507,70550,55.33"
"20,130,ARVSMART,EQ,40559,29955,73.86"
"20,131,ASAHIINDIA,EQ,502556,155701,30.98"
"20,132,ASAHISONG,EQ,14941,11538,77.22"
"20,133,ASALCBR,EQ,22061,10669,48.36"
"20,134,ASCOM,SM,4000,4000,100.00"
"20,135,ASHAPURMIN,EQ,98916,72859,73.66"
"20,136,ASHIANA,EQ,46343,30634,66.10"
"20,137,ASHIMASYN,EQ,407969,223834,54.87"
"20,138,ASHOKA,EQ,487649,259083,53.13"
"20,139,ASHOKLEY,EQ,30375131,6557495,21.59"
"20,140,ASIANENE,EQ,34386,25055,72.86"
"20,141,ASIANHOTNR,EQ,11249,7442,66.16"
"20,142,ASIANPAINT,EQ,1287234,674587,52.41"
"20,143,ASIANTILES,EQ,196905,116423,59.13"
"20,144,ASLIND,SM,8000,8000,100.00"
"20,145,ASPINWALL,EQ,2007,1014,50.52"
"20,146,ASTEC,EQ,15246,6167,40.45"
"20,147,ASTERDM,EQ,135992,64373,47.34"
"20,148,ASTRAL,EQ,344284,135361,39.32"
"20,149,ASTRAMICRO,EQ,586709,248576,42.37"
"20,150,ASTRAZEN,EQ,12383,5903,47.67"
"20,151,ASTRON,EQ,266231,73399,27.57"
"20,152,ATALREAL,SM,107200,49600,46.27"
"20,153,ATFL,EQ,3988,1891,47.42"
"20,154,ATGL,EQ,308775,261425,84.67"
"20,155,ATUL,EQ,97722,40108,41.04"
