SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1398,1500,1398,1472.95,1472.95,1423.6,1012,13496,19715129,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,210.6,210.6,205.1,208.2,208.2,209.7,633,31515,6529850,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,884.95,884.95,863,865.9,865.9,873.8,1042,21871,18942687,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,10,10.35,9.75,9.82,10,9.94,56,19932,198721,,INE432A01017,,,
500010,HDFC        ,A ,Q,1606,1635.4,1605.95,1634.05,1634.05,1597.6,5870,247312,403021159,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27.3,27.3,25.6,26.35,26.6,26.7,120,47770,1253272,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,25.9,25.9,25.25,25.9,25.9,24.7,480,454327,11732357,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,4,4.09,3.79,4.06,4.09,3.9,17,9556,38553,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,81.95,84.5,81.6,83.95,83.95,81.3,4163,791529,65934563,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,135.1,135.1,135.1,135.1,135.1,136.2,3,3,405,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.22,6.24,6.1,6.17,6.17,6.07,110,160100,987958,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2463,2480,2442,2455.05,2455.05,2447.05,49,8889,21822452,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,10.72,10.72,10.72,10.72,10.72,10.21,41,25390,272180,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,57.2,59.9,57.2,58.85,58.65,58.6,40,3422,201893,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,360,361.8,355.2,356.1,356.1,358.3,348,13880,4967340,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.7,15.75,15.5,15.6,15.6,15.7,402,296884,4631787,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4276.9,4318,4245.25,4264.15,4264.15,4279.6,2556,23701,101272457,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1359,1368,1346.85,1358.1,1356.55,1343.5,2258,46200,62778165,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,150.1,150.5,145.8,146.1,146.1,149.55,715,111493,16387887,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,225.8,225.8,221.05,222.7,223.95,223.75,160,7067,1578088,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1076,1083.25,1065.55,1069.8,1069.8,1071.8,962,35222,37772239,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1830,1889.9,1818.65,1850,1850,1818.65,7,21,38479,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1362,1384.85,1355.2,1369.2,1371.05,1358.45,189,1091,1491920,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,552,555.9,545.8,553.75,553.4,549.85,869,33490,18481077,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1247,1287.4,1246.4,1280.65,1280.65,1247.6,2492,40026,50874809,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,172.95,172.95,169.1,169.35,169.5,171.45,3370,272015,46287282,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,43.95,51.65,43.65,50.65,50.65,43.65,13934,3404749,164113973,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,74.6,78.4,74.6,76.8,76.8,74.25,1542,166192,12869681,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.85,1.99,1.85,1.86,1.86,1.94,20,7320,13937,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,74.2,74.9,73,73.85,73.55,74.4,71,5169,380314,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,42.5,43.9,42.1,42.45,42.95,42.55,43,4959,213672,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,627.05,637.65,627.05,633.3,633,630.2,162,1602,1014042,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5000,5099,4932.05,5000,5000,5035.3,9,72,359790,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,68.05,68.1,65.15,67,67,68.95,10,1002,67898,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,76.9,77.2,75,75.85,75.85,76.6,607,89733,6807958,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,770,795.75,770,780,780,793.25,23,774,603084,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5,5.1,4.9,4.93,4.9,5.1,40,48783,242056,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,867,912.6,867,905.4,905.4,910.8,440,10585,9585033,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,122.4,128.9,121.1,127.85,127.85,121.6,2868,383033,48250771,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,225,227.35,223.6,223.95,223.95,223.65,1419,131091,29557003,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,539.95,555,537.65,548.95,548.95,539.4,3132,171275,93788493,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,459.9,464,445.2,453,457,452.05,47,166,75352,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,1909,1909,1850,1868.75,1868.75,1900.75,315,52172,99091604,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,84.7,86,83.6,84.6,84.9,84.25,864,168733,14320751,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,284.1,284.8,281.65,282.05,282.05,283.75,670,35105,9917235,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,137.5,139.4,136.5,138.4,139,136.15,200,14920,2062825,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,379,380.15,375.5,376.7,376.7,379.35,1359,138611,52258723,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,17.25,17.8,17.1,17.45,17.45,17.4,1161,830291,14493755,,INE294A01037,,,
500103,BHEL        ,A ,Q,138.4,139.2,137.6,138.3,138.3,137.55,2078,331651,45909023,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,544,545.65,535,538.7,538.7,540.05,3067,121970,65803093,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,25,25.05,24.6,24.7,24.7,24.9,926,665466,16533681,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,21,21.45,20.6,21.05,21.05,20.7,1064,506334,10684367,,INE153A01019,,,
500109,MRPL        ,A ,Q,129.5,130.9,128.7,129.2,129.2,129.5,1114,153028,19841956,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,392,394,383.85,386.95,386.95,392,1734,76739,29745134,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,591,596,576.55,579.4,579.4,584.9,10069,610241,357564166,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,292.3,292.3,288.1,288.8,288.8,290.75,4044,575665,166391311,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,57.2,58.7,57.2,57.6,57.6,57,2637,821222,47660183,,INE114A01011,,,
500114,TITAN       ,A ,Q,538,538,524.35,529.05,529.05,536.75,2421,126713,67110659,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,60.2,60.5,59.2,59.35,59.35,60.15,992,277347,16583275,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,34.55,35.1,34.5,34.6,34.6,34.75,330,83858,2916044,,INE500A01029,,,
