DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
19122018|531682|000000007|0000000000000006|000000007|0000000000000005|100.00
19122018|531687|000534775|0000000000875792|000534775|0000000000875792|100.00
19122018|531688|000000010|0000000000000304|000000010|0000000000000303|100.00
19122018|531699|000001050|0000000000000462|000001050|0000000000000462|100.00
19122018|531717|000014343|0000000001154612|000023566|0000000001907095|060.86
19122018|531719|000001083|0000000000473380|000001259|0000000000548115|086.02
19122018|531723|000084491|0000000000110683|000084491|0000000000110683|100.00
19122018|531726|000000025|0000000000001623|000000025|0000000000001622|100.00
19122018|531727|000020437|0000000000457223|000020437|0000000000457223|100.00
19122018|531737|000001221|0000000000006142|000001221|0000000000006141|100.00
19122018|531739|000017815|0000000000065560|000022220|0000000000082276|080.18
19122018|531744|000000125|0000000000009738|000000125|0000000000009737|100.00
19122018|531746|000001000|0000000000009030|000001460|0000000000013161|068.49
19122018|531752|000000200|0000000000000047|000000200|0000000000000047|100.00
19122018|531761|000007067|0000000002921498|000008086|0000000003333796|087.40
19122018|531768|000000185|0000000000042023|000000318|0000000000071951|058.18
19122018|531769|000001290|0000000000010965|000001290|0000000000011077|100.00
19122018|531795|000000444|0000000000133223|000006816|0000000002061275|006.51
19122018|531802|000006460|0000000000116280|000006580|0000000000118091|098.18
19122018|531810|000000040|0000000000001130|000000040|0000000000001130|100.00
19122018|531814|000000023|0000000000000334|000000023|0000000000000328|100.00
19122018|531822|000002909|0000000000377589|000006031|0000000000804200|048.23
19122018|531841|000000001|0000000000000014|000000001|0000000000000014|100.00
19122018|531842|000007587|0000000000165776|000011611|0000000000251789|065.34
19122018|531845|000014649|0000000000008891|000014649|0000000000008891|100.00
19122018|531847|000000024|0000000000018238|000000024|0000000000018035|100.00
19122018|531859|000001332|0000000000075458|000001763|0000000000100549|075.55
19122018|531861|000000006|0000000000000138|000000007|0000000000000158|085.71
19122018|531862|000000324|0000000000035252|000000424|0000000000045841|076.42
19122018|531867|000016322|0000000000097932|000018222|0000000000109474|089.57
19122018|531869|000014121|0000000000665100|000017207|0000000000805427|082.07
19122018|531879|000001160|0000000000215412|000001725|0000000000317552|067.25
19122018|531881|000000119|0000000000001946|000000119|0000000000001945|100.00
19122018|531882|000253559|0000000002140038|000656693|0000000005474993|038.61
19122018|531888|000003229|0000000000111401|000006289|0000000000216501|051.34
19122018|531892|000001050|0000000000014952|000001051|0000000000014720|099.90
19122018|531893|000001426|0000000000001355|000001426|0000000000001354|100.00
19122018|531898|000109768|0000000000021151|000109768|0000000000021151|100.00
19122018|531921|000000553|0000000000109163|000000577|0000000000111084|095.84
19122018|531925|000012647|0000000000013723|000012647|0000000000013723|100.00
19122018|531950|000004488|0000000000008573|000006114|0000000000011900|073.41
19122018|531952|000018219|0000000002101562|000087153|0000000009944292|020.90
19122018|531962|000000050|0000000000000822|000000050|0000000000000822|100.00
19122018|531977|000023507|0000000000138692|000028357|0000000000167250|082.90
19122018|531978|000000240|0000000000282168|000004492|0000000005314613|005.34
19122018|531979|000000730|0000000000063510|000001042|0000000000090113|070.06
19122018|531996|000000701|0000000000001038|000000701|0000000000000965|100.00
19122018|532015|000001056|0000000000002481|000001056|0000000000002481|100.00
19122018|532022|000001804|0000000000003888|000001804|0000000000003888|100.00
19122018|532035|000002000|0000000000008480|000002000|0000000000008360|100.00
19122018|532039|000002296|0000000000086330|000002396|0000000000089602|095.83
19122018|532051|000000270|0000000000072279|000000272|0000000000072815|099.26
19122018|532053|000000600|0000000000020220|000000950|0000000000032213|063.16
19122018|532054|000000453|0000000000221064|000001196|0000000000591892|037.88
19122018|532056|000000001|0000000000000012|000000001|0000000000000012|100.00
19122018|532067|000001803|0000000000171285|000003042|0000000000292489|059.27
19122018|532070|000000043|0000000000000643|000003047|0000000000047356|001.41
19122018|532081|000018864|0000000000003584|000018864|0000000000003584|100.00
19122018|532097|000007371|0000000000190909|000027591|0000000000740246|026.72
19122018|532121|000133835|0000000002275195|000316840|0000000005357612|042.24
19122018|532123|000022316|0000000000046641|000035104|0000000000073896|063.57
19122018|532124|000000300|0000000000003849|000000300|0000000000003849|100.00
19122018|532129|000014348|0000000004736993|000063182|0000000020954248|022.71
19122018|532134|000243064|0000000028049586|002011359|0000000230900231|012.08
19122018|532141|000027141|0000000000165738|000027141|0000000000165738|100.00
19122018|532143|000001158|0000000000081176|000001926|0000000000134910|060.12
19122018|532144|000009056|0000000001345269|000028004|0000000004180073|032.34
19122018|532145|000000245|0000000000002120|000000246|0000000000002098|099.59
19122018|532149|000269805|0000000026265517|002312635|0000000220951672|011.67
19122018|532150|000004298|0000000000168912|000006252|0000000000245577|068.75
19122018|532155|000023495|0000000008421783|000076445|0000000027271485|030.73
19122018|532156|000001642|0000000001207117|000002139|0000000001565729|076.76
19122018|532159|000000065|0000000000003770|000000065|0000000000003770|100.00
19122018|532160|000000100|0000000000000149|000000100|0000000000000149|100.00
19122018|532162|000026016|0000000004150853|000080185|0000000012804743|032.44
19122018|532163|000000134|0000000000080327|000000390|0000000000234445|034.36
19122018|532166|000001000|0000000000000240|000001000|0000000000000240|100.00
19122018|532172|000010224|0000000000184027|000010224|0000000000184027|100.00
19122018|532173|000001511|0000000000063840|000002414|0000000000103288|062.59
19122018|532174|000211455|0000000077519403|000615426|0000000224997086|034.36
19122018|532175|000002398|0000000001511939|000006280|0000000003929925|038.18
19122018|532178|000045754|0000000005614016|000214486|0000000025915262|021.33
19122018|532179|000033861|0000000000988742|000103910|0000000003003081|032.59
19122018|532180|000019860|0000000000324395|000019860|0000000000324395|100.00
19122018|532181|000007187|0000000000650065|000011658|0000000001054220|061.65
19122018|532183|000002327|0000000000006470|000002327|0000000000006429|100.00
19122018|532187|000017173|0000000027682018|000060255|0000000097994686|028.50
19122018|532189|000001902|0000000000596563|000009734|0000000003070350|019.54
19122018|532209|000055459|0000000002054756|000100619|0000000003725716|055.12
19122018|532210|000009809|0000000001803876|000017760|0000000003249662|055.23
19122018|532212|000033638|0000000001247970|000123953|0000000004627013|027.14
19122018|532215|000426784|0000000272907029|001378385|0000000879497902|030.96
19122018|532216|000000511|0000000000005259|000000511|0000000000005140|100.00
19122018|532218|000283497|0000000004422554|000838074|0000000013041164|033.83
19122018|532219|000006139|0000000000068018|000006139|0000000000068018|100.00
19122018|532221|000002380|0000000000734706|000007002|0000000002166865|033.99
19122018|532230|000000020|0000000000001040|000000020|0000000000001040|100.00
19122018|532234|000180224|0000000011552359|000446034|0000000028727457|040.41
19122018|532240|000000159|0000000000070795|000000478|0000000000212820|033.26
19122018|532256|000000017|0000000000019284|000000017|0000000000019284|100.00
19122018|532259|000001025|0000000000657743|000001814|0000000001175113|056.50
19122018|532268|000000100|0000000000096020|000002709|0000000002618804|003.69
19122018|532271|000063145|0000000000160389|000067629|0000000000172094|093.37
19122018|532275|000006650|0000000000002813|000006650|0000000000002813|100.00
19122018|532276|000217126|0000000008163938|000605342|0000000022260493|035.87
19122018|532281|000028251|0000000027068696|000087446|0000000084249273|032.31
19122018|532282|000077146|0000000000099391|000077146|0000000000099391|100.00
19122018|532284|000000529|0000000000015738|000000618|0000000000018252|085.60
19122018|532285|000007510|0000000000350717|000021781|0000000001010592|034.48
19122018|532286|000138826|0000000023281121|000937331|0000000156558826|014.81
19122018|532290|000004000|0000000000022000|000005002|0000000000027030|079.97
19122018|532296|000008141|0000000005580656|000032298|0000000022128890|025.21
19122018|532300|000010952|0000000005693945|000098278|0000000051532479|011.14
