SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1458,1491.6,1448,1462.95,1461.1,1456.7,1188,13411,19702802,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,213.75,213.75,202.15,203.5,202.45,210.4,903,55857,11461066,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,857.95,857.95,845.05,847.55,847.85,860.75,1087,17070,14483454,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,10.5,10.5,9.5,9.66,9.6,9.82,114,69922,683772,,INE432A01017,,,
500010,HDFC        ,A ,Q,1644.05,1650.5,1634.25,1643.45,1642,1644.85,3355,78390,128773513,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,27,27,25.6,26.5,26.95,26.15,111,27601,724692,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,28.5,28.5,28,28.5,28.5,27.15,263,132449,3774437,,INE436A01026,,,
500014,APPLE FINANC,XT,Q,3.86,3.99,3.86,3.99,3.99,4.06,11,6705,25920,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,82.85,83.3,81.3,82,82,83.35,1513,330130,27114685,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,140,142.5,135.1,135.1,135.1,135.2,3,100,13915,,INE363A01022,,,
500024,ASSAMCO     ,B ,Q,6.8,6.8,6.36,6.51,6.51,6.72,239,183386,1197256,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2441.5,2475,2425,2453.05,2453.05,2452.75,136,971,2377922,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,11.64,11.64,11.15,11.64,11.64,11.25,438,270914,3134712,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,58.4,58.4,57.1,57.6,57.6,58.1,16,1791,103354,,INE448A01013,,,
500031,BAJAJ ELECT.,A ,Q,348.1,353.9,346,349.5,349.5,350.2,623,22393,7819972,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,15.5,15.65,15.35,15.4,15.4,15.55,390,354797,5486524,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4233.9,4245,4200,4204.8,4204.8,4248.4,2084,16810,70893614,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1388,1388,1357.9,1362.7,1362.7,1377.05,1920,125376,170947093,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,147.5,150.45,146.1,147.75,147.55,147.8,1287,209392,31033707,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,230,230,217,217.6,218.45,221.5,374,16769,3665402,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,1064.45,1071.55,1050.8,1058.7,1050.8,1073.75,1099,42621,45226190,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,1800.05,1839,1790,1826.45,1795.1,1800,9,42,75536,,INE459A01010,,,
500042,BASF INDIA  ,B ,Q,1431,1460,1416.3,1449,1437.25,1435.45,512,3541,5099095,,INE373A01013,,,
500043,BATA INDIA  ,A ,Q,553.9,557.25,546.5,550.25,550.25,553.95,715,25186,13894450,,INE176A01028,,,
500048,BEML LTD    ,A ,Q,1282.95,1320,1270,1294.65,1298.9,1282.9,2894,47585,61738508,,INE258A01016,,,
500049,BHARAT ELECT,A ,Q,168.8,169.7,164.8,165.35,165.35,168.1,5786,1452969,242797198,,INE263A01024,,,
500052,BHANSALI ENG,B ,Q,49.4,53.9,49.05,52.15,52.15,49.95,7307,1652208,86205587,,INE922A01025,,,
500055,BHUSH STEEL ,B ,Q,76.9,77.9,75.65,76.4,76.4,76.55,963,108221,8294346,,INE824B01021,,,
500058,BIHAR SPONGE,XT,Q,1.73,1.91,1.73,1.77,1.91,1.82,9,3031,5307,,INE819C01011,,,
500059,BINANI IND. ,B ,Q,72.85,74.5,72.8,73.55,73.85,73.7,119,7564,554864,,INE071A01013,,,
500060,BIRLACABLE  ,B ,Q,41.25,41.25,40,40.45,40.2,41.55,30,1596,64463,,INE800A01015,,,
500067,BLUE STAR   ,B ,Q,624,640.75,624,635.8,639.5,627.7,329,110014,69852494,,INE472A01039,,,
500068,DISA INDIA  ,XC,Q,5180,5193,4830,5150,5150,5152,9,64,313168,,INE131C01011,,,
500069,BNK CAPITAL ,XD,Q,65.65,66.05,65.65,66.05,66.05,67,5,72,4742,,INE418C01012,,,
500074,BPL LTD.    ,B ,Q,74.8,75.65,73.4,73.45,73.45,75.3,269,42217,3129279,,INE110A01019,,,
500078,CAMPH.& ALL ,XC,Q,762.05,775,760,761,761,758.85,16,278,211711,,INE959C01015,,,
500083,CENTURY EXT ,B ,Q,5.1,5.5,5.1,5.29,5.25,5.38,48,28680,152296,,INE281A01026,,,
500084,CESC LTD.   ,A ,Q,900.7,907,889.6,895.3,895.3,900.7,538,13179,11846467,,INE486A01013,,,
500085,CHAMBAL FERT,B ,Q,126.4,128.1,125,126.3,126.3,126.85,1213,138090,17483632,,INE085A01013,,,
500086,EXIDE IND.  ,A ,Q,222,225.75,220.65,224.05,224.05,223.05,1421,81293,18184110,,INE302A01020,,,
500087,CIPLA LTD.  ,A ,Q,553,554.85,545.1,552.25,552.25,550,1160,48571,26760867,,INE059A01026,,,
500089,DIC INDIA   ,B ,Q,452.5,471.65,452.5,453.1,453.1,439.35,11,165,75441,,INE303A01010,,,
500092,CRISIL LTD  ,A ,Q,1894.95,1895,1848,1872,1867,1868.45,51,25133,47048692,,INE007A01025,,,
500093,CGPOWER     ,A ,Q,83.9,84.25,81.55,82.15,82.3,84.45,613,135653,11202066,,INE067A01029,,,
500096,DABUR (I)   ,A ,Q,281.75,285.9,279,284.1,284.1,281.75,880,39721,11241721,,INE016A01026,,,
500097,DALMIASUG   ,B ,Q,139.3,144.2,139,142.55,142.25,140.8,200,11880,1693414,,INE495A01022,,,
500101,ARVIND Ltd  ,A ,Q,379.75,379.75,370.15,371.95,372,379.65,1145,90807,34010089,,INE034A01011,,,
500102,BALARPUR IND,B ,Q,17.65,17.7,17.2,17.35,17.35,17.75,528,296117,5156544,,INE294A01037,,,
500103,BHEL        ,A ,Q,137.8,140.2,136.75,139.15,139.15,138.75,3026,520564,72110989,,INE257A01026,,,
500104,HIND.PETRO  ,A ,Q,539,549.4,537.9,541.75,541.75,539.4,2275,330522,179168224,,INE094A01015,,,
500106,IFCI LTD    ,A ,Q,25.65,25.65,25.05,25.2,25.2,25.6,959,855390,21606859,,INE039A01010,,,
500108,MAHA.TELE   ,B ,Q,22.25,23.1,21.85,22.25,22.25,22.4,1477,578586,12954171,,INE153A01019,,,
500109,MRPL        ,A ,Q,128.5,130.9,128.1,129,129,129.6,1102,136126,17634112,,INE103A01014,,,
500110,CHENNAI PET.,B ,Q,382.65,383.65,375.1,381.05,381.05,382.55,1315,69110,26282061,,INE178A01016,,,
500111,REL.CAP.    ,A ,Q,586.9,599,581.85,590.05,590.05,588.3,9283,484395,286567377,,INE013A01015,,,
500112,STATE BANK  ,A ,Q,287,287,284.4,285.05,285.05,288.5,4992,698974,199593161,,INE062A01020,,,
500113,STEEL AUTH. ,A ,Q,57,58,56.95,57.2,57.2,57.55,1284,389879,22427100,,INE114A01011,,,
500114,TITAN       ,A ,Q,538.6,540.7,515,516.9,516.9,524.95,7032,1162089,617603617,,INE280A01028,,,
500116,IDBI BANK L ,A ,Q,59.5,59.8,58.1,58.3,58.3,59.8,1497,476167,28096510,,INE008A01015,,,
500117,DCW LTD.    ,B ,Q,34.5,34.8,33.75,33.85,33.85,34.4,482,143320,4895911,,INE500A01029,,,
500119,DHAMPUR SUGA,B ,Q,178.1,186,178.1,184,184,178.75,1261,96201,17529996,,INE041A01016,,,
