SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,4795.05,4928.15,4768.35,4834.65,4820.35,4789.6,1682,7519,36475974,,INE117A01022,15-Dec-23,,
500003,AEGIS LOGIS ,A ,Q,386,386,368,369.7,369.7,386,2377,64093,24029124,,INE208C01025,15-Dec-23,,
500008,ARE&M       ,A ,Q,770.15,780,762.4,764.8,764.8,770.1,4507,66040,50859708,,INE885A01032,15-Dec-23,,
500009,A.SARABHAI  ,XT,Q,39,39,38.95,39,39,39.7,108,64420,2512270,,INE432A01017,15-Dec-23,,
500012,ANDHRA PETRO,X ,Q,80.01,80.49,78,78.85,79.05,79.78,727,99579,7901944,,INE714B01016,15-Dec-23,,
500014,UTIQUE      ,X ,Q,6.62,6.9,6.59,6.6,6.65,6.66,151,24838,165059,,INE096A01010,15-Dec-23,,
500016,ARUNAHTEL   ,X ,Q,16,16,14,14.93,14.93,15.76,145,125400,1791271,,INE957C01019,15-Dec-23,,
500020,BOM DYEING  ,A ,Q,153,154.65,150.35,151.45,151.45,152.4,1175,59528,9066337,,INE032A01023,15-Dec-23,,
500023,ASIANHOTNR  ,T ,Q,230,230,216.5,216.5,216.5,219.5,2,12,2625,,INE363A01022,15-Dec-23,,
500027,ATUL LTD.   ,A ,Q,7097.2,7097.2,6925.05,6984.75,6960,6960.05,533,1551,10891339,,INE100A01010,15-Dec-23,,
500028,ATV PROJECTS,XT,Q,15.6,15.6,15,15,15,15.3,56,18363,276405,,INE447A01015,15-Dec-23,,
500031,BAJAJ ELECT.,A ,Q,1016.9,1018,1006.75,1009.2,1010.5,1005.15,279,1844,1865724,,INE193E01025,15-Dec-23,,
500032,BAJAJHIND   ,A ,Q,28.24,28.39,27.71,27.97,27.97,28.11,4599,1648237,46105028,,INE306A01021,15-Dec-23,,
500033,FORCE MOTR  ,B ,Q,3690,3690,3579.7,3612.65,3612.65,3650.3,1519,15566,56642112,,INE451A01017,15-Dec-23,,
500034,BAJFINANCE  ,A ,Q,7500.1,7525,7445.5,7517.6,7517.6,7467.45,3639,25404,190338032,,INE296A01024,15-Dec-23,,
500038,BALRAM.CHINI,A ,Q,389.85,390.75,384,384.55,384.55,386.35,1985,73241,28370320,,INE119A01028,15-Dec-23,,
500039,BANCO PROD. ,B ,Q,580.7,585.1,571,573.65,571.2,580.7,627,10089,5801897,,INE213C01025,15-Dec-23,,
500040,CENTURY TEXT,A ,Q,1243,1260.15,1218.05,1222.1,1229,1243.15,1062,9110,11262138,,INE055A01016,15-Dec-23,,
500041,BANNARI AMAN,B ,Q,2591.15,2591.2,2540,2543.8,2546.8,2568.2,51,135,347268,,INE459A01010,15-Dec-23,,
500042,BASF INDIA  ,A ,Q,2976.15,3113,2976.15,3088.6,3080,2950.45,1280,5534,17020441,,INE373A01013,15-Dec-23,,
500043,BATA INDIA  ,A ,Q,1650.05,1680,1640,1646.3,1651.15,1652.75,1555,14847,24596077,,INE176A01028,15-Dec-23,,
500048,BEML LTD    ,A ,Q,2614.7,2618.65,2568.4,2583.8,2574.65,2566.4,728,5895,15278936,,INE258A01016,15-Dec-23,,
500049,BHARAT ELECT,A ,Q,166.85,170.15,165.1,169.1,169.1,163.9,10711,1748982,294437020,,INE263A01024,15-Dec-23,,
500052,BHANSALI ENG,B ,Q,106.37,109.65,105.42,108.01,108.01,105.17,3652,313642,33815011,,INE922A01025,15-Dec-23,,
500058,BIHAR SPONGE,XT,Q,10.2,10.31,9.85,9.99,10.08,10.06,175,32410,325179,,INE819C01011,15-Dec-23,,
500059,BINANI IND. ,T ,Q,15.5,15.5,15,15.5,15.5,15.2,22,4697,72440,,INE071A01013,15-Dec-23,,
500060,BIRLACABLE  ,B ,Q,292,294,279.9,282.05,282.05,288.6,1709,38405,11047956,,INE800A01015,15-Dec-23,,
500067,BLUE STAR   ,A ,Q,994.15,1000.95,955.55,969.65,969.65,994.15,1876,11563,11314295,,INE472A01039,15-Dec-23,,
500068,DISA INDIA  ,B ,Q,14400.05,14643,14400.05,14642,14643,14490,9,19,275268,,INE131C01011,15-Dec-23,,
500069,QUESTCAP    ,X ,Q,319.95,381,318,381,381,317.5,330,61642,22769048,,INE418C01012,15-Dec-23,,
500074,BPL LTD.    ,T ,Q,86.18,86.18,86.18,86.18,86.18,87.93,54,10399,896185,,INE110A01019,15-Dec-23,,
500078,OAL         ,B ,Q,355.2,357.15,349.55,350.3,351.25,349.5,116,879,310442,,INE959C01023,15-Dec-23,,
500083,CENTURY EXT ,B ,Q,19.64,19.64,18.86,18.93,18.93,19.33,829,105651,2017262,,INE281A01026,15-Dec-23,,
500084,CESC LTD.   ,A ,Q,122.81,125.4,119.76,122.56,122.56,121.53,7281,852810,104437817,,INE486A01021,15-Dec-23,,
500085,CHAMBAL FERT,A ,Q,352.15,357.4,345.45,349.75,349.75,352.05,6972,243411,85339376,,INE085A01013,15-Dec-23,,
500086,EXIDE IND.  ,A ,Q,297.5,298.9,293.35,295.45,295.45,296.15,5672,261928,77502940,,INE302A01020,15-Dec-23,,
500087,CIPLA LTD.  ,A ,Q,1215,1217,1201.25,1205.7,1205.05,1204.55,5425,101251,122564193,,INE059A01026,15-Dec-23,,
500089,DIC INDIA   ,B ,Q,503,517.3,503,509,509,499.9,138,1320,675881,,INE303A01010,15-Dec-23,,
