SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,FILLER1,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1109,1127.95,1105,1109.95,1109.95,1107.05,1254,6582,7335031,,INE117A01022,,,
500003,AEGIS LOGIS ,B ,Q,139,147.55,136.1,145.95,145.95,137.7,2514,146347,21048464,,INE208C01025,,,
500008,AMAR RAJA BA,A ,Q,900,924.95,896.1,909.1,909.1,899.7,2004,36211,33036103,,INE885A01032,,,
500009,A.SARABHAI  ,XD,Q,9.06,9.2,8.91,8.91,8.91,9.06,35,23354,211223,,INE432A01017,,,
500010,HDFC        ,A ,Q,1411.95,1411.95,1386.6,1402.7,1402.7,1414.95,2025,347505,486989254,,INE001A01036,,,
500012,ANDHRA PETRO,XC,Q,25,26,24.9,25.05,25.05,25.05,178,36961,929895,,INE714B01016,,,
500013,ANSAL INFRAS,B ,Q,16.1,16.3,15.8,16.1,16.1,15.8,343,81752,1310951,,INE436A01026,,,
500014,APPLE FINANC,XD,Q,2.42,2.51,2.42,2.5,2.5,2.53,17,9679,24191,,INE096A01010,,,
500020,BOM DYEING  ,B ,Q,55.1,55.9,54.2,55.35,55.35,55.05,1377,255120,14099773,,INE032A01023,,,
500023,ASIANHOTNR  ,B ,Q,105.05,105.05,103.05,103.05,103.05,102,4,803,84311,,INE363A01022,,,
500024,ASSAMCO     ,T ,Q,6.86,6.86,6.52,6.58,6.58,6.55,121,112875,748481,,INE442A01024,,,
500027,ATUL LTD.   ,A ,Q,2290,2308.8,2269.4,2302.5,2302.5,2306.75,233,3090,7078199,,INE100A01010,,,
500028,ATV PROJECTS,XT,Q,6.41,6.41,5.9,6.2,6.2,6.11,22,8540,52584,,INE447A01015,,,
500029,AUTOLITE(I) ,B ,Q,52.5,53.75,52.5,53.2,53.25,53.7,17,2434,129263,,INE448A01013,,,
500030,AUTORID.FIN ,B ,Q,1.18,1.18,1.08,1.08,1.08,1.13,5,8700,9726,,INE450A01019,,,
500031,BAJAJ ELECT.,A ,Q,243.9,246.45,242,245,245,242.7,394,14879,3639485,,INE193E01025,,,
500032,BAJAJHIND   ,B ,Q,14.5,14.84,14.25,14.78,14.78,14.44,1988,1237760,18109033,,INE306A01021,,,
500033,FORCE MOTR  ,B ,Q,4280,4374,4221.1,4337.2,4337.2,4273.15,8718,105284,453667848,,INE451A01017,,,
500034,BAJFINANCE  ,A ,Q,1066.8,1084,1050.1,1054.35,1053.1,1066.8,8542,174298,185297256,,INE296A01024,,,
500038,BALRAM.CHINI,A ,Q,145,154.45,141.8,153.2,153.2,144.15,5893,519263,78249458,,INE119A01028,,,
500039,BANCO PROD. ,B ,Q,206.65,214.15,206.65,212.85,212.85,208.3,737,27020,5703806,,INE213C01025,,,
500040,CENTURY TEXT,A ,Q,878,881.7,865.05,876.55,876.55,873.85,4156,154870,135381898,,INE055A01016,,,
500041,BANNARI AMAN,B ,Q,2029,2077.1,2029,2047.35,2040.15,1990,18,46,94526,,INE459A01010,,,
