SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,2099.95,2106.95,2054.25,2097.9,2090.1,2084.35,566,2650,5520141,,INE117A01022,28-Apr-22,,
500003,AEGIS LOGIS ,A ,Q,223.5,231,218.15,228.65,228.65,222.3,4800,247830,55889300,,INE208C01025,28-Apr-22,,
500008,AMAR RAJA BA,A ,Q,560,562.8,556.5,561,561,555.65,1838,29810,16656542,,INE885A01032,28-Apr-22,,
500009,A.SARABHAI  ,X ,Q,35.7,36.5,35.25,36.15,36.15,35.55,416,166576,5973908,,INE432A01017,28-Apr-22,,
500010,HDFC        ,A ,Q,2238,2238,2206.35,2224.45,2224.45,2218.2,4396,59418,132200065,,INE001A01036,28-Apr-22,,
500012,ANDHRA PETRO,B ,Q,119,121.85,117,117.8,117.8,117.55,1504,150413,17879060,,INE714B01016,28-Apr-22,,
500013,ANSAL INFRAS,T ,Q,22.15,22.15,20.84,21.1,21.1,21.93,96,28825,616016,,INE436A01026,28-Apr-22,,
500014,UTIQUE      ,X ,Q,5.25,5.65,4.9,5.65,5.65,5.14,417,86076,458966,,INE096A01010,28-Apr-22,,
500016,ARUNAHTEL   ,X ,Q,13.28,13.28,11.4,12.41,12.5,12.38,139,17597,216726,,INE957C01019,28-Apr-22,,
500020,BOM DYEING  ,A ,Q,137.4,140.6,129.95,131.25,131.25,136.3,13054,558093,75597436,,INE032A01023,28-Apr-22,,
500023,ASIANHOTNR  ,B ,Q,83.95,86.1,83.15,83.65,83.7,84.95,96,6185,527964,,INE363A01022,28-Apr-22,,
500027,ATUL LTD.   ,A ,Q,9052.55,9065,8693.05,8894.9,8875.6,8955.6,1232,3056,26953636,,INE100A01010,28-Apr-22,,
500028,ATV PROJECTS,XT,Q,10.49,10.6,10.03,10.27,10.1,10.49,47,6488,66532,,INE447A01015,28-Apr-22,,
500031,BAJAJ ELECT.,A ,Q,1075,1107.95,1075,1099.35,1099.05,1081.05,903,7227,7888550,,INE193E01025,28-Apr-22,,
500032,BAJAJHIND   ,A ,Q,18.99,19.27,17.93,17.93,17.93,18.87,4250,10293212,186003300,,INE306A01021,28-Apr-22,,
500033,FORCE MOTR  ,A ,Q,1175,1188.55,1145,1153.5,1153.5,1189.45,737,5293,6168641,,INE451A01017,28-Apr-22,,
500034,BAJFINANCE  ,A ,Q,6750,6806.25,6580,6725.05,6725.05,6716.65,25714,131820,882979634,,INE296A01024,28-Apr-22,,
500038,BALRAM.CHINI,A ,Q,466,466.3,450.55,459.8,459.9,460.85,2061,114883,52725616,,INE119A01028,28-Apr-22,,
500039,BANCO PROD. ,B ,Q,142.55,143.6,140.3,140.55,140.3,142.5,177,3575,506252,,INE213C01025,28-Apr-22,,
500040,CENTURY TEXT,A ,Q,888,888,855.1,857.7,858.2,873.75,761,10520,9105792,,INE055A01016,28-Apr-22,,
500041,BANNARI AMAN,A ,Q,2689.7,2715,2650.05,2669.4,2669.4,2666.15,69,166,446323,,INE459A01010,28-Apr-22,,
500042,BASF INDIA  ,A ,Q,2675.2,2697.85,2650,2668.6,2668.6,2670.85,391,1034,2761109,,INE373A01013,28-Apr-22,,
500043,BATA INDIA  ,A ,Q,1925,1945,1907,1937.8,1929,1918.8,590,4340,8365709,,INE176A01028,28-Apr-22,,
500048,BEML LTD    ,A ,Q,1679.95,1715.85,1639,1680,1680,1677.15,1071,7224,12157104,,INE258A01016,28-Apr-22,,
500049,BHARAT ELECT,A ,Q,249.45,249.8,243.45,246.75,246.75,246.55,2562,135327,33207960,,INE263A01024,28-Apr-22,,
500052,BHANSALI ENG,A ,Q,130.5,130.5,126.7,127.3,127.3,128.8,1450,63798,8188529,,INE922A01025,28-Apr-22,,
500058,BIHAR SPONGE,XT,Q,10.93,10.94,10.1,10.13,10.38,10.62,144,31504,322285,,INE819C01011,28-Apr-22,,
500060,BIRLACABLE  ,B ,Q,140.4,142.75,135.5,137.6,137.35,139.4,938,23653,3305177,,INE800A01015,28-Apr-22,,
500067,BLUE STAR   ,A ,Q,1149.7,1159,1130,1137.5,1137.9,1134.55,716,5425,6196209,,INE472A01039,28-Apr-22,,
500068,DISA INDIA  ,X ,Q,6176,6393,6176,6355.45,6393,6242.55,57,170,1071097,,INE131C01011,28-Apr-22,,
500069,QUESTCAP    ,X ,Q,333,365.25,310.05,313.75,315.9,330.3,252,5404,1778823,,INE418C01012,28-Apr-22,,
500074,BPL LTD.    ,B ,Q,79.4,79.4,75.6,76,76,76.8,191,7201,548952,,INE110A01019,28-Apr-22,,
500078,OAL         ,B ,Q,683.55,707,681,702.25,707,678.3,126,2216,1524365,,INE959C01023,28-Apr-22,,
500083,CENTURY EXT ,B ,Q,11.5,11.5,11.08,11.34,11.33,11.25,139,48596,549863,,INE281A01026,28-Apr-22,,
500084,CESC LTD.   ,A ,Q,84,86.2,84,85.7,85.7,84.1,3270,295395,25228036,,INE486A01021,28-Apr-22,,
500085,CHAMBAL FERT,A ,Q,468,479.1,458,464.45,464.45,463.65,4376,195790,91494939,,INE085A01013,28-Apr-22,,
500086,EXIDE IND.  ,A ,Q,152.25,153.95,152.25,153.6,153.45,152.9,2933,134160,20571664,,INE302A01020,28-Apr-22,,
500087,CIPLA LTD.  ,A ,Q,987,990,978,982.3,982.3,977.35,1254,20500,20151917,,INE059A01026,28-Apr-22,,
500089,DIC INDIA   ,B ,Q,370.1,370.1,364,364.1,364.05,371.75,37,193,70742,,INE303A01010,28-Apr-22,,
500092,CRISIL LTD  ,A ,Q,3350,3668.5,3350,3588.05,3589,3337.2,3453,16843,59993699,,INE007A01025,28-Apr-22,,
500093,CGPOWER     ,B ,Q,200,200.95,195,197,197,197.6,3057,171202,33916970,,INE067A01029,28-Apr-22,,
500096,DABUR (I)   ,A ,Q,564.8,576.25,560.25,571.85,571.4,559.55,2685,92455,52432257,,INE016A01026,28-Apr-22,,
