SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1461.55,1491,1446.35,1484.25,1484.25,1459.85,748,4376,6462266,,INE117A01022,12-Dec-19,,
500003,AEGIS LOGIS ,A ,Q,190.3,191.9,184,185.8,185.7,190,187,2188,408948,,INE208C01025,12-Dec-19,,
500008,AMAR RAJA BA,A ,Q,734.9,746.05,732.55,736.05,737,730,607,14578,10782065,,INE885A01032,12-Dec-19,,
500009,A.SARABHAI  ,X ,Q,14.49,15.87,14.21,15.87,15.87,14.43,146,38601,580903,,INE432A01017,12-Dec-19,,
500010,HDFC        ,A ,Q,2322,2327.2,2302.95,2318.4,2318.4,2316.8,3103,80736,186973445,,INE001A01036,12-Dec-19,,
500012,ANDHRA PETRO,X ,Q,31.65,31.95,29.75,30.3,30.2,30.3,155,31749,961404,,INE714B01016,12-Dec-19,,
500013,ANSAL INFRAS,B ,Q,4.42,4.51,4.32,4.44,4.44,4.51,14,3760,16850,,INE436A01026,12-Dec-19,,
500014,APPLE FINANC,X ,Q,0.99,0.99,0.99,0.99,0.99,0.99,5,550,544,,INE096A01010,12-Dec-19,,
500016,ARUNAHTEL   ,XT,Q,5.9,5.99,5.9,5.99,5.99,5.71,2,545,3224,,INE957C01019,12-Dec-19,,
500020,BOM DYEING  ,A ,Q,72.1,73.6,71.85,72.7,72.7,71.55,973,91020,6623643,,INE032A01023,12-Dec-19,,
500027,ATUL LTD.   ,A ,Q,4036,4042.95,3998,4001.85,4000,4009.9,146,590,2365046,,INE100A01010,12-Dec-19,,
500028,ATV PROJECTS,XT,Q,3.45,3.55,3.31,3.42,3.42,3.45,13,1472,5072,,INE447A01015,12-Dec-19,,
