Date,NSE_Code,NSE_Volume,NSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230201,20MICRONS,95985.0,46790.0,78.9,80.5,36.92,EQ
230201,21STCENMGM,14087.0,4442.0,21.0,21.0,0.93,EQ
230201,360ONE,71863.0,36816.0,1891.95,1827.1,696.54,EQ
230201,3IINFOLTD,457288.0,215053.0,36.95,37.95,79.46,EQ
230201,3MINDIA,2366.0,1008.0,22645.45,23329.05,228.27,EQ
230201,3PLAND,91284.0,53581.0,21.3,22.4,11.41,EQ
230201,5PAISA,16127.0,7813.0,291.1,297.65,22.74,EQ
230201,63MOONS,144805.0,93109.0,166.5,164.7,155.03,EQ
230201,A2ZINFRA,1141664.0,713919.0,8.5,8.85,60.68,EQ
230201,AAATECH,13505.0,7369.0,62.4,62.3,4.6,EQ
230201,AAKASH,179272.0,135083.0,6.4,6.55,8.65,EQ
230201,AAREYDRUGS,17222.0,12915.0,33.75,34.4,4.36,EQ
230201,AARON,7978.0,4168.0,177.5,180.9,7.4,EQ
230201,AARTIDRUGS,275272.0,31628.0,408.2,401.0,129.11,EQ
230201,AARTIIND,725698.0,276466.0,528.85,538.0,1462.09,EQ
230201,AARTISURF,17825.0,7860.0,545.95,541.7,42.91,EQ
230201,AARVEEDEN,7767.0,3108.0,25.45,24.75,0.79,EQ
230201,AARVI,12036.0,7754.0,159.85,162.85,12.39,EQ
230201,AAVAS,63277.0,32063.0,1841.85,1809.25,590.55,EQ
230201,ABAN,102743.0,45957.0,45.3,46.35,20.82,EQ
230201,ABB,623110.0,256544.0,2789.1,2839.5,7155.27,EQ
230201,ABBOTINDIA,10839.0,5315.0,20700.45,20817.05,1100.23,EQ
230201,ABCAPITAL,2347994.0,596647.0,136.45,141.2,814.12,EQ
230201,ABFRL,4566228.0,2423843.0,251.85,256.65,6104.45,EQ
230201,ABSLAMC,104242.0,66542.0,414.5,419.9,275.82,EQ
230201,ABSLBANETF,30580.0,19056.0,40.84,40.82,7.78,EQ
230201,ABSLNN50ET,9355.0,2401.0,40.5,40.39,0.97,EQ
230201,ACC,4840022.0,1253610.0,1846.45,1968.3,23147.28,EQ
230201,ACCELYA,52531.0,33355.0,1383.45,1420.35,461.45,EQ
230201,ACCURACY,11665.0,5512.0,175.9,176.55,9.7,EQ
230201,ACE,466301.0,143731.0,323.75,332.9,465.33,EQ
230201,ACEINTEG,4517.0,2765.0,55.05,55.0,1.52,EQ
230201,ACI,163414.0,60330.0,632.85,650.45,381.8,EQ
230201,ADANIENT,13525314.0,1998987.0,2135.35,2973.9,42685.37,EQ
230201,ADANIGREEN,5928882.0,2316659.0,1155.35,1223.9,26765.52,EQ
230201,ADANIPORTS,46557720.0,10456721.0,495.15,612.65,51776.45,EQ
230201,ADANIPOWER,14476793.0,8255710.0,212.65,223.8,17555.77,EQ
230201,ADANITRANS,2147989.0,934564.0,1723.5,1774.0,16107.21,EQ
230201,ADFFOODS,19876.0,10122.0,763.65,762.95,77.3,EQ
230201,ADORWELD,12941.0,7853.0,808.15,804.4,63.46,EQ
230201,ADROITINFO,114519.0,70031.0,21.9,21.7,15.34,EQ
230201,ADSL,135454.0,58168.0,99.25,98.35,57.73,EQ
230201,ADVANIHOTR,94486.0,53871.0,72.55,73.8,39.08,EQ
230201,ADVENZYMES,46630.0,20790.0,272.3,280.65,56.61,EQ
230201,AEGISCHEM,666179.0,235016.0,360.1,381.65,846.29,EQ
230201,AETHER,33071.0,13079.0,879.1,890.55,114.98,EQ
230201,AFFLE,184238.0,89455.0,1070.55,1105.2,957.66,EQ
230201,AGARIND,39238.0,23540.0,602.7,618.1,141.88,EQ
230201,AGI,309572.0,74622.0,324.65,326.55,242.26,EQ
230201,AGRITECH,72269.0,32823.0,99.45,103.95,32.64,EQ
230201,AGROPHOS,62730.0,38214.0,39.65,40.7,15.15,EQ
230201,AGSTRA,429995.0,148511.0,56.55,58.05,83.98,EQ
230201,AHL,41357.0,26475.0,236.55,243.35,62.63,EQ
230201,AHLADA,7346.0,5507.0,98.9,96.55,5.45,EQ
230201,AHLEAST,8060.0,5487.0,110.5,111.05,6.06,EQ
230201,AHLUCONT,131940.0,116422.0,486.6,509.35,566.51,EQ
230201,AIAENG,200467.0,98265.0,2852.25,2747.45,2802.76,EQ
230201,AILIMITED,6000.0,6000.0,34.0,35.55,2.04,SM
230201,AIRAN,91006.0,56906.0,16.45,16.65,9.36,EQ
230201,AIROLAM,5510.0,3373.0,78.75,77.9,2.66,EQ
230201,AJANTPHARM,20778.0,8857.0,1187.7,1209.8,105.19,EQ
230201,AJMERA,80723.0,21872.0,282.6,278.0,61.81,EQ
230201,AJOONI,614535.0,432012.0,5.55,5.8,23.98,EQ
230201,AKASH,18230.0,8699.0,25.5,26.1,2.22,EQ
