Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230828,500002,2506,441,4264.8,4241.6,18.81,A 
230828,500003,8920,4733,369.8,368.05,17.5,A 
230828,500008,38153,22692,625.65,624.2,141.97,A 
230828,500009,211043,149843,32.07,32.75,48.05,X 
230828,500012,667192,529384,76.36,71.9,404.24,X 
230828,500013,31723,31723,8.59,8.69,2.73,T 
230828,500014,90442,82211,5.65,5.74,4.64,X 
230828,500016,61277,61277,21.47,20.45,13.16,XT
230828,500020,140744,26500,135.6,135.2,35.93,A 
230828,500023,188,188,158.0,152.15,0.3,T 
230828,500027,1395,347,6921.1,6920.85,24.02,A 
230828,500028,9683,9683,14.07,14.35,1.36,XT
230828,500031,4465,1862,1131.6,1131.0,21.07,A 
230828,500032,2905824,1955862,23.76,23.55,464.71,A 
230828,500033,3032,1600,3415.0,3441.85,54.64,B 
230828,500034,11010,3413,7234.2,7208.7,246.9,A 
230828,500038,36317,10048,389.6,383.4,39.15,A 
230828,500039,11833,7637,516.4,513.2,39.44,B 
230828,500040,11393,6283,1013.1,1005.35,63.65,A 
230828,500041,163,141,2718.65,2738.0,3.83,B 
230828,500042,857,555,2517.6,2496.45,13.97,A 
230828,500043,3330,1619,1693.8,1700.7,27.42,A 
230828,500048,17048,4099,2169.35,2102.05,88.92,A 
230828,500049,687218,271853,134.85,133.35,366.59,A 
230828,500052,99930,74102,86.53,86.75,64.12,B 
230828,500058,26936,26936,8.63,8.55,2.32,XT
230828,500059,8732,8732,14.0,13.9,1.22,T 
230828,500060,65347,36605,299.1,307.7,109.49,B 
230828,500067,11258,8127,728.4,704.8,59.2,A 
230828,500068,203,181,14538.35,13992.4,26.31,B 
230828,500069,324,249,275.0,277.9,0.68,X 
230828,500074,43973,28104,67.8,64.92,19.05,B 
230828,500078,1061,603,398.05,396.1,2.4,B 
230828,500083,30057,25988,10.7,10.58,2.78,B 
230828,500084,346122,170369,81.85,81.27,139.45,A 
230828,500085,72694,25395,274.9,269.3,69.81,A 
230828,500086,177996,68173,261.0,259.0,177.93,A 
230828,500087,42286,15074,1229.2,1209.4,185.29,A 
230828,500089,27,27,459.0,444.8,0.12,B 
230828,500092,757,460,3898.3,3918.85,17.93,A 
230828,500093,39715,26541,409.15,417.5,108.59,A 
