Date,NSE_Code,NSE_Volume,NSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
200210,NAVKARCORP,180195.0,119723.0,26.85,27.85,32.15,EQ
200210,NAVNETEDUL,20907.0,14145.0,89.6,89.9,12.67,EQ
200210,NBCC,8930454.0,4584311.0,31.25,32.3,1432.6,EQ
200210,NBIFIN,23.0,16.0,1770.0,1793.95,0.28,EQ
200210,NBVENTURES,64140.0,41008.0,71.35,73.6,29.26,EQ
200210,NCC,15087628.0,3836986.0,49.05,51.15,1882.04,EQ
200210,NCLIND,69974.0,43229.0,92.1,90.35,39.81,EQ
200210,NDGL,122.0,121.0,571.0,588.95,0.69,EQ
200210,NDL,153696.0,94079.0,27.2,31.15,25.59,EQ
200210,NDTV,33711.0,29394.0,28.25,28.0,8.3,EQ
200210,NECCLTD,9913.0,6440.0,5.55,5.7,0.36,EQ
200210,NECLIFE,227797.0,96002.0,13.3,13.55,12.77,EQ
200210,NELCAST,42404.0,21091.0,51.35,53.0,10.83,EQ
200210,NELCO,26904.0,17442.0,221.55,226.25,38.64,EQ
200210,NEOGEN,209830.0,87880.0,460.0,383.35,404.25,EQ
200210,NESCO,78657.0,47891.0,765.9,771.9,366.8,EQ
200210,NESTLEIND,61270.0,34369.0,16172.2,16327.8,5558.22,EQ
200210,NETF,267.0,263.0,121.31,122.29,0.32,EQ
200210,NETFCONSUM,809.0,570.0,54.61,54.78,0.31,EQ
200210,NETFDIVOPP,505.0,400.0,28.86,29.31,0.12,EQ
200210,NETFLTGILT,13987.0,13332.0,20.63,20.57,2.75,EQ
200210,NETFMID150,10235.0,7525.0,67.35,68.04,5.07,EQ
200210,NETFNIF100,56.0,44.0,124.7,125.47,0.05,EQ
200210,NETFNV20,3141.0,2702.0,58.61,58.98,1.58,EQ
200210,NEULANDLAB,24312.0,15215.0,487.4,478.9,74.16,EQ
200210,NEWGEN,208266.0,205004.0,215.75,222.05,442.3,EQ
200210,NEXTMEDIA,1983.0,1697.0,7.9,7.65,0.13,EQ
200210,NFL,470582.0,260084.0,24.9,25.55,64.76,EQ
200210,NH,117130.0,76582.0,354.35,349.15,271.37,EQ
200210,NHPC,24731189.0,13393390.0,24.25,24.55,3247.9,EQ
200210,NIACL,547584.0,178410.0,151.35,150.35,270.02,EQ
200210,NIBL,5327.0,4710.0,5.15,5.15,0.24,EQ
200210,NIFTYBEES,371411.0,278484.0,127.91,128.19,356.21,EQ
200210,NIFTYEES,2.0,2.0,15301.0,15676.53,0.31,EQ
200210,NIITLTD,171523.0,85175.0,96.95,97.8,82.58,EQ
200210,NIITTECH,268670.0,64118.0,1857.95,1885.75,1191.28,EQ
200210,NILAINFRA,134307.0,99497.0,4.95,5.0,4.93,EQ
200210,NILASPACES,205929.0,202559.0,1.15,1.1,2.33,EQ
200210,NILKAMAL,9770.0,5193.0,1401.85,1405.45,72.8,EQ
200210,NIPPOBATRY,2062.0,1344.0,511.5,510.9,6.87,EQ
200210,NITCO,24292.0,14520.0,27.05,27.2,3.93,EQ
200210,NITINSPIN,19236.0,10301.0,54.5,53.9,5.61,EQ
200210,NKIND,11.0,11.0,15.05,14.65,0.0,EQ
200210,NLCINDIA,2727875.0,1867225.0,55.5,56.4,1036.31,EQ
200210,NMDC,10272109.0,5210700.0,112.8,113.75,5877.67,EQ
200210,NOCIL,1397481.0,704968.0,91.55,95.4,645.4,EQ
200210,NOIDATOLL,56888.0,47582.0,3.6,3.55,1.71,EQ
200210,NPBET,10.0,10.0,173.86,173.48,0.02,EQ
200210,NRAIL,9075.0,5877.0,222.5,223.45,13.08,EQ
200210,NRBBEARING,9436.0,6880.0,95.4,97.45,6.56,EQ
200210,NSIL,237.0,117.0,788.4,794.55,0.92,EQ
200210,NTPC,31637511.0,18066568.0,113.5,115.6,20505.55,EQ
200210,NUCLEUS,3689.0,2331.0,298.15,305.0,6.95,EQ
200210,NXTDIGITAL,57805.0,21115.0,461.9,384.95,97.53,EQ
200210,OAL,2294.0,1916.0,203.95,207.45,3.91,EQ
200210,OBEROIRLTY,165790.0,70659.0,524.95,533.7,370.92,EQ
200210,OCCL,2450.0,1880.0,975.85,974.45,18.35,EQ
200210,OFSS,14423.0,7846.0,2943.1,2897.35,230.92,EQ
200210,OIL,4340574.0,2123806.0,133.95,138.5,2844.84,EQ
200210,OISL,15691.0,12593.0,2.6,2.75,0.33,EQ
200210,OLECTRA,33070.0,18950.0,161.85,163.25,30.67,EQ
200210,OMAXAUTO,9076.0,8066.0,39.75,39.75,3.21,EQ
200210,OMAXE,73041.0,49438.0,154.9,156.0,76.58,EQ
200210,OMKARCHEM,9880.0,7686.0,4.3,4.1,0.33,EQ
200210,OMMETALS,218889.0,110048.0,26.4,25.4,29.05,EQ
200210,ONELIFECAP,1394.0,1279.0,7.45,7.65,0.1,EQ
200210,ONEPOINT,24403.0,13339.0,23.65,23.1,3.15,EQ
200210,ONGC,32081049.0,21456281.0,106.2,109.25,22786.57,EQ
200210,ONMOBILE,51534.0,31189.0,28.9,28.65,9.01,EQ
200210,ONWARDTEC,13197.0,11887.0,69.4,67.8,8.25,EQ
200210,OPTIEMUS,49472.0,40253.0,27.75,28.05,11.17,EQ
200210,OPTOCIRCUI,677357.0,418087.0,2.85,2.65,11.92,EQ
200210,ORBTEXP,6137.0,2728.0,82.25,80.25,2.24,EQ
200210,ORICONENT,51285.0,32010.0,17.15,17.8,5.49,EQ
200210,ORIENTABRA,8219.0,7907.0,18.0,17.8,1.42,EQ
200210,ORIENTALTL,7905.0,4811.0,10.05,10.2,0.48,EQ
200210,ORIENTBANK,408973.0,200214.0,47.65,48.3,95.4,EQ
200210,ORIENTBELL,8470.0,5046.0,116.75,119.85,5.89,EQ
200210,ORIENTCEM,91432.0,52784.0,80.8,80.15,42.65,EQ
200210,ORIENTELEC,296833.0,148805.0,245.35,248.6,365.09,EQ
200210,ORIENTHOT,91933.0,36960.0,29.7,28.95,10.98,EQ
200210,ORIENTLTD,137.0,134.0,90.05,89.0,0.12,EQ
200210,ORIENTPPR,209622.0,149978.0,23.65,24.1,35.47,EQ
200210,ORIENTREF,15831.0,9127.0,252.9,253.85,23.08,EQ
200210,ORISSAMINE,89056.0,39226.0,2406.7,2187.95,944.05,EQ
200210,ORTINLABSS,6126.0,4340.0,8.5,8.7,0.37,EQ
200210,OSWALAGRO,15364.0,11016.0,7.05,7.15,0.78,EQ
200210,OSWALSEEDS,12000.0,12000.0,29.5,29.0,3.54,SM
200210,PAGEIND,29362.0,6482.0,23925.9,23750.95,1550.88,EQ
200210,PAISALO,5780.0,4362.0,233.85,228.1,10.2,EQ
200210,PALREDTEC,3984.0,3984.0,17.1,17.0,0.68,EQ
200210,PANACEABIO,34297.0,26709.0,128.5,128.9,34.32,EQ
200210,PANACHE,19505.0,9704.0,60.1,62.1,5.83,EQ
200210,PANAMAPET,6248.0,4147.0,62.0,63.15,2.57,EQ
200210,PAPERPROD,42360.0,33834.0,250.0,248.65,84.58,EQ
200210,PAR,4000.0,2000.0,35.25,37.05,0.7,SM
200210,PARACABLES,338162.0,215688.0,7.25,7.6,15.64,EQ
200210,PARAGMILK,173211.0,110986.0,120.3,124.65,133.52,EQ
200210,PATELENG,284478.0,198328.0,19.95,20.05,39.57,EQ
200210,PATINTLOG,14830.0,10744.0,20.35,21.05,2.19,EQ
200210,PCJEWELLER,5545040.0,2620036.0,19.35,20.65,506.98,EQ
200210,PDMJEPAPER,130093.0,97311.0,16.85,16.1,16.4,EQ
200210,PDSMFL,30177.0,25838.0,372.35,363.25,96.21,EQ
200210,PEL,1804749.0,175212.0,1549.0,1600.55,2714.03,EQ
200210,PENIND,191360.0,132039.0,25.6,25.9,33.8,EQ
200210,PENTAGOLD,6000.0,6000.0,29.85,28.45,1.79,SM
200210,PERSISTENT,182928.0,160126.0,701.1,709.7,1122.64,EQ
200210,PETRONET,1299486.0,588637.0,270.65,272.65,1593.15,EQ
200210,PFC,6107164.0,1666987.0,125.75,125.35,2096.24,EQ
200210,PFIZER,55439.0,22670.0,4275.75,4055.85,969.31,EQ
200210,PFOCUS,10372.0,9129.0,42.35,41.65,3.87,EQ
200210,PFS,422847.0,298944.0,14.1,14.6,42.15,EQ
200210,PGEL,42870.0,30956.0,63.4,66.8,19.63,EQ
200210,PGHH,2703.0,1422.0,11710.75,11523.65,166.53,EQ
200210,PGHL,32009.0,27720.0,4314.55,4319.35,1195.99,EQ
200210,PGIL,630.0,461.0,143.1,142.75,0.66,EQ
200210,PHILIPCARB,995593.0,266272.0,128.65,129.95,342.56,EQ
200210,PHOENIXLTD,36545.0,20751.0,877.35,871.95,182.06,EQ
