Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
231110,20 Microns Ltd.,20MICRONS,533022,28717,28717,164.0,162.0,47.09588,26143.0,26143.0,2574.0,2574.0,BE
231110,21st Century Management Servic,21STCENMGM,526921,4436,4436,18.7,18.35,0.8295319999999999,617.0,617.0,3819.0,3819.0,EQ
231110,360 One Wam Ltd.,360ONE,542772,144734,104935,542.8,545.65,569.5871799999999,142699.0,104029.0,2035.0,906.0,EQ
231110,3I Infotech Ltd.,3IINFOLTD,532628,839334,557878,35.4,35.95,197.488812,557468.0,337646.0,281866.0,220232.0,EQ
231110,3M India Ltd.,3MINDIA,523395,6952,1745,31558.0,31726.55,550.6871,6310.0,1340.0,642.0,405.0,EQ
231110,3P Land Holdings Ltd.,3PLAND,516092,20932,8059,28.6,29.05,2.3048740000000003,20362.0,7720.0,570.0,339.0,EQ
231110,Aakash Exploration Services Lt,AAKASH,,553629,429571,7.05,7.05,30.2847555,553629.0,429571.0,0.0,0.0,EQ
231110,Aaron Industries Ltd.,AARON,,7817,3976,261.45,263.0,10.395252,7817.0,3976.0,0.0,0.0,EQ
231110,Aarvi Encon Ltd.,AARVI,,94588,61305,114.75,124.05,70.3474875,94588.0,61305.0,0.0,0.0,EQ
231110,Aatmaj Healthcare Ltd.,AATMAJ,,76000,56000,43.45,43.35,24.332,76000.0,56000.0,0.0,0.0,SM
231110,AB Infrabuild Ltd.,ABINFRA,,60000,60000,49.5,47.7,29.7,60000.0,60000.0,0.0,0.0,SM
231110,ABM International Ltd.,ABMINTLLTD,,721,721,44.7,44.7,0.322287,721.0,721.0,0.0,0.0,BE
231110,Accord Synergy Ltd.,ACCORD,,2000,2000,29.25,27.9,0.585,2000.0,2000.0,0.0,0.0,ST
231110,Accuracy Shipping Ltd.,ACCURACY,,498228,370644,9.4,9.75,34.840536,498228.0,370644.0,0.0,0.0,EQ
231110,ACE Integrated Solutions Ltd.,ACEINTEG,,2571,1502,34.8,35.35,0.5226959999999999,2571.0,1502.0,0.0,0.0,EQ
231110,Arvind and Company Shipping Ag,ACSAL,,189000,132000,62.85,63.05,82.962,189000.0,132000.0,0.0,0.0,SM
