Date,NSE_Code,NSE_Volume,NSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230818,21STCENMGM,5662.0,4425.0,19.55,19.4,0.87,EQ
230818,360ONE,132889.0,85248.0,507.85,514.65,432.93,EQ
230818,3IINFOLTD,375572.0,229107.0,32.25,32.2,73.89,EQ
230818,3MINDIA,2629.0,886.0,29126.7,29174.65,258.06,EQ
230818,5PAISA,71280.0,30376.0,431.25,442.8,131.0,EQ
230818,63MOONS,158994.0,81778.0,293.7,299.4,240.18,EQ
230818,A2ZINFRA,1057137.0,781155.0,8.3,8.15,64.84,EQ
230818,AAATECH,7095.0,2635.0,53.05,53.1,1.4,EQ
230818,AARTECH,119525.0,66196.0,152.25,145.1,100.78,EQ
230818,AARTIDRUGS,154079.0,46782.0,561.75,565.75,262.8,EQ
230818,AARTIIND,1213702.0,594809.0,449.4,458.15,2673.07,EQ
230818,AARTIPHARM,503394.0,225157.0,360.05,356.55,810.68,EQ
230818,AARTISURF,7879.0,4147.0,597.0,596.35,24.76,EQ
230818,AARVEEDEN,72534.0,40358.0,23.65,22.35,9.54,EQ
230818,AARVI,8426.0,6006.0,125.95,127.45,7.56,EQ
230818,AATMAJ,70000.0,56000.0,49.1,49.05,27.5,SM
230818,AAVAS,58406.0,30607.0,1569.45,1571.4,480.36,EQ
230818,ABAN,91309.0,55317.0,40.0,39.85,22.13,EQ
230818,ABB,230500.0,127154.0,4279.5,4313.7,5441.56,EQ
230818,ABBOTINDIA,4753.0,1846.0,23399.6,23658.75,431.96,EQ
230818,ABCAPITAL,3030770.0,1381916.0,181.45,180.7,2507.49,EQ
230818,ABCOTS,124000.0,92000.0,67.2,56.0,61.82,SM
230818,ABFRL,1759567.0,841907.0,214.85,214.1,1808.84,EQ
230818,ABINFRA,68000.0,64000.0,33.2,34.95,21.25,SM
230818,ABSLAMC,38630.0,21797.0,390.85,389.25,85.19,EQ
230818,ABSLBANETF,46272.0,40865.0,44.2,44.25,18.06,EQ
230818,ABSLLIQUID,1525.0,1525.0,1000.01,1000.0,15.25,EQ
230818,ABSLNN50ET,14027.0,13316.0,45.09,45.31,6.0,EQ
230818,ACC,730944.0,154163.0,1934.1,1900.85,2981.67,EQ
230818,ACCELYA,44761.0,21252.0,1458.3,1441.75,309.92,EQ
230818,ACE,506627.0,231305.0,791.1,792.7,1829.85,EQ
230818,ACI,278680.0,133930.0,558.55,563.3,748.07,EQ
230818,ADANIENT,14679923.0,5234347.0,2577.4,2479.7,134910.06,EQ
230818,ADANIGREEN,5524623.0,1370583.0,994.75,933.5,13633.87,EQ
230818,ADANIPORTS,22502392.0,9641601.0,835.9,809.65,80594.14,EQ
230818,ADANIPOWER,58120641.0,14063934.0,304.6,286.55,42838.74,EQ
230818,ADANITRANS,7798779.0,2894158.0,871.9,822.2,25234.16,EQ
230818,ADFFOODS,23615.0,10329.0,1092.4,1112.3,112.83,EQ
230818,ADORWELD,23083.0,8869.0,1095.8,1100.75,97.19,EQ
230818,ADSL,247827.0,118065.0,128.15,130.5,151.3,EQ
230818,ADVANIHOTR,162522.0,81115.0,83.8,80.85,67.97,EQ
230818,ADVENZYMES,138957.0,83469.0,329.2,329.8,274.78,EQ
230818,AEGISCHEM,203201.0,95052.0,355.3,352.85,337.72,EQ
230818,AETHER,36692.0,17452.0,1050.85,1040.55,183.39,EQ
230818,AFFLE,149058.0,67634.0,1082.85,1079.95,732.37,EQ
230818,AGARIND,60581.0,30570.0,821.5,832.15,251.13,EQ
230818,AGARWALFT,12000.0,9000.0,36.6,37.0,3.29,SM
230818,AGI,201606.0,102504.0,742.25,744.55,760.84,EQ
230818,AGROPHOS,34134.0,27665.0,33.85,34.1,9.36,EQ
230818,AGSTRA,1269828.0,578655.0,61.3,59.55,354.72,EQ
230818,AGUL,4000.0,4000.0,49.0,49.0,1.96,SM
230818,AHL,66995.0,19260.0,274.4,275.1,52.85,EQ
230818,AHLADA,9998.0,5193.0,107.45,107.95,5.58,EQ
230818,AHLEAST,12475.0,8613.0,120.6,121.65,10.39,EQ
230818,AHLUCONT,35887.0,18420.0,724.0,746.3,133.36,EQ
230818,AIAENG,76057.0,39791.0,3623.45,3534.45,1441.81,EQ
230818,AILIMITED,6000.0,6000.0,32.95,32.5,1.98,SM
230818,AIRAN,173999.0,77069.0,19.9,19.8,15.34,EQ
230818,AISL,1200.0,1200.0,54.0,51.45,0.65,SM
230818,AJANTPHARM,111929.0,60667.0,1769.9,1781.55,1073.75,EQ
230818,AJMERA,73278.0,24807.0,367.05,368.75,91.05,EQ
230818,AKASH,16952.0,13360.0,26.35,26.85,3.52,EQ
230818,AKSHARCHEM,6356.0,2671.0,236.6,234.2,6.32,EQ
230818,AKSHOPTFBR,768666.0,420928.0,10.75,10.95,45.25,EQ
230818,AKZOINDIA,6820.0,3270.0,2826.65,2849.25,92.43,EQ
230818,ALANKIT,693945.0,605770.0,10.95,10.45,66.33,EQ
230818,ALBERTDAVD,11433.0,6618.0,775.05,796.6,51.29,EQ
230818,ALEMBICLTD,361320.0,138399.0,79.75,80.45,110.37,EQ
230818,ALICON,18715.0,9418.0,837.0,818.8,78.83,EQ
230818,ALKALI,25807.0,12766.0,107.85,106.35,13.77,EQ
230818,ALKEM,186925.0,58135.0,3801.3,3789.65,2209.89,EQ
230818,ALKYLAMINE,18227.0,8805.0,2346.85,2314.15,206.64,EQ
230818,ALLCARGO,471175.0,274471.0,265.35,273.55,728.31,EQ
230818,ALLETEC,33600.0,24000.0,118.0,118.75,28.32,SM
230818,ALLSEC,29084.0,10287.0,598.1,603.5,61.53,EQ
230818,ALMONDZ,41775.0,28820.0,91.3,92.85,26.31,EQ
230818,ALOKINDS,70136133.0,16033343.0,16.95,16.1,2717.65,EQ
230818,ALPA,90827.0,52953.0,69.4,69.55,36.75,EQ
230818,ALPHAGEO,16739.0,7727.0,291.05,294.4,22.49,EQ
230818,AMARAJABAT,836536.0,495935.0,627.65,622.3,3112.74,EQ
230818,AMBER,467392.0,92047.0,2816.1,2837.2,2592.14,EQ
230818,AMBIKCO,13776.0,7139.0,1483.45,1485.15,105.9,EQ
230818,AMBUJACEM,4745941.0,1064643.0,453.05,446.0,4823.37,EQ
230818,AMEYA,24000.0,24000.0,44.3,42.2,10.63,SM
230818,AMIORG,102857.0,61967.0,1280.05,1283.4,793.21,EQ
230818,AMJLAND,12645.0,7799.0,29.0,29.2,2.26,EQ
230818,AMRUTANJAN,63678.0,40524.0,604.7,613.15,245.05,EQ
230818,ANANDRATHI,163547.0,100992.0,1391.95,1406.1,1405.76,EQ
230818,ANANTRAJ,697995.0,425228.0,196.85,200.2,837.06,EQ
230818,ANDHRAPAP,179469.0,83644.0,438.05,448.05,366.4,EQ
230818,ANDHRSUGAR,232885.0,120905.0,106.0,105.9,128.16,EQ
230818,ANDREWYU,824561.0,418497.0,26.55,27.6,111.11,EQ
230818,ANGELONE,262735.0,100623.0,1761.25,1779.8,1772.22,EQ
230818,ANLON,14400.0,12000.0,258.5,270.55,31.02,SM
230818,ANNAPURNA,98000.0,70000.0,350.3,340.0,245.21,SM
230818,ANUP,16274.0,6935.0,2137.75,2142.45,148.25,EQ
230818,ANURAS,877525.0,787293.0,943.3,941.95,7426.53,EQ
230818,APARINDS,381399.0,133724.0,4862.7,4715.9,6502.6,EQ
230818,APCL,11805.0,5102.0,187.75,192.25,9.58,EQ
230818,APCOTEXIND,227812.0,61180.0,528.35,505.1,323.24,EQ
230818,APEX,84754.0,48345.0,215.65,219.05,104.26,EQ
230818,APLAPOLLO,891700.0,586817.0,1549.75,1559.1,9094.2,EQ
230818,APLLTD,705347.0,134054.0,780.7,746.8,1046.56,EQ
230818,APOLLO,1403223.0,728977.0,56.85,57.7,414.42,EQ
230818,APOLLOHOSP,336848.0,152499.0,4848.35,4892.75,7393.69,EQ
230818,APOLLOPIPE,77114.0,45480.0,682.95,697.3,310.61,EQ
230818,APOLLOTYRE,2682279.0,791102.0,391.65,391.7,3098.35,EQ
230818,APTECHT,194526.0,75464.0,306.0,303.1,230.92,EQ
230818,APTUS,1682067.0,1305127.0,271.2,277.1,3539.5,EQ
230818,ARHAM,18000.0,12000.0,105.0,106.5,12.6,SM
230818,ARIES,98963.0,45870.0,167.7,163.8,76.92,EQ
230818,ARIHANTACA,6400.0,6400.0,143.35,142.5,9.17,SM
230818,ARIHANTCAP,79550.0,59784.0,54.15,53.5,32.37,EQ
230818,ARIHANTSUP,96815.0,25358.0,169.65,171.05,43.02,EQ
230818,ARISTO,9600.0,6400.0,70.0,71.35,4.48,SM
230818,ARMANFIN,11688.0,5450.0,2366.65,2413.65,128.98,EQ
230818,AROGRANITE,67822.0,37358.0,46.45,47.85,17.35,EQ
230818,ARTEMISMED,183730.0,109673.0,120.15,122.45,131.77,EQ
230818,ARVIND,1907949.0,705345.0,155.9,156.1,1099.63,EQ
230818,ARVINDFASN,101402.0,45719.0,304.8,302.75,139.35,EQ
230818,ARVSMART,32104.0,17607.0,358.0,355.2,63.03,EQ
230818,ASAHIINDIA,97773.0,57231.0,497.25,503.25,284.58,EQ
230818,ASAHISONG,8931.0,7422.0,233.0,235.1,17.29,EQ
230818,ASAL,84775.0,28695.0,407.95,401.5,117.06,EQ
