Date,NSE_Code,NSE_Volume,NSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230222,20MICRONS,117807.0,73867.0,68.55,70.2,50.64,EQ
230222,21STCENMGM,2871.0,2871.0,17.4,17.75,0.5,EQ
230222,360ONE,92217.0,66642.0,1785.25,1812.95,1189.73,EQ
230222,3IINFOLTD,353827.0,270058.0,35.25,35.65,95.2,EQ
230222,3MINDIA,2414.0,959.0,21809.0,22212.35,209.15,EQ
230222,3PLAND,13066.0,10611.0,20.35,21.35,2.16,EQ
230222,5PAISA,11135.0,6950.0,286.2,285.6,19.89,EQ
230222,63MOONS,475367.0,86476.0,193.55,197.05,167.37,EQ
230222,A2ZINFRA,145545.0,112850.0,7.6,7.9,8.58,EQ
230222,AAATECH,13766.0,11799.0,57.3,58.0,6.76,EQ
230222,AAKASH,577394.0,376083.0,6.75,6.85,25.39,EQ
230222,AAREYDRUGS,52231.0,37700.0,29.15,30.15,10.99,EQ
230222,AARON,155725.0,42870.0,207.85,189.4,89.11,EQ
230222,AARTIDRUGS,125537.0,41723.0,364.2,362.9,151.96,EQ
230222,AARTIIND,736580.0,245581.0,525.85,534.8,1291.39,EQ
230222,AARTIPHARM,211511.0,130462.0,305.5,310.8,398.56,EQ
230222,AARTISURF,4286.0,2466.0,521.15,530.2,12.85,EQ
230222,AARVEEDEN,8702.0,6782.0,21.95,22.8,1.49,EQ
230222,AARVI,22107.0,13615.0,120.1,119.8,16.35,EQ
230222,AAVAS,103898.0,51116.0,1905.85,1900.8,974.19,EQ
230222,ABAN,64407.0,37117.0,41.05,41.65,15.24,EQ
230222,ABB,218407.0,85932.0,3172.8,3169.4,2726.45,EQ
230222,ABBOTINDIA,9198.0,3495.0,20216.2,20029.15,706.56,EQ
230222,ABCAPITAL,1617711.0,585806.0,139.1,143.05,814.86,EQ
230222,ABFRL,4905914.0,1690028.0,234.4,246.6,3961.43,EQ
230222,ABSLAMC,24128.0,17517.0,395.75,399.85,69.32,EQ
230222,ABSLBANETF,9752.0,5833.0,40.12,40.78,2.34,EQ
230222,ABSLNN50ET,6010.0,4135.0,39.74,39.51,1.64,EQ
230222,ACC,1237245.0,294905.0,1752.2,1828.4,5167.33,EQ
230222,ACCELYA,29344.0,14148.0,1159.2,1175.75,164.0,EQ
230222,ACCURACY,119624.0,63951.0,16.9,17.15,10.81,EQ
230222,ACE,406652.0,136452.0,366.95,373.1,500.71,EQ
230222,ACEINTEG,137470.0,32961.0,60.6,53.2,19.97,EQ
230222,ACI,408904.0,276024.0,624.8,621.4,1724.6,EQ
230222,ADANIENT,10606476.0,2007644.0,1404.85,1571.1,28204.39,EQ
230222,ADANIGREEN,861922.0,363125.0,539.05,567.4,1957.43,EQ
230222,ADANIPORTS,10994235.0,2368962.0,547.1,583.2,12960.59,EQ
230222,ADANIPOWER,25913753.0,7934048.0,162.45,171.0,12888.86,EQ
230222,ADANITRANS,57508.0,57508.0,789.2,830.7,453.85,EQ
230222,ADFFOODS,4956.0,3043.0,742.75,745.55,22.6,EQ
230222,ADORWELD,11162.0,5027.0,850.3,867.5,42.74,EQ
230222,ADROITINFO,37565.0,27010.0,20.3,21.35,5.48,EQ
230222,ADSL,85455.0,55437.0,98.15,100.95,54.41,EQ
230222,ADVANIHOTR,32794.0,18791.0,71.9,74.05,13.51,EQ
230222,ADVENZYMES,44795.0,30465.0,273.7,273.1,83.38,EQ
230222,AEGISCHEM,229268.0,67154.0,351.1,351.1,235.78,EQ
230222,AETHER,18996.0,8858.0,880.95,901.8,78.03,EQ
230222,AFFLE,93781.0,49360.0,1021.55,1031.7,504.24,EQ
230222,AGARIND,40298.0,22391.0,626.4,641.4,140.26,EQ
230222,AGI,154722.0,66425.0,345.8,356.55,229.7,EQ
230222,AGNI,10000.0,10000.0,21.25,21.25,2.12,SM
230222,AGRITECH,200668.0,63056.0,101.7,110.05,64.13,EQ
230222,AGROPHOS,23761.0,10935.0,34.15,34.05,3.73,EQ
230222,AGSTRA,188066.0,105324.0,55.85,57.6,58.82,EQ
230222,AHL,28678.0,21587.0,236.6,242.45,51.07,EQ
230222,AHLADA,3357.0,2019.0,93.1,92.4,1.88,EQ
230222,AHLEAST,1333.0,994.0,108.0,110.55,1.07,EQ
230222,AHLUCONT,26938.0,9066.0,471.9,480.95,42.78,EQ
230222,AIAENG,35686.0,22308.0,2702.25,2728.2,602.82,EQ
230222,AILIMITED,9000.0,9000.0,36.95,37.8,3.33,SM
230222,AIRAN,107423.0,56117.0,15.35,15.6,8.61,EQ
230222,AIROLAM,6637.0,5397.0,74.8,72.95,4.04,EQ
230222,AJANTPHARM,52534.0,36013.0,1214.7,1219.65,437.45,EQ
230222,AJMERA,169832.0,77139.0,269.9,272.35,208.2,EQ
230222,AJOONI,564362.0,373131.0,5.0,4.95,18.66,EQ
230222,AKASH,39925.0,14777.0,28.6,29.2,4.23,EQ
230222,AKG,85683.0,72729.0,28.0,28.4,20.36,EQ
230222,AKSHARCHEM,20739.0,6573.0,232.5,233.8,15.28,EQ
230222,AKSHOPTFBR,168180.0,125524.0,8.95,9.05,11.23,EQ
230222,AKZOINDIA,3909.0,2369.0,2170.75,2173.35,51.43,EQ
230222,ALANKIT,88416.0,44279.0,9.0,9.0,3.99,EQ
230222,ALBERTDAVD,2818.0,2512.0,559.45,560.05,14.05,EQ
230222,ALEMBICLTD,68317.0,41572.0,63.2,64.2,26.27,EQ
230222,ALICON,4616.0,2989.0,855.2,870.95,25.56,EQ
230222,ALKEM,75751.0,30688.0,3276.4,3255.65,1005.46,EQ
230222,ALKYLAMINE,13357.0,7366.0,2511.9,2536.95,185.03,EQ
230222,ALLCARGO,833228.0,318904.0,362.25,377.65,1155.23,EQ
230222,ALLETEC,25600.0,16000.0,102.1,108.0,16.34,SM
230222,ALLSEC,4919.0,3134.0,487.0,490.0,15.26,EQ
230222,ALMONDZ,3050.0,2214.0,66.05,66.4,1.46,EQ
230222,ALPA,59051.0,41012.0,59.05,61.45,24.22,EQ
230222,ALPHAGEO,4105.0,2745.0,248.3,248.65,6.82,EQ
230222,ALPSINDUS,2482.0,2482.0,1.8,1.9,0.04,EQ
230222,AMARAJABAT,406300.0,189228.0,565.95,585.6,1070.94,EQ
230222,AMBER,102573.0,53916.0,1894.75,1916.35,1021.57,EQ
230222,AMBICAAGAR,31642.0,13810.0,22.95,24.6,3.17,EQ
230222,AMBIKCO,4264.0,2966.0,1497.7,1505.85,44.42,EQ
230222,AMBUJACEM,12696127.0,3870156.0,335.4,352.85,12980.5,EQ
230222,AMDIND,24322.0,15309.0,50.55,50.9,7.74,EQ
230222,AMIABLE,1600.0,1600.0,86.0,88.0,1.38,SM
230222,AMIORG,41712.0,23258.0,915.9,934.65,213.02,EQ
230222,AMJLAND,15393.0,12736.0,25.95,26.55,3.3,EQ
230222,AMRUTANJAN,26391.0,15824.0,614.5,631.4,97.24,EQ
230222,ANANDRATHI,65088.0,51241.0,774.55,784.75,396.89,EQ
230222,ANANTRAJ,2480869.0,1604872.0,111.9,115.95,1795.85,EQ
230222,ANDHRAPAP,34133.0,22341.0,429.2,435.4,95.89,EQ
230222,ANDHRSUGAR,44139.0,28105.0,122.65,124.15,34.47,EQ
230222,ANDREWYU,100906.0,63449.0,21.85,22.1,13.86,EQ
230222,ANGELONE,202023.0,67641.0,1076.6,1075.2,728.22,EQ
230222,ANIKINDS,32364.0,23902.0,34.4,35.65,8.22,EQ
230222,ANKITMETAL,54171.0,33621.0,4.85,4.95,1.63,EQ
230222,ANLON,38400.0,34800.0,170.8,174.95,59.44,SM
230222,ANMOL,4496.0,2898.0,159.7,160.0,4.63,EQ
230222,ANNAPURNA,35000.0,27000.0,136.5,136.85,36.85,SM
230222,ANTGRAPHIC,320312.0,202884.0,0.65,0.7,1.32,EQ
230222,ANUP,20714.0,11151.0,1149.1,1164.2,128.14,EQ
230222,ANURAS,324783.0,139948.0,637.6,639.85,892.31,EQ
230222,APARINDS,192771.0,49378.0,2299.8,2289.0,1135.6,EQ
230222,APCL,18217.0,13718.0,167.8,172.0,23.02,EQ
230222,APCOTEXIND,39743.0,25829.0,427.2,434.05,110.34,EQ
230222,APEX,129026.0,88161.0,208.15,214.15,183.51,EQ
230222,APLAPOLLO,459037.0,273592.0,1270.7,1275.0,3476.53,EQ
230222,APLLTD,299436.0,256816.0,520.8,520.45,1337.5,EQ
230222,APOLLO,72875.0,49368.0,316.05,321.3,156.03,EQ
230222,APOLLOHOSP,333978.0,95372.0,4449.1,4502.05,4243.2,EQ
230222,APOLLOPIPE,16041.0,9556.0,497.15,502.15,47.51,EQ
230222,APOLLOTYRE,1864934.0,805358.0,328.65,329.25,2646.81,EQ
230222,APOLSINHOT,667.0,354.0,1147.05,1159.25,4.06,EQ
230222,APTECHT,75098.0,23544.0,335.45,342.2,78.98,EQ
230222,APTUS,96522.0,54948.0,257.45,256.45,141.46,EQ
230222,ARCHIDPLY,8553.0,5007.0,56.6,56.75,2.83,EQ
230222,ARCHIES,16062.0,12402.0,20.2,19.75,2.51,EQ
230222,ARENTERP,3157.0,2667.0,37.9,36.1,1.01,EQ
230222,ARHAM,12000.0,12000.0,61.0,61.95,7.32,SM
230222,ARIES,98313.0,53993.0,153.25,159.65,82.74,EQ
230222,ARIHANTACA,27200.0,27200.0,117.9,118.0,32.07,SM
230222,ARIHANTCAP,28306.0,19215.0,45.05,45.7,8.66,EQ
230222,ARIHANTSUP,121094.0,20115.0,209.9,211.9,42.22,EQ
230222,ARISTO,19200.0,9600.0,65.0,65.5,6.24,SM
230222,ARMANFIN,4119.0,2613.0,1406.5,1431.5,36.75,EQ
230222,AROGRANITE,8451.0,6821.0,43.5,43.6,2.97,EQ
230222,ARROWGREEN,17337.0,10040.0,191.6,195.4,19.24,EQ
230222,ARSHIYA,2923944.0,1846984.0,5.25,5.0,96.97,EQ
230222,ARTEMISMED,75345.0,47031.0,65.8,67.35,30.95,EQ
230222,ARVIND,270777.0,181735.0,81.35,82.3,147.84,EQ
230222,ARVINDFASN,191156.0,113167.0,268.45,275.9,303.8,EQ
230222,ARVSMART,78470.0,47090.0,256.35,264.6,120.72,EQ
230222,ASAHIINDIA,30964.0,16854.0,491.85,497.9,82.9,EQ
230222,ASAHISONG,139432.0,76439.0,199.3,216.5,152.34,EQ
230222,ASAL,10178.0,7157.0,300.8,307.35,21.53,EQ
230222,ASALCBR,16167.0,9623.0,374.65,375.45,36.05,EQ
230222,ASHAPURMIN,707220.0,292081.0,113.65,112.8,331.95,EQ
230222,ASHIANA,70118.0,39700.0,143.0,145.95,56.77,EQ
230222,ASHIMASYN,310894.0,279327.0,15.2,15.4,42.46,EQ
230222,ASHOKA,480620.0,226546.0,75.3,76.95,170.59,EQ
230222,ASHOKLEY,7608729.0,4013829.0,143.4,147.75,5755.83,EQ
230222,ASIANENE,27447.0,21176.0,61.35,61.65,12.99,EQ
230222,ASIANHOTNR,1934.0,1045.0,72.5,75.0,0.76,EQ
230222,ASIANPAINT,580270.0,319334.0,2795.95,2817.1,8928.42,EQ
230222,ASIANTILES,176840.0,117514.0,39.6,40.0,46.54,EQ
230222,ASPINWALL,19618.0,6965.0,215.45,204.4,15.01,EQ
230222,ASTEC,3289.0,1521.0,1424.65,1439.9,21.67,EQ
230222,ASTERDM,80555.0,35731.0,227.55,229.9,81.31,EQ
230222,ASTRAL,686134.0,347045.0,1856.9,1944.45,6444.28,EQ
230222,ASTRAMICRO,658217.0,329596.0,261.4,275.25,861.56,EQ
230222,ASTRAZEN,4796.0,3374.0,3360.7,3330.65,113.39,EQ
230222,ASTRON,27039.0,18571.0,26.15,26.85,4.86,EQ
230222,ATFL,6293.0,2973.0,900.45,890.4,26.77,EQ
230222,ATGL,61103.0,61103.0,833.0,876.8,508.99,EQ
230222,ATUL,33046.0,15384.0,7160.0,7201.3,1101.49,EQ
230222,ATULAUTO,387368.0,91912.0,353.1,361.4,324.54,EQ
230222,AUBANK,1077300.0,415985.0,595.4,605.1,2476.77,EQ
230222,AURIONPRO,87028.0,46999.0,376.45,373.0,176.93,EQ
230222,AUROPHARMA,2578321.0,586900.0,470.25,460.0,2759.9,EQ
230222,AURUM,154950.0,85132.0,124.85,128.4,106.29,EQ
230222,AUSOMENT,4918.0,3557.0,62.35,64.2,2.22,EQ
230222,AUTOAXLES,9508.0,5942.0,2431.3,2457.15,144.47,EQ
230222,AUTOBEES,27056.0,19852.0,131.28,132.94,26.06,EQ
230222,AUTOIND,48086.0,33427.0,70.4,70.8,23.53,EQ
230222,AVADHSUGAR,34111.0,16492.0,437.05,451.35,72.08,EQ
230222,AVANTIFEED,107822.0,55509.0,375.7,379.2,208.55,EQ
230222,AVONMORE,35421.0,22342.0,64.0,63.95,14.3,EQ
230222,AVTNPL,69871.0,44867.0,89.95,91.1,40.36,EQ
230222,AWHCL,62856.0,43437.0,260.05,259.05,112.96,EQ
230222,AWL,3393638.0,1427758.0,390.3,410.85,5572.54,EQ
230222,AXISBANK,6984037.0,2421365.0,833.35,844.05,20178.45,EQ
230222,AXISBNKETF,3236.0,3220.0,403.02,410.02,12.98,EQ
230222,AXISBPSETF,4076.0,2864.0,10.74,10.74,0.31,EQ
230222,AXISCADES,88523.0,40486.0,309.3,321.5,125.22,EQ
230222,AXISCETF,475.0,460.0,73.8,74.96,0.34,EQ
230222,AXISGOLD,37725.0,18685.0,48.35,48.35,9.03,EQ
230222,AXISHCETF,455.0,403.0,77.46,77.53,0.31,EQ
230222,AXISILVER,11012.0,10215.0,67.23,67.19,6.87,EQ
230222,AXISNIFTY,8270.0,7265.0,187.27,189.98,13.61,EQ
230222,AXISTECETF,330124.0,329616.0,316.99,320.02,1044.85,EQ
230222,AXITA,894734.0,297966.0,58.0,60.45,172.82,EQ
230222,AYMSYNTEX,23537.0,15902.0,61.95,60.75,9.85,EQ
230222,BAGFILMS,124354.0,97116.0,4.6,4.7,4.47,EQ
230222,BAHETI,15000.0,12000.0,103.1,108.0,12.37,SM
230222,BAJAJ-AUTO,477992.0,153187.0,3840.7,3837.1,5883.45,EQ
230222,BAJAJCON,182623.0,98737.0,167.55,166.95,165.43,EQ
230222,BAJAJELEC,13989.0,4400.0,1125.4,1133.85,49.52,EQ
230222,BAJAJFINSV,1402505.0,528443.0,1360.95,1394.3,7191.85,EQ
230222,BAJAJHCARE,26693.0,16679.0,325.65,335.85,54.32,EQ
230222,BAJAJHIND,4670260.0,3053152.0,12.45,13.05,380.12,EQ
230222,BAJAJHLDNG,9943.0,5459.0,6035.5,6079.35,329.48,EQ
230222,BAJFINANCE,934700.0,420555.0,6198.65,6379.25,26068.73,EQ
230222,BALAJITELE,77082.0,54944.0,43.3,43.75,23.79,EQ
230222,BALAMINES,16855.0,9337.0,2172.3,2199.0,202.83,EQ
230222,BALAXI,1330.0,837.0,536.0,535.55,4.49,EQ
230222,BALKRISIND,176624.0,54322.0,2052.7,2053.05,1115.07,EQ
230222,BALMLAWRIE,112316.0,79115.0,113.95,115.9,90.15,EQ
230222,BALPHARMA,6696.0,3695.0,74.4,76.0,2.75,EQ
230222,BALRAMCHIN,2134270.0,919229.0,359.9,375.05,3308.31,EQ
230222,BANARBEADS,20465.0,9148.0,75.7,79.25,6.93,EQ
230222,BANARISUG,1197.0,1060.0,2752.2,2755.35,29.17,EQ
230222,BANCOINDIA,215422.0,116135.0,237.05,235.8,275.3,EQ
230222,BANDHANBNK,4211645.0,1362918.0,228.0,229.8,3107.45,EQ
230222,BANG,11442.0,7659.0,40.65,41.5,3.11,EQ
230222,BANKA,10355.0,6373.0,77.75,80.55,4.96,EQ
230222,BANKBARODA,22746525.0,9168494.0,157.1,159.9,14403.7,EQ
230222,BANKBEES,1030418.0,782976.0,405.9,411.9,3178.1,EQ
230222,BANKINDIA,11728238.0,3809602.0,70.2,70.9,2674.34,EQ
230222,BANSWRAS,88462.0,58378.0,138.65,145.15,80.94,EQ
230222,BARBEQUE,136952.0,50825.0,692.15,701.05,351.79,EQ
230222,BASF,37344.0,31562.0,2331.9,2358.6,735.99,EQ
230222,BASML,53479.0,41445.0,43.45,45.4,18.01,EQ
230222,BATAINDIA,394468.0,227356.0,1424.9,1412.8,3239.6,EQ
230222,BAYERCROP,8091.0,5342.0,4400.7,4437.2,235.09,EQ
230222,BBETF0432,3660.0,3624.0,1034.54,1034.36,37.49,EQ
230222,BBL,37082.0,26099.0,2553.1,2708.3,666.33,EQ
230222,BBOX,8974.0,4887.0,112.3,114.5,5.49,EQ
230222,BBTC,28569.0,12457.0,884.8,894.0,110.22,EQ
