Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230201,538979,1226,1042,312.7,312.7,3.26,B 
230201,538987,10907,7870,511.85,550.1,40.28,X 
230201,538992,5235,5231,880.0,869.5,46.03,X 
230201,538993,1,1,5.99,5.99,0.0,XT
230201,539005,991,991,45.65,43.6,0.45,XT
230201,539006,5143,4176,2550.3,2458.55,106.5,A 
230201,539011,5813,3462,187.8,195.65,6.5,X 
230201,539012,58,42,118.65,114.65,0.05,X 
230201,539013,4661,2916,93.5,98.65,2.73,X 
230201,539015,13000,13000,0.93,0.89,0.12,Z 
230201,539016,88,88,7.75,7.41,0.01,X 
230201,539017,396291,258305,47.9,46.15,123.73,X 
230201,539018,976,844,430.9,428.0,3.64,X 
230201,539031,3347,3175,191.87,191.0,6.09,A 
230201,539032,60620,58720,10.13,9.78,5.95,X 
230201,539040,12509,12509,31.4,29.95,3.93,XT
230201,539041,15000,15000,44.35,42.25,6.65,M 
230201,539042,982,808,465.4,466.6,3.76,B 
230201,539043,16620,16620,1.1,1.07,0.18,Z 
230201,539044,283830,172177,48.8,48.35,84.02,B 
230201,539045,66451,38772,22.5,22.2,8.72,B 
230201,539046,79321,49859,20.6,19.7,10.27,B 
230201,539056,285530,168780,34.6,36.35,58.4,B 
230201,539083,79674,23432,92.7,95.5,21.72,B 
230201,539096,800,565,9.2,9.9,0.05,X 
230201,539097,44841,24575,13.62,13.84,3.35,B 
230201,539111,1780,1299,19.95,20.95,0.26,X 
230201,539112,1,1,75.15,80.5,0.0,X 
230201,539113,731,512,1321.9,1340.6,6.77,X 
230201,539115,5810,5810,56.55,56.55,3.29,XT
230201,539117,795,777,18.0,17.1,0.14,X 
230201,539118,10534,4660,525.25,534.35,24.48,A 
230201,539120,475,475,16.8,16.8,0.08,X 
230201,539121,14946,14045,90.7,86.75,12.74,X 
230201,539122,1494,844,14.86,14.66,0.13,X 
230201,539123,880,880,6.34,6.1,0.06,X 
230201,539124,3953,3953,37.1,39.05,1.47,XT
230201,539126,89349,75080,15.1,15.85,11.34,B 
230201,539132,2119,1336,38.65,40.15,0.52,X 
230201,539141,11984,7919,84.5,86.75,6.69,B 
230201,539143,108372,89020,8.47,8.9,7.54,X 
230201,539148,334,283,679.0,690.55,1.92,B 
230201,539149,10156,8199,3.7,3.79,0.3,X 
230201,539150,72859,22321,334.1,328.3,74.57,A 
230201,539151,42110,28123,22.2,23.0,6.24,X 
230201,539174,3702,3702,12.25,12.19,0.45,X 
230201,539176,2593,2593,66.4,67.9,1.72,XT
230201,539177,15397,12026,190.4,190.7,22.9,B 
230201,539190,208,208,73.2,74.65,0.15,XT
230201,539195,7160,5278,149.75,149.3,7.9,X 
230201,539196,54344,41213,47.05,48.4,19.39,X 
230201,539199,9524,9524,498.75,498.7,47.5,XT
230201,539201,18783,13315,122.2,123.9,16.27,B 
230201,539216,31556,8129,5.12,5.02,0.42,B 
230201,539217,129793,99269,1.05,1.07,1.04,X 
230201,539218,358,217,80.5,83.55,0.17,X 
230201,539219,128621,128621,4.67,4.91,6.01,XT
230201,539220,485,485,46.65,45.0,0.23,XT
230201,539221,1988,1216,691.55,708.6,8.41,A 
230201,539222,22500,15000,65.15,63.5,9.77,M 
230201,539223,1068,1062,5.17,4.99,0.05,X 
230201,539226,2021,1401,82.65,82.95,1.16,B 
230201,539227,72477,43848,59.5,65.8,26.09,B 
230201,539228,28431,28431,9.42,9.61,2.68,XT
230201,539251,1782,1782,38.0,37.05,0.68,T 
230201,539252,27679,21032,19.45,20.15,4.09,B 
230201,539254,69434,20429,1730.25,1773.95,353.47,A 
230201,539255,521,519,139.0,140.1,0.72,X 
230201,539267,750,565,26.75,27.2,0.15,X 
230201,539268,40090625,40026674,567.35,563.7,227091.33,A 
230201,539275,4931,4931,280.75,267.4,13.84,T 
230201,539276,578,356,292.65,297.75,1.04,B 
230201,539277,26804653,15511777,1.23,1.29,190.79,X 
230201,539278,1050826,585698,6.92,6.61,40.53,X 
230201,539287,11149,6643,23.5,23.9,1.56,B 
230201,539288,5547,3733,17.25,17.1,0.64,X 
230201,539289,11340,8972,112.15,115.1,10.06,B 
230201,539290,14903,9470,25.25,26.05,2.39,B 
230201,539291,7288,7288,6.72,6.72,0.49,X 
230201,539300,3849,2533,84.85,86.05,2.15,X 
230201,539301,6859,2496,285.7,295.4,7.13,B 
230201,539302,3991,1496,1774.65,1884.25,26.55,B 
230201,539304,17939,17939,72.0,75.75,12.92,XT
230201,539309,207219,147275,36.5,37.9,53.76,B 
230201,539310,358764,85272,79.7,79.65,67.96,B 
230201,539312,405,244,635.89,634.67,1.55,A 
230201,539313,110,72,1880.0,1887.32,1.35,B 
230201,539314,28693,24531,135.1,136.3,33.14,B 
230201,539331,1851,1382,104.45,104.05,1.44,B 
230201,539332,91199,32700,57.35,61.05,18.75,B 
230201,539334,2678,1970,161.85,165.5,3.19,B 
230201,539336,122535,34060,472.4,456.75,160.9,A 
230201,539337,109900,100800,154.8,157.5,156.04,M 
230201,539346,27191,19673,5.62,5.39,1.11,B 
230201,539353,675,170,256.0,260.0,0.44,X 
230201,539354,18116,16487,66.0,65.25,10.88,X 
230201,539359,305674,155288,18.1,17.65,28.11,B 
230201,539378,15,15,25.0,25.0,0.0,XT
230201,539383,58,58,9.31,9.19,0.01,Z 
230201,539384,205,205,19.95,20.95,0.04,XT
230201,539391,311,311,18.55,18.9,0.06,Z 
230201,539398,1749,1448,72.7,73.6,1.05,B 
230201,539399,98,56,137.25,134.05,0.08,B 
230201,539400,196,172,676.35,689.05,1.16,B 
230201,539401,2250,750,300.0,252.7,2.25,M 
230201,539402,44473,28668,22.0,22.75,6.31,B 
230201,539404,37267,8373,146.75,147.05,12.29,B 
230201,539405,10,10,16.5,15.95,0.0,X 
230201,539406,10,10,48.0,50.5,0.0,XT
230201,539407,23412,10883,56.45,59.0,6.14,B 
230201,539409,77,77,14.5,15.2,0.01,XT
230201,539410,24911,17277,2.19,2.26,0.38,X 
230201,539428,6659,4921,125.1,131.15,6.16,B 
230201,539436,350420,160395,41.1,42.1,65.92,A 
230201,539437,2726843,347891,56.55,58.15,196.73,A 
230201,539447,8471,5992,21.45,22.7,1.29,B 
230201,539448,23919,8349,2086.7,2124.75,174.22,A 
230201,539450,3367,1897,137.95,138.75,2.62,B 
230201,539469,11315,10890,134.0,141.0,14.59,X 
230201,539470,1476470,929202,1.37,1.38,12.73,X 
230201,539479,529,392,261.0,256.8,1.02,X 
230201,539480,8,2,196.3,189.4,0.0,B 
230201,539487,241,33,641.26,645.0,0.21,A 
230201,539492,1577,1577,32.75,32.6,0.52,XT
230201,539494,19466,15546,7.8,7.59,1.21,X 
230201,539506,57983,57983,4.29,4.51,2.49,XT
230201,539515,23902,10329,122.9,123.55,12.69,X 
230201,539516,4198,3509,191.82,191.39,6.73,B 
230201,539517,4230,1306,651.82,666.12,8.51,A 
230201,539518,8070,5596,122.3,123.15,6.84,X 
230201,539519,39829,39829,10.6,10.7,4.22,XT
230201,539523,685,402,3033.1,3009.75,12.19,A 
230201,539524,2837,1242,2052.7,2098.9,25.49,A 
230201,539526,1138419,403336,1.0,1.0,4.03,B 
230201,539527,144,94,480.9,503.7,0.45,X 
230201,539528,1015,1015,30.9,31.0,0.31,XT
230201,539542,5739,2532,1480.0,1465.7,37.47,B 
230201,539545,800,800,37.55,39.5,0.3,X 
230201,539546,10973,6853,56.35,53.85,3.86,X 
230201,539551,3507,2086,712.4,726.25,14.86,A 
230201,539559,1778703,1778703,22.35,21.3,397.54,XT
230201,539561,3278,2349,250.5,257.25,5.88,X 
230201,539562,130527,104349,37.8,42.0,39.44,X 
230201,539584,299066,210101,1.24,1.26,2.61,X 
230201,539593,1570,1570,3.51,3.51,0.06,XT
230201,539594,1946235,1343591,9.19,9.37,123.48,B 
230201,539597,16483,6578,472.55,459.3,31.08,A 
230201,539598,1210,981,134.75,128.35,1.32,X 
230201,539607,1022,1022,14.0,13.99,0.14,X 
230201,539620,4080,2123,21.85,22.1,0.46,X 
230201,539621,3632643,2443018,1.64,1.82,40.07,X 
230201,539636,3875,2044,101.5,103.4,2.07,B 
230201,539658,1602,844,2261.8,2304.1,19.09,A 
230201,539659,685,665,37.8,38.85,0.25,B 
230201,539660,15834,6725,1126.75,1191.6,75.77,A 
230201,539661,8955,8955,70.35,70.5,6.3,XT
230201,539662,11952,8053,17.45,17.2,1.41,X 
230201,539673,212,212,24.45,25.7,0.05,Z 
230201,539678,10831,5998,163.95,165.7,9.83,B 
230201,539686,59046,39317,395.4,411.1,155.46,B 
230201,539692,1824,1623,13.21,13.9,0.21,X 
230201,539697,10,10,7.32,7.32,0.0,X 
230201,539724,300,300,10.83,11.4,0.03,X 
230201,539725,19662,5984,120.0,123.0,7.18,B 
230201,539730,4282,3463,1000.5,1021.4,34.65,X 
230201,539742,13983,11479,23.3,24.15,2.67,B 
230201,539767,693,693,31.8,33.45,0.22,XT
230201,539773,827280,677343,3.74,3.83,25.33,X 
230201,539784,31,27,199.0,191.75,0.05,B 
230201,539785,16639,9818,44.6,45.2,4.38,B 
230201,539787,7278,3719,280.7,284.85,10.44,A 
230201,539798,17393,16893,8.13,8.35,1.37,B 
230201,539799,16087,7115,104.1,109.55,7.41,B 
230201,539800,6887,6887,6.49,6.6,0.45,B 
230201,539807,1298068,543170,16.25,17.05,88.27,A 
230201,539814,5524,4293,27.45,28.3,1.18,X 
230201,539834,335,329,31.0,31.6,0.1,X 
230201,539835,31465,21589,2.06,2.29,0.44,X 
230201,539837,5175,2826,1022.95,1034.3,28.91,B 
230201,539841,35104,16396,181.4,184.5,29.74,B 
230201,539843,3750,3000,262.5,250.95,7.88,M 
230201,539844,229243,59286,119.3,121.8,70.73,A 
230201,539854,802,537,288.35,295.75,1.55,X 
230201,539871,3532,1956,532.5,556.35,10.42,A 
230201,539872,9889,6758,393.25,404.8,26.58,B 
230201,539874,55203,19932,263.45,266.35,52.51,A 
230201,539875,1093,789,102.0,101.15,0.8,X 
230201,539876,16937,4837,331.35,330.65,16.03,A 
230201,539883,808,533,1756.7,1785.0,9.36,B 
230201,539884,35174,27418,3.53,3.56,0.97,B 
230201,539889,56915,37033,87.25,91.0,32.31,B 
230201,539894,164748,128540,5.01,5.17,6.44,X 
230201,539910,49057,49057,3.39,3.49,1.66,XT
230201,539911,409,395,38.35,36.55,0.15,X 
230201,539917,106926,71082,10.83,11.4,7.7,B 
230201,539921,874,799,67.75,67.85,0.54,B 
230201,539938,1348,1140,62.9,66.5,0.72,X 
230201,539939,29650,19372,79.15,83.2,15.33,B 
230201,539940,409,307,142.3,146.15,0.44,B 
230201,539945,99493,98286,101.82,102.24,100.07,B 
230201,539946,3591,3591,40.0,40.7,1.44,XT
230201,539947,50,50,40.95,40.95,0.02,XT
230201,539956,759,544,1582.3,1645.0,8.61,X 
230201,539957,9819,3870,880.0,883.85,34.06,A 
230201,539963,665127,373445,8.03,7.68,29.99,B 
230201,539978,20833,8285,363.15,356.25,30.09,A 
230201,539979,592,592,100.2,102.95,0.59,T 
230201,539980,963,806,95.6,95.78,0.77,B 
230201,539982,2879,2324,11.23,11.06,0.26,B 
230201,539984,41,35,1701.0,1770.0,0.6,X 
230201,539986,308760,215920,113.7,101.05,245.5,B 
230201,539991,1337,1168,190.3,200.0,2.22,X 
230201,539992,2246208,1200259,22.6,23.2,271.26,A 
230201,539997,6077,4365,345.5,353.15,15.08,B 
230201,540005,20875,9360,4385.0,4368.9,410.44,A 
230201,540006,73291,73291,5.47,5.5,4.01,XT
230201,540008,4013,2545,58.71,57.53,1.49,A 
230201,540023,113809,93246,9.4,9.62,8.77,X 
230201,540025,2271,953,272.95,280.55,2.6,A 
230201,540026,1778,1778,4.75,4.95,0.08,XT
230201,540027,47,47,227.4,239.35,0.11,T 
230201,540047,16998,4920,210.95,213.85,10.38,A 
230201,540048,1542,1084,300.5,308.9,3.26,B 
230201,540061,8171,4952,136.15,135.2,6.74,B 
230201,540063,18212,15329,7.94,7.75,1.22,X 
230201,540065,510074,46908,148.25,155.7,69.54,A 
230201,540072,30000,30000,10.03,9.56,3.01,M 
230201,540073,176787,54575,181.3,182.95,98.94,A 
230201,540078,2589,1197,212.4,209.05,2.54,B 
230201,540080,10421,10421,78.65,77.15,8.2,T 
230201,540083,300,300,2.47,2.6,0.01,T 
230201,540097,3613,3613,87.25,91.25,3.15,XT
230201,540108,14031,11803,4.11,4.05,0.49,X 
230201,540115,3613,1125,3333.6,3335.45,37.5,A 
230201,540124,68590,29377,797.75,771.9,234.36,B 
230201,540125,22042,6068,217.2,214.85,13.18,B 
230201,540133,266677,89006,402.55,452.15,358.29,A 
230201,540134,1885,1694,3.41,3.55,0.06,X 
230201,540135,2419767,2419767,0.96,0.96,23.23,XT
230201,540136,87982,28830,94.25,97.4,27.17,B 
230201,540143,998,837,143.25,146.3,1.2,X 
230201,540145,9949,6502,454.95,477.35,29.58,A 
230201,540146,5000,5000,56.4,59.25,2.82,M 
230201,540147,8906,8906,32.9,31.9,2.93,T 
230201,540148,8000,8000,21.1,20.5,1.69,M 
230201,540153,2352,1486,1453.75,1473.0,21.6,A 
230201,540154,9,2,630.3,628.1,0.01,A 
230201,540159,1256,1234,7.24,6.87,0.09,X 
230201,540168,2039,1939,20.85,20.7,0.4,X 
230201,540173,88787,29090,538.9,555.0,156.77,A 
230201,540174,5034,5034,16.75,17.55,0.84,XT
230201,540175,68792,52792,8.67,8.26,4.58,X 
230201,540180,107873,30886,1173.75,1147.85,362.52,A 
230201,540181,1170,1154,48.0,48.75,0.55,X 
230201,540190,2201,2200,12.39,13.03,0.27,X 
230201,540192,22345,18848,13.46,13.45,2.54,X 
230201,540198,6702,4965,44.3,45.6,2.2,X 
230201,540203,613,420,1222.2,1226.65,5.13,A 
230201,540204,2485,2485,90.25,95.0,2.24,XT
230201,540205,6770,4597,1372.85,1406.25,63.11,B 
230201,540210,10683,6411,14.2,14.6,0.91,B 
230201,540212,5153,2631,1593.6,1739.75,41.93,A 
230201,540222,271952,92598,334.55,330.4,309.79,A 
230201,540243,594,589,15.6,15.54,0.09,X 
230201,540252,89130,61172,12.53,12.78,7.66,B 
230201,540254,14,14,10.21,10.21,0.0,X 
230201,540266,39679,39679,47.9,45.85,19.01,Z 
230201,540268,96017,30694,66.5,67.35,20.41,B 
230201,540293,26298,8893,192.9,195.6,17.15,A 
230201,540310,925,925,14.37,13.69,0.13,XT
230201,540311,2739,2739,98.0,100.9,2.68,T 
230201,540358,12000,12000,254.9,245.0,30.59,M 
230201,540359,1327,1327,35.55,34.0,0.47,XT
230201,540360,1599,1599,8.82,9.0,0.14,XT
230201,540361,12055,9813,15.9,15.55,1.56,X 
230201,540366,61225,47499,13.42,13.9,6.37,B 
230201,540376,28392,12716,3554.05,3504.3,451.93,A 
230201,540377,91481,48374,149.2,150.7,72.17,B 
230201,540385,1250,1182,11.15,10.86,0.13,X 
230201,540386,8769,8769,1.57,1.6,0.14,XT
230201,540393,33616,19563,157.5,167.05,30.81,B 
230201,540395,7558,5072,357.35,361.75,18.12,B 
230201,540396,4815,3751,131.5,138.4,4.93,B 
230201,540401,196435,133491,17.4,17.85,23.23,B 
230201,540403,4615,3450,60.2,61.5,2.08,B 
230201,540404,9000,7500,207.2,218.7,15.54,M 
230201,540405,1322,1322,31.5,32.7,0.42,Z 
230201,540425,2417,1405,630.85,627.35,8.86,B 
230201,540492,1544,1506,107.15,107.3,1.61,B 
230201,540497,3105,1407,165.45,170.0,2.33,B 
230201,540519,4836,4181,36.25,36.25,1.52,B 
230201,540526,22838,14339,65.3,64.85,9.36,IF
230201,540530,1102131,127378,46.85,48.45,59.68,A 
230201,540544,11417,5252,686.15,707.6,36.04,A 
230201,540545,21928,19611,15.45,15.9,3.03,B 
230201,540565,30881,16606,137.25,138.04,22.79,IF
230201,540570,327615,291251,19.6,18.85,57.09,X 
230201,540575,21884,9185,107.7,108.85,9.89,A 
230201,540590,2,2,383.95,372.75,0.01,T 
230201,540595,58040,22178,546.7,566.85,121.25,A 
230201,540596,834,413,613.6,610.65,2.53,A 
230201,540597,33511,33511,5.75,5.48,1.93,XT
230201,540602,78607,76591,120.85,124.05,92.56,B 
230201,540611,34854,13500,611.45,619.0,82.55,A 
230201,540612,66,33,141.02,141.48,0.05,B 
230201,540614,882376,882376,1.24,1.26,10.94,T 
230201,540615,771277,629097,0.83,0.82,5.22,B 
230201,540642,21317,12316,45.8,47.8,5.64,B 
230201,540647,862,815,119.55,122.75,0.97,B 
230201,540648,117,117,115.3,120.0,0.13,T 
230201,540649,4657,1751,478.7,490.75,8.38,B 
230201,540650,2028,1311,316.5,326.05,4.15,B 
230201,540651,4000,4000,25.1,25.0,1.0,M 
230201,540652,6000,6000,90.0,90.0,5.4,M 
230201,540653,772532,411286,2.88,2.88,11.85,B 
230201,540654,77082,29306,42.8,40.7,12.54,B 
230201,540669,12078,10642,41.0,41.75,4.36,B 
230201,540673,1326,695,368.85,373.45,2.56,A 
230201,540678,66243,11725,484.1,511.4,56.76,A 
230201,540679,17,8,595.45,625.85,0.05,B 
230201,540680,9477,3408,203.0,211.05,6.92,A 
230201,540686,1476,1160,162.25,160.25,1.88,X 
230201,540691,151430,23847,135.8,141.05,32.38,A 
230201,540692,7350,4102,225.15,233.55,9.24,B 
230201,540693,12615,8566,186.25,187.45,15.95,B 
230201,540694,4802,3918,101.6,105.6,3.98,B 
230201,540695,900,900,31.95,33.6,0.29,M 
230201,540696,249,249,91.3,92.4,0.23,XT
230201,540699,104320,27113,2806.8,2682.2,761.01,A 
230201,540700,10420,9870,34.4,35.1,3.4,B 
230201,540701,40999,16977,84.55,84.8,14.35,A 
230201,540702,25393,18399,25.2,25.7,4.64,B 
230201,540704,2161,1290,578.4,576.3,7.46,B 
230201,540709,543090,298651,2.98,3.1,8.9,B 
230201,540710,16593,6019,142.2,148.0,8.56,B 
