Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
231110,511535,366,366,21.07,22.17,0.08,XT
231110,511549,2078,1708,133.5,134.05,2.28,X 
231110,511551,49924,11199,468.4,464.25,52.46,B 
231110,511557,551842,482433,1.16,1.17,5.6,X 
231110,511559,1549,1255,73.49,74.55,0.92,B 
231110,511563,100,100,34.25,33.58,0.03,XT
231110,511571,2235,2235,156.3,159.45,3.49,XT
231110,511589,35439,27380,77.2,82.19,21.14,B 
231110,511593,935,935,6.11,5.82,0.06,X 
231110,511601,4235,2749,11.58,11.53,0.32,X 
231110,511605,5916,5833,69.0,67.61,4.02,B 
231110,511609,1554,1554,28.07,28.13,0.44,X 
231110,511611,261,261,4.67,4.45,0.01,T 
231110,511626,50,50,15.05,15.05,0.01,XT
231110,511628,4407,4402,496.15,500.25,21.84,X 
231110,511630,855,855,3.3,3.32,0.03,T 
231110,511644,11,11,121.7,124.1,0.01,XT
231110,511654,2264,2264,27.0,25.72,0.61,X 
231110,511658,75318,48176,101.98,104.75,49.13,X 
231110,511664,7950,7950,2.07,1.98,0.16,XT
231110,511672,11205,11205,65.73,67.45,7.37,XT
231110,511676,9484,6218,184.6,184.55,11.48,B 
231110,511688,1166,1166,6.8,7.0,0.08,X 
231110,511692,258,258,27.78,27.0,0.07,X 
231110,511696,4,4,202.1,192.5,0.01,XT
231110,511700,3706,3706,54.9,55.0,2.03,XT
231110,511702,334,216,29.55,30.15,0.06,X 
231110,511710,21262,19862,1.35,1.31,0.27,X 
231110,511712,1267,1267,17.55,19.5,0.22,X 
231110,511714,1689,1686,30.02,30.95,0.51,X 
231110,511724,1342,1342,21.94,21.65,0.29,T 
231110,511726,17053,4809,17.67,18.03,0.85,B 
231110,511728,100,100,22.5,23.51,0.02,XT
231110,511736,58454,58454,1.44,1.4,0.84,Z 
231110,511740,1,1,84.07,84.07,0.0,XT
231110,511742,26833,15499,283.2,278.5,43.89,B 
231110,511754,2736,2736,345.3,329.75,9.45,XT
231110,511756,704,704,31.98,31.98,0.23,Z 
231110,511760,272398,213161,0.59,0.6,1.26,X 
231110,511764,21559,17895,49.07,52.03,8.78,X 
231110,511766,1773,1086,385.95,392.05,4.19,B 
231110,511768,5080,4670,340.6,349.5,15.91,X 
231110,512008,5574,5574,272.6,270.95,15.19,XT
231110,512018,55933,39766,2.33,2.38,0.93,X 
231110,512020,106,58,3127.6,3140.0,1.81,X 
231110,512024,1,1,91.31,86.97,0.0,XT
231110,512036,1,1,123.0,120.6,0.0,XT
231110,512038,1,1,116.15,113.9,0.0,XT
231110,512047,9161,9161,3.24,3.24,0.3,XT
231110,512048,136999,136999,5.08,5.04,6.96,XT
231110,512064,1482,1482,105.0,105.0,1.56,XT
231110,512068,224862,224862,142.95,146.1,321.44,XT
231110,512070,52036,23771,547.35,550.55,130.11,A 
231110,512093,23526,23526,3.97,4.05,0.93,Z 
231110,512097,1053148,943338,0.48,0.46,4.53,X 
231110,512103,10,10,90.0,90.0,0.01,XT
231110,512131,5822,5822,67.56,67.55,3.93,T 
231110,512149,37053,37053,0.49,2.4,0.18,XT
231110,512161,10966,9645,35.95,36.64,3.47,B 
231110,512165,397776,397316,141.5,141.65,562.2,X 
231110,512169,2,2,11.71,11.16,0.0,XT
231110,512175,31469,31469,4.2,4.23,1.32,XT
231110,512179,8056,5294,445.8,452.55,23.6,A 
231110,512215,310,310,33.0,32.6,0.1,XT
231110,512217,6502,5000,26.74,26.69,1.34,X 
231110,512229,40845,40845,279.8,274.35,114.28,XT
231110,512237,79496,37831,289.4,294.2,109.48,A 
231110,512247,81784,54765,3.9,3.82,2.14,X 
231110,512257,103682,81338,3.99,3.98,3.25,X 
231110,512267,43673,33229,20.64,19.85,6.86,B 
231110,512279,102,102,9.44,9.44,0.01,Z 
231110,512296,295,295,66.52,67.87,0.2,T 
231110,512301,4680,4680,4.71,4.8,0.22,XT
231110,512329,1938,1938,8098.8,7940.0,156.95,XT
231110,512344,1200,1200,3.65,3.84,0.04,X 
231110,512379,6640699,4181640,23.64,21.87,988.54,A 
231110,512381,6772,1456,168.4,167.6,2.45,B 
231110,512393,15645,12571,111.75,105.3,14.05,X 
231110,512399,15728,15728,13.14,12.89,2.07,XT
231110,512425,11,9,451.1,424.6,0.04,X 
231110,512437,1413,1173,556.65,558.65,6.53,X 
231110,512441,77333,68700,14.81,15.64,10.17,X 
231110,512443,140410,98520,13.6,14.0,13.4,X 
231110,512453,6785,4766,684.7,667.55,32.63,X 
231110,512455,17746,9598,522.3,533.4,50.13,A 
231110,512463,501859,501859,38.25,38.2,191.96,T 
231110,512477,2232,1977,228.3,237.05,4.51,X 
231110,512481,2,2,3.15,3.0,0.0,X 
231110,512485,5,5,52.17,54.31,0.0,X 
231110,512489,2026,2025,95.1,92.5,1.93,X 
231110,512493,4225,2637,47.65,49.71,1.26,X 
231110,512499,106624,106624,0.49,0.49,0.52,X 
231110,512519,24746,15011,93.85,93.83,14.09,B 
231110,512527,1145,1081,1149.5,1100.0,12.43,X 
231110,512529,48889,15772,97.64,98.15,15.4,A 
231110,512531,21572,8396,112.95,115.65,9.48,B 
231110,512553,2738,1928,126.65,124.85,2.44,B 
231110,512559,10899,8254,39.0,38.6,3.22,B 
231110,512565,710,710,39.42,41.49,0.28,XT
231110,512573,11594,7621,395.7,395.3,30.16,A 
231110,512587,8162,8162,52.13,49.65,4.25,XT
231110,512589,3620,3620,25.51,24.3,0.92,X 
231110,512591,272,272,65.0,63.1,0.18,XT
231110,512595,40,40,234.15,229.6,0.09,XT
231110,512597,1018,1018,119.15,119.5,1.21,T 
231110,512599,99841,43459,2205.4,2213.65,958.44,A 
231110,512604,4460,4258,4.4,4.76,0.19,X 
231110,512608,28798,28798,6.05,6.07,1.74,T 
231110,512618,555,555,6.04,6.11,0.03,XT
231110,512624,177347,159941,3.39,3.1,5.42,X 
231110,512626,3717,2873,194.9,204.7,5.6,B 
231110,512634,12939,11324,102.2,108.0,11.57,X 
231110,513005,1238,1238,44.99,45.0,0.56,XT
231110,513010,856,548,800.55,796.45,4.39,B 
231110,513023,46757,22554,401.65,400.95,90.59,A 
231110,513043,4442,2863,59.3,61.49,1.7,X 
231110,513059,28201,28201,21.89,21.14,6.17,XT
231110,513063,1202,1202,20.01,19.95,0.24,XT
231110,513097,8589,5898,530.15,530.7,31.27,A 
231110,513108,1938,1617,697.35,682.0,11.28,B 
231110,513117,11066,11066,6.81,6.54,0.75,XT
231110,513119,8144,8144,54.0,54.01,4.4,XT
231110,513121,124291,88536,31.42,33.41,27.82,B 
231110,513173,300,300,23.0,23.5,0.07,XT
231110,513228,57934,31614,102.5,101.65,32.4,B 
231110,513250,511849,511849,13.8,14.08,70.64,T 
231110,513252,123,122,800.3,799.55,0.98,X 
231110,513262,8696,5850,284.85,288.55,16.66,B 
231110,513269,36059,11642,243.3,241.5,28.32,B 
231110,513303,3226,2309,18.1,18.25,0.42,X 
231110,513307,2623,2623,94.75,90.25,2.49,XT
231110,513309,5792,5792,12.71,13.21,0.74,Z 
231110,513335,6033,6033,3.7,3.65,0.22,Z 
231110,513337,24080,24080,39.09,38.33,9.41,XT
231110,513349,2985,1793,402.1,406.7,7.21,B 
231110,513353,13667,8723,253.8,252.1,22.14,X 
231110,513361,94722,94722,2.03,2.01,1.92,XT
231110,513369,1368,1368,63.0,63.5,0.86,XT
231110,513375,1818,990,1072.8,1069.05,10.62,A 
231110,513377,170583,84903,51.76,51.77,43.95,A 
231110,513397,51,51,7.33,7.42,0.0,XT
231110,513401,31471,19690,30.9,29.93,6.08,X 
231110,513403,505,505,5.6,5.65,0.03,X 
231110,513418,12983,12465,4.37,4.31,0.54,X 
231110,513422,2080,1236,22.4,23.15,0.28,X 
231110,513434,1099,522,919.15,913.3,4.8,A 
231110,513436,11000,11000,50.01,50.47,5.5,T 
231110,513452,355,355,9.09,9.09,0.03,XT
231110,513456,3664,3664,27.25,27.0,1.0,XT
231110,513460,504,504,7.62,7.62,0.04,Z 
231110,513472,1589,1589,49.1,49.0,0.78,XT
231110,513488,411,379,33.74,33.55,0.13,X 
231110,513498,5946,5946,179.45,170.95,10.67,XT
231110,513502,229307,163263,2.87,2.78,4.69,X 
231110,513507,500,500,155.5,163.4,0.78,P 
231110,513509,1350,1350,408.2,388.8,5.51,T 
231110,513511,168,121,136.1,133.0,0.16,X 
231110,513513,1970,1970,9.81,9.81,0.19,X 
231110,513515,747,747,1.32,1.36,0.01,Z 
231110,513517,4816,4276,621.15,617.7,26.56,B 
231110,513519,10964,7228,696.6,693.7,50.35,B 
231110,513528,2735,2735,3.71,3.9,0.1,X 
231110,513532,2058,1396,151.7,153.35,2.12,X 
231110,513536,76056,64464,14.85,15.81,9.57,X 
231110,513548,161,161,179.25,175.75,0.29,XT
231110,513554,9296,8255,76.22,78.95,6.29,B 
231110,513566,3463,3463,19.6,18.83,0.68,XT
231110,513575,1157,1157,20.5,19.93,0.24,XT
231110,513599,191563,73612,145.15,144.35,106.85,A 
231110,513629,8090,8090,92.85,91.75,7.51,XT
231110,513642,1042,1042,48.0,48.01,0.5,XT
231110,513683,82432,23512,150.05,150.85,35.28,A 
231110,513687,403,403,4.5,4.4,0.02,XT
231110,513693,34220,25156,51.72,54.3,13.01,X 
231110,513699,228,228,28.01,28.5,0.06,XT
231110,513709,88657,63083,160.85,158.25,101.47,X 
231110,513713,47074,40711,8.29,8.29,3.37,X 
231110,513721,71,71,18.76,19.14,0.01,Z 
231110,513723,3250,2772,250.1,240.0,6.93,X 
231110,513729,1753,1753,47.92,48.3,0.84,T 
231110,514010,1993,1993,19.7,19.32,0.39,XT
231110,514028,102,101,27.51,27.77,0.03,X 
231110,514030,12775,9144,229.8,232.9,21.01,X 
231110,514036,365,272,595.4,625.9,1.62,B 
231110,514043,82188,38267,147.5,146.4,56.44,B 
231110,514045,1125,841,177.4,178.4,1.49,B 
231110,514087,7169,5929,100.07,102.85,5.93,X 
231110,514113,2908,2908,27.01,27.73,0.79,XT
231110,514128,1,1,14.95,14.95,0.0,X 
231110,514138,4890,4890,433.25,445.25,21.19,XT
231110,514140,473,472,23.5,24.0,0.11,X 
231110,514142,1,1,92.85,94.8,0.0,B 
231110,514162,637948,499503,148.9,149.55,743.76,A 
231110,514165,73496,54714,11.91,11.75,6.52,X 
231110,514167,1652,1205,853.1,825.4,10.28,B 
231110,514171,81,81,32.65,31.5,0.03,XT
231110,514175,188,188,59.24,58.08,0.11,T 
231110,514183,25384,18504,146.95,149.1,27.19,X 
231110,514197,18604,18604,30.0,30.3,5.58,XT
231110,514211,17221,17221,3.64,3.47,0.63,T 
231110,514215,2913,2913,227.45,226.25,6.63,Z 
231110,514223,1175,1175,5.39,5.44,0.06,XT
231110,514234,1286,927,311.6,309.8,2.89,B 
231110,514238,1694,1325,1197.75,1166.65,15.87,X 
231110,514240,3933,2003,5.61,5.88,0.11,X 
231110,514248,300,300,36.6,38.08,0.11,P 
231110,514264,22114,17293,17.41,17.16,3.01,X 
231110,514266,284,270,66.4,66.4,0.18,X 
231110,514272,130,130,62.0,62.4,0.08,XT
231110,514274,1096,1060,24.43,24.11,0.26,B 
231110,514280,18535,18535,84.96,80.92,15.75,XT
231110,514286,25790,21397,14.56,14.83,3.12,B 
231110,514300,1284,1284,52.05,52.7,0.67,T 
231110,514302,14731,14731,184.4,187.6,27.16,XT
