Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
230201,Abhishek Integrations Ltd.,AILIMITED,,6000,6000,34.0,35.55,2.04,6000.0,6000.0,0.0,0.0,SM
230201,All E Technologies Ltd.,ALLETEC,,60800,43200,102.65,104.2,44.3448,60800.0,43200.0,0.0,0.0,SM
230201,Amiable Logistics (India) Ltd.,AMIABLE,,1600,1600,87.05,90.0,1.3928,1600.0,1600.0,0.0,0.0,SM
230201,Anlon Technology Solution Ltd.,ANLON,,26400,22800,179.25,196.0,40.869,26400.0,22800.0,0.0,0.0,SM
230201,Annapurna Swadisht Ltd.,ANNAPURNA,,46000,42000,130.25,134.5,54.705,46000.0,42000.0,0.0,0.0,SM
230201,Arham Technologies Ltd.,ARHAM,,21000,18000,71.2,69.45,12.816,21000.0,18000.0,0.0,0.0,SM
230201,Arihant Academy Ltd.,ARIHANTACA,,54400,35200,128.95,137.85,45.3904,54400.0,35200.0,0.0,0.0,SM
230201,Aristo Bio-Tech and Lifescienc,ARISTO,,140800,132800,80.2,83.15,106.5056,140800.0,132800.0,0.0,0.0,ST
230201,Ascom Leasing & Investments Lt,ASCOM,,6000,6000,324.85,309.4,19.491000000000003,6000.0,6000.0,0.0,0.0,SM
230201,Aurangabad Distillery Ltd.,AURDIS,,2000,2000,124.95,124.95,2.499,2000.0,2000.0,0.0,0.0,SM
230201,Baheti Recycling Industries Lt,BAHETI,,12000,9000,112.3,110.8,10.107,12000.0,9000.0,0.0,0.0,SM
230201,Beta Drugs Ltd.,BETA,,2600,2400,630.0,630.0,15.12,2600.0,2400.0,0.0,0.0,SM
230201,BEW Engineering Ltd.,BEWLTD,,1250,1250,690.0,701.0,8.625,1250.0,1250.0,0.0,0.0,SM
230201,Bright Solar Ltd.,BRIGHT,,447000,351000,8.65,9.1,30.3615,447000.0,351000.0,0.0,0.0,SM
230201,Varanium Cloud Ltd.,CLOUD,,59000,47000,1289.7,1344.5,606.159,59000.0,47000.0,0.0,0.0,SM
230201,CMM Infraprojects Ltd.,CMMIPL,,15000,15000,5.8,6.1,0.87,15000.0,15000.0,0.0,0.0,ST
230201,Chaman Metallics Ltd.,CMNL,,1029000,723000,63.5,53.3,459.105,1029000.0,723000.0,0.0,0.0,SM
230201,Continental Seeds and Chemical,CONTI,,73326,49995,28.75,27.5,14.3735625,73326.0,49995.0,0.0,0.0,SM
230201,Cool Caps Industries Ltd.,COOLCAPS,,6750,6000,526.4,527.55,31.584,6750.0,6000.0,0.0,0.0,SM
230201,Destiny Logistics & Infra Ltd.,DESTINY,,12000,12000,14.95,14.25,1.794,12000.0,12000.0,0.0,0.0,SM
230201,DK Enterprises Global Ltd.,DKEGL,,3000,3000,57.1,58.0,1.713,3000.0,3000.0,0.0,0.0,SM
