Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
230828,Aatmaj Healthcare Ltd.,AATMAJ,,110000,90000,53.9,55.2,48.51,110000.0,90000.0,0.0,0.0,SM
230828,AB Cotspin India Ltd.,ABCOTS,,196000,116000,94.4,91.3,109.504,196000.0,116000.0,0.0,0.0,SM
230828,Accord Synergy Ltd.,ACCORD,,2000,2000,29.5,31.0,0.59,2000.0,2000.0,0.0,0.0,SM
230828,Agarwal Float Glass India Ltd.,AGARWALFT,,6000,6000,37.0,37.0,2.22,6000.0,6000.0,0.0,0.0,SM
230828,Agni Green Power Ltd.,AGNI,,25000,20000,26.8,27.55,5.36,25000.0,20000.0,0.0,0.0,SM
230828,AG Universal Ltd.,AGUL,,238000,168000,64.8,54.0,108.864,238000.0,168000.0,0.0,0.0,SM
230828,Abhishek Integrations Ltd.,AILIMITED,,12000,12000,30.7,29.25,3.684,12000.0,12000.0,0.0,0.0,SM
230828,ANI Integrated Services Ltd.,AISL,,2400,2400,54.75,57.25,1.314,2400.0,2400.0,0.0,0.0,SM
230828,All E Technologies Ltd.,ALLETEC,,75200,51200,124.55,120.8,63.7696,75200.0,51200.0,0.0,0.0,SM
230828,Ambani Organics Ltd.,AMBANIORG,,2000,2000,155.25,148.0,3.105,2000.0,2000.0,0.0,0.0,SM
230828,Ameya Precision Engineers Ltd.,AMEYA,,16000,12000,55.65,56.35,6.678,16000.0,12000.0,0.0,0.0,SM
230828,Amiable Logistics (India) Ltd.,AMIABLE,,1600,1600,75.05,75.05,1.2008,1600.0,1600.0,0.0,0.0,SM
230828,Anlon Technology Solution Ltd.,ANLON,,18000,13200,279.0,265.75,36.828,18000.0,13200.0,0.0,0.0,SM
230828,Annapurna Swadisht Ltd.,ANNAPURNA,,45000,33000,327.65,328.15,108.1245,45000.0,33000.0,0.0,0.0,SM
230828,Arham Technologies Ltd.,ARHAM,,27000,18000,120.0,123.0,21.6,27000.0,18000.0,0.0,0.0,SM
230828,Arihant Academy Ltd.,ARIHANTACA,,1600,1600,149.95,149.0,2.3991999999999996,1600.0,1600.0,0.0,0.0,SM
230828,Aristo Bio-Tech and Lifescienc,ARISTO,,14400,12800,77.35,76.75,9.900799999999998,14400.0,12800.0,0.0,0.0,SM
230828,Aurangabad Distillery Ltd.,AURDIS,,16000,14000,227.0,228.9,31.78,16000.0,14000.0,0.0,0.0,SM
230828,Auro Impex & Chemicals Ltd.,AUROIMPEX,,12800,11200,70.0,71.35,7.84,12800.0,11200.0,0.0,0.0,SM
230828,Baheti Recycling Industries Lt,BAHETI,,6000,4500,140.95,140.55,6.34275,6000.0,4500.0,0.0,0.0,SM
230828,Beta Drugs Ltd.,BETA,,10400,9600,1012.0,976.0,97.152,10400.0,9600.0,0.0,0.0,SM
230828,Bombay Metrics Supply Chain Lt,BMETRICS,,13200,10400,170.0,175.75,17.68,13200.0,10400.0,0.0,0.0,SM
230828,Bright Solar Ltd.,BRIGHT,,99000,75000,4.85,4.8,3.6375,99000.0,75000.0,0.0,0.0,SM
230828,Cadsys India Ltd.,CADSYS,,26000,22000,128.65,132.75,28.303,26000.0,22000.0,0.0,0.0,SM
230828,Cell Point (India) Ltd.,CELLPOINT,,44400,31200,51.5,50.9,16.068,44400.0,31200.0,0.0,0.0,SM
230828,Varanium Cloud Ltd.,CLOUD,,346000,256000,147.9,152.3,378.624,346000.0,256000.0,0.0,0.0,SM
230828,CMM Infraprojects Ltd.,CMMIPL,,3000,3000,5.55,5.8,0.1665,3000.0,3000.0,0.0,0.0,ST
230828,Chaman Metallics Ltd.,CMNL,,33000,27000,67.0,67.7,18.09,33000.0,27000.0,0.0,0.0,SM
230828,Cyber Media Research & Service,CMRSL,,1600,1600,141.0,142.25,2.256,1600.0,1600.0,0.0,0.0,SM
230828,Continental Seeds and Chemical,CONTI,,9999,9999,32.5,32.1,3.249675,9999.0,9999.0,0.0,0.0,SM
230828,Cool Caps Industries Ltd.,COOLCAPS,,3250,3000,580.0,590.0,17.4,3250.0,3000.0,0.0,0.0,SM
230828,Crayons Advertising Ltd.,CRAYONS,,138000,96000,161.0,159.45,154.56,138000.0,96000.0,0.0,0.0,SM
230828,DE Neers Tools Ltd.,DENEERS,,18000,16800,227.9,232.0,38.2872,18000.0,16800.0,0.0,0.0,SM
230828,Vasa Denticity Ltd.,DENTALKART,,19000,10000,461.15,451.5,46.115,19000.0,10000.0,0.0,0.0,SM
230828,Destiny Logistics & Infra Ltd.,DESTINY,,66000,60000,19.65,18.75,11.79,66000.0,60000.0,0.0,0.0,SM
230828,DK Enterprises Global Ltd.,DKEGL,,3000,3000,83.1,89.0,2.493,3000.0,3000.0,0.0,0.0,SM
230828,Dollex Agrotech Ltd.,DOLLEX,,24000,12000,47.45,46.25,5.694,24000.0,12000.0,0.0,0.0,SM
230828,Drone Destination Ltd.,DRONE,,118000,88000,129.6,128.65,114.048,118000.0,88000.0,0.0,0.0,SM
230828,Ducol Organics & Colours Ltd.,DUCOL,,16000,9600,178.55,177.0,17.1408,16000.0,9600.0,0.0,0.0,SM
230828,DU Digital Global Ltd.,DUGLOBAL,,50000,50000,56.05,57.95,28.025,50000.0,50000.0,0.0,0.0,SM
230828,Dynamic Services & Security Lt,DYNAMIC,,158000,90000,80.75,77.05,72.675,158000.0,90000.0,0.0,0.0,SM
230828,Emkay Taps And Cutting Tools L,EMKAYTOOLS,,4800,4800,484.7,510.0,23.2656,4800.0,4800.0,0.0,0.0,SM
