Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
230828,JIO Financial Services,JIOFIN,543940,99871209,99871209,211.15,214.5,210878.05780350004,87522126.0,87522126.0,12349083.0,12349083.0,BE
230828,Zomato Ltd.,ZOMATO,543320,297014789,195959827,92.35,91.0,180968.9002345,141118441.0,48535223.0,155896348.0,147424604.0,EQ
230828,Star Health and Allied Insuran,STARHEALTH,543412,25446557,24191067,611.15,610.2,147843.70597049998,2532963.0,1534574.0,22913594.0,22656493.0,EQ
230828,Suzlon Energy Ltd.,SUZLON,532667,224312527,103674791,23.5,22.4,24363.575885,192627964.0,84223189.0,31684563.0,19451602.0,EQ
230828,Varun Beverages Ltd.,VBL,540180,2971974,2367638,874.5,873.85,20704.99431,1054338.0,580099.0,1917636.0,1787539.0,EQ
230828,Railtel Corporation Of India L,RAILTEL,543265,45444938,8837163,190.85,166.4,16865.7255855,43844731.0,8526187.0,1600207.0,310976.0,EQ
230828,Avenue Supermarts Ltd.,DMART,540376,631032,419166,3592.9,3534.6,15060.215214000002,619104.0,413006.0,11928.0,6160.0,EQ
230828,Minda Corporation Ltd.,MINDACORP,538962,6224155,4594037,324.35,309.45,14900.7590095,5560201.0,3994220.0,663954.0,599817.0,EQ
230828,Gujarat Mineral Development Co,GMDCLTD,532181,36544466,5549797,253.0,226.6,14040.98641,33776086.0,4991906.0,2768380.0,557891.0,EQ
230828,Amber Enterprises India Ltd.,AMBER,540902,761475,483976,2894.6,2785.95,14009.169295999998,581513.0,314397.0,179962.0,169579.0,EQ
230828,Adani Power Ltd.,ADANIPOWER,533096,15645585,4271496,321.8,325.05,13745.674127999999,14579011.0,4049549.0,1066574.0,221947.0,EQ
230828,,LIQUIDBEES,,1825549,1337551,1000.0,1000.0,13375.51,1825549.0,1337551.0,0.0,0.0,EQ
230828,One97 Communications Ltd.,PAYTM,543396,4498911,1359760,882.8,899.2,12003.96128,4182743.0,1241663.0,316168.0,118097.0,EQ
230828,Tata Teleservices (Maharashtra,TTML,532371,45400117,12909502,91.45,84.4,11805.739579000001,40274004.0,10606879.0,5126113.0,2302623.0,EQ
230828,Rail Vikas Nigam Ltd.,RVNL,542649,23218366,9206199,126.85,123.9,11678.063431499999,20693995.0,7721794.0,2524371.0,1484405.0,EQ
230828,Supreme Industries Ltd.,SUPREMEIND,509930,536630,228449,4454.5,4498.2,10176.260705,528678.0,225154.0,7952.0,3295.0,EQ
230828,Jaiprakash Power Ventures Ltd.,JPPOWER,532627,472478567,122253820,8.1,7.6,9902.55942,365579708.0,84629132.0,106898859.0,37624688.0,EQ
230828,SJVN Ltd.,SJVN,533206,42076277,15384913,60.8,56.85,9354.027103999999,40391201.0,14872319.0,1685076.0,512594.0,EQ
230828,Indiabulls Real Estate Ltd.,IBREALEST,532832,46933144,12129126,74.4,71.55,9024.069744,43323613.0,11076738.0,3609531.0,1052388.0,EQ
230828,Texmaco Rail & Engineering Ltd,TEXRAIL,533326,16595327,5684098,148.3,131.15,8429.517334,15573679.0,5383913.0,1021648.0,300185.0,EQ
230828,Hindustan Construction Company,HCC,500185,74913916,29269844,28.25,26.55,8268.73093,64540655.0,25695056.0,10373261.0,3574788.0,EQ
230828,Jamna Auto Industries Ltd.,JAMNAAUTO,520051,20785705,6868894,116.7,108.5,8015.999298000001,19361072.0,6169777.0,1424633.0,699117.0,EQ
230828,TV18 Broadcast Ltd.,TV18BRDCST,532800,29617971,16351615,48.45,47.45,7922.3574675,28212142.0,15591430.0,1405829.0,760185.0,EQ
230828,JSW Energy Ltd.,JSWENERGY,533148,4410021,2268851,347.25,347.6,7878.5850975,4069290.0,2009469.0,340731.0,259382.0,EQ
230828,Titagarh Railsystems Ltd.,TITAGARH,532966,2438801,969953,784.1,818.35,7605.401473000001,2296843.0,922321.0,141958.0,47632.0,EQ
230828,APL Apollo Tubes Ltd.,APLAPOLLO,533758,910010,454169,1668.8,1694.7,7579.172271999999,843321.0,409872.0,66689.0,44297.0,EQ
230828,Jaiprakash Associates Ltd.,JPASSOCIAT,532532,215475895,69759109,10.8,9.15,7533.9837720000005,177007345.0,53007062.0,38468550.0,16752047.0,EQ
230828,Laxmi Organic Industries Ltd.,LXCHEM,543277,10071485,2488949,285.85,263.65,7114.660716500001,9699314.0,2382294.0,372171.0,106655.0,EQ
230828,Himadri Speciality Chemical Lt,HSCL,500184,12387170,3420114,200.15,190.9,6845.358171,11869789.0,3263742.0,517381.0,156372.0,EQ
