Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
230818,Aatmaj Healthcare Ltd.,AATMAJ,,70000,56000,49.1,49.05,27.496,70000.0,56000.0,0.0,0.0,SM
230818,AB Cotspin India Ltd.,ABCOTS,,124000,92000,67.2,56.0,61.824,124000.0,92000.0,0.0,0.0,SM
230818,AB Infrabuild Ltd.,ABINFRA,,68000,64000,33.2,34.95,21.248,68000.0,64000.0,0.0,0.0,SM
230818,Agarwal Float Glass India Ltd.,AGARWALFT,,12000,9000,36.6,37.0,3.294,12000.0,9000.0,0.0,0.0,SM
230818,AG Universal Ltd.,AGUL,,4000,4000,49.0,49.0,1.96,4000.0,4000.0,0.0,0.0,SM
230818,Abhishek Integrations Ltd.,AILIMITED,,6000,6000,32.95,32.5,1.9770000000000003,6000.0,6000.0,0.0,0.0,SM
230818,ANI Integrated Services Ltd.,AISL,,1200,1200,54.0,51.45,0.648,1200.0,1200.0,0.0,0.0,SM
230818,All E Technologies Ltd.,ALLETEC,,33600,24000,118.0,118.75,28.32,33600.0,24000.0,0.0,0.0,SM
230818,Ameya Precision Engineers Ltd.,AMEYA,,24000,24000,44.3,42.2,10.632,24000.0,24000.0,0.0,0.0,SM
230818,Anlon Technology Solution Ltd.,ANLON,,14400,12000,258.5,270.55,31.02,14400.0,12000.0,0.0,0.0,SM
230818,Annapurna Swadisht Ltd.,ANNAPURNA,,98000,70000,350.3,340.0,245.21,98000.0,70000.0,0.0,0.0,SM
230818,Arham Technologies Ltd.,ARHAM,,18000,12000,105.0,106.5,12.6,18000.0,12000.0,0.0,0.0,SM
230818,Arihant Academy Ltd.,ARIHANTACA,,6400,6400,143.35,142.5,9.1744,6400.0,6400.0,0.0,0.0,SM
230818,Aristo Bio-Tech and Lifescienc,ARISTO,,9600,6400,70.0,71.35,4.48,9600.0,6400.0,0.0,0.0,SM
230818,Aurangabad Distillery Ltd.,AURDIS,,215000,149000,209.5,232.75,312.155,215000.0,149000.0,0.0,0.0,SM
230818,Auro Impex & Chemicals Ltd.,AUROIMPEX,,35200,32000,67.2,65.3,21.504,35200.0,32000.0,0.0,0.0,SM
230818,Baheti Recycling Industries Lt,BAHETI,,46500,40500,126.15,125.2,51.09075,46500.0,40500.0,0.0,0.0,SM
230818,Beta Drugs Ltd.,BETA,,24800,15800,987.85,914.15,156.0803,24800.0,15800.0,0.0,0.0,SM
230818,BEW Engineering Ltd.,BEWLTD,,3500,3500,1358.35,1370.5,47.54225,3500.0,3500.0,0.0,0.0,SM
230818,Bombay Metrics Supply Chain Lt,BMETRICS,,4000,4000,185.0,185.0,7.4,4000.0,4000.0,0.0,0.0,SM
230818,Bright Solar Ltd.,BRIGHT,,60000,54000,4.85,4.8,2.6189999999999998,60000.0,54000.0,0.0,0.0,SM
230818,Cell Point (India) Ltd.,CELLPOINT,,31200,25200,51.1,50.9,12.8772,31200.0,25200.0,0.0,0.0,SM
230818,Varanium Cloud Ltd.,CLOUD,,173000,126000,172.05,175.9,216.783,173000.0,126000.0,0.0,0.0,SM
230818,Chaman Metallics Ltd.,CMNL,,192000,138000,56.3,56.3,77.694,192000.0,138000.0,0.0,0.0,SM
230818,Cyber Media Research & Service,CMRSL,,7200,6400,145.4,138.5,9.3056,7200.0,6400.0,0.0,0.0,SM
230818,Continental Seeds and Chemical,CONTI,,33330,16665,29.5,29.8,4.916175,33330.0,16665.0,0.0,0.0,SM
230818,Cool Caps Industries Ltd.,COOLCAPS,,15500,13750,552.7,510.5,75.99625,15500.0,13750.0,0.0,0.0,SM
230818,Crayons Advertising Ltd.,CRAYONS,,38000,36000,148.35,149.0,53.406,38000.0,36000.0,0.0,0.0,SM
230818,DE Neers Tools Ltd.,DENEERS,,19200,14400,235.95,240.75,33.9768,19200.0,14400.0,0.0,0.0,SM
230818,Vasa Denticity Ltd.,DENTALKART,,30000,21000,457.55,453.7,96.0855,30000.0,21000.0,0.0,0.0,SM
230818,DK Enterprises Global Ltd.,DKEGL,,3000,3000,96.0,99.0,2.88,3000.0,3000.0,0.0,0.0,SM
230818,Dollex Agrotech Ltd.,DOLLEX,,24000,12000,45.8,45.6,5.496,24000.0,12000.0,0.0,0.0,SM
230818,Dhanuka Realty Ltd.,DRL,,6000,6000,9.6,9.6,0.576,6000.0,6000.0,0.0,0.0,SM
230818,Drone Destination Ltd.,DRONE,,232000,200000,129.35,135.7,258.7,232000.0,200000.0,0.0,0.0,SM
230818,Ducol Organics & Colours Ltd.,DUCOL,,1600,1600,182.0,182.0,2.912,1600.0,1600.0,0.0,0.0,SM
230818,DU Digital Global Ltd.,DUGLOBAL,,10000,10000,49.5,48.45,4.95,10000.0,10000.0,0.0,0.0,SM
230818,Dynamic Services & Security Lt,DYNAMIC,,48000,44000,60.75,57.9,26.73,48000.0,44000.0,0.0,0.0,SM
230818,Emkay Taps And Cutting Tools L,EMKAYTOOLS,,600,600,509.5,485.25,3.057,600.0,600.0,0.0,0.0,SM
230818,Essen Speciality Films Ltd.,ESFL,,52800,45600,144.4,146.75,65.8464,52800.0,45600.0,0.0,0.0,SM
230818,Euro Panel Products Ltd.,EUROBOND,,15000,15000,150.0,151.5,22.5,15000.0,15000.0,0.0,0.0,SM
230818,Felix Industries Ltd.,FELIX,,13000,12000,101.5,95.7,12.18,13000.0,12000.0,0.0,0.0,SM
230818,Fidel Softech Ltd.,FIDEL,,27000,15000,91.5,88.55,13.725,27000.0,15000.0,0.0,0.0,SM
230818,Foce India Ltd.,FOCE,,3400,3200,786.5,809.0,25.168,3400.0,3200.0,0.0,0.0,SM
230818,Frog Cellsat Ltd.,FROG,,26000,22800,239.5,242.2,54.606,26000.0,22800.0,0.0,0.0,SM
230818,Globe International Carriers L,GICL,,3000,3000,43.7,43.7,1.311,3000.0,3000.0,0.0,0.0,SM
230818,Giriraj Civil Developers Ltd.,GIRIRAJ,,12600,12600,570.0,596.75,71.82,12600.0,12600.0,0.0,0.0,SM
230818,Global Pet Industries Ltd.,GLOBALPET,,81000,66000,66.0,67.0,43.56,81000.0,66000.0,0.0,0.0,SM
230818,Gayatri Rubbers and Chemicals ,GRCL,,88000,76000,58.0,59.1,44.08,88000.0,76000.0,0.0,0.0,SM
230818,Greenchef Appliances Ltd.,GREENCHEF,,148800,104000,105.65,102.7,109.876,148800.0,104000.0,0.0,0.0,SM
230818,Homesfy Realty Ltd.,HOMESFY,,1800,1800,418.0,410.0,7.524,1800.0,1800.0,0.0,0.0,SM
230818,Infinium Pharmachem Ltd.,INFINIUM,,16000,13000,496.0,480.5,64.48,16000.0,13000.0,0.0,0.0,SM
230818,Infollion Research Services Lt,INFOLLION,,11200,11200,176.9,177.0,19.8128,11200.0,11200.0,0.0,0.0,SM
230818,Innovana Thinklabs Ltd.,INNOVANA,,18400,13200,590.0,619.0,77.88,18400.0,13200.0,0.0,0.0,SM
230818,Innovative Tyres & Tubes Ltd.,INNOVATIVE,,9000,9000,2.9,2.8,0.261,9000.0,9000.0,0.0,0.0,SM
