Date,Company Name,NSE_Code,BSE_Code,Total_Volume,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Volume,NSE_Delivery,BSE_Volume,BSE_Delivery,Segment
230810,20 Microns Ltd.,20MICRONS,533022,30234,30234,114.55,112.35,34.633047,14575.0,14575.0,15659.0,15659.0,BE
230810,21st Century Management Servic,21STCENMGM,526921,12636,12282,20.4,20.65,2.505528,2931.0,2779.0,9705.0,9503.0,EQ
230810,360 One Wam Ltd.,360ONE,542772,335889,254835,510.15,506.4,1300.0407525,330518.0,252017.0,5371.0,2818.0,EQ
230810,3I Infotech Ltd.,3IINFOLTD,532628,799665,533736,33.0,33.35,176.13288,699311.0,466129.0,100354.0,67607.0,EQ
230810,3M India Ltd.,3MINDIA,523395,18156,4038,28119.45,26828.15,1135.463391,17315.0,3677.0,841.0,361.0,EQ
230810,3P Land Holdings Ltd.,3PLAND,516092,10962,10962,20.1,19.8,2.2033620000000003,7169.0,7169.0,3793.0,3793.0,BE
230810,Aakash Exploration Services Lt,AAKASH,,199703,199703,5.75,5.7,11.4829225,199703.0,199703.0,0.0,0.0,BE
230810,Aaron Industries Ltd.,AARON,,10706,10706,250.65,251.05,26.834588999999998,10706.0,10706.0,0.0,0.0,BE
230810,Aarvi Encon Ltd.,AARVI,,13982,7322,130.85,130.7,9.580836999999999,13982.0,7322.0,0.0,0.0,EQ
230810,Aatmaj Healthcare Ltd.,AATMAJ,,236000,198000,51.5,46.9,101.97,236000.0,198000.0,0.0,0.0,SM
230810,AB Cotspin India Ltd.,ABCOTS,,32000,24000,40.35,45.85,9.684,32000.0,24000.0,0.0,0.0,SM
230810,ABM International Ltd.,ABMINTLLTD,,2221,2221,40.0,41.2,0.8884,2221.0,2221.0,0.0,0.0,BE
230810,Accuracy Shipping Ltd.,ACCURACY,,377498,377498,9.7,9.85,36.617306,377498.0,377498.0,0.0,0.0,BE
230810,ACE Integrated Solutions Ltd.,ACEINTEG,,217,217,36.9,36.9,0.08007299999999999,217.0,217.0,0.0,0.0,BE
230810,Agarwal Float Glass India Ltd.,AGARWALFT,,21000,18000,36.0,35.95,6.48,21000.0,18000.0,0.0,0.0,SM
230810,Agni Green Power Ltd.,AGNI,,30000,25000,22.0,21.5,5.5,30000.0,25000.0,0.0,0.0,SM
230810,Agro Phos India Ltd.,AGROPHOS,,20835,16056,34.1,33.9,5.475096,20835.0,16056.0,0.0,0.0,EQ
230810,AG Universal Ltd.,AGUL,,4000,4000,48.5,48.5,1.94,4000.0,4000.0,0.0,0.0,SM
230810,Ahlada Engineers Ltd.,AHLADA,,1802,1168,114.25,113.2,1.33444,1802.0,1168.0,0.0,0.0,EQ
230810,Airo Lam Ltd.,AIROLAM,,54209,54209,121.75,123.05,65.9994575,54209.0,54209.0,0.0,0.0,BE
230810,ANI Integrated Services Ltd.,AISL,,4800,3600,53.1,55.8,1.9116,4800.0,3600.0,0.0,0.0,SM
230810,Ajooni Biotech Ltd.,AJOONI,,245136,245136,4.15,4.1,10.173144,245136.0,245136.0,0.0,0.0,BE
