Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
JIO Financial Services,123500720,220.25,211.15,272010.3358,JIOFIN,543940,BE
APL Apollo Tubes Ltd.,5054265,1625.1,1668.8,82136.860515,APLAPOLLO,533758,EQ
Union Bank Of India,41517356,86.25,92.05,35808.71955,UNIONBANK,532477,EQ
Zomato Ltd.,31284549,94.7,92.35,29626.467903,ZOMATO,543320,EQ
Rail Vikas Nigam Ltd.,20816045,127.75,126.85,26592.4974875,RVNL,542649,EQ
Suzlon Energy Ltd.,105126683,24.65,23.5,25913.727359499997,SUZLON,532667,EQ
Adani Power Ltd.,7697117,332.7,321.8,25608.308259,ADANIPOWER,533096,EQ
One97 Communications Ltd.,1897077,852.9,882.8,16180.169732999999,PAYTM,543396,EQ
Indian Railway Finance Corpora,29593101,49.5,48.7,14648.584995,IRFC,543257,EQ
Kajaria Ceramics Ltd.,973188,1441.85,1469.75,14031.911178,KAJARIACER,500233,EQ
Avenue Supermarts Ltd.,363924,3664.35,3592.9,13335.449093999998,DMART,540376,EQ
,1299314,1000.0,1000.0,12993.14,LIQUIDBEES,,EQ
Vedant Fashions Ltd.,986104,1235.9,1235.7,12187.259336000001,MANYAVAR,543463,EQ
JSW Energy Ltd.,3316468,366.2,347.25,12144.905815999999,JSWENERGY,533148,EQ
Himadri Speciality Chemical Lt,5092442,225.65,200.15,11491.095373,HSCL,500184,EQ
Railtel Corporation Of India L,5710995,192.7,190.85,11005.087365,RAILTEL,543265,EQ
Reliance Power Ltd.,55539014,18.25,17.45,10135.870055,RPOWER,532939,EQ
Indiabulls Real Estate Ltd.,12784573,78.4,74.4,10023.105232,IBREALEST,532832,EQ
SJVN Ltd.,15973492,61.4,60.8,9807.724087999999,SJVN,533206,EQ
Aavas Financiers Ltd.,607650,1601.1,1599.05,9729.08415,AAVAS,541988,EQ
BEML Ltd.,390088,2461.4,2174.9,9601.626032,BEML,500048,EQ
Jupiter Wagons Ltd.,2774985,344.35,362.45,9555.660847500001,JWL,533272,EQ
Chennai Petroleum Corporation ,2248082,422.2,386.2,9491.402204,CHENNPETRO,500110,EQ
Rashtriya Chemicals and Fertil,7529949,125.75,122.15,9468.9108675,RCF,524230,EQ
AMI Organics Ltd.,711074,1317.3,1334.75,9366.977802,AMIORG,543349,EQ
Max Healthcare Institute Ltd.,1637088,562.1,554.95,9202.071648000001,MAXHEALTH,543220,EQ
Titagarh Railsystems Ltd.,1210704,731.4,784.1,8855.089056,TITAGARH,532966,EQ
Gokaldas Exports Ltd.,1203116,735.35,612.8,8847.113506,GOKEX,532630,EQ
Supreme Industries Ltd.,190166,4455.95,4454.5,8473.701877,SUPREMEIND,509930,EQ
Patel Engineering Ltd.,13903935,59.85,57.0,8321.5050975,PATELENG,531120,EQ
Laxmi Organic Industries Ltd.,2809649,295.35,285.85,8298.2983215,LXCHEM,543277,EQ
PCBL Ltd.,4866109,170.2,156.85,8282.117518,PCBL,506590,EQ
Texmaco Rail & Engineering Ltd,5410565,140.7,148.3,7612.664954999998,TEXRAIL,533326,EQ
GHCL Ltd.,1240736,596.5,539.7,7400.99024,GHCL,500171,EQ
Rajesh Exports Ltd.,1387621,487.35,505.2,6762.5709435,RAJESHEXPO,531500,EQ
GMM Pfaudler Ltd.,432728,1544.5,1548.4,6683.48396,GMMPFAUDLR,505255,EQ
RattanIndia Power Ltd.,111268670,5.95,5.5,6620.485865,RTNPOWER,533122,EQ
Hindustan Construction Company,22736609,27.9,28.25,6343.513911,HCC,500185,EQ
Swan Energy Ltd.,2021182,313.5,307.4,6336.40557,SWANENERGY,503310,EQ
Ircon International Ltd.,5592202,112.85,109.45,6310.799956999999,IRCON,541956,EQ
Finolex Industries Ltd.,2667483,235.95,220.1,6293.9261385,FINPIPE,500940,EQ
Fortis Healthcare Ltd.,1826589,334.5,332.1,6109.940205,FORTIS,532843,EQ
Gujarat Pipavav Port Ltd.,4725219,127.95,119.5,6045.917710500001,GPPL,533248,EQ
Ceat Ltd.,268428,2246.05,2255.65,6029.027094000001,CEATLTD,500878,EQ
Gujarat Mineral Development Co,2426217,246.95,253.0,5991.5428815,GMDCLTD,532181,EQ
Adani Green Energy Ltd.,612915,974.5,980.1,5972.856675,ADANIGREEN,541450,EQ
,2918530,201.25,201.19,5873.541625,SETFNIF50,,EQ
Kalyan Jewellers India Ltd.,2531951,227.85,220.6,5769.0503535,KALYANKJIL,543278,EQ
Nippon Life India Asset Manage,1797747,317.15,311.2,5701.554610499999,NAM-INDIA,540767,EQ
Varun Beverages Ltd.,637076,888.95,874.5,5663.287102,VBL,540180,EQ
JIO Financial Services,123500720,220.25,211.15,272010.3358,JIOFIN,543940,BE
RattanIndia Power Ltd.,111268670,5.95,5.5,6620.485865,RTNPOWER,533122,EQ
Suzlon Energy Ltd.,105126683,24.65,23.5,25913.727359499997,SUZLON,532667,EQ
