Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Tara Chand Infralogistic Solut,10000,108.2,106.05,10.82,TARACHAND,,SM
Thejo Engineering Ltd.,8400,1638.95,1644.85,137.6718,THEJO,,SM
Timescan Logistics (India) Ltd,1000,195.0,198.55,1.95,TIMESCAN,,SM
Transwind Infrastructures Ltd.,20000,9.3,8.9,1.86,TRANSWIND,,SM
Tridhya Tech Ltd.,60000,43.5,43.5,26.1,TRIDHYA,,SM
Uma Converter Ltd.,68000,36.6,35.5,24.888,UMA,,SM
Upsurge Seeds Of Agriculture L,300,390.95,394.0,1.17285,USASEEDS,,SM
Urban Enviro Waste Management ,20400,133.4,133.15,27.2136,URBAN,,SM
Ushanti Colour Chem Ltd.,6000,68.5,67.0,4.11,UCL,,SM
Vadivarhe Speciality Chemicals,6000,41.4,42.8,2.484,VSCL,,SM
Vaidya Sane Ayurved Laboratori,3200,300.8,302.0,9.6256,MADHAVBAUG,,SM
Varanium Cloud Ltd.,164000,159.5,162.5,261.58,CLOUD,,SM
Vasa Denticity Ltd.,2000,452.95,450.0,9.059,DENTALKART,,SM
Vels Film International Ltd.,4800,130.5,134.0,6.264,VELS,,SM
Viaz Tyres Ltd.,10000,45.5,48.5,4.55,VIAZ,,SM
Vilin Bio Med Ltd.,4000,22.15,22.5,0.886,VILINBIO,,SM
Vital Chemtech Ltd.,12000,102.5,101.55,12.3,VITAL,,SM
Viviana Power Tech Ltd.,6000,154.0,153.5,9.24,VIVIANA,,SM
V-Marc India Ltd.,30000,115.9,122.0,34.77,VMARCIND,,SM
Oriana Power Limited,34800,344.3,357.0,119.8164,ORIANA,,SM
Sangani Hospitals Limited,36000,40.6,42.0,14.616,SANGANI,,SM
Service Care Limited,14000,62.5,61.05,8.75,SERVICE,,SM
Shri Techtex Limited,18000,86.55,90.3,15.579,SHRITECH,,SM
Srivari Spices & Foods Ltd,84000,125.65,129.2,105.546,SSFL,,SM
Vinsys IT Services India Ltd,19000,275.85,283.75,52.4115,VINSYS,,SM
Yasons Chemex Care Ltd,30000,33.1,33.5,9.93,YCCL,,SM
Yudiz Solutions Ltd,24800,170.15,174.65,42.1972,YUDIZ,,SM
Zeal Global Services Ltd,19200,205.15,223.25,39.3888,ZEAL,,SM
Crop Life Science Limited,34000,45.75,45.5,15.555,CLSL,,SM
Sungarner Energies Limited,4800,233.0,236.95,11.184,SEL,,SM
Sahaj Fashions,200000,29.65,29.1,59.3,SAHAJ,,ST
CPS Shapers,12000,466.8,485.85,56.016,CPS,,ST
Mono Pharmacare,352000,31.6,31.75,111.232,MONOPHARMA,,ST
Basilic Fly Studio,250800,327.0,311.45,820.116,BASILIC,,ST
Pramara Promotions Limited,120000,110.45,116.25,132.54,PRAMARA,,ST
Saroja Pharma Industries Limit,43200,78.95,75.2,34.1064,SAROJA,,ST
Jiwanram Sheoduttrai,2316000,28.5,23.0,660.06,JIWANRAM,,ST
,6000,9.5,8.64,0.57,,537784,M 
