Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Suyog Gurbaxani Funicular Rope,12000,80.44,76.61,9.6528,,543391,M 
Adishakti Loha and Ispat Ltd.,10000,12.0,11.3,1.2,,543377,M 
Promax Power Ltd.,5000,53.0,50.04,2.65,,543375,M 
Shri Venkatesh Refineries Ltd.,2000,199.9,197.0,3.998,,543373,M 
SBL Infratech Ltd.,4800,70.5,73.0,3.384,,543366,M 
Markolines Pavement Technologi,15200,141.8,143.95,21.5536,,543364,M 
Prevest Denpro Ltd.,8000,481.0,462.75,38.48,,543363,M 
Aashka Hospitals Ltd.,7000,61.08,61.0,4.2756,,543346,M 
Gretex Corporate Services Ltd.,18630,191.35,194.0,35.648505,,543324,M 
AA Plus Tradelink Ltd.,48000,9.83,9.37,4.7184,,543319,M 
Jetmall Spices and Masala Ltd.,18000,22.5,23.8,4.05,,543286,M 
Suumaya Corporation Ltd.,40950,7.25,7.41,2.968875,,543274,M 
Knowledge Marine & Engineering,5250,1498.1,1466.15,78.65024999999999,,543273,M 
MRP Agro Ltd.,12000,133.0,138.0,15.96,,543262,M 
Shine Fashion (India) Ltd.,2000,75.0,70.0,1.5,,543244,M 
GM Polyplast Ltd.,82600,179.9,180.45,148.5974,,543239,M 
Secmark Consultancy Ltd.,7500,91.0,85.99,6.825,,543234,M 
Chandra Bhagat Pharma Ltd.,1000,121.95,110.0,1.2195,,542934,M 
Janus Corporation Ltd.,77000,4.12,4.29,3.1724,,542924,M 
Goblin India Ltd.,2000,56.0,54.0,1.12,,542850,M 
Misquita Engineering Ltd.,4000,39.0,38.99,1.56,,542801,M 
Cian Healthcare Ltd.,60000,21.11,21.53,12.666,,542678,M 
Evans Electric Ltd.,1000,128.1,132.85,1.281,,542668,M 
VR Films & Studios Ltd.,10000,43.99,43.0,4.399,,542654,M 
Northern Spirits Ltd.,9000,336.0,345.45,30.24,,542628,M 
Jonjua Overseas Ltd.,69200,18.02,17.17,12.46984,,542446,M 
Diksha Greens Ltd.,2000,3.29,3.22,0.0658,,542155,M 
Sun Retail Ltd.,336000,0.62,0.65,2.0832,,542025,M 
Innovative Ideals And Services,73000,24.92,23.74,18.1916,,541983,M 
MAC Hotels Ltd.,4500,36.0,36.25,1.62,,541973,M 
WAA Solar Ltd.,25600,78.14,80.8,20.00384,,541445,M 
Affordable Robotic & Automatio,12000,651.9,637.5,78.228,,541402,M 
Innovators Facade Systems Ltd.,3200,211.65,211.65,6.7728,,541353,M 
Milestone Furniture Ltd.,39000,5.33,5.13,2.0787,,541337,M 
Indo US Bio-Tech Ltd.,2000,236.6,249.0,4.732,,541304,M 
Taylormade Renewables Ltd.,2400,521.0,540.8,12.504,,541228,M 
Benara Bearings And Pistons Lt,12000,15.94,16.24,1.9128,,541178,M 
Inflame Appliances Ltd.,5000,668.7,647.0,33.435,,541083,M 
Rithwik Facility Management Se,3000,69.5,64.0,2.085,,540843,M 
Sanghvi Brands Ltd.,1000,19.91,18.97,0.1991,,540782,M 
Sagar Diamonds Ltd.,3000,40.0,39.01,1.2,,540715,M 
Captain Technocast Ltd.,1500,120.0,115.0,1.8,,540652,M 
Yug Decor Ltd.,9200,102.0,106.75,9.384,,540550,M 
Prime Fresh Ltd.,750,263.0,266.0,1.9725,,540404,M 
RMC Switchgears Ltd.,35500,718.45,713.7,255.04975,,540358,M 
Aditya Consumer Marketing Ltd.,4000,72.25,75.92,2.89,,540146,M 
Shiva Granito Export Ltd.,30000,7.57,7.21,2.271,,540072,M 
Khemani Distributors & Marketi,4800,38.17,34.7,1.83216,,539788,M 
Waaree Technologies Ltd.,11900,396.9,378.0,47.2311,,539337,M 
Growington Ventures India Ltd.,17050,203.4,199.7,34.6797,,539222,M 
Filtra Consultants and Enginee,18000,42.0,38.05,7.56,,539098,M 
SVP Housing Ltd.,12500,73.86,70.35,9.2325,,539041,M 
Raghuvansh Agrofarms Ltd.,625,220.0,220.0,1.375,,538921,M 
Jet Infraventure Ltd.,4000,9.55,9.1,0.382,,538794,M 
Hanman Fit Ltd.,4200,2.17,2.17,0.09114,,538731,M 
Tarini International Ltd.,99000,10.76,9.79,10.6524,,538496,M 
GCM Capital Advisors Ltd.,16000,8.95,8.54,1.432,,538319,M 
Unishire Urban Infra Ltd.,10000,1.67,1.62,0.167,,537582,M 
Polymac Thermoformers Ltd.,29600,32.65,31.96,9.6644,,537573,M 
Stellar Capital Services Ltd.,6000,4.2,4.4,0.252,,536738,M 
Money Masters Leasing & Financ,10000,69.55,68.75,6.955,,535910,M 
Bothra Metals & Alloys Ltd.,8000,7.94,8.35,0.6352,,535279,M 
Pyxis Finvest Ltd.,8000,9.3,10.25,0.744,,534109,M 
Asarfi Hospital Ltd,10000,110.75,110.4,11.075,,543943,M 
Khazanchi Jewellers Ltd,19000,204.15,207.5,38.7885,,543953,M 
Shelter Pharma Limited,21000,40.9,41.0,8.589,,543963,M 
Shoora Designs Limited,6000,50.01,52.45,3.0006,,543970,M 
Bondada Engineering Limited,88000,177.3,176.25,156.02400000000003,,543971,M 
Kahan Packaging,9600,110.75,106.15,10.632,,543979,M 
Aatmaj Healthcare Ltd.,22000,46.0,44.7,10.12,AATMAJ,,SM
Abhishek Integrations Ltd.,6000,31.55,30.05,1.893,AILIMITED,,SM
Agni Green Power Ltd.,15000,26.3,26.9,3.945,AGNI,,SM
All E Technologies Ltd.,44800,172.0,167.0,77.056,ALLETEC,,SM
Ambani Organics Ltd.,2000,120.5,114.8,2.41,AMBANIORG,,SM
Ameya Precision Engineers Ltd.,4000,49.7,50.0,1.988,AMEYA,,SM
Anlon Technology Solution Ltd.,6000,304.0,301.0,18.24,ANLON,,SM
Annapurna Swadisht Ltd.,226000,274.95,273.9,621.387,ANNAPURNA,,SM
Arham Technologies Ltd.,9000,102.0,101.0,9.18,ARHAM,,SM
Aristo Bio-Tech and Lifescienc,1600,74.1,78.0,1.1855999999999998,ARISTO,,SM
Ascom Leasing & Investments Lt,500,215.0,225.0,1.075,ASCOM,,SM
ASL Industries Ltd.,4000,23.85,22.75,0.954,ASLIND,,SM
Aurangabad Distillery Ltd.,2000,205.0,204.95,4.1,AURDIS,,SM
Auro Impex & Chemicals Ltd.,6400,63.0,62.95,4.032,AUROIMPEX,,SM
AVSL Industries Ltd.,1000,107.9,102.8,1.079,AVSL,,SM
Baheti Recycling Industries Lt,108000,178.6,165.2,192.888,BAHETI,,SM
Beta Drugs Ltd.,600,1015.0,985.7,6.09,BETA,,SM
BEW Engineering Ltd.,1750,1642.5,1619.5,28.74375,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,6800,126.65,126.3,8.6122,BMETRICS,,SM
Bright Solar Ltd.,138000,5.4,5.25,7.452,BRIGHT,,SM
Cadsys India Ltd.,44000,209.0,199.05,91.96,CADSYS,,SM
Cell Point (India) Ltd.,16800,50.25,50.1,8.442,CELLPOINT,,SM
Chaman Metallics Ltd.,48000,65.05,64.5,31.224,CMNL,,SM
CMM Infraprojects Ltd.,24000,3.65,3.85,0.876,CMMIPL,,ST
Crayons Advertising Ltd.,6000,146.25,147.55,8.775,CRAYONS,,SM
Cyber Media Research & Service,800,128.0,125.0,1.024,CMRSL,,SM
DE Neers Tools Ltd.,1200,235.0,232.0,2.82,DENEERS,,SM
Destiny Logistics & Infra Ltd.,72000,51.0,53.15,36.72,DESTINY,,SM
DK Enterprises Global Ltd.,3000,88.75,88.75,2.6625,DKEGL,,SM
Dollex Agrotech Ltd.,4000,41.0,40.0,1.64,DOLLEX,,SM
Drone Destination Ltd.,48000,130.2,128.35,62.49599999999999,DRONE,,SM
DU Digital Global Ltd.,62500,55.1,52.5,34.4375,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,11200,172.45,173.9,19.3144,DUCOL,,SM
Dynamic Services & Security Lt,4000,125.7,132.3,5.028,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,1800,490.2,510.0,8.8236,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,122400,132.8,130.05,162.54720000000003,ESFL,,SM
Euro Panel Products Ltd.,7000,133.0,132.25,9.31,EUROBOND,,SM
Felix Industries Ltd.,5000,108.0,107.75,5.4,FELIX,,SM
Fidel Softech Ltd.,9000,116.75,111.1,10.5075,FIDEL,,SM
Foce India Ltd.,4000,773.0,777.5,30.92,FOCE,,SM
Frog Cellsat Ltd.,18000,229.35,222.3,41.283,FROG,,SM
Gayatri Rubbers and Chemicals ,40000,131.95,138.9,52.78,GRCL,,SM
Giriraj Civil Developers Ltd.,2400,1659.0,1580.0,39.816,GIRIRAJ,,SM
Global Pet Industries Ltd.,21000,75.7,72.85,15.897,GLOBALPET,,SM
Globe International Carriers L,27000,53.0,51.0,14.31,GICL,,SM
Globesecure Technologies Ltd.,2000,101.7,102.25,2.034,GSTL,,SM
Goldstar Power Ltd.,67500,15.2,14.5,10.26,GOLDSTAR,,SM
Greenchef Appliances Ltd.,32000,108.3,105.9,34.656,GREENCHEF,,SM
Homesfy Realty Ltd.,1500,437.75,420.0,6.56625,HOMESFY,,SM
Infinium Pharmachem Ltd.,2000,265.0,255.9,5.3,INFINIUM,,SM
Infollion Research Services Lt,68800,190.3,175.55,130.9264,INFOLLION,,SM
Innovana Thinklabs Ltd.,6000,580.35,580.35,34.821,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,147000,6.25,6.45,9.1875,INNOVATIVE,,SM
Ishan International Ltd.,1600,32.1,32.8,0.5136,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,6000,131.4,125.15,7.884,JAINAM,,SM
Jalan Transolutions (India) Lt,90000,4.75,5.0,4.275,JALAN,,SM
Jay Jalaram Technologies Ltd.,2000,302.25,295.0,6.045,KORE,,SM
Jeena Sikho Lifecare Ltd.,11500,1002.0,972.55,115.23,JSLL,,SM
Jet Knitwears Ltd.,4500,103.85,98.95,4.67325,JETKNIT,,SM
Kandarp Digi Smart BPO Ltd.,4000,18.8,19.4,0.752,KANDARP,,SM
KHFM Hospitality and Facility ,9300,51.85,52.9,4.82205,KHFM,,SM
KN Agri Resources Ltd.,4800,130.75,130.85,6.276,KNAGRI,,SM
Kore Digital Ltd.,8000,304.4,307.75,24.352,KDL,,SM
Kotyark Industries Ltd.,31800,712.7,699.85,226.6386,KOTYARK,,SM
Krishca Strapping Solutions Lt,4000,220.0,220.0,8.8,KRISHCA,,SM
Krishna Defence and Allied Ind,84000,295.45,275.0,248.178,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,104.9,100.1,8.392,LGHL,,SM
Le Merite Exports Ltd.,6400,45.0,46.0,2.88,LEMERITE,,SM
Lloyds Luxuries Ltd.,12000,84.0,85.6,10.08,LLOYDS,,SM
Magson Retail & Distribution L,12000,86.15,88.45,10.338000000000001,MAGSON,,SM
Mahickra Chemicals Ltd.,1500,84.25,91.0,1.26375,MAHICKRA,,SM
Maks Energy Solutions India Lt,18000,93.2,88.8,16.776,MAKS,,SM
Mangalam Worldwide Ltd.,3600,119.8,122.95,4.3128,MWL,,SM
Marvel Decor Ltd.,12000,44.05,45.6,5.286,MDL,,SM
MCON Rasayan India Ltd.,3000,129.05,123.0,3.8715000000000006,MCON,,SM
Mohini Health & Hygiene Ltd.,12000,69.0,66.25,8.28,MHHL,,SM
MOS Utility Ltd.,4800,88.05,88.9,4.2264,MOS,,SM
Moxsh Overseas Educon Ltd.,1600,125.0,133.85,2.0,MOXSH,,SM
Network People Services Techno,11200,1366.3,1321.0,153.0256,NPST,,SM
Nidan Laboratories And Healthc,94000,31.05,31.05,29.187,NIDAN,,SM
Nirman Agri Genetics Ltd.,32400,171.3,179.5,55.5012,NIRMAN,,SM
Omfurn India Ltd.,4000,80.9,84.95,3.236,OMFURN,,SM
Party Cruisers Ltd.,42000,66.0,65.0,27.72,PARTYCRUS,,SM
PE Analytics Ltd.,12000,207.0,210.15,24.84,PROPEQUITY,,SM
Perfect Infraengineers Ltd.,42000,23.1,22.0,9.702000000000002,PERFECT,,SM
Phantom Digital Effects Ltd.,17400,446.75,435.15,77.7345,PHANTOMFX,,SM
Precision Metaliks Ltd.,2000,44.0,42.2,0.88,PRECISION,,SM
Pritika Engineering Components,16000,70.9,70.95,11.344,PRITIKA,,SM
Proventus Agrocom Ltd.,1120,911.0,890.0,10.2032,PROV,,SM
Pulz Electronics Ltd.,2000,76.8,73.15,1.536,PULZ,,SM
QMS Medical Allied Services Lt,6000,132.0,136.0,7.92,QMSMEDI,,SM
Quality Foils (India) Ltd.,6000,109.9,100.55,6.594,QFIL,,SM
Quicktouch Technologies Ltd.,2000,212.2,205.65,4.244,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,61400,98.0,98.0,60.172,RILINFRA,,SM
RBM Infracon Ltd.,39000,169.3,161.25,66.027,RBMINFRA,,SM
Remus Pharmaceuticals Ltd.,3700,5000.0,5049.0,185.0,REMUS,,SM
REX Pipes and Cables Industrie,4000,64.1,66.05,2.5639999999999996,REXPIPES,,SM
Salasar Exteriors & Contour Lt,81250,27.55,26.25,22.384375,SECL,,SM
Shera Energy Ltd.,158000,148.95,138.7,235.341,SHERA,,SM
Shree Tirupati Balajee FIBC Lt,3000,351.5,334.8,10.545,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,3000,87.95,89.5,2.6385,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,1000,196.2,189.45,1.962,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,10000,201.75,199.95,20.175,SKP,,SM
SMVD Poly Pack Ltd.,4040,10.1,10.1,0.40804,SMVD,,SM
Solex Energy Ltd.,9600,561.2,554.5,53.8752,SOLEX,,SM
Sona Hi Sona Jewellers (Gujara,10000,71.2,67.85,7.12,SONAHISONA,,SM
Sonu Infratech Ltd.,21000,50.6,51.0,10.626,SONUINFRA,,SM
Spectrum Talent Management Ltd,14400,128.0,127.8,18.432,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,12000,120.0,123.0,14.4,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,6000,306.5,295.45,18.39,SURANI,,SM
Swaraj Suiting Ltd.,4000,98.75,95.0,3.95,SWARAJ,,SM
Swastik Pipes Ltd.,7200,98.0,97.4,7.056,SWASTIK,,SM
Synoptics Technologies Ltd.,6000,127.0,127.0,7.62,SYNOPTICS,,SM
Systango Technologies Ltd.,100800,224.0,227.85,225.792,SYSTANGO,,SM
Tara Chand Infralogistic Solut,14000,111.0,110.35,15.54,TARACHAND,,SM
Thejo Engineering Ltd.,1050,1664.3,1649.5,17.47515,THEJO,,SM
Tridhya Tech Ltd.,24000,42.95,42.95,10.308000000000002,TRIDHYA,,SM
Uma Converter Ltd.,8000,34.25,34.5,2.74,UMA,,SM
Upsurge Seeds Of Agriculture L,300,352.0,349.0,1.056,USASEEDS,,SM
Urban Enviro Waste Management ,13200,134.6,131.5,17.7672,URBAN,,SM
Ushanti Colour Chem Ltd.,2000,64.0,67.0,1.28,UCL,,SM
Vaidya Sane Ayurved Laboratori,4800,317.9,311.0,15.2592,MADHAVBAUG,,SM
Varanium Cloud Ltd.,90000,155.7,156.1,140.13,CLOUD,,SM
Vasa Denticity Ltd.,6000,419.5,426.5,25.17,DENTALKART,,SM
Veekayem Fashion And Apparels ,12000,73.85,76.0,8.861999999999998,VEEKAYEM,,SM
Vels Film International Ltd.,2400,128.9,123.35,3.0936,VELS,,SM
Vertexplus Technologies Ltd.,1200,190.0,181.0,2.28,VERTEXPLUS,,SM
Viaz Tyres Ltd.,26000,41.1,42.5,10.686,VIAZ,,SM
Vilin Bio Med Ltd.,88000,23.55,21.5,20.724,VILINBIO,,SM
Vital Chemtech Ltd.,13200,97.5,97.0,12.87,VITAL,,SM
Viviana Power Tech Ltd.,2000,138.3,143.5,2.766,VIVIANA,,SM
Vivo Collaboration Solutions L,1600,108.0,111.0,1.728,VIVO,,SM
V-Marc India Ltd.,42000,118.65,116.25,49.833,VMARCIND,,SM
Walpar Nutritions Ltd.,2000,91.35,87.0,1.827,WALPAR,,SM
Oriana Power Limited,43200,318.75,327.55,137.7,ORIANA,,SM
Sangani Hospitals Limited,6000,39.7,39.7,2.382,SANGANI,,SM
Service Care Limited,6000,59.85,57.0,3.591,SERVICE,,SM
Shri Techtex Limited,20000,82.85,79.6,16.57,SHRITECH,,SM
Srivari Spices & Foods Ltd,9000,111.0,113.65,9.99,SSFL,,SM
Vinsys IT Services India Ltd,16000,276.85,265.75,44.296,VINSYS,,SM
Yasons Chemex Care Ltd,9000,28.0,28.15,2.52,YCCL,,SM
Yudiz Solutions Ltd,12000,148.0,153.5,17.76,YUDIZ,,SM
Zeal Global Services Ltd,7200,177.0,177.0,12.744,ZEAL,,SM
Crop Life Science Limited,14000,41.8,41.0,5.852,CLSL,,SM
Sahaj Fashions,12000,26.55,26.0,3.186,SAHAJ,,SM
CPS Shapers,2400,459.0,445.0,11.016,CPS,,SM
Mono Pharmacare,120000,37.55,34.9,45.06,MONOPHARMA,,SM
Basilic Fly Studio,63600,284.75,292.85,181.101,BASILIC,,SM
Pramara Promotions Limited,52000,81.85,88.25,42.562,PRAMARA,,SM
Saroja Pharma Industries Limit,17600,60.8,55.0,10.7008,SAROJA,,SM
Unihealth Consultancy,14000,127.3,129.2,17.822,UNIHEALTH,,ST
Jiwanram Sheoduttrai,198000,19.95,19.85,39.501,JIWANRAM,,SM
Holmarc Opto Mechatronics,183000,81.0,82.95,148.23,HOLMARC,,ST
Chavda Infra,114000,80.6,79.95,91.884,CHAVDA,,ST
Madhusudan Masala,72000,111.9,111.4,80.568,MADHUSUDAN,,ST
Kundan Edifice,102000,70.2,69.7,71.604,KEL,,ST
Kody Techno,96000,227.65,216.85,218.544,KODYTECH,,ST
Cellcor Gadgets,61200,117.3,111.75,71.7876,CELLECOR,,ST
Marco Cables,408000,42.1,42.6,171.768,MARCO,,ST
HiGreen Carbon,1201600,98.15,93.5,1179.3704,HIGREEN,,ST
Master Components,101000,140.6,140.3,142.006,MASTER,,ST
Saakshi Medtech,476400,160.65,153.0,765.3366,SAAKSHI,,ST
Digikore Studios,128800,269.35,283.5,346.9228,DIGIKORE,,ST
Mangalam Alloys,4800,72.2,76.0,3.4656,MAL,,ST
NewJaisa Tech,3702000,70.8,47.0,2621.016,NEWJAISA,,ST
Inspire Films,1612000,67.85,59.0,1093.742,INSPIRE,,ST
,12500,29.0,29.0,3.625,DUDIG-RE,,ST
,129000,0.6,1.0,0.774,GICL-RE,,ST
