Company Name,Total_Delivery,Price,PrevClose,Total_Traded_Value,NSE_Code,BSE_Code,Segment
Maagh Advertising And Marketin,56000,46.12,43.93,25.8272,,543624,M 
Vedant Asset Ltd.,3000,44.0,44.89,1.32,,543623,M 
Steelman Telecom Ltd.,1200,154.0,154.0,1.848,,543622,M 
Insolation Energy Ltd.,23000,402.0,408.75,92.46,,543620,M 
Concord Control Systems Ltd.,7500,612.85,611.0,45.96375,,543619,M 
Cargotrans Maritime Ltd.,3000,84.6,87.49,2.538,,543618,M 
Reetech International Cargo an,6000,60.0,59.75,3.6,,543617,M 
Trident Lifeline Ltd.,4800,190.0,194.9,9.12,,543616,M 
Silicon Rental Solutions Ltd.,4000,167.4,172.0,6.696,,543615,M 
Containe Technologies Ltd.,4000,65.5,70.0,2.62,,543606,M 
Shantidoot Infra Services Ltd.,1600,80.3,84.15,1.2848,,543598,M 
Virtuoso Optoelectronics Ltd.,12000,244.55,243.05,29.346,,543597,M 
EP Biocomposites Ltd.,1000,221.9,222.0,2.219,,543595,M 
Dipna Pharmachem Ltd.,90000,15.88,16.13,14.292,,543594,M 
Rhetan TMT Ltd.,60000,9.5,9.3,5.7,,543590,M 
Naturo Indiabull Ltd.,4000,15.39,15.5,0.6156,,543579,M 
Olatech Solutions Ltd.,2000,151.0,155.75,3.02,,543578,M 
Healthy Life Agritec Ltd.,120000,4.72,4.78,5.664,,543546,M 
Veerkrupa Jewellers Ltd.,100200,2.62,2.75,2.62524,,543545,M 
Jayant Infratech Ltd.,14250,91.47,88.0,13.034475,,543544,M 
Kesar India Ltd.,4800,281.0,255.6,13.488,,543542,M 
Pearl Green Clubs And Resorts ,10800,288.7,279.65,31.1796,,543540,M 
Modi's Navnirman Ltd.,1600,171.1,170.5,2.7376,,543539,M 
Nanavati Ventures Ltd.,3000,49.7,45.35,1.491,,543522,M 
Global Longlife Hospital and R,4000,44.25,45.0,1.77,,543520,M 
Eighty Jewellers Ltd.,6000,45.15,47.5,2.709,,543518,M 
Dhyaani Tile and Marblez Ltd.,40000,170.0,172.95,68.0,,543516,M 
Sunrise Efficient Marketing Lt,0,103.0,103.0,0.0,,543515,M 
EVOQ Remedies Ltd.,8000,14.9,15.1,1.192,,543500,M 
Bhatia Colour Chem Ltd.,56000,56.03,58.0,31.3768,,543497,M 
Maruti Interior Products Ltd.,2000,190.0,194.95,3.8,,543464,M 
Safa Systems & Technologies Lt,20000,10.5,10.94,2.1,,543461,M 
Quality RO Industries Ltd.,4000,68.2,62.0,2.728,,543460,M 
Alkosign Ltd.,15000,126.0,125.0,18.9,,543453,M 
Fabino Life Sciences Ltd.,3000,29.6,29.5,0.888,,543444,M 
Brandbucket Media & Technology,8000,27.43,26.13,2.1944,,543439,M 
Clara Industries Ltd.,1660,180.95,185.0,3.00377,,543435,M 
DMR Hydroengineering & Infrast,12000,65.49,65.85,7.858799999999999,,543410,M 
Suyog Gurbaxani Funicular Rope,51000,80.07,84.28,40.835699999999996,,543391,M 
Adishakti Loha and Ispat Ltd.,20000,10.8,11.0,2.16,,543377,M 
Promax Power Ltd.,5000,55.6,50.98,2.78,,543375,M 
Shri Venkatesh Refineries Ltd.,10000,203.0,191.85,20.3,,543373,M 
Getalong Enterprise Ltd.,2000,200.0,195.0,4.0,,543372,M 
SBL Infratech Ltd.,6000,70.1,70.66,4.2059999999999995,,543366,M 
Markolines Pavement Technologi,55200,160.4,161.1,88.5408,,543364,M 
Prevest Denpro Ltd.,6000,462.0,461.0,27.72,,543363,M 
Aashka Hospitals Ltd.,5000,61.0,61.95,3.05,,543346,M 
Gretex Corporate Services Ltd.,49410,211.5,220.0,104.50215,,543324,M 
AA Plus Tradelink Ltd.,232000,10.8,10.79,25.056,,543319,M 
Times Green Energy (India) Ltd,2000,64.45,67.0,1.289,,543310,M 
Navoday Enterprises Ltd.,24000,9.25,9.3,2.22,,543305,M 
Jetmall Spices and Masala Ltd.,6000,24.5,23.0,1.47,,543286,M 
Rajeshwari Cans Ltd.,1000,147.0,143.25,1.47,,543285,M 
Suumaya Corporation Ltd.,9000,8.0,8.0,0.72,,543274,M 
Knowledge Marine & Engineering,2750,1515.35,1529.7,41.672124999999994,,543273,M 
MRP Agro Ltd.,2000,138.0,132.15,2.76,,543262,M 
Veer Global Infraconstruction ,2200,120.0,120.5,2.64,,543241,M 
GM Polyplast Ltd.,9800,187.85,187.0,18.4093,,543239,M 
Secmark Consultancy Ltd.,1250,89.9,90.0,1.12375,,543234,M 
Cospower Engineering Ltd.,500,330.0,320.0,1.65,,543172,M 
ICL Organic Dairy Products Ltd,132000,36.35,34.64,47.982,,542935,M 
Janus Corporation Ltd.,45500,4.6,4.71,2.0929999999999995,,542924,M 
Goblin India Ltd.,16000,50.8,52.45,8.128,,542850,M 
City Pulse Multiplex Ltd.,6000,84.0,89.0,5.04,,542727,M 
Evans Electric Ltd.,1000,146.85,142.05,1.4685,,542668,M 
VR Films & Studios Ltd.,12000,44.35,46.32,5.322,,542654,M 
Northern Spirits Ltd.,6000,371.45,358.35,22.287,,542628,M 
Jonjua Overseas Ltd.,10380,12.84,12.23,1.3327920000000002,,542446,M 
Diksha Greens Ltd.,12000,3.44,3.28,0.4128,,542155,M 
Roni Households Ltd.,1800,39.1,41.0,0.7038,,542145,M 
Sun Retail Ltd.,384000,0.7,0.68,2.688,,542025,M 
Innovative Ideals And Services,44000,17.74,16.9,7.805599999999999,,541983,M 
MAC Hotels Ltd.,3000,35.4,35.25,1.062,,541973,M 
Ganesh Films India Ltd.,3200,21.57,20.55,0.69024,,541703,M 
WAA Solar Ltd.,20800,77.84,82.05,16.19072,,541445,M 
Affordable Robotic & Automatio,8800,662.55,674.65,58.3044,,541402,M 
Innovators Facade Systems Ltd.,9600,221.45,229.1,21.2592,,541353,M 
Indo US Bio-Tech Ltd.,7000,219.0,221.25,15.33,,541304,M 
Dr Lalchandani Labs Ltd.,4000,28.4,27.6,1.136,,541299,M 
Taylormade Renewables Ltd.,13600,511.25,533.9,69.53,,541228,M 
Benara Bearings And Pistons Lt,6000,16.9,16.65,1.0139999999999998,,541178,M 
Inflame Appliances Ltd.,6250,628.4,665.9,39.275,,541083,M 
AKM Creations Ltd.,12000,41.0,40.0,4.92,,540718,M 
Sagar Diamonds Ltd.,3000,39.26,40.4,1.1778,,540715,M 
Chothani Foods Ltd.,40000,26.68,26.95,10.672,,540681,M 
Jigar Cables Ltd.,4000,45.0,43.25,1.8,,540651,M 
Yug Decor Ltd.,18000,89.55,91.3,16.119,,540550,M 
Escorp Asset Management Ltd.,3325,60.9,60.56,2.024925,,540455,M 
Prime Fresh Ltd.,2250,254.0,255.95,5.715,,540404,M 
RMC Switchgears Ltd.,6500,749.15,754.0,48.69475,,540358,M 
Aditya Consumer Marketing Ltd.,2000,82.0,83.95,1.64,,540146,M 
DRA Consultants Ltd.,2500,27.8,27.8,0.695,,540144,M 
Shiva Granito Export Ltd.,30000,5.55,5.55,1.665,,540072,M 
Waaree Technologies Ltd.,3500,360.0,361.0,12.6,,539337,M 
Growington Ventures India Ltd.,21700,202.55,203.8,43.95335,,539222,M 
Athena Constructions Ltd.,2500,21.5,20.49,0.5375,,539099,M 
Filtra Consultants and Enginee,6000,41.6,42.25,2.496,,539098,M 
SVP Housing Ltd.,112500,61.55,62.69,69.24375,,539041,M 
Raghuvansh Agrofarms Ltd.,14375,202.5,201.3,29.109375,,538921,M 
Jet Infraventure Ltd.,4000,9.44,9.92,0.3776,,538794,M 
JLA Infraville Shoppers Ltd.,5000,4.07,4.28,0.2035,,538765,M 
Hanman Fit Ltd.,8400,2.17,2.28,0.18228,,538731,M 
Tarini International Ltd.,9000,6.1,6.52,0.549,,538496,M 
GCM Capital Advisors Ltd.,7000,6.75,6.9,0.4725,,538319,M 
Unishire Urban Infra Ltd.,60000,1.68,1.77,1.008,,537582,M 
Polymac Thermoformers Ltd.,15200,32.2,32.21,4.894400000000001,,537573,M 
Stellar Capital Services Ltd.,12000,4.45,4.44,0.534,,536738,M 
SRG Securities Finance Ltd.,3000,26.99,25.71,0.8097,,536710,M 
GCM Commodity & Derivatives Lt,6000,4.5,4.4,0.27,,535917,M 
Alacrity Securities Ltd.,8000,13.6,12.65,1.088,,535916,M 
Money Masters Leasing & Financ,5000,64.5,61.44,3.225,,535910,M 
Shantiguru Industries Ltd.,141000,10.22,10.6,14.4102,,534708,M 
Asarfi Hospital Ltd,12000,114.55,118.3,13.746,,543943,M 
Innovatus Entertainment Networ,27000,33.0,35.2,8.91,,543951,M 
Khazanchi Jewellers Ltd,15000,205.7,205.3,30.855,,543953,M 
Shelter Pharma Limited,24000,42.46,43.9,10.1904,,543963,M 
Shoora Designs Limited,54000,57.02,54.9,30.7908,,543970,M 
Bondada Engineering Limited,131200,171.0,168.95,224.352,,543971,M 
Aatmaj Healthcare Ltd.,8000,46.55,48.2,3.724,AATMAJ,,SM
Abhishek Integrations Ltd.,24000,30.15,31.5,7.236,AILIMITED,,SM
AG Universal Ltd.,10000,65.2,71.0,6.52,AGUL,,SM
Agarwal Float Glass India Ltd.,9000,42.6,43.0,3.834,AGARWALFT,,SM
Agni Green Power Ltd.,45000,26.8,28.0,12.06,AGNI,,SM
All E Technologies Ltd.,35200,152.35,154.95,53.6272,ALLETEC,,SM
Ameya Precision Engineers Ltd.,8000,50.1,52.0,4.008,AMEYA,,SM
Amiable Logistics (India) Ltd.,1600,84.0,84.0,1.344,AMIABLE,,SM
ANI Integrated Services Ltd.,7200,70.0,67.5,5.04,AISL,,SM
Anlon Technology Solution Ltd.,6000,285.0,281.85,17.1,ANLON,,SM
Annapurna Swadisht Ltd.,48000,266.85,285.0,128.08800000000002,ANNAPURNA,,SM
Arham Technologies Ltd.,18000,108.15,108.0,19.467,ARHAM,,SM
Arihant Academy Ltd.,4800,124.7,125.0,5.9856,ARIHANTACA,,SM
Aristo Bio-Tech and Lifescienc,3200,76.5,76.5,2.448,ARISTO,,SM
Aurangabad Distillery Ltd.,1000,197.55,205.5,1.9755,AURDIS,,SM
Auro Impex & Chemicals Ltd.,17600,65.35,67.05,11.5016,AUROIMPEX,,SM
AVSL Industries Ltd.,1000,98.1,93.45,0.981,AVSL,,SM
Baheti Recycling Industries Lt,10500,147.3,148.5,15.466500000000002,BAHETI,,SM
Beta Drugs Ltd.,3200,1043.65,1025.0,33.396800000000006,BETA,,SM
BEW Engineering Ltd.,58500,1512.9,1390.0,885.0465,BEWLTD,,SM
Bombay Metrics Supply Chain Lt,7200,130.0,131.0,9.36,BMETRICS,,SM
Bright Solar Ltd.,51000,5.5,5.5,2.805,BRIGHT,,SM
Cadsys India Ltd.,12000,193.5,203.65,23.22,CADSYS,,SM
Cell Point (India) Ltd.,14400,51.35,51.65,7.3944,CELLPOINT,,SM
Chaman Metallics Ltd.,18000,65.7,65.55,11.826,CMNL,,SM
CMM Infraprojects Ltd.,30000,4.0,4.2,1.2,CMMIPL,,ST
Cool Caps Industries Ltd.,2000,543.4,543.0,10.868,COOLCAPS,,SM
Crayons Advertising Ltd.,4000,148.1,149.7,5.924,CRAYONS,,SM
Cyber Media Research & Service,1600,127.0,121.0,2.032,CMRSL,,SM
DE Neers Tools Ltd.,3600,231.25,237.0,8.325,DENEERS,,SM
Destiny Logistics & Infra Ltd.,246000,46.55,44.35,114.513,DESTINY,,SM
Dhanuka Realty Ltd.,12000,9.5,9.15,1.14,DRL,,SM
Dollex Agrotech Ltd.,24000,43.95,45.0,10.548,DOLLEX,,SM
Drone Destination Ltd.,58000,120.85,125.15,70.093,DRONE,,SM
DU Digital Global Ltd.,20000,50.95,53.6,10.19,DUGLOBAL,,SM
Ducol Organics & Colours Ltd.,3200,167.0,160.5,5.344,DUCOL,,SM
Dynamic Services & Security Lt,90000,162.35,162.8,146.115,DYNAMIC,,SM
Emkay Taps And Cutting Tools L,4800,530.0,523.0,25.44,EMKAYTOOLS,,SM
Essen Speciality Films Ltd.,61200,134.75,138.3,82.467,ESFL,,SM
Euro Panel Products Ltd.,12000,137.3,139.3,16.476000000000003,EUROBOND,,SM
Felix Industries Ltd.,8000,114.0,113.4,9.12,FELIX,,SM
Fidel Softech Ltd.,21000,116.5,110.1,24.465,FIDEL,,SM
Foce India Ltd.,2200,823.0,775.0,18.106,FOCE,,SM
Frog Cellsat Ltd.,6000,239.5,241.9,14.37,FROG,,SM
Gayatri Rubbers and Chemicals ,8000,108.9,103.75,8.712,GRCL,,SM
Giriraj Civil Developers Ltd.,600,1420.0,1415.0,8.52,GIRIRAJ,,SM
Global Pet Industries Ltd.,24000,76.1,76.65,18.264,GLOBALPET,,SM
Globe International Carriers L,36000,49.0,51.25,17.64,GICL,,SM
Goldstar Power Ltd.,990000,10.95,11.2,108.405,GOLDSTAR,,SM
Greenchef Appliances Ltd.,33600,115.95,119.3,38.9592,GREENCHEF,,SM
Homesfy Realty Ltd.,2400,430.1,428.1,10.3224,HOMESFY,,SM
Infinium Pharmachem Ltd.,12000,297.85,287.25,35.742000000000004,INFINIUM,,SM
Infollion Research Services Lt,6400,181.35,180.55,11.6064,INFOLLION,,SM
Innovana Thinklabs Ltd.,2400,638.0,630.0,15.312,INNOVANA,,SM
Innovative Tyres & Tubes Ltd.,561000,7.9,8.3,44.319,INNOVATIVE,,SM
Integrated Personnel Services ,2000,120.0,127.0,2.4,IPSL,,SM
Ishan International Ltd.,4800,33.0,33.75,1.584,ISHAN,,SM
Jainam Ferro Alloys (I) Ltd.,6000,131.2,138.0,7.871999999999999,JAINAM,,SM
Jalan Transolutions (India) Lt,21000,5.5,5.35,1.155,JALAN,,SM
Jay Jalaram Technologies Ltd.,10000,317.35,319.9,31.735,KORE,,SM
Jeena Sikho Lifecare Ltd.,9000,1020.0,1050.0,91.8,JSLL,,SM
Jet Knitwears Ltd.,6000,77.7,77.7,4.662,JETKNIT,,SM
JFL Life Sciences Ltd.,14000,47.3,45.25,6.622,JFLLIFE,,SM
Kandarp Digi Smart BPO Ltd.,24000,20.0,21.8,4.8,KANDARP,,SM
KHFM Hospitality and Facility ,9300,52.05,54.6,4.84065,KHFM,,SM
KN Agri Resources Ltd.,6400,134.3,137.0,8.595200000000002,KNAGRI,,SM
Kore Digital Ltd.,13600,314.0,325.25,42.704,KDL,,SM
Kotyark Industries Ltd.,81200,682.7,630.35,554.3524,KOTYARK,,SM
Krishca Strapping Solutions Lt,14000,227.4,228.9,31.836,KRISHCA,,SM
Krishival Foods Ltd.,2000,256.6,270.0,5.132000000000001,KRISHIVAL,,SM
Krishna Defence and Allied Ind,16000,286.3,293.45,45.808,KRISHNADEF,,SM
Laxmi Goldorna House Ltd.,8000,80.7,77.2,6.456,LGHL,,SM
Le Merite Exports Ltd.,4800,48.25,48.55,2.316,LEMERITE,,SM
Lloyds Luxuries Ltd.,42000,90.45,91.8,37.989,LLOYDS,,SM
Magson Retail & Distribution L,32000,81.05,81.55,25.936,MAGSON,,SM
Mahickra Chemicals Ltd.,15000,84.15,82.7,12.6225,MAHICKRA,,SM
Maks Energy Solutions India Lt,90000,93.95,89.95,84.555,MAKS,,SM
Manav Infra Projects Ltd.,4000,17.95,18.9,0.718,MANAV,,SM
Marvel Decor Ltd.,16000,44.85,47.2,7.176,MDL,,SM
Mega Flex Plastics Ltd.,21000,43.7,45.45,9.177000000000001,MEGAFLEX,,SM
Milton Industries Ltd.,17600,25.3,24.15,4.4528,MILTON,,SM
Mindpool Technologies Ltd.,1000,75.9,79.9,0.759,MINDPOOL,,SM
Mohini Health & Hygiene Ltd.,12000,75.0,72.9,9.0,MHHL,,SM
MOS Utility Ltd.,24000,90.6,92.35,21.744,MOS,,SM
Network People Services Techno,20400,1357.25,1355.0,276.879,NPST,,SM
Nidan Laboratories And Healthc,5000,34.4,34.65,1.72,NIDAN,,SM
Nirman Agri Genetics Ltd.,60000,190.2,192.9,114.12,NIRMAN,,SM
Party Cruisers Ltd.,22000,60.25,62.3,13.255,PARTYCRUS,,SM
PE Analytics Ltd.,2400,210.0,211.0,5.04,PROPEQUITY,,SM
Penta Gold Ltd.,97800,8.8,8.4,8.6064,PENTAGOLD,,ST
Pentagon Rubber Ltd.,2000,116.1,120.0,2.322,PENTAGON,,SM
Perfect Infraengineers Ltd.,204000,22.75,23.5,46.41,PERFECT,,SM
Phantom Digital Effects Ltd.,20400,447.0,464.05,91.188,PHANTOMFX,,SM
Precision Metaliks Ltd.,32000,45.5,47.55,14.56,PRECISION,,SM
Pritika Engineering Components,60000,63.9,70.95,38.34,PRITIKA,,SM
Proventus Agrocom Ltd.,17120,906.1,920.0,155.12432,PROV,,SM
Pulz Electronics Ltd.,10000,90.0,89.9,9.0,PULZ,,SM
QMS Medical Allied Services Lt,10000,134.0,137.3,13.4,QMSMEDI,,SM
Quadpro ITeS Ltd.,24000,6.0,5.8,1.44,QUADPRO,,SM
Quality Foils (India) Ltd.,2000,107.0,107.0,2.14,QFIL,,SM
Quicktouch Technologies Ltd.,12000,226.85,238.75,27.222,QUICKTOUCH,,SM
Rachana Infrastructure Ltd.,5300,100.2,101.85,5.3106,RILINFRA,,SM
RBM Infracon Ltd.,57000,133.1,126.8,75.867,RBMINFRA,,SM
Reliable Data Services Ltd.,26400,62.55,61.05,16.5132,RELIABLE,,SM
Remus Pharmaceuticals Ltd.,2900,4803.95,4575.2,139.31455,REMUS,,SM
RM Drip and Sprinklers System ,2000,48.0,47.95,0.96,RMDRIP,,SM
Sabar Flex India Ltd.,20000,26.1,25.65,5.22,SABAR,,SM
Sahana System Ltd.,44000,276.1,251.0,121.48400000000002,SAHANA,,SM
Shera Energy Ltd.,48000,145.0,141.5,69.6,SHERA,,SM
Shigan Quantum Technologies Lt,22500,128.1,134.8,28.8225,SHIGAN,,SM
Shree Tirupati Balajee FIBC Lt,6000,276.7,263.55,16.602,TIRUPATI,,SM
Shubhlaxmi Jewel Art Ltd.,5000,92.95,93.85,4.6475,SHUBHLAXMI,,SM
Siddhika Coatings Ltd.,3000,188.1,198.0,5.643,SIDDHIKA,,SM
SKP Bearing Industries Ltd.,23000,195.65,201.1,44.9995,SKP,,SM
Solex Energy Ltd.,12000,553.55,592.0,66.42599999999999,SOLEX,,SM
Sona Hi Sona Jewellers (Gujara,10000,65.1,63.1,6.51,SONAHISONA,,SM
Sonu Infratech Ltd.,147000,74.9,62.5,110.103,SONUINFRA,,SM
Spectrum Talent Management Ltd,36000,137.15,133.7,49.374,SPECTSTM,,SM
Srivasavi Adhesive Tapes Ltd.,39000,119.05,124.5,46.4295,SRIVASAVI,,SM
Surani Steel Tubes Ltd.,12000,307.75,323.95,36.93,SURANI,,SM
Swaraj Suiting Ltd.,16000,96.5,96.45,15.44,SWARAJ,,SM
Swastik Pipes Ltd.,26400,90.0,87.3,23.76,SWASTIK,,SM
Synoptics Technologies Ltd.,9600,131.0,131.3,12.576,SYNOPTICS,,SM
Systango Technologies Ltd.,28800,251.75,264.25,72.504,SYSTANGO,,SM
Tara Chand Infralogistic Solut,10000,101.05,103.0,10.105,TARACHAND,,SM
Thejo Engineering Ltd.,1200,1601.4,1626.45,19.2168,THEJO,,SM
Timescan Logistics (India) Ltd,1000,187.15,187.15,1.8715,TIMESCAN,,SM
Transwind Infrastructures Ltd.,12000,10.7,10.2,1.2839999999999998,TRANSWIND,,SM
Tridhya Tech Ltd.,30000,43.5,44.05,13.05,TRIDHYA,,SM
Uma Converter Ltd.,32000,34.45,34.9,11.024,UMA,,SM
Upsurge Seeds Of Agriculture L,1800,373.45,381.0,6.7221,USASEEDS,,SM
Urban Enviro Waste Management ,28800,126.1,132.65,36.3168,URBAN,,SM
Vaidya Sane Ayurved Laboratori,800,308.0,310.0,2.464,MADHAVBAUG,,SM
Varanium Cloud Ltd.,78000,155.2,157.3,121.056,CLOUD,,SM
Vasa Denticity Ltd.,8000,426.85,430.0,34.148,DENTALKART,,SM
Veekayem Fashion And Apparels ,12000,68.9,72.0,8.268,VEEKAYEM,,SM
Vels Film International Ltd.,4800,118.2,126.0,5.6736,VELS,,SM
Viaz Tyres Ltd.,4000,45.0,45.0,1.8,VIAZ,,SM
Vital Chemtech Ltd.,13200,99.2,100.95,13.0944,VITAL,,SM
V-Marc India Ltd.,102000,103.5,108.95,105.57,VMARCIND,,SM
Walpar Nutritions Ltd.,2000,87.0,87.0,1.74,WALPAR,,SM
Oriana Power Limited,37200,322.95,331.0,120.1374,ORIANA,,SM
Sangani Hospitals Limited,45000,39.25,40.0,17.6625,SANGANI,,SM
Service Care Limited,4000,56.5,60.0,2.26,SERVICE,,SM
Shri Techtex Limited,80000,82.6,80.15,66.08,SHRITECH,,SM
Srivari Spices & Foods Ltd,57000,118.75,120.0,67.6875,SSFL,,SM
Vinsys IT Services India Ltd,39000,251.4,249.9,98.046,VINSYS,,SM
Yasons Chemex Care Ltd,45000,30.8,29.85,13.86,YCCL,,SM
Yudiz Solutions Ltd,19200,159.8,167.0,30.6816,YUDIZ,,SM
Zeal Global Services Ltd,58800,197.4,205.0,116.0712,ZEAL,,SM
Crop Life Science Limited,42000,42.7,43.55,17.934,CLSL,,SM
Sungarner Energies Limited,1600,222.0,218.7,3.552,SEL,,SM
Sahaj Fashions,40000,28.75,29.7,11.5,SAHAJ,,SM
CPS Shapers,37200,477.35,420.5,177.5742,CPS,,SM
Mono Pharmacare,464000,33.15,31.3,153.816,MONOPHARMA,,SM
Basilic Fly Studio,140400,309.4,311.8,434.3976,BASILIC,,ST
Pramara Promotions Limited,26000,94.2,99.15,24.492,PRAMARA,,ST
Saroja Pharma Industries Limit,19200,70.7,74.4,13.5744,SAROJA,,ST
Unihealth Consultancy,147000,129.15,130.35,189.8505,UNIHEALTH,,ST
Jiwanram Sheoduttrai,216000,23.3,24.5,50.328,JIWANRAM,,ST
,1938000,86.45,65.0,1675.401,CHAVDA,,ST
,1377000,68.5,40.0,943.245,HOLMARC,,ST
